voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-119.25957891237894733446572177896165067041847717151509130803570797510281607114293,-372220907.96622644619773282091896462658845628057128290882037503951653200506882475,-150,33574469851.847808253709586442880822538031190419050520061512731733922912822222791,11.098700877325658630858414335428993030101392062129387500195458149992694429102858,33574469840.749107376383927812022408202602197388949127999383344233727454672230097,3025081063.3557598577653273152874255108766152524433227982223922371593811699714556,336460808480.28313786005260392599754669828090568329591234154351617614395064171489,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,2.6988026734670139454332349571251248659737501138863379328199073344276849384882585e-79,33583128796.887579493681211482103444140025235961054358595110309915891472192372545,3.4474073068040973971359328929037372710819272807817596733189405351306402844792362e-73,5.7085014287910813585616542290306304781322818490045908207674607870750705788605341e-73,9.5790862779988575707880248382487364668966797727866085357792230150937475757557506e-73,-150,-119.25957891237894733446572177896165067041847717151509130803570797510281607114293,-119.25957891237894733446572177896165067041847717151509130803570797510281607114293,-119.25957891237894733446572177896165067041847717151509130803570797510281607114293,-372220907.96622644619773282091896462658845628057128290882037503951653200506882475,-372220907.96622644619773282091896462658845628057128290882037503951653200506882475,-372220907.96622644619773282091896462658845628057128290882037503951653200506882475
-140,-114.67471498412627392735852676435639842174513441176022402188032422522883892843552,-357911095.45607453097044596037063767243529016235155218058370134049746581652754271,-140,23352752076.177738243788831441063978476449436546273131708130455991971022537883704,12.900009701092633711745348694406159760278286709141073220057002665529032041596687,23352752063.277728542696197729318629782043276785994844998989382771914019872354672,1810289497.2396613710365069777877955382230675379180735595609701219119585770917115,315009958434.36334773073116738575293805071045808597085415536094694085122422153426,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,2.6988026734670139454332349571251248659737501138863379328199073344276849384882585e-79,23364104788.231228046943101798770905949643973282930369841296313224260779901628855,-3.6107446322689919146708024398761039752110938704429597653238463197021045613277614e-73,4.9586133884086163202351214953510483561410713437908702654358941793257674648002258e-73,6.7636506254693626743162300976708017421172328984898548507587089917980880084954499e-73,-140,-114.67471498412627392735852676435639842174513441176022402188032422522883892843552,-114.67471498412627392735852676435639842174513441176022402188032422522883892843552,-114.67471498412627392735852676435639842174513441176022402188032422522883892843552,-357911095.45607453097044596037063767243529016235155218058370134049746581652754271,-357911095.45607453097044596037063767243529016235155218058370134049746581652754271,-357911095.45607453097044596037063767243529016235155218058370134049746581652754271
-130,-108.39132040316286854191897700016130579212034990768817797639358356999529824735468,-338300001.25831109244673339941492622943442244302322907087868280106484765295446476,-130,16502689012.988419203848435084199553187001100355860641559688436708902605755942386,14.993669270631094611272361367199997062127359829345508542482661106604314615945208,16502688997.994749933217340472927191819801103293733281730342928166419944649338071,1100643792.7314511744812710831246896014293968886342005933295951966114001605244687,294938906860.16352544085950243923889777805644395926414691657330986183430830223134,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,1.3494013367335069727166174785625624329868750569431689664099536672138424692441292e-79,16517525125.962079972464601906342106682086023223446074238911943284371843578876933,-3.8142428455888480383429255684197366881058253394038831432912989203560687303000024e-73,3.789278834460735443759414911600080166795285130653109951056514070822080866001439e-73,6.336466260246509903003330053906453501826231897357682885933371587779496477692831e-73,-130,-108.39132040316286854191897700016130579212034990768817797639358356999529824735468,-108.39132040316286854191897700016130579212034990768817797639358356999529824735468,-108.39132040316286854191897700016130579212034990768817797639358356999529824735468,-338300001.25831109244673339941492622943442244302322907087868280106484765295446476,-338300001.25831109244673339941492622943442244302322907087868280106484765295446476,-338300001.25831109244673339941492622943442244302322907087868280106484765295446476
-120,-99.75196774533742720170053088861507957575344955979654189681395194644287144111628,-311335729.54225166118317310114827630339846364223279385906557947840801521135526023,-120,11962328454.968875147885419228236947176441793994531969945671126628302277821422837,17.427127839913613659122511362137669678701470539471055277757605539011923889629418,11962328437.541747307971805569114435814304124315830499406200071350544672282410914,686419963.45326473813446279560588554683584078431508816128831146663139037126606417,276159028643.00090799028175834118502167270371093117418367164990847060016607518792,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,1.3494013367335069727166174785625624329868750569431689664099536672138424692441292e-79,11981571457.076070478449582550103788204740774894147057966942243723365126492254549,5.1761682732867832140836993601262693332069123635750781263908099353722681417370036e-73,5.3487411737049056936260954578263303836571373534527925866422024887590253946506216e-73,9.0006272164045554622188244454103172203415324943128147713386397877078950868182609e-73,-120,-99.75196774533742720170053088861507957575344955979654189681395194644287144111628,-99.75196774533742720170053088861507957575344955979654189681395194644287144111628,-99.75196774533742720170053088861507957575344955979654189681395194644287144111628,-311335729.54225166118317310114827630339846364223279385906557947840801521135526023,-311335729.54225166118317310114827630339846364223279385906557947840801521135526023,-311335729.54225166118317310114827630339846364223279385906557947840801521135526023
-110,-88.249981893456180152673225587853018262832770047982976753662806286898529162028444,-275436897.29543128780511795067276253153153680478708256259008708504068453677315962,-110,9013602732.5130645983866290857149997492717028102301071786457557273497619987799591,20.255534470376441438947899486670890877176044107885554317730348947261544409883769,9013602712.2575301280101876467671002626008119330540630707602014096194130515184147,444994564.11260769878604372026528080646736735151220615599152250275037404916684056,258587392444.95213218083008831189787107041656310027431868351710251932104343160655,1.1319598848533390459386399113609739725853163997673922736978268612419376648241056e-72,4.0482040102005209181498524356876872989606251708295068992298610016415274077323877e-79,9038225885.2529763660483467762816511231775677625790487830249911172731541908617154,5.4479740730878156636939501228892462887760455994102015275768223722315726381405751e-73,4.8672314318636003840059324716907925886323768403118045811785293203033240828729453e-73,5.9593877043615218668120080100629622485719353664019751693356101305473047347695454e-73,-110,-88.249981893456180152673225587853018262832770047982976753662806286898529162028445,-88.249981893456180152673225587853018262832770047982976753662806286898529162028444,-88.249981893456180152673225587853018262832770047982976753662806286898529162028444,-275436897.29543128780511795067276253153153680478708256259008708504068453677315962,-275436897.29543128780511795067276253153153680478708256259008708504068453677315962,-275436897.29543128780511795067276253153153680478708256259008708504068453677315962
-100,-73.981029879829261075378795398787398077920448644284912257216988568733585693351404,-230902090.76101518356530413063531190538338502851886762394425965847839760022787759,-100,7172787236.6323329365569395203945539943878259152155058016091396584905938170290861,23.542988864804362951670744376716709268962027779216526421750792357664428907346727,7172787213.0893440717525765687238096176711166462534780223926132367398014593646572,304667656.16813017243599095751581664140505545320643593427981707949932392165592291,242146394918.59687548709029970853558436481618267437133281597044731574314547824755,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,1.3494013367335069727166174785625624329868750569431689664099536672138424692441292e-79,7203655720.1395452720753830515619107716838989679260328189032256049411000647838477,-4.9708791098704266876560386999502965426074512835165450432847516459044066898492945e-73,4.7524306404586409236104278368156553142664472132067764221413312448431605102781457e-73,5.0736079955790073559023160218095948528738818709112156553608088139314466519579132e-73,-100,-73.981029879829261075378795398787398077920448644284912257216988568733585693351404,-73.981029879829261075378795398787398077920448644284912257216988568733585693351404,-73.981029879829261075378795398787398077920448644284912257216988568733585693351404,-230902090.76101518356530413063531190538338502851886762394425965847839760022787759,-230902090.76101518356530413063531190538338502851886762394425965847839760022787759,-230902090.76101518356530413063531190538338502851886762394425965847839760022787759
-90,-58.056485756146730820593698238314794680824919157423038172235005830174355846092066,-181200017.96550166590113629830585561018231471738069261804666889319231829736113766,-90,6116195423.1258170163486870261391189321827666765134379087599035711272119068997551,27.363994048091941666560189561264625026731342540065826657107333777643821194279921,6116195395.7618229682567453595789293709181416497820953686940769140198781292559339,223512525.70719996753005030653689592665913530317615179866924459180005876028085126,226763418420.17619760484373612978508214511195103226880469110237207307860868638993,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,2.0241020051002604590749262178438436494803125854147534496149305008207637038661938e-79,6153883598.2316440718503111808135437464558016125308028422344798263554415221543033,-6.2264089789082382063625734435908495511279386111297947688328864085756938414894778e-74,1.7253664862044428224344849199932572521845702928147295071876261675823862889868919e-73,2.6291750913826190844092005095791200640409923055838110236739213333655235226584216e-73,-90,-58.056485756146730820593698238314794680824919157423038172235005830174355846092066,-58.056485756146730820593698238314794680824919157423038172235005830174355846092066,-58.056485756146730820593698238314794680824919157423038172235005830174355846092066,-181200017.96550166590113629830585561018231471738069261804666889319231829736113766,-181200017.96550166590113629830585561018231471738069261804666889319231829736113766,-181200017.96550166590113629830585561018231471738069261804666889319231829736113766
-80,-42.438059484497272489677432598976655229618012701432621181132382190042363955251835,-132453369.17758200572554460066895366084548018402651408892717127967860570993272087,-80,5629841410.5016218163106812026712602352245686777975491900051797445011515984292931,31.805144816740482269053053785631656705504266815369093021885059186290659893469108,5629841378.6964769995701989336182064495929119722932823746360867226160924121386332,177010400.13936306151763496044697046639299761365892124813096043510614185847068128,212370510712.48061215874757089044428689247270777189426505020616329216686149852586,4.2448495682000214222698996676036523971949364991277210263668507296572662430903961e-73,1.3494013367335069727166174785625624329868750569431689664099536672138424692441292e-79,5674496319.0536719553546274413742244348059184398976687970408280907992983602540397,4.7615802063119528883261199246328480015777553960631586111772916760331610066875576e-73,3.7034968266219319442960018713977324950058653783480654725701550018761097386543236e-73,5.101163384128166491339901293925633885419352371025101181417127705491363740100328e-73,-80,-42.438059484497272489677432598976655229618012701432621181132382190042363955251835,-42.438059484497272489677432598976655229618012701432621181132382190042363955251835,-42.438059484497272489677432598976655229618012701432621181132382190042363955251835,-132453369.17758200572554460066895366084548018402651408892717127967860570993272087,-132453369.17758200572554460066895366084548018402651408892717127967860570993272087,-132453369.17758200572554460066895366084548018402651408892717127967860570993272087
-70,-29.038856995919147933338857916513724651031341517673760314040712957622482034186582,-90633136.691383112986705596695180323445032956040915267357953534039455019303491292,-70,5575417635.8472113903261839012956903826727148359452737796144941230883968952179998,36.967090222136965616197973581866460908322523283907869536642879451856367963187479,5575417598.8801211681892182850977168008062539276227504957066245864455174433616318,150821111.48982155027931419695900154981403418792350230820989413982155581524065335,198904085244.77125337812178575117872711171202770360965485364362688872694851685222,2.8298997121333476148465997784024349314632909994184806842445671531048441620602641e-73,1.0120510025501302295374631089219218247401562927073767248074652504103818519330969e-79,5626555108.7827610005156996666610368329970881386376813870573112018281033334235456,2.3497562990932948411666424650468744915476799089586221233120485871957384686321278e-73,2.3917112291796531778114539567130612811393570275287911983467003052397217368932357e-73,2.8591475500217275214291128455455930737919310107801997228425347808717035067956135e-73,-70,-29.038856995919147933338857916513724651031341517673760314040712957622482034186582,-29.038856995919147933338857916513724651031341517673760314040712957622482034186582,-29.038856995919147933338857916513724651031341517673760314040712957622482034186582,-90633136.691383112986705596695180323445032956040915267357953534039455019303491293,-90633136.691383112986705596695180323445032956040915267357953534039455019303491292,-90633136.691383112986705596695180323445032956040915267357953534039455019303491292
-60,-18.840985182220959615894250589298541216084277791432216257771100031837596805443467,-58804572.97821772961330595090148616279644789655070232404139127154344733559088444,-60,5867393226.6126774554903085200717904488122541224552517483378822862735547391456788,42.966814563042939022732876136426836113340884584986613074154878540002367668817375,5867393183.6458628924473694973389143123854180091143671633512692121186761991433111,136556393.26028605360115221356985507628029041868765475613656588637044479917255161,186304640687.79270154692826009503561993853431210431904456734452805954212663662795,2.1224247841000107111349498338018261985974682495638605131834253648286331215451981e-73,6.7470066836675348635830873928128121649343752847158448320497683360692123462206461e-80,5923134893.2938700683285687001084430140720517012939026063884348366882896476383248,-8.0556593285798100400714004802735884138883678261150034460295786138481232122627918e-74,5.873465837916133477885894877279736976397727719183612660839815967210361993613427e-74,8.3109242558259713503269660437479267848860709599732401023952137061138032569737415e-74,-60,-18.840985182220959615894250589298541216084277791432216257771100031837596805443466,-18.840985182220959615894250589298541216084277791432216257771100031837596805443467,-18.840985182220959615894250589298541216084277791432216257771100031837596805443467,-58804572.97821772961330595090148616279644789655070232404139127154344733559088444,-58804572.97821772961330595090148616279644789655070232404139127154344733559088444,-58804572.97821772961330595090148616279644789655070232404139127154344733559088444
