voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.140290536326022,-875721.2005369663,-150,9320730897.0559654,89438.801397448799,9320641458.2545681,104213.50411032941,3.8126926701152698e+20,8.195638656616211e-08,1.3128387266192476e-14,-2.3089533872850826e-08,-1014981656.5262229,1.0155852110867831e-07,1.6944932212936692e-07,-150,-0.14029053632600888,-0.140290536326022,-0.140290536326017,-875721.2005368844,-875721.2005369663,-875721.2005369351
-140,-0.13645621695586177,-851786.6226957664,-140,9005903283.0446224,87422.667984635787,9005815860.3766384,103015.65361317247,1.8681771942009669e+18,7.171183824539185e-08,1.149080830487037e-14,-9.928207748414148e-09,-916208792.44893098,9.0881064953312195e-08,1.4705960893479642e-07,-140,-0.1364562169558707,-0.13645621695586177,-0.13645621695587326,-851786.6226958223,-851786.6226957664,-851786.6226958381
-130,-0.13251120443831985,-827161.0763940066,-130,8701782972.2404308,85451.982340294067,8701697520.258091,101832.42955777736,1.9385276798165688e+18,7.59027898311615e-08,1.2156942119645464e-14,1.5524460911380808e-08,-826186223.98392546,8.4211678004352714e-08,1.3005569599044975e-07,-130,-0.1325112044383103,-0.13251120443831985,-0.1325112044383077,-827161.076393947,-827161.0763940066,-827161.0763939307
-120,-0.1283989312996452,-801491.4563024044,-120,8408018821.9063444,83525.719978818714,8407935296.1863651,100663.82934548226,1.4076877330368172e+18,1.4458782970905304e-07,2.3175905639050143e-14,6.4991206936002253e-08,-744458947.23914266,2.1284718409922647e-07,3.3898550100275315e-07,-120,-0.12839893129962368,-0.1283989312996452,-0.12839893129962202,-801491.4563022703,-801491.4563024044,-801491.4563022598
-110,-0.12404754787608328,-774329.2626472116,-110,8124273510.0847483,81642.879508604587,8124191867.2052393,99509.884499217194,5.2548038856321444e+18,5.832407623529434e-08,9.33975119465913e-15,2.4251610651617608e-08,-670628543.25103402,6.6545193201328869e-08,1.1960901247221045e-07,-110,-0.12404754787608328,-0.12404754787608328,-0.12404754787609262,-774329.2626472116,-774329.2626472116,-774329.2626472699
-100,-0.11936710124136354,-745112.9915191233,-100,7850223415.2059202,79802.482111460355,7850143612.7238083,98370.66727124466,8.1566160452963354e+17,1.6728881746530533e-07,2.681188604469753e-14,3.9520069485878498e-08,-604350129.63481736,2.5735019549693886e-07,4.2639021557988599e-07,-100,-0.11936710124138385,-0.11936710124136354,-0.11936710124139036,-745112.99151925,-745112.9915191233,-745112.9915192906
-90,-0.11424753696976116,-713155.6614841521,-90,7585558561.6005259,78003.571033757587,7585480558.0294924,97246.29861263308,1.4959015401611894e+17,8.230563253164291e-08,1.3183898417423734e-14,-1.8903308693867043e-08,-545329764.47123754,1.0963128902787285e-07,1.8125774658983573e-07,-90,-0.11424753696974922,-0.11424753696976116,-0.11424753696974797,-713155.6614840776,-713155.6614841521,-713155.6614840698
-80,-0.10855890651759087,-677646.1080998182,-80,7329982639.7071323,76245.211089050441,7329906394.4960432,96136.957784090773,3.9176823182794778e+18,1.3795215636491776e-07,2.210731597784843e-14,-1.7616947196763605e-07,-493322236.43245864,1.8343205780721935e-07,2.8752856451319531e-07,-80,-0.10855890651757058,-0.10855890651759087,-0.10855890651759269,-677646.1080996916,-677646.1080998182,-677646.1080998295
-70,-0.10215599031249249,-637677.8421503901,-70,7083213111.4323111,74526.488171907229,7083138584.9441395,95042.893945220523,3.7378143422874912e+17,2.062879502773285e-07,3.304301277040622e-14,-1.7600392628959282e-07,-448129006.14458668,2.1852387704401753e-07,3.641134753706865e-07,-70,-0.10215599031246982,-0.10215599031249249,-0.10215599031250286,-637677.8421502486,-637677.8421503901,-637677.8421504549
-60,-0.09489034142333776,-592324.2286100984,-60,6844981413.0810404,72846.508782701305,6844908566.572258,93964.440128481525,1.970957097377003e+18,4.842877388000488e-07,7.759071163349063e-14,-1.2182016092877283e-07,-409595680.74941736,6.9181064001120682e-07,1.1563897714950144e-06,-60,-0.09489034142326017,-0.09489034142333776,-0.09489034142327332,-592324.2286096141,-592324.2286100984,-592324.2286096961
-50,-0.08663286378415846,-540779.4243705273,-50,6615033270.5814486,71204.399563114086,6614962066.1818857,92902.030087593419,5.1827254349488026e+17,6.752088665962219e-07,1.0816347817410588e-13,-6.116929185274545e-08,-377607531.98960167,8.2518447670278987e-07,1.3269163900986314e-06,-50,-0.08663286378423843,-0.08663286378415846,-0.08663286378426663,-540779.4243710265,-540779.4243705273,-540779.4243712025
-40,-0.07730826875188887,-482573.46287071705,-40,6661598429.6928988,69599.306842108796,6661528830.3860569,95713.574343566812,4.295297395411463e+17,5.364418029785156e-07,8.594513989379493e-14,-3.610825676964118e-07,-352079498.87996101,6.979073870521689e-07,1.1703468771884218e-06,-40,-0.07730826875180292,-0.07730826875188887,-0.07730826875186139,-482573.4628701806,-482573.46287071705,-482573.46287054557
-30,-0.06693777411639991,-417838.789740324,-30,7185109197.2176199,68030.396192138884,7185041166.8214273,105616.15982544993,66307648766057536.0,2.1222513169050217e-07,3.400058012914542e-14,-4.0731594066690569e-07,-332931872.21871191,2.9582075327361064e-07,4.9459049478173256e-07,-30,-0.06693777411639514,-0.06693777411639991,-0.06693777411642914,-417838.7897402942,-417838.789740324,-417838.78974050644
-20,-0.055678264790271374,-347554.7115497589,-20,7763706156.6338282,66496.851995360426,7763639659.7818327,116752.98790348019,33234486145992636.0,6.050686351954937e-07,9.692940894368007e-14,1.6953299450447235e-07,-320028528.78019452,9.7846360564037283e-07,1.4459183148574084e-06,-20,-0.0556782647903597,-0.055678264790271374,-0.055678264790368304,-347554.71155031025,-347554.7115497589,-347554.711550364
-10,-0.04383855244167452,-273648.89164590836,-10,8401918718.8079767,64997.877019622974,8401853720.9309568,129264.50992039975,70654218592719816.0,1.878943294286728e-06,3.0100227865759166e-13,-2.4879447026911005e-07,-313012996.99628156,2.6584987163435968e-06,3.9517963159596547e-06,-10,-0.04383855244196098,-0.04383855244167452,-0.04383855244197552,-273648.8916476965,-273648.89164590836,-273648.8916477873
0,-0.03185408752538681,-198839.49766159058,0,9104734696.4192734,63532.692004018427,9104671163.7272701,143307.86889753392,40973015947923920.0,1.1920928955078125e-06,1.9097223802333474e-13,-2.8977905189607662e-07,-310862849.85053378,1.5974223575317373e-06,2.5488534447504207e-06,0,-0.03185408752557778,-0.03185408752538681,-0.03185408752552632,-198839.49766278267,-198839.49766159058,-198839.49766246145
10,-0.02021655462469711,-126195.72175216675,10,9877639230.7888069,62100.535253772512,9877577130.2535534,159058.84209248834,53268357601184928.0,1.0300282156094909e-06,1.6501036648186584e-13,2.6665009991270352e-06,-310853059.61515415,1.0957222550051223e-06,1.5520563465543091e-06,10,-0.020216554624818858,-0.02021655462469711,-0.020216554624653847,-126195.7217529267,-126195.72175216675,-126195.72175189668
20,-0.00937901282629137,-58545.64810419083,20,10726657551.063034,60700.662244268227,10726596850.400789,176714.01191468743,30373469943671608.0,8.195638656616211e-07,1.3129428100278062e-13,-1.3164208054455544e-06,-308019452.06486058,1.3573787809081538e-06,2.2420026652980596e-06,20,-0.009379012826160075,-0.00937901282629137,-0.009379012826222766,-58545.64810337126,-58545.64810419083,-58545.64810376259
30,0.00032681534666576385,2040.045859336853,30,11658401898.757048,59332.345233995351,11658342566.411814,196493.19191376228,87476537686238112.0,2.8014183044433594e-06,4.487872204937682e-13,-1.2600029252388329e-06,-299630973.27888232,3.6899890437233505e-06,5.4737574828322977e-06,30,0.00032681534711455107,0.00032681534666576385,0.00032681534705684875,2040.0458621382713,2040.045859336853,2040.0458617780823
40,0.008731003404164028,54500.64546918869,40,12680122982.811245,57994.872886224963,12680064987.938358,218642.13768839985,18629856747973268.0,2.4724722607061267e-06,3.9609114599326034e-13,-1.7356719715833042e-06,-288145891.425093,2.7476980695561293e-06,4.152958354097791e-06,40,0.008731003403815501,0.008731003404164028,0.008731003403767937,54500.64546701312,54500.64546918869,54500.64546671622
50,0.015817333610022924,98734.91641712189,50,13799766365.302729,56687.549899212114,13799709677.752829,243435.57606278779,16304832627386138.0,3.427267074584961e-06,5.490503884875153e-13,-2.7782506062217277e-07,-276452093.08920813,4.8237500686141641e-06,7.2016046033240855e-06,50,0.015817333610571974,0.015817333610022924,0.01581733361050683,98734.91642054915,98734.91641712189,98734.91642014252
60,0.02168247956477251,135346.31438684464,60,15026034216.05048,55409.696644734504,15025978806.353836,271180.5897872278,31288241708957252.0,2.0563602447509766e-06,3.2943092698189957e-13,-5.2311074728211728e-07,-266071754.25887373,2.7646702986309146e-06,4.1842304199235514e-06,60,0.02168247956444308,0.02168247956477251,0.0216824795644867,135346.31438478827,135346.31438684464,135346.31438506057
