voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-1.2726432531230145e-07,-0.3972045109622393,-150,15539892.374871632,0.0064027980283356337,15539892.368468834,2427047098.1748471,21534635971140884.0,3.086420008457935e-14,9.873227791432938e-21,5.9263705054490856e-13,-22.26395535167493,5.6608736572187275e-14,9.051716878615652e-14,-150,-1.2726432531229695e-07,-1.2726432531230145e-07,-1.2726432531229158e-07,-0.3972045109622252,-0.3972045109622393,-0.39720451096220843
-140,-1.1188176495551059e-07,-0.34919402295727403,-140,13651168.88043675,0.0066694345868889629,13651168.873767316,2046825514.6055043,17403148405126982.0,3.0531133177191805e-14,9.780583562826999e-21,8.5318379459553184e-13,-17.753198262286762,2.764622221151067e-14,4.5545630518133823e-14,-140,-1.118817649555033e-07,-1.1188176495551059e-07,-1.1188176495551308e-07,-0.34919402295725127,-0.34919402295727403,-0.3491940229572818
-130,-9.796685107567512e-08,-0.30576420435603974,-130,11992085.596040599,0.0069471748932167076,11992085.589093424,1726181617.7608819,25071939222022956.0,6.900036098045348e-14,2.21022659674169e-20,1.0705564367806281e-12,-14.196994885805584,1.1298049628029156e-13,1.7585120691339682e-13,-130,-9.796685107565302e-08,-9.796685107567512e-08,-9.796685107566885e-08,-0.30576420435597074,-0.30576420435603974,-0.30576420435602014
-120,-8.52879229644602e-08,-0.2661920192398883,-120,10534746.735316684,0.0072364813490814264,10534746.728080204,1455783028.6751072,18820913627633288.0,5.090372567906343e-14,1.6305384234645282e-20,-1.2060951640143554e-12,-11.404255081428918,1.0943498457267898e-13,1.7849299743203929e-13,-120,-8.528792296447651e-08,-8.52879229644602e-08,-8.528792296447262e-08,-0.2661920192399392,-0.2661920192398883,-0.266192019239927
-110,-7.36200445580636e-08,-0.22977541996898754,-110,9254652.6002424061,0.0075378356123918357,9254652.5927045699,1227759940.1382813,13130522653151596.0,1.042499420123022e-13,3.340486185734147e-20,-1.0619373683980822e-12,-9.2254985061780044,1.2003242473662025e-13,1.8171754841833773e-13,-110,-7.362004455809267e-08,-7.36200445580636e-08,-7.362004455805926e-08,-0.22977541996907824,-0.22977541996898754,-0.229775419968974
-100,-6.27503080984658e-08,-0.19584990043216544,-100,8130288.3387314631,0.007851739399101056,8130288.3308797237,1035476080.581877,20676775182366632.0,7.452372052796363e-14,2.387574120073059e-20,-4.2766514748947954e-13,-7.5448052422479934,7.1076041910380092e-14,1.1361246568774826e-13,-100,-6.275030809848395e-08,-6.27503080984658e-08,-6.275030809846007e-08,-0.19584990043222206,-0.19584990043216544,-0.19584990043214753
-90,-5.2496708472502946e-08,-0.1638474047206709,-90,7142763.1542441631,0.0081787153184989213,7142763.1460654475,873335588.30301833,2.6492535902900688e+17,1.9595436384634013e-14,6.279955210502586e-21,2.0010974279330824e-13,-6.27361160928087,2.335110423929631e-14,3.5030299871914106e-14,-90,-5.249670847249735e-08,-5.2496708472502946e-08,-5.249670847250363e-08,-0.1638474047206534,-0.1638474047206709,-0.163847404720673
-80,-4.274768295047264e-08,-0.13341973455203696,-80,6275493.9726320766,0.0085193077432889966,6275493.9641127689,736620176.39585066,14091154907916714.0,3.5110803153770576e-14,1.1249656330721176e-20,2.7824266845972318e-13,-5.3460196810808132,5.4392767254421011e-14,8.2247207921901837e-14,-80,-4.274768295046139e-08,-4.274768295047264e-08,-4.274768295047071e-08,-0.13341973455200185,-0.13341973455203696,-0.13341973455203093
-70,-3.3519864922990284e-08,-0.10461880437887106,-70,5513928.341043029,0.0088740837158988624,5513928.3321689451,621351850.80170488,28067932203788232.0,5.88418203051333e-14,1.8853100521308607e-20,-1.7893136293961424e-13,-4.7153732081750386,7.7405674884546266e-14,1.1205338042261526e-13,-70,-3.3519864923008284e-08,-3.3519864922990284e-08,-3.351986492298943e-08,-0.10461880437892723,-0.10461880437887106,-0.10461880437886839
-60,-2.5003358279687567e-08,-0.07803794719003611,-60,4845302.0219249604,0.009243633892532575,4845302.0126813268,524177188.13368565,1.4896371885274406e+17,2.501457374570748e-12,8.0146522166997915e-19,6.475950010240259e-12,-4.3519239056536128,3.5476393700688509e-12,5.0322565142295371e-12,-60,-2.50033582788861e-08,-2.5003358279687567e-08,-2.50033582796827e-08,-0.07803794718753465,-0.07803794719003611,-0.07803794719002091
