voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-1520.6705216013418,-3164108451.10558,-150,2881700482539.1523,3182921.0016054665,2881697299618.1509,905363.4950680905,1.0449334633082005e+17,9.5367431640625e-07,4.547473508864641e-13,2.4735927581787109e-06,-4067841215.1113501,1.6293450513883407e-06,2.2947788238525391e-06,-150,-1520.6705216013413,-1520.6705216013418,-1520.6705216013413,-3164108451.105579,-3164108451.10558,-3164108451.105579
-140,-1317.7122660410053,-2741806629.2988043,-140,2330987609236.7729,3796954.6181242447,2330983812282.1548,613909.78920583404,13256683878852610.0,1.7642974853515625e-05,8.640199666842818e-12,0.00025098025798797607,-3778312032.7993231,2.277494666308392e-05,3.8072466850280762e-05,-140,-1317.7122660410105,-1317.7122660410053,-1317.712266041014,-2741806629.298815,-2741806629.2988043,-2741806629.298822
-130,-1116.3973812937,-2322924222.4171867,-130,2004224914199.5903,4529444.6091571702,2004220384754.9812,442488.00617798755,32829766761617008.0,2.09808349609375e-05,1.000444171950221e-11,0.00012978911399841309,-3520643919.9293785,2.6760826080633045e-05,4.2676925659179688e-05,-130,-1116.3973812937077,-1116.3973812937,-1116.39738129371,-2322924222.417203,-2322924222.4171867,-2322924222.4172077
-120,-920.0413990703273,-1914359964.7738812,-120,1772078051481.1938,5403243.0015079081,1772072648238.1924,327965.64044716326,3.0993651930977239e+18,2.6226043701171875e-06,1.2505552149377763e-12,-6.6014363984465176e-05,-3292020735.5996099,3.6169019814978601e-06,5.9902667999267578e-06,-120,-920.0413990703261,-920.0413990703273,-920.0413990703265,-1914359964.7738786,-1914359964.7738812,-1914359964.7738795
-110,-734.2689561303849,-1527817220.412786,-110,1618453457751.7717,6445610.3236853015,1618447012141.448,251093.90367651251,5.657276025563031e+17,7.152557373046875e-07,3.410605131648481e-13,3.2070034738780316e-06,-3090096254.12467,1.1718273541813337e-06,2.2575259208679199e-06,-110,-734.2689561303853,-734.2689561303849,-734.2689561303853,-1527817220.4127867,-1527817220.412786,-1527817220.4127867
-100,-565.8680357444684,-1177419966.1765885,-100,1531262167210.873,7689066.0725797703,1531254478144.8005,199148.00481056562,1.6397814544472134e+17,5.245208740234375e-06,2.5011104298755527e-12,-2.5019741175758354e-06,-2912917599.0125742,7.7400344966372417e-06,1.2062489986419678e-05,-100,-565.8680357444659,-565.8680357444684,-565.8680357444659,-1177419966.1765833,-1177419966.1765885,-1177419966.1765833
-90,-420.8319512687953,-875638683.4556706,-90,1501665179597.4814,9172403.2480285298,1501656007194.2334,163715.56493880073,4.1541217319768719e+19,2.6226043701171875e-06,1.2505552149377763e-12,-2.3833625005441287e-06,-2758860863.716064,2.9815823506872627e-06,4.7013163566589355e-06,-90,-420.83195126879656,-420.8319512687953,-420.8319512687961,-875638683.4556732,-875638683.4556706,-875638683.4556723
-80,-302.51671356559376,-629456332.8455967,-80,1523492582334.1182,10941898.606447628,1523481640435.5117,139234.75597154448,4.2469082445484301e+17,2.6226043701171875e-06,1.2505552149377763e-12,-1.3274702335345821e-06,-2626573668.4491758,3.1665953627827624e-06,5.2191317081451416e-06,-80,-302.5167135655929,-302.51671356559376,-302.51671356559416,-629456332.8455949,-629456332.8455967,-629456332.8455975
-70,-210.89206321707817,-438809952.594836,-70,1592801854958.7686,13052756.39069986,1592788802202.3779,122028.00751676068,3.4800572635630577e+18,4.76837158203125e-07,2.2737367544323206e-13,2.2113096210153112e-05,-2514917365.5668449,8.7803124562837113e-07,1.6093254089355469e-06,-70,-210.89206321707795,-210.89206321707817,-210.89206321707795,-438809952.5948355,-438809952.594836,-438809952.5948355
-60,-143.10561809493385,-297764498.74101925,-60,1707548429030.3696,15570830.577296805,1707532858199.7922,109663.28485521361,1.6843883361056246e+18,6.67572021484375e-06,3.211653165635653e-12,-9.8984463491983955e-05,-2422897703.2881374,8.7224408770397577e-06,1.4506280422210693e-05,-60,-143.10561809493063,-143.10561809493385,-143.10561809493228,-297764498.7410126,-297764498.74101925,-297764498.741016
