voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-1520.6705216013536,-3164108451.1056046,-150,2881700482539.1523,3182921.0016054665,2881697299618.1509,905363.4950680905,1.0449334633082005e+17,8.392333984375e-05,4.0472514228895307e-11,4522863581.676033,4.3834984385219938e-05,7.0187980873795758e-05,0.00012093782424926758,-150,-1520.6705216013354,-1520.6705216013536,-1520.6705216013759,-3164108451.105567,-3164108451.1056046,-3164108451.105651
-140,-1317.7122660410766,-2741806629.2989526,-140,2330987609236.7729,3796954.6181242447,2330983812282.1548,613909.78920583404,13256683878852610.0,0.0001506805419921875,7.253220246639103e-11,4224958170.8634286,0.00024781831570553796,0.00021895010792639095,0.00036980211734771729,-140,-1317.712266041004,-1317.7122660410766,-1317.7122660410357,-2741806629.298802,-2741806629.2989526,-2741806629.2988677
-130,-1116.3973812937381,-2322924222.4172664,-130,2004224914199.5903,4529444.6091571702,2004220384754.9812,442488.00617798755,32829766761617008.0,0.0002613067626953125,1.255102688446641e-10,3956263262.6006222,7.9302692938441931e-05,0.00025867179933647833,0.00051459670066833496,-130,-1116.39738129374,-1116.3973812937381,-1116.3973812936144,-2322924222.41727,-2322924222.4172664,-2322924222.417009
-120,-920.041399070319,-1914359964.773864,-120,1772078051481.1938,5403243.0015079081,1772072648238.1924,327965.64044716326,3.0993651930977239e+18,0.0002357959747314453,1.1323209037072957e-10,3715083255.8878107,7.1505785511201645e-07,0.000196318192604399,0.00033283233642578125,-120,-920.0413990703634,-920.041399070319,-920.0413990702501,-1914359964.7739563,-1914359964.773864,-1914359964.7737205
-110,-734.2689561303966,-1527817220.4128103,-110,1618453457751.7717,6445610.3236853015,1618447012141.448,251093.90367651251,5.657276025563031e+17,0.00012874603271484375,6.195932655828074e-11,3499954761.0251951,3.5159908665302464e-06,0.00011970234050261635,0.00020397454500198364,-110,-734.268956130359,-734.2689561303966,-734.268956130421,-1527817220.4127321,-1527817220.4128103,-1527817220.4128609
-100,-565.8680357444712,-1177419966.1765943,-100,1531262167210.873,7689066.0725797703,1531254478144.8005,199148.00481056562,1.6397814544472134e+17,4.506111145019531e-05,2.1714186004828662e-11,3309622413.9834533,1.1442539559458788e-05,4.7284389964475272e-05,7.5891613960266113e-05,-100,-565.8680357444547,-565.8680357444712,-565.8680357444764,-1177419966.17656,-1177419966.1765943,-1177419966.176605
-90,-420.8319512688035,-875638683.4556876,-90,1501665179597.4814,9172403.2480285298,1501656007194.2334,163715.56493880073,4.1541217319768719e+19,0.00017189979553222656,8.259348760475405e-11,3143018294.4017859,4.4699274199081373e-08,0.00016754185396002447,0.00027783960103988647,-90,-420.8319512687468,-420.8319512688035,-420.8319512688294,-875638683.4555697,-875638683.4556876,-875638683.4557416
-80,-302.5167135655869,-629456332.8455824,-80,1523492582334.1182,10941898.606447628,1523481640435.5117,139234.75597154448,4.2469082445484301e+17,6.961822509765625e-05,3.348077370901592e-11,2999242300.229362,4.5147581848273753e-06,5.9145020027591846e-05,0.00010228902101516724,-80,-302.5167135655715,-302.5167135655869,-302.51671356560496,-629456332.8455503,-629456332.8455824,-629456332.8456199
-70,-210.89206321708323,-438809952.5948465,-70,1592801854958.7686,13052756.39069986,1592788802202.3779,122028.00751676068,3.4800572635630577e+18,2.4557113647460938e-05,1.1823431123048067e-11,2877540923.0870423,5.8856950451358306e-07,3.0452077191078232e-05,4.8886984586715698e-05,-70,-210.8920632170714,-210.89206321708323,-210.89206321707977,-438809952.59482193,-438809952.5948465,-438809952.5948393
-60,-143.10561809493345,-297764498.7410184,-60,1707548429030.3696,15570830.577296805,1707532858199.7922,109663.28485521361,1.6843883361056246e+18,1.919269561767578e-05,9.208633855450898e-12,2777282470.8504944,1.3317501036655695e-06,2.2974918741885169e-05,3.6444514989852905e-05,-60,-143.1056180949247,-143.10561809493345,-143.1056180949339,-297764498.7410002,-297764498.7410184,-297764498.74101937
