voltage,current,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.00012448809179780782,-777.0792247054171,-150,97818.025895034574,489.46349696580609,97328.562398068767,199.84743806516821,66733425987706456.0,2.5011104298755527e-11,4.0115480381963664e-18,64494.755582644728,3.637978807091713e-11,3.0329523126318864e-11,4.617106696969131e-11,-150,-0.0001244880917978112,-0.00012448809179780782,-0.0001244880917978072,-777.0792247054383,-777.0792247054171,-777.0792247054133
-140,-0.00011814509709863926,-737.4850006157258,-140,86535.444542485944,506.59399659265824,86028.850545893292,170.81814061066993,52768019590394128.0,1.1823431123048067e-11,1.8973538018496328e-18,56562.158379927328,1.4551915228366852e-11,1.5279841145398654e-11,2.2581048142455984e-11,-140,-0.00011814509709864109,-0.00011814509709863926,-0.00011814509709863919,-737.4850006157371,-737.4850006157258,-737.4850006157253
-130,-0.0001107682169799187,-691.4370597997422,-130,80472.837843414804,524.32403841067435,79948.513805004128,153.4792074140702,43194111203630896.0,9.094947017729282e-13,1.3552527156068805e-19,49407.892969585824,7.2759576141834259e-12,1.4620614646900755e-12,1.9753088054130785e-12,-130,-0.00011076821697991882,-0.0001107682169799187,-0.00011076821697991884,-691.437059799743,-691.4370597997422,-691.4370597997431
-120,-0.00010211783977488849,-637.4396989693414,-120,74881.254037341394,542.67460551123008,74338.579431830163,137.98555023004812,72897134706596080.0,1.1368683772161603e-12,1.7618285302889447e-19,43040.596458162174,0.0,1.2085076619694803e-12,1.7053025658242404e-12,-120,-0.00010211783977488866,-0.00010211783977488849,-0.00010211783977488856,-637.4396989693425,-637.4396989693414,-637.4396989693419
-110,-9.192810415287941e-05,-573.8333592564259,-110,69724.37574481692,561.66741536291499,69162.708329454006,124.13818896680219,63069505594613040.0,7.275957614183426e-12,1.1655173354219173e-18,37451.979554099897,1.4551915228366852e-11,9.3612326814690472e-12,1.404032445861958e-11,-110,-9.192810415288058e-05,-9.192810415287941e-05,-9.192810415287941e-05,-573.8333592564331,-573.8333592564259,-573.8333592564259
-100,-7.991728804792267e-05,-498.85947595457355,-100,64968.693645393592,581.32494551364971,64387.368699879946,111.75968646586853,27822343459525668.0,5.115907697472721e-13,8.131516293641283e-20,32615.408151532552,-3.637978807091713e-12,8.0438961152167995e-13,1.3926637620897964e-12,-100,-7.991728804792259e-05,-7.991728804792267e-05,-7.991728804792267e-05,-498.85947595457304,-498.85947595457355,-498.85947595457355
-90,-6.58060011975902e-05,-410.77403993502,-90,60583.289632451444,601.67046019234124,59981.619172259103,100.69181327779373,99660765523330960.0,3.240074875066057e-12,5.285485590866834e-19,28487.643493606323,3.637978807091713e-12,4.400227722077148e-12,7.3612227424746379e-12,-90,-6.580600119759058e-05,-6.58060011975902e-05,-6.580600119759005e-05,-410.77403993502236,-410.77403993502,-410.7740399350191
-80,-4.934382506599715e-05,-308.01388930085614,-80,56539.636722913769,622.72803784155451,55916.908685072216,90.793465665825025,90256369668032016.0,4.547473508864641e-12,7.250602028496811e-19,25012.76480290656,-3.637978807091713e-12,5.1602429342830711e-12,7.9012352216523141e-12,-80,-4.9343825065996425e-05,-4.934382506599715e-05,-4.9343825065996784e-05,-308.0138893008516,-308.01388930085614,-308.01388930085386
-70,-3.0342538176433907e-05,-189.40410846712803,-70,52811.414427593088,644.52259961378888,52166.8918279793,81.938809374936994,inf,4.604316927725449e-12,7.386127300057499e-19,22127.035926977012,3.637978807091713e-12,5.474998053172613e-12,8.0149220593739301e-12,-70,-3.03425381764345e-05,-3.0342538176433907e-05,-3.034253817643376e-05,-189.40410846713172,-189.40410846712803,-189.40410846712712
-60,-8.710619966610573e-06,-54.373408031276995,-60,49374.338387898468,667.07993886508166,48707.258449033383,74.015624681953653,25273225206746180.0,5.5706550483591855e-12,8.91078660511524e-19,19763.64565352822,-1.0913936421275139e-11,6.0811832314774369e-12,9.2654772743117064e-12,-60,-8.710619966610047e-06,-8.710619966610573e-06,-8.710619966610938e-06,-54.3734080312737,-54.373408031276995,-54.37340803127927
