voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-179.27205984155853,-3450017.813549687,-371842100.6891814,-75239.67919657331,-150,6913944595536.6514,98588.113336956536,6913944496948.5381,70129596.373408884,8.9373757081139282e+18,3.557652235031128e-06,5.3822994232177734e-05,4.012224962934852e-06,2.5266899683629163e-11,9.6709962235763669e-05,-18897847.794869553,7.0765182152468148e-05,0.00012323426923899206,-150,-179.2720598415391,-179.27205984155853,-179.27205984153326,-3450017.8135517454,-3450017.813549687,-3450017.813553245,-371842100.6891389,-371842100.6891814,-371842100.68912756,-75239.67920058554,-75239.67919657331,-75239.67919669641
-140,-157.22620176661195,-3061264.6731180027,-326102103.3871439,-69390.00073100996,-140,6592873711689.7314,95674.394248823563,6592873616015.3369,68909489.978514284,2.7257047018196608e+18,7.525086402893066e-07,1.7762184143066406e-05,4.5327324187383056e-06,7.901235221652314e-12,1.7369879060424864e-05,-16616248.768457826,2.3369977466613631e-05,4.2925922315362186e-05,-140,-157.22620176660405,-157.22620176661195,-157.2262017666077,-3061264.6731174467,-3061264.6731180027,-3061264.673118199,-326102103.38712615,-326102103.3871439,-326102103.38713497,-69390.00073541448,-69390.00073100996,-69390.00073088174
-130,-136.78158346628726,-2693478.814026676,-283686952.6273483,-63287.93743181971,-130,6287707539178.5996,92846.788573729922,6287707446331.8115,67721324.945832789,3.9601205618100994e+19,1.3299286365509033e-06,1.2159347534179688e-05,3.5605262382887304e-06,5.6274984672199935e-12,-4.3424079194664955e-06,-14588371.091443852,1.9541795522785329e-05,3.683964516199012e-05,-130,-136.78158346629172,-136.78158346628726,-136.7815834662929,-2693478.814025686,-2693478.814026676,-2693478.814025346,-283686952.6273591,-283686952.6273483,-283686952.62736046,-63287.937428291814,-63287.93743181971,-63287.93743185234
-120,-117.78683554560483,-2343051.920655584,-244282904.13937476,-56896.99458368531,-120,5997949043693.1914,90102.751275698844,5997948953590.4404,66567878.991180904,2.1878156499531804e+18,1.2833625078201294e-06,1.704692840576172e-05,6.541755283251405e-06,7.16227077646181e-12,9.4996066763997078e-06,-12797260.180203456,1.4277939447630317e-05,3.2697425041305905e-05,-120,-117.7868355456083,-117.78683554560483,-117.78683554560114,-2343051.9206568673,-2343051.920655584,-2343051.920656772,-244282904.13938367,-244282904.13937476,-244282904.13936663,-56896.99457722575,-56896.99458368531,-56896.994583767504
-110,-100.10734197268674,-2006645.5304141352,-207610980.77659693,-50187.25019924804,-110,5723196431636.4609,87439.812535934107,5723196344196.6484,65452981.492663503,3.4576766814920735e+18,6.309710443019867e-07,2.828240394592285e-05,3.662018571048975e-06,1.3628209671878722e-11,1.2871943908976391e-05,-11226855.918468419,3.864340003186522e-05,6.6582127004721769e-05,-110,-100.10734197267979,-100.10734197268674,-100.10734197267311,-2006645.5304135042,-2006645.5304141352,-2006645.5304138572,-207610980.77658147,-207610980.77659693,-207610980.77656865,-50187.25020289773,-50187.25019924804,-50187.250199235714
-100,-83.63925138043535,-1681962.9125821795,-173455863.65535238,-43151.36752383827,-100,5463159528588.2129,84855.575529816109,5463159443732.6377,64381856.990276337,1.5517487154319907e+20,2.8079375624656677e-07,1.1831521987915039e-05,5.613837856799364e-07,5.7269744502264075e-12,1.5050209185574204e-06,-9862228.7690667249,1.2727011904675073e-05,2.1902404114371166e-05,-100,-83.63925138043406,-83.63925138043535,-83.63925138043979,-1681962.9125824603,-1681962.9125821795,-1681962.9125823355,-173455863.65534982,-173455863.65535238,-173455863.65536165,-43151.36752327689,-43151.36752383827,-43151.3675237203
-90,-68.33370160420361,-1368875.3997980226,-141715912.09639302,-35832.781707192175,-90,5217681427851.0518,82347.714269598117,5217681345503.3379,63361581.728533335,3.8871365847308908e+18,1.5925616025924683e-07,4.202127456665039e-06,2.1966116037219763e-07,2.0321522242738865e-12,1.8193386495113373e-06,-8689990.1285067406,4.5110522058643718e-06,9.4219014670215984e-06,-90,-68.3337016042055,-68.33370160420361,-68.33370160420347,-1368875.3997978633,-1368875.3997980226,-1368875.3997979483,-141715912.0963969,-141715912.09639302,-141715912.0963927,-35832.781707411836,-35832.781707192175,-35832.78170727892
-80,-54.22778678657045,-1070720.5407158704,-112467152.20979325,-28364.568796060514,-80,4986766911130.1895,79913.971510860254,4986766831216.2178,62401690.428468958,4.4995269911305247e+18,1.578591763973236e-07,1.271069049835205e-05,8.232600521296263e-07,5.9827698351000436e-12,1.4050594472792e-05,-7698928.0257492699,1.1726744526141094e-05,2.0602988627160812e-05,-80,-54.227786786567016,-54.22778678657045,-54.227786786573,-1070720.5407160148,-1070720.5407158704,-1070720.5407160283,-112467152.20978579,-112467152.20979325,-112467152.2097985,-28364.568796883774,-28364.568796060514,-28364.56879607914
-70,-41.46644855855723,-795094.448827724,-86008551.10295102,-21003.544174597642,-70,4770619579678.6475,77552.156720837054,4770619502126.4912,61514982.708364271,1.5316865597270932e+18,6.239861249923706e-08,9.134411811828613e-06,7.989656296558678e-07,4.376943252282217e-12,2.0615480934793595e-05,-6880932.9248467777,1.2986216734541458e-05,2.2463613561285456e-05,-70,-41.46644855855361,-41.46644855855723,-41.466448558552855,-795094.4488277775,-795094.448827724,-795094.4488277864,-86008551.1029432,-86008551.10295102,-86008551.10294189,-21003.544175396608,-21003.544174597642,-21003.54417465898
-60,-30.284859325581788,-552922.5250402987,-62825673.236118704,-14123.46936132358,-60,4569690196850.0039,75260.144106790249,4569690121589.8594,60718594.829766072,1.4245763860067222e+19,4.470348358154297e-08,1.389533281326294e-05,1.1068350431742147e-06,6.657785434072139e-12,1.9200484075554414e-05,-6232284.7014524862,1.9811054763976703e-05,3.3201505715396706e-05,-60,-30.284859325578918,-30.284859325581788,-30.28485932557513,-552922.5250403096,-552922.5250402987,-552922.5250403434,-62825673.236112356,-62825673.236118704,-62825673.23610481,-14123.469362430415,-14123.46936132358,-14123.469361408846
-50,-20.92355487391769,-354834.78735196684,-43415332.30957756,-8125.049943386373,-50,4384739468541.124,73035.870702651664,4384739395505.2534,60035424.050636128,6.4485516144879196e+18,1.8835999071598053e-07,2.5480985641479492e-06,6.686132110189646e-07,1.0871303857129533e-12,1.698258872372311e-06,-5755382.1217491049,1.9136110615592971e-06,3.6184681562190235e-06,-50,-20.923554873918192,-20.92355487391769,-20.923554873917105,-354834.7873518828,-354834.78735196684,-354834.78735207114,-43415332.30957885,-43415332.30957756,-43415332.3095763,-8125.049942732254,-8125.049943386373,-8125.049943400867
-40,-13.490300597279031,-205725.48362480337,-28000043.09512259,-3262.567330970298,-40,4216919423678.5981,70877.334512214657,4216919352801.2637,59496021.580098711,3.0105105128859448e+18,1.2060627341270447e-07,5.62518835067749e-06,2.3365646484307945e-07,2.7462476737127872e-12,-3.1727784563315732e-05,-5461055.1536726253,7.9097089350423556e-06,1.3585134638560703e-05,-40,-13.490300597281777,-13.490300597279031,-13.490300597281369,-205725.4836248299,-205725.48362480337,-205725.4836247093,-28000043.095128216,-28000043.09512259,-28000043.09512748,-3262.5673312039544,-3262.567330970298,-3262.5673309795093
-30,-7.841267698879129,-100780.80959325517,-16282162.52741199,528.6984513937496,-30,4067878763579.2344,68782.592707202246,4067878694796.6416,59141108.287319407,5.8849514121210378e+18,4.873145371675491e-07,1.9766390323638916e-05,2.8640097298193723e-06,8.972378395810665e-12,0.00010631639148308506,-5371744.245175235,2.0919939706450024e-05,3.9878457158692981e-05,-30,-7.841267698870157,-7.841267698879129,-7.841267698875279,-100780.80959374248,-100780.80959325517,-100780.80959335063,-16282162.527392223,-16282162.52741199,-16282162.527403966,528.6984485868998,528.6984513937496,528.6984514509095
-20,-3.5559008231676086,-26129.592680136207,-7391393.875276402,3676.866651610817,-20,3939899105206.334,66749.759878590616,3939899038456.5742,59024918.027757898,2.0635265381051712e+18,1.6065314412117004e-07,1.7590820789337158e-05,1.1150377758895047e-06,8.29336599394992e-12,0.00016867894373134967,-5525995.2154883537,2.2332443584361716e-05,3.7859927985550712e-05,-20,-3.555900823159315,-3.5559008231676086,-3.5559008231623124,-26129.59268008801,-26129.592680136207,-26129.592679975554,-7391393.875258811,-7391393.875276402,-7391393.875265457,3676.8666505595784,3676.866651610817,3676.866651674616
-10,-0.0012755297641036945,36195.62902973872,-16996.68170621246,6832.307698738277,-10,3836071050301.5054,64777.006339613676,3836070985524.499,59219640.842766114,1.9787419676454725e+18,4.901085048913956e-08,5.0514936447143555e-06,1.3691351341549307e-07,2.4137063875384612e-12,-2.5137100793022627e-05,-5984769.2115395637,4.3899430819074382e-06,7.7604895949434649e-06,-10,-0.001275529765038511,-0.0012755297641036945,-0.0012755297626248045,36195.629029689706,36195.62902973872,36195.62902971171,-16996.681708186865,-16996.68170621246,-16996.68170313537,6832.307698875191,6832.307698738277,6832.307698765537
0,3.5916978580381858,102421.74591855565,7435681.766499683,10619.45919029523,0,3760521600680.0928,62862.556478921484,3760521537817.5361,59821327.851040192,5.1810791249870694e+18,7.989001460373402e-07,1.9135884940624237e-05,3.7267673178575933e-06,8.72724115197343e-12,-0.00016465083882418797,-6839958.3510292005,2.6055383647957916e-05,4.8059530087130042e-05,0,3.5916978580294585,3.5916978580381858,3.591697858032034,102421.74591775675,102421.74591855565,102421.74591786973,7435681.766480547,7435681.766499683,7435681.766487107,10619.459194021998,10619.45919029523,10619.45919031027
10,8.113369611743881,183531.77476216573,16815425.926920943,15443.950991125817,10,3718707778048.7378,61004.687162410184,3718707717044.0508,60957738.675859123,2.6181947888504881e+19,1.3493699952960014e-06,1.5772879123687744e-05,3.0445007723756135e-06,7.30970839413203e-12,0.00012823301835605355,-8225251.2126057558,1.8533761668171693e-05,3.4303033714877529e-05,10,8.11336961175119,8.113369611743881,8.113369611747467,183531.7747635151,183531.77476216573,183531.7747631846,16815425.926936716,16815425.926920943,16815425.926928073,15443.950988081317,15443.950991125817,15443.950991098303
20,14.644238354786559,285033.4597962592,30368572.9723552,21472.06000803931,20,3717795611734.6968,59201.726182284983,3717795552532.9707,62798770.432595566,5.3965855390952212e+18,6.142654456198215e-07,1.2945383787155151e-05,2.2005879145581275e-06,5.81756864903582e-12,9.6716131646915347e-05,-10328999.84527996,1.7574545392325175e-05,3.3894418692170802e-05,20,14.644238354780741,14.644238354786559,14.644238354783504,285033.45979668066,285033.4597962592,285033.4597960664,30368572.972342256,30368572.9723552,30368572.972348943,21472.06001014599,21472.06000803931,21472.0600079454
30,24.59211423585964,409091.1003420856,51023657.97443785,28762.915543133822,30,3767149209826.6001,57452.05075196024,3767149152374.5493,65570317.517309278,2.2937609995311706e+19,5.094334483146667e-07,7.3462724685668945e-06,1.0346484486944973e-06,3.566924533515703e-12,2.7388425802328841e-05,-13407733.530323159,9.4513179476742192e-06,1.7437527247921025e-05,30,24.592114235861104,24.59211423585964,24.592114235863207,409091.1003417969,409091.1003420856,409091.1003423063,51023657.97444064,51023657.97443785,51023657.974445194,28762.91554416847,28762.915543133822,28762.91554313741
40,39.86933926251992,557509.5628106426,82759109.1334323,37443.07759111322,40,3878961789680.1709,55754.086045442018,3878961733926.085,69572690.807246804,1.9599188931952471e+18,1.1462252587080002e-06,2.0816922187805176e-05,1.5517871361225843e-06,9.819700608204585e-12,-8.2227896772610337e-05,-17797189.171182927,3.0663449104914622e-05,5.4461326953969547e-05,40,39.8693392625295,39.86933926251992,39.86933926252974,557509.5628094964,557509.5628106426,557509.5628099404,82759109.13345312,82759109.1334323,82759109.13345295,37443.07758959118,37443.07759111322,37443.07759114297
