voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-1443.7436526261093036217645117061671394749151548361206358250559006951359948906992,-460144.26686415877423510303973576973865928335492132645043010577313593109165421655,-1569389.1068049172793958604659080010952432293810835523576849742218673715877527651,-3002844580.2012845679793570740952807246389335683365127973989928148505978724821329,-150,2881896371655.1793421967506646749127170305697901872941713786512555340927947604746,226419.30505775458056900476175928900541807338004296621211226847934945602148224216,2881896145235.8742844421700956701509577415643721139141284124391432656134453044531,12728138.931969917568454720953451892733439752737924467497582076649027361723730911,5763792743310.3586843935013293498254340611395803745883427573025110681855895209492,1.9190257422904263513178504747291511878985442089806572140033471006992224473971166e-72,2.2108591501041778240989060768769022902056960932956880345660680883631595016095813e-75,4.5278395394133561837545596454438958903412655990695690947913074449677506592964226e-72,2.1590421387736111563465879657000998927790000911090703462559258675421479507906068e-78,102208938.49469440545797217005252165738423540759965598516154252666239665945686021,1.0658134057275134100163585149929864736004172433657361268161520111379161040290324e-72,4.1457902927714871976937619246854867174882099105261691408834932258080872230842425e-72,7.5522929077744357683984187309277669025794953758282828730874103695211155667701294e-72,-150,-1443.7436526261093036217645117061671394749151548361206358250559006951359948906992,-1443.7436526261093036217645117061671394749151548361206358250559006951359948906992,-1443.7436526261093036217645117061671394749151548361206358250559006951359948906992,-460144.26686415877423510303973576973865928335492132645043010577313593109165421557,-460144.26686415877423510303973576973865928335492132645043010577313593109165421655,-460144.26686415877423510303973576973865928335492132645043010577313593109165421749,-1569389.1068049172793958604659080010952432293810835523576849742218673715877527651,-1569389.1068049172793958604659080010952432293810835523576849742218673715877527651,-1569389.1068049172793958604659080010952432293810835523576849742218673715877527651,-3002844580.2012845679793570740952807246389335683365127973989928148505978724821329,-3002844580.2012845679793570740952807246389335683365127973989928148505978724821329,-3002844580.2012845679793570740952807246389335683365127973989928148505978724821329
-140,-1250.5071707177525976539133346612178005351335500204683751996385546912560384094757,-403012.83472134553546686737699639362720403491548108829882830527533193955941262282,-1391080.2440938453654247410035263429720169948557828970175074869998461852610122412,-2600909084.3766595180986993067476600017932053356314195071828332952506778172080068,-140,2330987609236.7725690287076205656796991281485731093236538311191902000746957416755,243128.13584909697358874270032406020213617524189654892857126902260677332524061279,2330987366108.6367199317340318229793750679464369340817572821906189310520889683502,9587486.0435056896445313406963118129390431978625127259225443328792790957566705375,4661975218473.5451380574152411313593982562971462186473076622383804001493914833509,5.9582654095307592359465518771832516721043509714318792531555534981387148568378217e-73,4.4217183002083556481978121537538045804113921865913760691321361767263190032191627e-75,4.5278395394133561837545596454438958903412655990695690947913074449677506592964226e-72,2.1590421387736111563465879657000998927790000911090703462559258675421479507906068e-78,105498045.64438233082082874619439742509044329120568558892167096498175180625293884,-3.4938146058970014510563459967312238829153156628272977685300613293217873650540899e-73,4.2544096342195775391708382680533268185063681675871096921148046966413565803798856e-72,7.290395611337457528659859043049193131949493404293185093463957811363867301139343e-72,-140,-1250.5071707177525976539133346612178005351335500204683751996385546912560384094757,-1250.5071707177525976539133346612178005351335500204683751996385546912560384094757,-1250.5071707177525976539133346612178005351335500204683751996385546912560384094757,-403012.83472134553546686737699639362720403491548108829882830527533193955941262314,-403012.83472134553546686737699639362720403491548108829882830527533193955941262282,-403012.83472134553546686737699639362720403491548108829882830527533193955941262254,-1391080.2440938453654247410035263429720169948557828970175074869998461852610122412,-1391080.2440938453654247410035263429720169948557828970175074869998461852610122412,-1391080.2440938453654247410035263429720169948557828970175074869998461852610122412,-2600909084.3766595180986993067476600017932053356314195071828332952506778172080068,-2600909084.3766595180986993067476600017932053356314195071828332952506778172080068,-2600909084.3766595180986993067476600017932053356314195071828332952506778172080068
-130,-1058.3970942830076488967650328131517058884729742264420173088675468885120379354316,-339549.50760662602898917250442482769385461354387360734770259096478113864205677642,-1198208.7260248111792801262332919132315862063083218775917064710792023091957654835,-2201329156.0051408928983799455053528139779244889957433427767938305761363714255202,-130,2004224914199.5902149235442752678498634898030389743254801043684403655062694326297,261070.01090909171365628969024238165704468366349380645449066660343438992842232928,2004224653129.5793058318306189781596211081459942906619862979139496989028350427013,7676963.383195666239939274213325367938958513824619385319333712033635009804805527,4008449828399.1804298470885505356997269796060779486509602087368807310125388652594,4.2426387090499172444458007615267754949047308030344253383322846615689030835887866e-72,2.2108591501041778240989060768769022902056960932956880345660680883631595016095813e-75,4.5278395394133561837545596454438958903412655990695690947913074449677506592964226e-72,2.1590421387736111563465879657000998927790000911090703462559258675421479507906068e-78,109250077.98096362335291544469000148223150242874225832497106100955118633976313299,2.2613310103663058254132200846212620112137716303913088170330778928840823343017289e-72,2.3420368409716388734838272239535546104287991225507041811851163862973627788470344e-72,3.9824187349927388422547370886973420338659242257937500375390996441920413634653636e-72,-130,-1058.3970942830076488967650328131517058884729742264420173088675468885120379354316,-1058.3970942830076488967650328131517058884729742264420173088675468885120379354316,-1058.3970942830076488967650328131517058884729742264420173088675468885120379354316,-339549.50760662602898917250442482769385461354387360734770259096478113864205677435,-339549.50760662602898917250442482769385461354387360734770259096478113864205677642,-339549.50760662602898917250442482769385461354387360734770259096478113864205677859,-1198208.7260248111792801262332919132315862063083218775917064710792023091957654835,-1198208.7260248111792801262332919132315862063083218775917064710792023091957654835,-1198208.7260248111792801262332919132315862063083218775917064710792023091957654835,-2201329156.0051408928983799455053528139779244889957433427767938305761363714255202,-2201329156.0051408928983799455053528139779244889957433427767938305761363714255202,-2201329156.0051408928983799455053528139779244889957433427767938305761363714255202
-120,-870.7609733136335674376215465347276330652110914126698528284429235564651682263365,-269341.42185652417956530105628162075741651488434163398938554291987220344674819874,-992026.57097230382407730825968054856054829963799177073915004562221541588996224334,-1811069453.8171298838697563701429313490835255962660417814548210043385750490765893,-120,1772078051481.1936865231007929784386970372400204749985542938120557053048135887308,280335.92392768895030836569270575137706459639149587537170885234790906763307054961,1772077771145.2697588341504846127459912858629558786070584184403468529569045210977,6321266.3816082704190192685726551733107946409858715482958812996582805194892997955,3544156102962.3873730462015859568773940744800409499971085876241114106096271774616,7.1847395230510518838654200233307132175959608791876621903310797701581775903557369e-72,2.2108591501041778240989060768769022902056960932956880345660680883631595016095813e-75,9.0556790788267123675091192908877917806825311981391381895826148899355013185928451e-72,5.3976053469340278908664699142502497319475002277726758656398146688553698769765169e-78,113480218.10024896847316353348387884259672243948134463184259938606904372239790937,-3.9324102177224448473226046846526681157605997444671988418923711655759476619338707e-72,3.8169937964800391548158297493389322574932445906894534746547286199335724231309126e-72,5.6728709489109040340940791174973285280940701956122498124467983236966288589569194e-72,-120,-870.7609733136335674376215465347276330652110914126698528284429235564651682263365,-870.7609733136335674376215465347276330652110914126698528284429235564651682263365,-870.7609733136335674376215465347276330652110914126698528284429235564651682263365,-269341.42185652417956530105628162075741651488434163398938554291987220344674820236,-269341.42185652417956530105628162075741651488434163398938554291987220344674819874,-269341.42185652417956530105628162075741651488434163398938554291987220344674819517,-992026.57097230382407730825968054856054829963799177073915004562221541588996224334,-992026.57097230382407730825968054856054829963799177073915004562221541588996224334,-992026.57097230382407730825968054856054829963799177073915004562221541588996224334,-1811069453.8171298838697563701429313490835255962660417814548210043385750490765893,-1811069453.8171298838697563701429313490835255962660417814548210043385750490765893,-1811069453.8171298838697563701429313490835255962660417814548210043385750490765893
-110,-693.19506267866055148050061206509612010605775530945732362172519050281536240729567,-191680.68441075299334589694788986659674918006714751771014071878550687908287324179,-779019.1500788507054050509036361632570541529145322674709277783366165025783024794,-1441770199.1205424093948471201279336218802221906931843444917814779651603010310067,-110,1618453457751.7715631594530669294231140674736517951671983239278137265870998316212,301023.58356186891013463192920104149269202903481452126846361565433875037129034174,1618453156728.18800129054293229749391302598095976613238380265935011093276108125,5376500.5339494715529015440999138534499122362846487485477098065859655070489174521,3236906915503.5431263189061338588462281349473035903343966478556274531741996632425,2.4640025227911061849582308226793076024342482959780443145238828844807412645438784e-72,1.1054295750520889120494530384384511451028480466478440172830340441815797508047907e-75,0.0,0.0,118206548.92069519961128708313075566875082998085102456337073436520611435958720037,1.3309680313445621503579863429559026367934345059572513019720336317122177460800793e-72,3.130801791959571097833025856209047338288111026623362437881143681903036958919155e-72,5.9606512380254740911282965303403897355278237183805048440103771773401096606387887e-72,-110,-693.19506267866055148050061206509612010605775530945732362172519050281536240729567,-693.19506267866055148050061206509612010605775530945732362172519050281536240729567,-693.19506267866055148050061206509612010605775530945732362172519050281536240729567,-191680.68441075299334589694788986659674918006714751771014071878550687908287324056,-191680.68441075299334589694788986659674918006714751771014071878550687908287324179,-191680.68441075299334589694788986659674918006714751771014071878550687908287324303,-779019.1500788507054050509036361632570541529145322674709277783366165025783024794,-779019.1500788507054050509036361632570541529145322674709277783366165025783024794,-779019.1500788507054050509036361632570541529145322674709277783366165025783024794,-1441770199.1205424093948471201279336218802221906931843444917814779651603010310067,-1441770199.1205424093948471201279336218802221906931843444917814779651603010310067,-1441770199.1205424093948471201279336218802221906931843444917814779651603010310067
-100,-532.3904807316814042770786296129781647002409690100146734105538545253227139388033,-105019.66159784184571018737901578240381436109708278343732979586683654725126059275,-572184.17149844170705399592157514525537496565178503568112458020452928857757264809,-1107345669.5242308091674313612097550201019380420080965293687755639180662789477365,-100,1531262167210.872901800344402028854144559022433429711873798077302479824949945665,323237.90897310455610406370418726833390918430441644420774233841336036970472161382,1531261843972.9639286957882979651499572906885242454074573538695601414115895759603,4737260.4657527456808212257664601108335365013523012749304379918784125380558108429,3062524334421.7458036006888040577082891180448668594237475961546049596498998913301,1.0100310027250936389395852412212128112804722602221350785915082061687094183103372e-71,1.1054295750520889120494530384384511451028480466478440172830340441815797508047907e-75,2.2639197697066780918772798227219479451706327995347845473956537224838753296482113e-72,0.0,123445587.93758444004282558240473767830540108273139004368865002033102323204240348,-5.4966822714363199973087343596003939993316236980514082019079055893822515952675852e-72,5.8557842114518482597003440861052479469274746904579683401321442768649144960194026e-72,9.9963994787125530920438668282641840089824547658776168471119359377960235602722918e-72,-100,-532.3904807316814042770786296129781647002409690100146734105538545253227139388033,-532.3904807316814042770786296129781647002409690100146734105538545253227139388033,-532.3904807316814042770786296129781647002409690100146734105538545253227139388033,-105019.66159784184571018737901578240381436109708278343732979586683654725126058769,-105019.66159784184571018737901578240381436109708278343732979586683654725126059275,-105019.66159784184571018737901578240381436109708278343732979586683654725126059779,-572184.17149844170705399592157514525537496565178503568112458020452928857757264809,-572184.17149844170705399592157514525537496565178503568112458020452928857757264809,-572184.17149844170705399592157514525537496565178503568112458020452928857757264809,-1107345669.5242308091674313612097550201019380420080965293687755639180662789477365,-1107345669.5242308091674313612097550201019380420080965293687755639180662789477365,-1107345669.5242308091674313612097550201019380420080965293687755639180662789477365
-90,-394.18968335637831864233846484941621854169523628387381698893224827661734094376124,-6331.8461917752639137145299818193544966045010461831305471874774429487335246875532,-388698.31853380705720323590653896383972920751270193914314655401936944562994713242,-819942010.09854382580585161084018746532409940027128801209409872493557334447324145,-90,1501665179597.4814311319738874513638107138902995177953914103065192326221168273975,347091.56193348830642021047683105101269520001143211336053198099517826097109535565,1501664832505.9194976436674672408869796628776043177839592969459872516269385664264,4326423.757559508756917269946609929499177596609129666391086242538435897841522101,3003330359194.9628622639477749027276214277805990355907828206130384652442336547951,1.3225359435923191743759656151877629500010474030094805822774219304588420138628515e-71,1.658144362578133368074179557657676717654272069971766025924551066272369626207186e-75,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-72,1.6192816040802083672599409742750749195842500683318027596919444006566109630929551e-78,129204747.05741644313974511078898042805740686237473206215422065206336612386267109,-7.2343910907896432308795220265550265266028047340009640288978705552359870813844667e-72,7.1437275972180158753397983818247357357747527807827606462161453309435414942483244e-72,1.0492984193719864360755686818032003588553037312894500803986340937814318428557026e-71,-90,-394.18968335637831864233846484941621854169523628387381698893224827661734094376124,-394.18968335637831864233846484941621854169523628387381698893224827661734094376124,-394.18968335637831864233846484941621854169523628387381698893224827661734094376124,-6331.8461917752639137145299818193544966045010461831305471874774429487335246809123,-6331.8461917752639137145299818193544966045010461831305471874774429487335246875532,-6331.8461917752639137145299818193544966045010461831305471874774429487335246941376,-388698.31853380705720323590653896383972920751270193914314655401936944562994713242,-388698.31853380705720323590653896383972920751270193914314655401936944562994713242,-388698.31853380705720323590653896383972920751270193914314655401936944562994713242,-819942010.09854382580585161084018746532409940027128801209409872493557334447324145,-819942010.09854382580585161084018746532409940027128801209409872493557334447324145,-819942010.09854382580585161084018746532409940027128801209409872493557334447324144
-80,-281.79458920632573482076331293902647007610547739746071293394115341088442946151834,109396.42887110547962491839383658971045616293799395972722159191659089679115527788,-243131.2842571428822597267014582423913418977180750270595409165793384476246101332,-586213514.87880752406130588973934494132290574822481229615575775556245300258171844,-80,1523492582334.1182833714429238719443374512971702471558691700038854363122389145052,372705.51819914361940481956958761860150609947067631658006944180857254659987499877,1523492209628.6000842278235190523747498326956641476851928534238159945036663679054,4087657.7027767196447907079095092517900429946705026800690984550662205392431922447,3046985164668.2365667428858477438886749025943404943117383400077708726244778290105,4.7422928769734614326921535349009554124912181201192508341442160495389771309525519e-73,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-75,2.2639197697066780918772798227219479451706327995347845473956537224838753296482113e-72,1.0795210693868055781732939828500499463895000455545351731279629337710739753953034e-78,135476864.34536994619694969991824337918188135496802300830222148511421791959213228,-2.5651992832451037925354358917189250008371021634947069125579128873794223244980913e-73,7.9218534412685987162275274821470196417018509027683682888186064725924467378192211e-73,1.643518924154564215696252126797658447133824263708616635849990495667739248143405e-72,-80,-281.79458920632573482076331293902647007610547739746071293394115341088442946151834,-281.79458920632573482076331293902647007610547739746071293394115341088442946151834,-281.79458920632573482076331293902647007610547739746071293394115341088442946151834,109396.42887110547962491839383658971045616293799395972722159191659089679115527811,109396.42887110547962491839383658971045616293799395972722159191659089679115527788,109396.42887110547962491839383658971045616293799395972722159191659089679115527764,-243131.28425714288225972670145824239134189771807502705954091657933844762461013319,-243131.2842571428822597267014582423913418977180750270595409165793384476246101332,-243131.2842571428822597267014582423913418977180750270595409165793384476246101332,-586213514.87880752406130588973934494132290574822481229615575775556245300258171844,-586213514.87880752406130588973934494132290574822481229615575775556245300258171844,-586213514.87880752406130588973934494132290574822481229615575775556245300258171844
-70,-195.08503733790730974659634388843567560881311781776803108641563319538547238326333,249388.86022942965493551990153310303634198661118496331458784209975702831245380057,-140623.60073664649821161614902116955921678461498604435597558611021488707599525703,-405909141.97178535571038912963671722456686717297636319233204263076896592663466061,-70,1592801854958.7687453122518260442141143551182188111072702153684472172272526584912,400209.68104868770848601569460757736618791486328233916502403764350053447444573132,1592801454749.0876966245433400285195067777520308962439878762034231795837521240168,3979918.353761651359718509807511431837279278838440171329280495494772615573109678,3185603709917.5374906245036520884282287102364376222145404307368944344545053169825,9.1529568814312961917694711582703754814515818262441484631035218858234803366636667e-73,3.316288725156266736148359115315353435308544139943532051849102132544739252414372e-75,2.2639197697066780918772798227219479451706327995347845473956537224838753296482113e-72,8.0964080204010418362997048713753745979212503416590137984597220032830548154647754e-79,142243872.252289401074277600368583541581109059660398216705139469883359860460218,4.7883601508141758579870962312885823435001306239933205077044514535509181769857955e-73,4.8481120927012029663179941566517991432270082080057781421004105204555533299655778e-73,8.620177361998537104502941289198674885882148333990058452417572774273735705281828e-73,-70,-195.08503733790730974659634388843567560881311781776803108641563319538547238326333,-195.08503733790730974659634388843567560881311781776803108641563319538547238326333,-195.08503733790730974659634388843567560881311781776803108641563319538547238326333,249388.86022942965493551990153310303634198661118496331458784209975702831245380014,249388.86022942965493551990153310303634198661118496331458784209975702831245380057,249388.86022942965493551990153310303634198661118496331458784209975702831245380105,-140623.60073664649821161614902116955921678461498604435597558611021488707599525703,-140623.60073664649821161614902116955921678461498604435597558611021488707599525703,-140623.60073664649821161614902116955921678461498604435597558611021488707599525703,-405909141.97178535571038912963671722456686717297636319233204263076896592663466061,-405909141.97178535571038912963671722456686717297636319233204263076896592663466061,-405909141.97178535571038912963671722456686717297636319233204263076896592663466061
-60,-131.21863171697314184703442974544944269777687512505364200919936040253897278091051,423058.78644939033224584301656377616215181230762294050650773513337887319763979795,-76050.660951107986054007333517485638435178682619553988699769939720858824502620191,-273121179.98916687178893117775011875390432549897379415831335448394764314035299323,-60,1707548429030.3694033490686800037521065923661227466576504089434430881110566413778,429743.54009835629179996184436855402370039036154903602553641553170879460485502232,1707547999286.8293049927768800419077380383424223562961013729179066725793478467729,3973412.6745443556100690128248267093170568053640470929467437320243188332558238122,3415096858060.7388066981373600075042131847322454933153008178868861762221132827556,3.6307834392585860316264285047510927860903044092148436747661253181143986915183349e-72,2.487216543867200052111269336486515076481408104957649038886826599408554439310779e-75,2.2639197697066780918772798227219479451706327995347845473956537224838753296482113e-72,8.0964080204010418362997048713753745979212503416590137984597220032830548154647754e-79,149488885.53309304698856417861092304382611003466612923429061210251884552118347352,-2.0247838250796201189965948545556282228917359764756146941507919756377065278979704e-72,2.1271806932124437012161753748052979147852209147622617580253039726712130134811481e-72,3.582920809278495760311422874292407313834318856012645442319905657310511635772239e-72,-60,-131.2186317169731418470344297454494426977768751250536420091993604025389727809105,-131.21863171697314184703442974544944269777687512505364200919936040253897278091051,-131.2186317169731418470344297454494426977768751250536420091993604025389727809105,423058.78644939033224584301656377616215181230762294050650773513337887319763979977,423058.78644939033224584301656377616215181230762294050650773513337887319763979795,423058.78644939033224584301656377616215181230762294050650773513337887319763979614,-76050.660951107986054007333517485638435178682619553988699769939720858824502620193,-76050.660951107986054007333517485638435178682619553988699769939720858824502620191,-76050.660951107986054007333517485638435178682619553988699769939720858824502620191,-273121179.98916687178893117775011875390432549897379415831335448394764314035299323,-273121179.98916687178893117775011875390432549897379415831335448394764314035299323,-273121179.98916687178893117775011875390432549897379415831335448394764314035299323
