voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.46228347549457079451591165176799295518206262048589392080667139482671716050097049,-1393266.7972933056503526364839390919453516985568113359314420032929811906740690117,-634.13172527597277247722990730557999977349847629140275474527008265681444583540173,-97862.783002604655618466800000082145765452205474524761989960136789957128788410297,-150,3873995845378.0785529919530211374018200936239899227502950723509882154241712658212,753.95262197430566840052874603873311897517305701933589193170522870943242995957765,3873995844624.1259310176473527368730740548908709475772380530150962837189425563888,5138248389.1807493587362472479278043589573255367655546451661994007703219146343819,7747991690756.1571059839060422748036401872479798455005901447019764308483425316424,8.8434366004167112963956243075076091608227843731827521382642723534526380064383253e-75,8.1525431160091557263647161584835771951335043440278496274623760758391506621853311e-75,2.2108591501041778240989060768769022902056960932956880345660680883631595016095813e-75,1.054219794323052322434857405127001900770996138236850755007776302510814429096976e-81,-26292476.748995540434613967004407594787384107020837674707162514857222440085692797,2.4163663019392992265313661189660685120935249511473574299556577155767726107175445e-75,1.0236315900890362888482291422402451021387591550873294068604362121560563729361842e-74,2.1056851568022244715273712797653287586388916249344092373383344879536848047370194e-74,-150,-0.46228347549457079451591165176799295518206262048589392080667139482671716050097049,-0.46228347549457079451591165176799295518206262048589392080667139482671716050097049,-0.46228347549457079451591165176799295518206262048589392080667139482671716050097049,-1393266.7972933056503526364839390919453516985568113359314420032929811906740690117,-1393266.7972933056503526364839390919453516985568113359314420032929811906740690117,-1393266.7972933056503526364839390919453516985568113359314420032929811906740690116,-634.13172527597277247722990730557999977349847629140275474527008265681444583540173,-634.13172527597277247722990730557999977349847629140275474527008265681444583540173,-634.13172527597277247722990730557999977349847629140275474527008265681444583540988,-97862.783002604655618466800000082145765452205474524761989960136789957128788410295,-97862.783002604655618466800000082145765452205474524761989960136789957128788410297,-97862.783002604655618466800000082145765452205474524761989960136789957128788410297
-140,-0.3593913280074694400282314990848758241787931131335606415802978150247861126238989,-1086713.3875594686027511970640496429999781992080785868957797548952592398175735401,-520.49003013676296178076975475877188243048314050268657827652111735224956833559624,-68923.805416728458284370488709038576299940271451925280321734430890531498249637589,-140,4554354811700.5316620835896338264293136147509212933286541948058187449497371288822,887.60740208002810044231296862743620292975878494285252320278293844643713979018764,4554354810812.924260003561533384116344987314718363569869251953295542166798682445,5131046452.5507683420655871246077829366093940032057090895785671923085842835249208,9108709623401.0633241671792676528586272295018425866573083896116374898994742577643,3.316288725156266736148359115315353435308544139943532051849102132544739252414372e-74,5.6059529133256813674539156529403093716006737365647011540535115150731871542278105e-75,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76,8.9608682517459447406962879435795161565534671750132314175660985713419226473242957e-81,-29494511.360146392595026672260425606348164719376712596543687893877618466951613841,-3.5006830448128646251627315585582143616726020195617303883980756057389777754970672e-74,3.2184249663957651833140146006495659802909550781123414798063309339165612421304105e-74,4.0788829294943356645014303206747807134370587860445204576635135437693555827527335e-74,-140,-0.3593913280074694400282314990848758241787931131335606415802978150247861126238989,-0.3593913280074694400282314990848758241787931131335606415802978150247861126238989,-0.35939132800746944002823149908487582417879311313356064158029781502478611262389891,-1086713.3875594686027511970640496429999781992080785868957797548952592398175735401,-1086713.3875594686027511970640496429999781992080785868957797548952592398175735401,-1086713.3875594686027511970640496429999781992080785868957797548952592398175735401,-520.49003013676296178076975475877188243048314050268657827652111735224956833559623,-520.49003013676296178076975475877188243048314050268657827652111735224956833559624,-520.49003013676296178076975475877188243048314050268657827652111735224956833559063,-68923.805416728458284370488709038576299940271451925280321734430890531498249637589,-68923.805416728458284370488709038576299940271451925280321734430890531498249637589,-68923.805416728458284370488709038576299940271451925280321734430890531498249637589
-130,-0.27815441006219603223977068305197888659893161247646857013706512656210626291560991,-842228.39735906212185398405998711803069107455066331393105510742101454247488592221,-432.43170895471452174678627171545716487724922167617399994607104441987940718925561,-50973.03638454089839386761288070860100381025716483672525179238899657078798603421,-130,5358583873093.8655233502441084949805316995792600965802432373215953045410988131794,1044.9554484792367421752988346619847957229341119494327367952340921198123547727864,5358583872048.910074871007366319681697037594464373646131287888858509307006693367,5128050081.8407288771005274811419805176282193505211492846935814014779922637319427,10717167746187.731046700488216989961063399158520193160486474643190609082197626359,0.0,2.8576002227738130459825265020023672130876455705874100567870306819854099202689076e-74,8.9816152972982224104018059373124155539606403790137326404246516089753354752889241e-76,8.9608682517459447406962879435795161565534671750132314175660985713419226473242957e-81,-33801124.42044181896510321411083302251863379000515218909882889259362693921743847,-4.8658347378847304079699220053319396979926668223970498734664897459428730793126879e-76,9.8921503415121978669160220561176013938585730119612986416355203176512516881318846e-76,2.278971168022272417185248286992301123992821782080913980859821051373950508470132e-75,-130,-0.27815441006219603223977068305197888659893161247646857013706512656210626291560991,-0.27815441006219603223977068305197888659893161247646857013706512656210626291560991,-0.27815441006219603223977068305197888659893161247646857013706512656210626291560992,-842228.39735906212185398405998711803069107455066331393105510742101454247488592221,-842228.39735906212185398405998711803069107455066331393105510742101454247488592221,-842228.39735906212185398405998711803069107455066331393105510742101454247488592221,-432.43170895471452174678627171545716487724922167617399994607104441987940718925562,-432.43170895471452174678627171545716487724922167617399994607104441987940718925561,-432.43170895471452174678627171545716487724922167617399994607104441987940718928419,-50973.036384540898393867612880708601003810257164836725251792388996570787986034211,-50973.03638454089839386761288070860100381025716483672525179238899657078798603421,-50973.03638454089839386761288070860100381025716483672525179238899657078798603421
-120,-0.21462233842477310347655303065850569885261659476035682153151032015815631550371442,-649300.01103984392366694470540947787211503812773209351408419900176736311928546271,-357.28317131379601350280156625342990139378259993318379591723291006938084670096446,-40400.383018215861034871586941904690087986749140925827826145109918019356308653294,-120,6309086205459.4808246729297563323978156119228229917572818707953395629684221741417,1230.1969167309760516555802952708745708045363857962443737614250365165607185899602,6309086204229.283907941953704676817520341048252187220896074550965801543385657581,5128517328.9368394715756675707459499106537113338596610200663618157632907714190538,12618172410918.961649345859512664795631223845645983514563741590679125936844348283,2.2108591501041778240989060768769022902056960932956880345660680883631595016095813e-75,5.6610084878644084519407536460656619188665382388879824478830376246955119269729709e-75,2.6944845891894667231205417811937246661881921137041197921273954826926006425866772e-75,2.1084395886461046448697148102540038015419922764737015100155526050216288581939519e-81,-39434453.727186499046511598946575622873347656254811302261659516650652249158586237,2.3925655167488667486164369141763026831867700277398947888337931998301289877952758e-75,3.2453211561389510220601862828910839544727859468257314807404907203889425615029489e-74,4.8904770328372489811533867704745559857969667885281744526935951006203280099636645e-74,-120,-0.21462233842477310347655303065850569885261659476035682153151032015815631550371442,-0.21462233842477310347655303065850569885261659476035682153151032015815631550371442,-0.21462233842477310347655303065850569885261659476035682153151032015815631550371442,-649300.01103984392366694470540947787211503812773209351408419900176736311928546271,-649300.01103984392366694470540947787211503812773209351408419900176736311928546271,-649300.01103984392366694470540947787211503812773209351408419900176736311928546271,-357.28317131379601350280156625342990139378259993318379591723291006938084670096448,-357.28317131379601350280156625342990139378259993318379591723291006938084670096446,-357.28317131379601350280156625342990139378259993318379591723291006938084670097012,-40400.383018215861034871586941904690087986749140925827826145109918019356308653291,-40400.383018215861034871586941904690087986749140925827826145109918019356308653294,-40400.383018215861034871586941904690087986749140925827826145109918019356308653294
-110,-0.16530345382916651017821563805998191060381053931686000123699723895570723811265045,-498387.80362507431933601040661389535530554842125409689244753697770605865180499995,-276.07089495987495883862119176451854585745775820587871676866485952021200948828257,-34529.01643537804419760358444583326358596608875225744393185233766400114921506504,-110,7432321735128.4405908654724257665423462486235429727096032457878189623396621008459,1448.2765328769624578495807266890650336176626512727356573251856417461786330111578,7432321733680.1640579885099679169616195595585093550469519730521616371540203546673,5131838821.1154212122607243931907229058764191837270094900460721675685648299390776,14864643470256.881181730944851533084692497247085945419206491575637924679324201692,3.0399313313932445081359958557057406490328321282815710475283436214993443147131743e-74,1.9013064834575113245577140272946504680785069552329250736716247171043040391649781e-74,4.0762715580045778631823580792417885975667521720139248137311880379195753310926656e-75,4.2168791772922092897394296205080076030839845529474030200311052100432577163879038e-81,-46656170.860758945353188640600310238671801882517968873527871797536942387397725829,3.1828321037847463850365875128630999078664831333740696957981127116707335503604819e-74,3.1600263343119697109455836450503412817112997716855201054755912043079769290144202e-74,4.692115244428395538074343890479015858640445690127546623907087937895333237702697e-74,-110,-0.16530345382916651017821563805998191060381053931686000123699723895570723811265045,-0.16530345382916651017821563805998191060381053931686000123699723895570723811265045,-0.16530345382916651017821563805998191060381053931686000123699723895570723811265045,-498387.80362507431933601040661389535530554842125409689244753697770605865180499995,-498387.80362507431933601040661389535530554842125409689244753697770605865180499995,-498387.80362507431933601040661389535530554842125409689244753697770605865180499992,-276.07089495987495883862119176451854585745775820587871676866485952021200948828258,-276.07089495987495883862119176451854585745775820587871676866485952021200948828257,-276.07089495987495883862119176451854585745775820587871676866485952021200948830158,-34529.016435378044197603584445833263585966088752257443931852337664001149215065044,-34529.01643537804419760358444583326358596608875225744393185233766400114921506504,-34529.01643537804419760358444583326358596608875225744393185233766400114921506504
-100,-0.12721980933731830866373633483275476741923282098051645440027500593778610418541588,-381146.15325110656801463141843773996934801351717370481431606413892464411262471774,-162.72036691821153803628856842703022784633677748632184883227172355428373598862652,-31513.397191655279180108807387064454695624570296690103880009368735965606474843743,-100,8759541569925.8766791776320307199182865234228341311165176391109132097983908291644,1705.0155850299577232152720041414104519062958888664194908565620417476523322646379,8759541568220.861094147674307504646282382012382224820628772691422353236349081512,5137514077.1935926054532239447938704622819745615793382720083273210760529603826577,17519083139851.753358355264061439836573046845668262233035278221826419596781658329,1.658144362578133368074179557657676717654272069971766025924551066272369626207186e-74,1.7831529024131254540266470008717125014461761752469811989727691740030599925579621e-74,5.8380499432438445667611738592530701100744162463589262162760235458339680589378007e-75,7.9066484574228924182614305384525142557824710367763806625583222688311082182273197e-82,-55743500.169166416577057778959787870654396145876533948044440114049847194815146784,1.6767585248497955852527071619520311635976669479445140965431313739250279012247631e-74,1.8415905507937784036297170973078774460277836306817978331902174206181376777437689e-74,3.0896561907981481327793474751865409688567530431915647869187123684573936965860981e-74,-100,-0.12721980933731830866373633483275476741923282098051645440027500593778610418541588,-0.12721980933731830866373633483275476741923282098051645440027500593778610418541588,-0.12721980933731830866373633483275476741923282098051645440027500593778610418541588,-381146.15325110656801463141843773996934801351717370481431606413892464411262471774,-381146.15325110656801463141843773996934801351717370481431606413892464411262471774,-381146.15325110656801463141843773996934801351717370481431606413892464411262471773,-162.72036691821153803628856842703022784633677748632184883227172355428373598862652,-162.72036691821153803628856842703022784633677748632184883227172355428373598862652,-162.72036691821153803628856842703022784633677748632184883227172355428373598864435,-31513.397191655279180108807387064454695624570296690103880009368735965606474843749,-31513.397191655279180108807387064454695624570296690103880009368735965606474843743,-31513.397191655279180108807387064454695624570296690103880009368735965606474843743
-90,-0.097907608631956949170938595206794498990828869492413134099985996434318263529235927,-290521.70544590643033351414327119055346511371331742500229517764009999643871979001,19.018225882207357656959452170260096566142815691961805740592917462636811897249598,-30153.231252566748299934992128804072694469795081629013858642528003796222681334002,-90,10327655396447.376013004146903851083539760406859365476321195194755635426186770042,2007.2673133909141273952291770595684753405679530607413643955988396953767175357129,10327655394440.108699613232776455854362700838384024908368134453391239827347074665,5145132054.6841740980983435252807927455099338864575565559056846377192572997937924,20655310792894.752026008293807702167079520813718730952642390389511270852373540084,2.8188454163828267257261052480180504200122625189520022440717368126630283645522162e-74,6.1117085343333997808281038839055577714841545079070008826639621495449353117005101e-75,1.7963230594596444820803611874624831107921280758027465280849303217950670950577848e-75,7.1159836116806031764352874846072628302042239330987425963024900419479973964045877e-81,-66922736.529866541118454346683328527400881885766698343862853141558227551680245621,-2.900044698376410510108987588283398260526093558959747787943784007862813111593725e-74,2.8389639356185860416941960904230013438257109829914477119326197364833602465713154e-74,4.2311210380319751103417734674281887202723207517692379427130770454974330521162781e-74,-90,-0.097907608631956949170938595206794498990828869492413134099985996434318263529235928,-0.097907608631956949170938595206794498990828869492413134099985996434318263529235927,-0.097907608631956949170938595206794498990828869492413134099985996434318263529235934,-290521.70544590643033351414327119055346511371331742500229517764009999643871979002,-290521.70544590643033351414327119055346511371331742500229517764009999643871979001,-290521.70544590643033351414327119055346511371331742500229517764009999643871979004,19.018225882207357656959452170260096566142815691961805740592917462636811897249613,19.018225882207357656959452170260096566142815691961805740592917462636811897249598,19.01822588220735765695945217026009656614281569196180574059291746263681189725571,-30153.231252566748299934992128804072694469795081629013858642528003796222681334001,-30153.231252566748299934992128804072694469795081629013858642528003796222681334002,-30153.231252566748299934992128804072694469795081629013858642528003796222681334002
-80,-0.075373326656171752210664291505437000358513141852648925722968487255410317567053336,-220720.16372219334480870629174519577784549056393948795474067364013600621606663741,322.81646191465674713438467361635453980138030340356320446950021523186063676697499,-29700.478114721999781815944955775234708192166308328336771895514923627287236126905,-80,12180255916444.375962514273774585358325284890926413790506236432886830330116204658,2363.0998465839748162092839591293880759782808606669828690366681950462221516582383,12180255914081.276115930298958376074366155502850435509645569450017793661921158436,5154355172.1065798538442127319532116807932488556633356664802670423006004010830369,24360511832888.751925028547549170716650569781852827581012472865773660660232409316,7.1852922378385779283214447498499324431685123032109861123397212871802683802311393e-75,6.8381182619237812543809134049653563804096490885606476006617684076794909897440097e-74,3.7653694900211778566684494121809742130065761588942186838703347129935060261788182e-75,2.4115277795139821875697363142280168480136536662167961020802882919934880065593325e-80,-80216047.87960242329234121840910336140898404835824788658848130496956156294356027,-7.4121065764854343840154050202167635138948425262432099804165876126382937755197935e-75,2.5469062640592779106883018486643161639425591739120893291655495747359687576175231e-74,4.7907513876819558454405893056424208855652741172450011071818255174276854287133523e-74,-80,-0.075373326656171752210664291505437000358513141852648925722968487255410317567053338,-0.075373326656171752210664291505437000358513141852648925722968487255410317567053336,-0.07537332665617175221066429150543700035851314185264892572296848725541031756705336,-220720.16372219334480870629174519577784549056393948795474067364013600621606663741,-220720.16372219334480870629174519577784549056393948795474067364013600621606663741,-220720.16372219334480870629174519577784549056393948795474067364013600621606663741,322.816461914656747134384673616354539801380303403563204469500215231860636766975,322.81646191465674713438467361635453980138030340356320446950021523186063676697499,322.81646191465674713438467361635453980138030340356320446950021523186063676690662,-29700.478114721999781815944955775234708192166308328336771895514923627287236126909,-29700.478114721999781815944955775234708192166308328336771895514923627287236126905,-29700.478114721999781815944955775234708192166308328336771895514923627287236126905
-70,-0.058024524091432238711360855759491517186774655594341815820563427017202713337783185,-167083.72024059982085546224521290007432869800648030567896825659322764638785138174,833.12815844542478443348166914124454801826463346661063964384494768855467835532045,-29699.340750998583912099210847685222068197898154329835932378629220538385187741957,-70,14368828753504.491756846314579764063822589378590122646890237658408040086260231977,2782.0115675035045461984438988531545885762457118855946369355188671769961630137833,14368828750722.480189342810033565619923736224001546401178352063771104567393054981,5164906185.6341081171683989369359321869191414273451926053598913860298227092529781,28737657507008.983513692629159528127645178757180245293780475316816080172520463955,2.2384948894804800469001424028378635688332672944618841349981439394676989953797011e-74,8.6534408922046335146371245665260003702582323651651539477937508771089289867687519e-75,8.29072181289066684037089778828838358827136034985883012962275533136184813103593e-75,8.6314245660199908899353950044773280625625308818142155566261684768072931382314907e-81,-95146680.599974498326145680877740826368938422671700563882194739327078393229400331,1.0443466034376899938994413646827931294140452160264666199492868219774544113061374e-74,2.8058338032072439886469258645738995186140639253999804321562485313863235409803452e-74,5.6231944170107501410421102156499071364375578735723252335462941284157200095818165e-74,-70,-0.058024524091432238711360855759491517186774655594341815820563427017202713337783188,-0.058024524091432238711360855759491517186774655594341815820563427017202713337783185,-0.058024524091432238711360855759491517186774655594341815820563427017202713337783179,-167083.72024059982085546224521290007432869800648030567896825659322764638785138175,-167083.72024059982085546224521290007432869800648030567896825659322764638785138174,-167083.72024059982085546224521290007432869800648030567896825659322764638785138173,833.12815844542478443348166914124454801826463346661063964384494768855467835532045,833.12815844542478443348166914124454801826463346661063964384494768855467835532045,833.12815844542478443348166914124454801826463346661063964384494768855467835532911,-29699.340750998583912099210847685222068197898154329835932378629220538385187741948,-29699.340750998583912099210847685222068197898154329835932378629220538385187741957,-29699.340750998583912099210847685222068197898154329835932378629220538385187741957
-60,-0.044591693133825567315900110257586626482643547166606375554272761754615535907175452,-125926.95310909190963086668322539638689643920404063333801023408073319469888131604,1686.4870153007540440747381277107816666461833408033866120950264507659014409062051,-29869.212218320120596267324715043722943922816297805400945773050185329257128109842,-60,16954181408549.586748994367543420782615369048065304541765629603939609992130862996,3275.1846575215261022653507474550737999236248208040962918204392912015677840125888,16954181405274.402091472841441155431867913974265380916944825507647789552839661428,5176557410.164332282324362626237164758504738948445203345468023899624061517619087,33908362817099.173497988735086841565230738096130609083531259207879219984261725992,8.884890209481164630597478796449051078764141174932046288912386130109447247093505e-74,4.4510812732956767599241257500873259389531865878304594258412167685248922153499149e-74,1.2125180651352600254042438015371760997846864511668539064573279672116702891640048e-74,4.2761790407228809828763903495464014600023530857232258750002926270594910280246087e-80,110323536.42141465927693355142967643158907075736646261297058720760825564838981267,-9.7146151043670127179609271020224150387743776923581927840393075091447297402582832e-74,1.2135242622535739539324311011025804320822586036528575648591194247871020601988009e-73,2.116012373653525032011353756935265951842035965060334501481162023810256485932375e-73,-60,-0.044591693133825567315900110257586626482643547166606375554272761754615535907175454,-0.044591693133825567315900110257586626482643547166606375554272761754615535907175452,-0.044591693133825567315900110257586626482643547166606375554272761754615535907175494,-125926.95310909190963086668322539638689643920404063333801023408073319469888131606,-125926.95310909190963086668322539638689643920404063333801023408073319469888131604,-125926.95310909190963086668322539638689643920404063333801023408073319469888131613,1686.4870153007540440747381277107816666461833408033866120950264507659014409062051,1686.4870153007540440747381277107816666461833408033866120950264507659014409062051,1686.4870153007540440747381277107816666461833408033866120950264507659014409061606,-29869.21221832012059626732471504372294392281629780540094577305018532925712810983,-29869.212218320120596267324715043722943922816297805400945773050185329257128109842,-29869.212218320120596267324715043722943922816297805400945773050185329257128109842
