voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-1443.743652626014,-460144.26686773216,-1569389.1068045036,-3002844580.201085,-150,2881896371655.1797,226419.30505775462,2881896145235.8745,12728138.931969916,1.0648066035132038e+18,9.30239912122488e-06,6.631482392549515e-06,3.910064697265625e-05,1.6143530956469476e-11,90528065.697602376,4.3097801606845176e-06,4.8159901799782389e-05,8.8894586319554492e-05,-150,-1443.7436526260142,-1443.743652626014,-1443.743652625998,-460144.26686254854,-460144.26686773216,-460144.26687185094,-1569389.106807489,-1569389.1068045036,-1569389.106811135,-3002844580.2010856,-3002844580.201085,-3002844580.2010465
-140,-1250.5071707177824,-403012.8347192911,-1391080.2441060713,-2600909084.376714,-140,2330987609236.7729,243128.13584909699,2330987366108.6372,9587486.043505691,1.5427479478855626e+18,4.909059498459101e-06,1.3208715245127678e-05,6.198883056640625e-06,3.410605131648481e-12,85616382.934017882,2.1346638576145458e-06,1.2403932872928571e-05,2.8864305949838354e-05,-140,-1250.5071707177801,-1250.5071707177824,-1250.507170717779,-403012.8347222545,-403012.8347192911,-403012.8347173454,-1391080.2440928626,-1391080.2441060713,-1391080.2441016317,-2600909084.376717,-2600909084.376714,-2600909084.376711
-130,-1058.3970942828953,-339549.50761201093,-1198208.7260184186,-2201329156.0049095,-130,2004224914199.5903,261070.01090909174,2004224653129.5793,7676963.3831956657,4.5047416291774099e+17,1.373904524371028e-05,9.432900696992874e-06,2.5272369384765625e-05,1.0686562745831907e-11,80613152.04403457,5.791311467335598e-06,2.2750543367583567e-05,5.4049932067812279e-05,-130,-1058.3970942828985,-1058.3970942828953,-1058.3970942828878,-339549.5076037979,-339549.50761201093,-339549.50761753693,-1198208.7260278515,-1198208.7260184186,-1198208.7260261101,-2201329156.0049124,-2201329156.0049095,-2201329156.004887
-120,-870.760973313645,-269341.4218559745,-992026.5709756764,-1811069453.8171515,-120,1772078051481.1938,280335.92392768897,1772077771145.27,6321266.3816082701,1.2773902305712343e+18,2.599903382360935e-06,3.897934220731258e-06,4.76837158203125e-06,2.6147972675971687e-12,75504812.789217085,1.7374962293334952e-06,6.3115694336302012e-06,1.7175508496336533e-05,-120,-870.7609733136458,-870.760973313645,-870.7609733136431,-269341.42185723654,-269341.4218559745,-269341.42185463663,-992026.5709717785,-992026.5709756764,-992026.5709721515,-1811069453.8171554,-1811069453.8171515,-1811069453.8171506
-110,-693.1950626786288,-191680.684412257,-779019.1500812338,-1441770199.1204743,-110,1618453457751.7717,301023.58356186893,1618453156728.1882,5376500.533949472,2.8767107696930473e+18,3.1577073968946934e-06,5.364883691072464e-06,5.245208740234375e-06,1.3642420526593924e-12,70160153.669401497,6.9209057048987748e-07,8.447262924483911e-06,2.1255238671358256e-05,-110,-693.1950626786293,-693.1950626786288,-693.1950626786302,-191680.6844099848,-191680.684412257,-191680.6844131425,-779019.1500758689,-779019.1500812338,-779019.1500790605,-1441770199.1204796,-1441770199.1204743,-1441770199.1204784
-100,-532.3904807317001,-105019.66159718717,-572184.1715034982,-1107345669.5242665,-100,1531262167210.873,323237.90897310455,1531261843972.9641,4737260.465752746,4.5173498294617542e+17,5.91442221775651e-06,1.1811498552560806e-05,5.0067901611328125e-06,5.229594535194337e-12,64404471.309220687,4.1557488624528351e-06,1.3155024417675608e-05,3.684562580730244e-05,-100,-532.3904807316964,-532.3904807317001,-532.3904807317016,-105019.66159957793,-105019.66159718717,-105019.6615936635,-572184.1714931527,-572184.1715034982,-572184.1715049642,-1107345669.5242648,-1107345669.5242665,-1107345669.5242698
-90,-394.1896833564151,-6331.846191509452,-388698.3185354301,-819942010.0986193,-90,1501665179597.4814,347091.56193348835,1501664832505.9194,4326423.7575595081,2.6367186074019814e+17,9.859679266810417e-06,9.263982065021992e-06,1.704692840576172e-05,6.139089236967266e-12,58142740.749288082,7.0440789523926802e-06,1.9498835827266765e-05,4.1396030830753716e-05,-90,-394.1896833564142,-394.1896833564151,-394.18968335642035,-6331.846195025602,-6331.846191509452,-6331.846185165923,-388698.31852616614,-388698.3185354301,-388698.3185294176,-819942010.0986226,-819942010.0986193,-819942010.0986364
-80,-281.79458920632675,109396.42887026374,-243131.28425824232,-586213514.8788086,-80,1523492582334.1182,372705.51819914364,1523492209628.5999,4087657.7027767189,7.8886730537231245e+17,2.5134067982435226e-06,5.099194822832942e-06,5.125999450683594e-06,1.0800249583553523e-12,51475923.472375356,2.4308123397992294e-06,7.3407532037290657e-06,1.9890448371029379e-05,-80,-281.7945892063274,-281.79458920632675,-281.7945892063278,109396.42887063138,109396.42887026374,109396.42887277715,-243131.28425314312,-243131.28425824232,-243131.28425533883,-586213514.8788135,-586213514.8788086,-586213514.8788137
-70,-195.08503733790184,249388.86023021786,-140623.6007369211,-405909141.97177404,-70,1592801854958.7686,400209.68104868772,1592801454749.0874,3979918.3537616506,9.6721366585770291e+17,2.2856402210891247e-06,2.949644112959504e-06,5.424022674560547e-06,1.3073986337985843e-12,44715928.399797834,2.1177982245224527e-06,5.5815890997986398e-06,1.6438298644061433e-05,-70,-195.08503733790073,-195.08503733790184,-195.08503733790053,249388.86022978032,249388.86023021786,249388.86022793222,-140623.60073714703,-140623.6007369211,-140623.60073987074,-405909141.9717715,-405909141.97177404,-405909141.9717686
-60,-131.21863171696648,423058.7864490461,-76050.66095065352,-273121179.98915315,-60,1707548429030.3696,429743.54009835637,1707547999286.8296,3973412.6745443554,1.4972039672958817e+18,4.055211320519447e-06,3.6617275327444077e-06,2.1457672119140625e-06,9.663381206337363e-13,38281727.02244734,1.4982976446480969e-06,3.9391859108016356e-06,1.321475727422694e-05,-60,-131.21863171696717,-131.21863171696648,-131.21863171696745,423058.78645131155,423058.7864490461,423058.78644725634,-76050.66095326073,-76050.66095065352,-76050.660949599,-273121179.9891536,-273121179.98915315,-273121179.9891553
