voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-179.27205984150508869830490166966519134707816452155980334102429804909453100487543,-3450017.8135508470855726581152827162612941056472826646600324879270697429619553123,-371842100.68906852046841000607222012353080336489571721723031659650662448534899838,-75239.679200444917431999775711909147588637108770437683935932476745401976224297205,-150,6913944595536.6515265540778929819241607899093084721999375743553384782489109800818,98588.113336956527762618273087889594300611281585930491283592542630200188435863525,6913944496948.5381895975501303636510729003150078609183516438640548857062807798933,70129596.373408894023322163934027372476688852328349288107370296844193038215980287,13827889191073.303053108155785963848321579818616944399875148710676956497821960164,7.4727039273521210454543025398439297408952527953394255568333101386674791154403849e-73,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,2.6988026734670139454332349571251248659737501138863379328199073344276849384882585e-79,633618172.35113260286796994203941856479071684101795363341730231778233181101886637,5.6318913403842770753626162158690115874454703704559035056251366336945989428278316e-73,5.590370419525162860021599952082830322022887167027781583557131365036603409002037e-73,1.0891163552273090047418781767928355151404717812585629976316152611980146813622581e-72,-150,-179.27205984150508869830490166966519134707816452155980334102429804909453100487543,-179.27205984150508869830490166966519134707816452155980334102429804909453100487543,-179.27205984150508869830490166966519134707816452155980334102429804909453100487543,-3450017.8135508470855726581152827162612941056472826646600324879270697429619553126,-3450017.8135508470855726581152827162612941056472826646600324879270697429619553123,-3450017.8135508470855726581152827162612941056472826646600324879270697429619553119,-371842100.68906852046841000607222012353080336489571721723031659650662448534899837,-371842100.68906852046841000607222012353080336489571721723031659650662448534899838,-371842100.68906852046841000607222012353080336489571721723031659650662448534899837,-75239.679200444917431999775711909147588637108770437683935932476745401976224297206,-75239.679200444917431999775711909147588637108770437683935932476745401976224297205,-75239.679200444917431999775711909147588637108770437683935932476745401976224297205
-140,-157.22620176656378324944602044045448040908466257479306795475507675078385329574767,-3061264.6731167759493492897040522754313920198203759855741276632455764227148564385,-326102103.38704263979138502308534783338565706983961488763559738132165248706979647,-69390.000735220804380543570123718383230303375032741880682718806970252611731996405,-140,6592873711689.7318167327123554397661171755271263663546011220656142737385165466393,95674.394248823569946816928098955933004588440176663420982243955815994207014469421,6592873616015.3375679091424086228380182195941217779144244586446320297827005524323,68909489.97851427746764076603571099318936338901664297805466622657235056396518069,13185747423379.463633465424710879532234351054252732709202244131228547477033093279,1.6802529540791751463151686184264457405563290309047229062702117471560012212232818e-73,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,4.145360906445333420185448894144191794135680174929415064811377665680924065517965e-76,2.6988026734670139454332349571251248659737501138863379328199073344276849384882585e-79,575064763.01161511478490478479548847405008247962473167045699860324712857882478723,1.2931691092668683853220632528237667030457411428813915123669235094283944104976306e-73,4.1293301686147661435492165907600539756826502187210536790621331291383963019875066e-73,7.5963697570842549855728389777262540279947885834645924895440835729827494949149023e-73,-140,-157.22620176656378324944602044045448040908466257479306795475507675078385329574767,-157.22620176656378324944602044045448040908466257479306795475507675078385329574767,-157.22620176656378324944602044045448040908466257479306795475507675078385329574767,-3061264.6731167759493492897040522754313920198203759855741276632455764227148564386,-3061264.6731167759493492897040522754313920198203759855741276632455764227148564385,-3061264.6731167759493492897040522754313920198203759855741276632455764227148564384,-326102103.38704263979138502308534783338565706983961488763559738132165248706979647,-326102103.38704263979138502308534783338565706983961488763559738132165248706979647,-326102103.38704263979138502308534783338565706983961488763559738132165248706979647,-69390.000735220804380543570123718383230303375032741880682718806970252611731996405,-69390.000735220804380543570123718383230303375032741880682718806970252611731996405,-69390.000735220804380543570123718383230303375032741880682718806970252611731996406
-130,-136.78158346632331438553985195640127111245437607143378795748192401337845972976121,-2693478.8140262353009880378742118615777417348471098085036184026582778159163095555,-283686952.62742461202718062807747439511950355566334006543971451153009050531729432,-63287.937428479112134986375806777415642138585817501980327176773373505957487122133,-130,6287707539178.6000691994322305017349074949499130160257659809928472913278956147182,92846.788573729914208644430496830648500409674853222206558687077668816698816343721,6287707446331.8114954695180218573044106643014126063509127587862886042502267980193,67721324.945832807031849544627499701107754634040842108176856724629959698472322523,12575415078357.200138398864461003469814989899826032051531961985694582655791229436,8.3128304043917086186118868490571526111734173107917870099684160122454797260520258e-73,1.1319598848533390459386399113609739725853163997673922736978268612419376648241056e-72,2.0726804532226667100927244470720958970678400874647075324056888328404620327589825e-76,5.3976053469340278908664699142502497319475002277726758656398146688553698769765169e-79,521336009.0355502894543071697576971166956133058285804465956022670620020661035229,-6.419767048676698503793631994869664311773619033324314891003015780651640306162164e-73,5.2188195304449953062144148210423031605140134788335963611412452724387231382494409e-73,9.7187197389878973770218167472773457622547279206600271052259368845436777907582213e-73,-130,-136.78158346632331438553985195640127111245437607143378795748192401337845972976121,-136.78158346632331438553985195640127111245437607143378795748192401337845972976121,-136.78158346632331438553985195640127111245437607143378795748192401337845972976121,-2693478.8140262353009880378742118615777417348471098085036184026582778159163095551,-2693478.8140262353009880378742118615777417348471098085036184026582778159163095555,-2693478.8140262353009880378742118615777417348471098085036184026582778159163095559,-283686952.62742461202718062807747439511950355566334006543971451153009050531729432,-283686952.62742461202718062807747439511950355566334006543971451153009050531729432,-283686952.62742461202718062807747439511950355566334006543971451153009050531729432,-63287.937428479112134986375806777415642138585817501980327176773373505957487122133,-63287.937428479112134986375806777415642138585817501980327176773373505957487122133,-63287.937428479112134986375806777415642138585817501980327176773373505957487122133
-120,-117.78683554566655783633681008682548894670581302480366352991301671652996447558101,-2343051.920657687051356239005196813796089903667876356128167444001244948041621263,-244282904.13950448569725302227968590971326372916116368190889135845904848629000926,-56896.994577653129535930867522535278137169157265392632410379982529279234903366164,-120,5997949043693.1909440871876141690159369038862949932915423782434408345075187839239,90102.751275698856726049139893052793062777429149142573134621802368478903605377252,5997948953590.4396683883308881198760438510932322158623932356703062127051503050203,66567878.991180888711606943291486900839775218097121445033243701098217938726179487,11995898087386.381888174375228338031873807772589986583084756486881669015037567848,7.9590929403750401667560618767568482447405059358644769244378451181073742057944928e-74,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,2.6988026734670139454332349571251248659737501138863379328199073344276849384882585e-79,472112502.33931831169340240063966222877480487909693377851965761855783762180114874,4.9985245006289459380012869170308017589374240431523867020854895932009956701255126e-74,3.6333210554566831967849555819829041368707600458768398698028154129611517604949113e-73,6.4400745630581151731036004353858935546570471017400334739610209819238127811248015e-73,-120,-117.78683554566655783633681008682548894670581302480366352991301671652996447558101,-117.78683554566655783633681008682548894670581302480366352991301671652996447558101,-117.78683554566655783633681008682548894670581302480366352991301671652996447558101,-2343051.9206576870513562390051968137960899036678763561281674440012449480416212631,-2343051.920657687051356239005196813796089903667876356128167444001244948041621263,-2343051.920657687051356239005196813796089903667876356128167444001244948041621263,-244282904.13950448569725302227968590971326372916116368190889135845904848629000926,-244282904.13950448569725302227968590971326372916116368190889135845904848629000926,-244282904.13950448569725302227968590971326372916116368190889135845904848629000926,-56896.994577653129535930867522535278137169157265392632410379982529279234903366164,-56896.994577653129535930867522535278137169157265392632410379982529279234903366164,-56896.994577653129535930867522535278137169157265392632410379982529279234903366164
-110,-100.10734197264946469289464710044497037768562571767771830154483634867523391382099,-2006645.530412991808029974867361531074010288898787983574784489165826426672401397,-207610980.77651861559090514844766059352943538065287009498917190467085042002914422,-50187.250202598727782765361505534643183178932600019245720354233438287849622439327,-110,5723196431636.4612795411078500831555575729746185057585945433460445307096733943495,87439.812535934105325860037533749825708192986533297489261278553252200874337598832,5723196344196.6487436070025242231180238231489103127720612458567832521564211934752,65452981.492663504381281349935226236497637530409255869996160738185344521031340409,11446392863272.922559082215700166311115145949237011517189086692089061419346788699,1.8571216860875093722430811045765979237727847183683779490354971942250539813520483e-73,5.6597994242666952296931995568048698629265819988369613684891343062096883241205282e-73,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,2.6988026734670139454332349571251248659737501138863379328199073344276849384882585e-79,427096842.06737756338379210527420192569906475127705090841859528734218614979831995,-1.4851022263781476427838101910462945964628397485988491352632535736685474061157524e-73,3.390327638571215616577502799102046911629011101630278999974983504307014306423891e-73,6.5232129091709349666768851641831118147131155128255633314380322415629893977637537e-73,-110,-100.10734197264946469289464710044497037768562571767771830154483634867523391382099,-100.10734197264946469289464710044497037768562571767771830154483634867523391382099,-100.10734197264946469289464710044497037768562571767771830154483634867523391382099,-2006645.5304129918080299748673615310740102888987879835747844891658264266724013969,-2006645.530412991808029974867361531074010288898787983574784489165826426672401397,-2006645.5304129918080299748673615310740102888987879835747844891658264266724013971,-207610980.77651861559090514844766059352943538065287009498917190467085042002914422,-207610980.77651861559090514844766059352943538065287009498917190467085042002914422,-207610980.77651861559090514844766059352943538065287009498917190467085042002914422,-50187.250202598727782765361505534643183178932600019245720354233438287849622439327,-50187.250202598727782765361505534643183178932600019245720354233438287849622439327,-50187.250202598727782765361505534643183178932600019245720354233438287849622439327
-100,-83.639251380439290474734571758212203961738479406576720019917482614911775723086082,-1681962.912582587270026137126229597270678226809075917465069600758135317410851432,-173455863.65536063575256863660952277167008050535921289555682807366928240868891209,-43151.367523333877136014703799932638176782871108858868855823084193479360385175967,-100,5463159528588.2134493608935511523383951434162139108578166020100008403552537063117,84855.575529816104400232908351574196984052311534976076287519378201357441545772014,5463159443732.6379195447891509194300435692192298585462816259337133209770523488702,64381856.990276346424142149022802378430015207596437383663537119759231662776904029,10926319057176.426898721787102304676790286832427821715633204020001680710507412623,1.1275381665531306902904420992072201680049050075808008976286947250652113458208865e-73,8.4896991364000428445397993352073047943898729982554420527337014593145324861807923e-73,3.4544674220377778501545407451201598284464001457745125540094813880674367212649708e-76,4.0482040102005209181498524356876872989606251708295068992298610016415274077323877e-79,386067368.52528377970583043676734871452644473158795793383189216451636366932996539,-7.2869909106235455753344010305434875238449451532361945503833280154889383473549718e-74,1.6027853530476201095069074674808132943212183322725669564474491306448845980170088e-73,3.2652375278099341263941612355763715414743258106571179949145690748211801340621625e-73,-100,-83.639251380439290474734571758212203961738479406576720019917482614911775723086082,-83.639251380439290474734571758212203961738479406576720019917482614911775723086082,-83.639251380439290474734571758212203961738479406576720019917482614911775723086081,-1681962.9125825872700261371262295972706782268090759174650696007581353174108514319,-1681962.912582587270026137126229597270678226809075917465069600758135317410851432,-1681962.912582587270026137126229597270678226809075917465069600758135317410851432,-173455863.65536063575256863660952277167008050535921289555682807366928240868891209,-173455863.65536063575256863660952277167008050535921289555682807366928240868891209,-173455863.65536063575256863660952277167008050535921289555682807366928240868891209,-43151.367523333877136014703799932638176782871108858868855823084193479360385175967,-43151.367523333877136014703799932638176782871108858868855823084193479360385175967,-43151.367523333877136014703799932638176782871108858868855823084193479360385175967
-90,-68.333701604203053566910002841883247712128366031512571469672119463353569314245366,-1368875.3997978812565930994369918748167516764217679632499593420745256169093930368,-141715912.09639182237972617747431404929330384853384429517737145518941847374940236,-35832.781707383622043856979781276290884361054772184448385955211532563335838799759,-90,5217681427851.05233251209267992724439921157929659577118229020806288773574321235,82347.714269598126240120103704145489325415066059784692010678719598867677644979364,5217681345503.3380629139664398071406950660899711807051225055160522090161443446723,63361581.728533333941598859019035846074376999352226846233992398431352174681352628,10435362855702.1046650241853598544887984231585931915423645804161257754714864247,1.1054295750520889120494530384384511451028480466478440172830340441815797508047907e-74,0.0,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,0.0,348949629.06171311179167621797609784512616714572986352802690749651403044925961346,2.6620295235566589537417565959123779906338175826043291123507048950127443048094817e-74,8.2962504051764160072847494713704495212927125298205844004962926705337095682567656e-74,1.6983718283935455475447370279570144237208765043125826874922579234003309489257085e-73,-90,-68.333701604203053566910002841883247712128366031512571469672119463353569314245366,-68.333701604203053566910002841883247712128366031512571469672119463353569314245366,-68.333701604203053566910002841883247712128366031512571469672119463353569314245366,-1368875.3997978812565930994369918748167516764217679632499593420745256169093930368,-1368875.3997978812565930994369918748167516764217679632499593420745256169093930368,-1368875.3997978812565930994369918748167516764217679632499593420745256169093930368,-141715912.09639182237972617747431404929330384853384429517737145518941847374940236,-141715912.09639182237972617747431404929330384853384429517737145518941847374940236,-141715912.09639182237972617747431404929330384853384429517737145518941847374940236,-35832.78170738362204385697978127629088436105477218444838595521153256333583879976,-35832.781707383622043856979781276290884361054772184448385955211532563335838799759,-35832.781707383622043856979781276290884361054772184448385955211532563335838799759
-80,-54.22778678656277050595478217709598064381153055254638824849156192545684229924871,-1070720.5407159452507122312326834186882604274678816079502156907611121456224061356,-112467152.20977702030159696325275090713185017269249912928827123119341480723509523,-28364.568796753330170448704773971318817011549272936919211033462615828250709486466,-80,4986766911130.1895904180009554133056003000008515863021974682944634559070866081283,79913.971510860251814136710921305072709933174389740469440680373700579898474107914,4986766831216.2180795577491412765946789949281416531278077278250227755333860282299,62401690.428468963261787376783261359439712328835762986798061794339403880324093017,9973533822260.3791808360019108266112006000017031726043949365889269118141732162567,1.061212392050005355567474916900913099298734124781930256591712682414316560772599e-73,0.0,3.7999141642415556351699948196321758112910401603519638094104295268741803933914679e-76,0.0,315863050.17619472442492107960696721385079516585453154363651900676356991251523283,-9.5340502224132426686303110779798738177262191019565820850923001604508181829233451e-74,2.5094609877014960639774591364137827283776412260774929549809967116511686485965936e-73,4.8178821980121069545830608097441760659802941125235616725162409122218077203796671e-73,-80,-54.22778678656277050595478217709598064381153055254638824849156192545684229924871,-54.22778678656277050595478217709598064381153055254638824849156192545684229924871,-54.22778678656277050595478217709598064381153055254638824849156192545684229924871,-1070720.5407159452507122312326834186882604274678816079502156907611121456224061356,-1070720.5407159452507122312326834186882604274678816079502156907611121456224061356,-1070720.5407159452507122312326834186882604274678816079502156907611121456224061357,-112467152.20977702030159696325275090713185017269249912928827123119341480723509523,-112467152.20977702030159696325275090713185017269249912928827123119341480723509523,-112467152.20977702030159696325275090713185017269249912928827123119341480723509523,-28364.568796753330170448704773971318817011549272936919211033462615828250709486466,-28364.568796753330170448704773971318817011549272936919211033462615828250709486466,-28364.568796753330170448704773971318817011549272936919211033462615828250709486466
-70,-41.46644855855026090485670385017718667499013719440101866440961274247604375831155,-795094.44882781244688707980525210567549498903430006912280486004915460971370639669,-86008551.10293627285308214182339780034330942470337101751579229323111258717700599,-21003.544175233687448872508356824318053000722089502937372262185562670203491402369,-70,4770619579678.6483574746405257849561292336638023302004122355682266666117938390418,77552.156720837059271244272430714040224581154907685591693072037085612150054542641,4770619502126.4916366375812545406836985196235777490455045499765335945747082268917,61514982.708364279657884582192965514157214313783330940762696945793206067182498837,9541239159357.2967149492810515699122584673276046604008244711364533332235876780835,1.6802529540791751463151686184264457405563290309047229062702117471560012212232818e-73,2.8298997121333476148465997784024349314632909994184806842445671531048441620602641e-73,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,1.3494013367335069727166174785625624329868750569431689664099536672138424692441292e-79,287074434.00490338088682770890774921112389606211709543392540881285492005175128746,1.216720136477766224520299230541857342237321731115294600112441544443824404353218e-73,2.1063917222130391257761487791887511224811672834565880838214296440723132488692583e-73,4.1271362862953284713154999754173349386479359815257493037751452107857745849900382e-73,-70,-41.46644855855026090485670385017718667499013719440101866440961274247604375831155,-41.46644855855026090485670385017718667499013719440101866440961274247604375831155,-41.46644855855026090485670385017718667499013719440101866440961274247604375831155,-795094.44882781244688707980525210567549498903430006912280486004915460971370639678,-795094.44882781244688707980525210567549498903430006912280486004915460971370639669,-795094.44882781244688707980525210567549498903430006912280486004915460971370639661,-86008551.102936272853082141823397800343309424703371017515792293231112587177005989,-86008551.10293627285308214182339780034330942470337101751579229323111258717700599,-86008551.10293627285308214182339780034330942470337101751579229323111258717700599,-21003.544175233687448872508356824318053000722089502937372262185562670203491402369,-21003.544175233687448872508356824318053000722089502937372262185562670203491402369,-21003.544175233687448872508356824318053000722089502937372262185562670203491402369
-60,-30.284859325574943043017317747817781858024242701223245636694895215118211150064382,-552922.52504027691718884243509575477798661938682449369270104169511727244153391486,-62825673.23610418975510777863130175942331363858443494421579399527920684764578527,-14123.469362153259492900089865589150231964386775667728768687585720756997264481031,-60,4569690196850.0038479795052562772882116659670147881912976219071105992073607257503,75260.144106790244374322845828024732274112099380056607302573175136559042760894781,4569690121589.8597411892608819544423836412347406760919175652998080260322241667076,60718594.829766074697429365336581791836667758635093674858116929441586421627441152,9139380393700.0076959590105125545764233319340295763825952438142211984147214515006,4.3332839342041885352338559106787284888031643428595485477494934531917926231547794e-73,2.1224247841000107111349498338018261985974682495638605131834253648286331215451981e-73,1.899957082120777817584997409816087905645520080175981904705214763437090196695734e-76,3.3735033418337674317915436964064060824671876423579224160248841680346061731103231e-80,262865977.76879776190729428289233600618846660826344612543238926058535701132580252,3.0093642419640387208111050464406937321096889488817815810465434461451771262613174e-73,2.3880150077610762305479089700922193541683212515532253554768609493668391391944607e-73,3.8390372970003013909202734541912160647195877559469625695771681353979743284305316e-73,-60,-30.284859325574943043017317747817781858024242701223245636694895215118211150064382,-30.284859325574943043017317747817781858024242701223245636694895215118211150064382,-30.284859325574943043017317747817781858024242701223245636694895215118211150064382,-552922.52504027691718884243509575477798661938682449369270104169511727244153391508,-552922.52504027691718884243509575477798661938682449369270104169511727244153391486,-552922.52504027691718884243509575477798661938682449369270104169511727244153391464,-62825673.23610418975510777863130175942331363858443494421579399527920684764578527,-62825673.23610418975510777863130175942331363858443494421579399527920684764578527,-62825673.23610418975510777863130175942331363858443494421579399527920684764578527,-14123.469362153259492900089865589150231964386775667728768687585720756997264481031,-14123.469362153259492900089865589150231964386775667728768687585720756997264481031,-14123.469362153259492900089865589150231964386775667728768687585720756997264481031
