voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.10864177228875277,-44.842895041988626,-27.9964977048285,-678045.6903011799,-150,474445897102.99683,223.03080191650011,474445896879.966,2127266247.6487141,1.6471816464250462e+19,5.037165351495787e-08,1.226825929734332e-08,2.2426247596740723e-06,3.563122019656362e-13,370994.97357712343,2.9011888783009445e-08,3.1516426669597222e-06,4.7367117807142977e-06,-150,-0.10864177228839646,-0.10864177228875277,-0.1086417722887276,-44.842895045147706,-44.842895041988626,-44.84289499477605,-27.996497716931906,-27.9964977048285,-27.99649771709676,-678045.6902989373,-678045.6903011799,-678045.6903011048
-140,-0.10789467407129862,-42.435338641070935,-30.854901764233354,-673384.1125688851,-140,474071758606.70618,244.6406082012779,474071758362.06555,1937829382.0160222,2.4187864629267743e+19,5.815824266619529e-08,1.1435936642101296e-07,3.0169030651450157e-06,4.971578704271451e-13,359278.41023797012,2.7717167077019822e-08,4.2517703179326497e-06,6.6496475293134756e-06,-140,-0.10789467407082194,-0.10789467407129862,-0.1078946740713191,-42.435338596819214,-42.435338641070935,-42.43533858291269,-30.854901723314057,-30.854901764233354,-30.854901837673424,-673384.112566039,-673384.1125688851,-673384.1125690559
-130,-0.10687882064691342,-40.01578521873423,-33.932459886575806,-667044.7166620195,-130,473699147354.49469,253.50669382018225,473699147100.98798,1868586348.6133416,2.2492935316527563e+19,7.412648983518011e-08,7.961836701042557e-08,1.7136335372924805e-07,5.888345366855674e-14,346001.2536441203,2.9782131484376807e-08,3.329723707194337e-07,7.3895201240445964e-07,-130,-0.10687882064685454,-0.10687882064691342,-0.10687882064690044,-40.01578514460774,-40.01578521873423,-40.015785174411576,-33.93245983865352,-33.932459886575806,-33.93245991827189,-667044.7166618481,-667044.7166620195,-667044.7166619954
-120,-0.10549594964576955,-37.558203200460966,-37.204976423784444,-658414.2057443261,-120,473328348488.20477,262.69409761589992,473328348225.51068,1801823310.0169811,6.7597645316994949e+18,1.6852574447057123e-07,2.2589051695831586e-07,1.6241101548075676e-06,2.1221913115709867e-13,331223.4759531655,9.9020834526020778e-08,2.3677073141919684e-06,4.2912683489361678e-06,-120,-0.10549594964598177,-0.10549594964576955,-0.10549594964581079,-37.55820320356536,-37.558203200460966,-37.55820336898671,-37.20497634906019,-37.204976423784444,-37.204976574950706,-658414.2057457194,-658414.2057443261,-658414.2057440953
-110,-0.1036182437207962,-35.03488072215079,-40.622971802713494,-646694.8236262798,-110,472959713697.15796,272.21446456629246,472959713424.94348,1737452542.9818883,9.2959912285651333e+18,2.0350365304011575e-07,2.6101128014488495e-07,1.0579824447631836e-06,1.1440848268762238e-13,315103.29880130838,7.1948135656875907e-08,9.5646446386304274e-07,2.2558390807078959e-06,-110,-0.10361824372068179,-0.1036182437207962,-0.10361824372071045,-35.03488081226545,-35.03488072215079,-35.034880608761796,-40.62297196637957,-40.622971802713494,-40.622972063724774,-646694.8236252218,-646694.8236262798,-646694.8236257103
-100,-0.10108582628362588,-32.41845443632603,-44.100460803453025,-630888.7298189998,-100,472593676735.9624,282.07986167797424,472593676453.88257,1675389635.8453302,2.1896406602609892e+18,4.667095581112335e-07,3.977467031290871e-07,4.6193599700927734e-07,1.914995939600317e-13,297891.10521293926,2.1681893429642157e-07,7.0233274373142101e-07,1.9762541643659227e-06,-100,-0.10108582628357166,-0.10108582628362588,-0.10108582628376316,-32.41845419659885,-32.41845443632603,-32.41845466330841,-44.100460482592894,-44.100460803453025,-44.1004608803396,-630888.7298194617,-630888.7298189998,-630888.7298193258
-90,-0.09771042566114631,-29.685838671808035,-47.501498276568206,-609820.877518177,-90,472230772560.83624,292.30279328116887,472230772268.53345,1615553403.5782988,9.8844963039676109e+18,3.3708199254078863e-07,3.2388865633947717e-07,9.238719940185547e-07,1.4496737144042982e-13,279905.3819019231,2.1440924519808341e-07,1.0409286179086976e-06,2.9227678097613727e-06,-90,-0.09771042566124731,-0.09771042566114631,-0.09771042566110234,-29.685838538745738,-29.685838671808035,-29.685838334726043,-47.501498249323646,-47.501498276568206,-47.5014985732123,-609820.8775191009,-609820.877518177,-609820.8775182801
-80,-0.09329095348439005,-26.824592181915925,-50.62607652316518,-582236.2583495378,-80,471871660928.22784,302.89621687887148,471871660625.3316,1557865812.2261388,3.5944330978928138e+18,8.70301430921927e-07,9.849013409279905e-07,7.301568984985352e-07,3.5310643298203104e-13,261496.78943638931,1.4628606589555334e-07,1.4407041200341845e-06,4.2010864334077224e-06,-80,-0.09329095348448742,-0.09329095348439005,-0.09329095348413431,-26.824592511666122,-26.824592181915925,-26.82459164136469,-50.62607720163076,-50.62607652316518,-50.626076216729416,-582236.2583488077,-582236.2583495378,-582236.258349329
-70,-0.08764755215565004,-23.841444307969965,-53.1980913560343,-547012.4283561707,-70,471517155496.27289,313.8735595704037,471517155182.39935,1502251913.6101644,9.4234811959687194e+17,9.159817153658878e-07,8.43096074731875e-07,1.475214958190918e-06,2.8602120671905595e-13,243010.47878381333,3.8196780025235985e-07,1.4811393993142212e-06,4.2574125624400147e-06,-70,-0.08764755215562892,-0.08764755215565004,-0.08764755215591494,-23.8414437776416,-23.841444307969965,-23.841444693623316,-53.198090809542975,-53.1980913560343,-53.19809165263905,-547012.4283576459,-547012.4283561707,-547012.4283567562
-60,-0.08067730723359093,-20.77072059664514,-54.857425412208386,-503507.26676130295,-60,471168259712.26642,325.24873507017969,471168259387.0177,1448639791.3602993,4.566425011754102e+19,1.0203723448398705e-06,2.3552179584385158e-07,1.5739933587610722e-06,1.844080443902385e-13,224755.71997002143,1.4603033894265189e-08,1.7595745219567924e-06,4.7662798503709089e-06,-60,-0.08067730723366284,-0.08067730723359093,-0.08067730723377534,-20.770720436588128,-20.77072059664514,-20.770721456960473,-54.85742521259549,-54.857425412208386,-54.85742544811728,-503507.2667622715,-503507.26676130295,-503507.26676069753
