voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-9.793077714226743e-09,-0.0001514478061939681,-0.01991081985752003,-0.0005474838127280565,-150,1066788018596.717,0.003098955645211586,1066788018596.714,344241138218640.25,1.6717421642679892e+21,4.2746250983327627e-10,6.730796475729051e-13,3.657202215763891e-10,2.811495581328115e-17,2135.9882714919618,3.5186076274840161e-10,4.3558662337505802e-10,6.9929263341794369e-10,-150,-9.793077705736696e-09,-9.793077714226743e-09,-9.793077686111787e-09,-0.00015144814642553683,-0.0001514478061939681,-0.000151447718963027,-0.01991081985684695,-0.01991081985752003,-0.01991081985717436,-0.0005474834470078349,-0.0005474838127280565,-0.0005474838127279558
-140,-5.72009038680122e-09,-0.00010196675006716931,-0.011554587248932987,-0.0004191186274734882,-140,918861898939.53809,0.0037865873045126669,918861898939.5343,242662277413882.44,1.0878453397304771e+21,2.3018890886830103e-10,4.660195840333614e-13,4.699848615754426e-11,6.375548751582583e-17,2506.6767903913092,-1.6154899640241638e-10,2.6389721877818962e-10,4.4303419681970599e-10,-140,-5.720090328330978e-09,-5.72009038680122e-09,-5.720090323045732e-09,-0.00010196651987826044,-0.00010196675006716931,-0.00010196655057370663,-0.011554587249399006,-0.011554587248932987,-0.011554587249270465,-0.00041911867447197437,-0.0004191186274734882,-0.0004191186274735692
-130,-3.305825748923777e-09,-5.4254458984748624e-05,-0.006628469640713897,-0.0003208492850747959,-130,821900503494.29492,0.0046267985270623431,821900503494.29028,177639138312801.75,4.9256573406056033e+21,5.313722795108333e-10,8.487108585364389e-13,1.8944469528259927e-10,2.3058673450192453e-16,2962.4188408648388,5.5183591030072421e-10,6.5141729339262807e-10,1.3561500948079847e-09,-130,-3.3058258953925174e-09,-3.305825748923777e-09,-3.305825664805783e-09,-5.425472795650421e-05,-5.4254458984748624e-05,-5.42541965842247e-05,-0.0066284696398651866,-0.006628469640713897,-0.006628469640620534,-0.0003208494745194912,-0.0003208492850747959,-0.00032084928507480903
-120,-1.8937858690654935e-09,-9.772680133665466e-07,-0.003776063561490175,-0.00024561986498699396,-120,761848859540.35962,0.005653445408353365,761848859540.354,134758329569199.36,6.8968953427244226e+21,2.691702774706246e-10,4.5343026208732873e-13,2.997385672998121e-10,5.924735441818275e-17,3512.7241224943527,4.9817572289612144e-10,5.5028187825474919e-10,1.0014066755290121e-09,-120,-1.8937858594639246e-09,-1.8937858690654935e-09,-1.893785918711279e-09,-9.775371836440172e-07,-9.772680133665466e-07,-9.774230420589447e-07,-0.003776063561890697,-0.003776063561490175,-0.0037760635614372665,-0.0002456195652484894,-0.00024561986498699396,-0.0002456198649870567
-110,-1.0678705495226547e-09,6.834791910640436e-05,-0.002142165681264104,-0.00018802870283651148,-110,728690309343.26404,0.0069078964208810637,728690309343.25708,105486571446061.67,1.1503911757242506e+21,4.420144250616431e-10,6.384042600116047e-13,6.683654805550009e-10,1.5319600114838913e-16,4169.5919264258555,-2.3055690689943731e-10,5.0162323098222134e-10,1.0905554168883768e-09,-110,-1.0678707027186558e-09,-1.0678705495226547e-09,-1.067870629923182e-09,6.834811028966215e-05,6.834791910640436e-05,6.834766827523708e-05,-0.002142165681902508,-0.002142165681264104,-0.0021421656813352683,-0.00018802937120199203,-0.00018802870283651148,-0.00018802870283657347
-100,-5.742413840295795e-10,0.00017004125718518592,-0.0012122431819252858,-0.00014394047939581973,-100,715295596702.6377,0.0084406993461214191,715295596702.62927,84743641180789.453,1.6944394219511815e+20,5.757101462222636e-10,8.462501532857658e-14,3.8453745743183276e-10,6.129240018103038e-17,4947.5733461574837,7.9762685345485806e-10,7.7379320763020241e-10,1.3378985845122646e-09,-100,-5.742414183452802e-10,-5.742413840295795e-10,-5.7424135705288e-10,0.00017004076562443515,0.00017004125718518592,0.00017004134133458138,-0.0012122431819781843,-0.0012122431819252858,-0.0012122431818935592,-0.00014394009485840797,-0.00014394047939581973,-0.0001439404793958654
-90,-2.585445794157919e-10,0.00033072798687024916,-0.0006849878547049811,-0.0001101893365724275,-90,716600483346.42847,0.010313618084407762,716600483346.41821,69480998567301.297,9.6007435641493402e+20,2.4710496946160274e-10,3.6654978097933055e-13,1.389874881851938e-10,3.446469234215023e-17,5863.8570101899968,3.8176040106918663e-10,5.9920897303030535e-10,1.0895759142883161e-09,-90,-2.5854461388048425e-10,-2.585445794157919e-10,-2.585446083208289e-10,0.0003307277397652797,0.00033072798687024916,0.00033072789665311575,-0.0006849878543384313,-0.0006849878547049811,-0.0006849878547038415,-0.00011018919758498669,-0.0001101893365724275,-0.00011018933657247487
-80,-2.2281981531735556e-11,0.0005948651999391625,-0.00038670523323511773,-8.435161204571056e-05,-80,729018145020.75769,0.012602121415437118,729018145020.74512,57848843142214.0,2.783751777178855e+20,5.390644179951651e-10,4.1542035653444054e-13,3.690130423450455e-10,5.428694587081497e-17,6938.4108830783307,-7.0394889917224646e-10,4.6929706289709097e-10,5.2842091474486231e-10,-80,-2.2281927244789685e-11,-2.2281981531735556e-11,-2.228195014337961e-11,0.0005948657390035805,0.0005948651999391625,0.0005948652978986502,-0.0003867052336461174,-0.00038670523323511773,-0.00038670523323069706,-8.435198105871677e-05,-8.435161204571056e-05,-8.435161204567443e-05
-70,2.0686931407059207e-10,0.0010374982817877348,-0.00021817793317040988,-6.457184997658909e-05,-70,750019351559.31372,0.015398423993371905,750019351559.29834,48707539932797.789,1.0877041622176322e+20,2.2908058284511201e-10,1.6564259187369645e-13,4.694118004998533e-10,1.0005306614971424e-16,8194.1928354217489,-3.688001015689224e-10,5.8884628496380494e-10,1.1164060167529732e-09,-70,2.0686923714750259e-10,2.0686931407059207e-10,2.0686933720056874e-10,0.0010374985108683177,0.0010374982817877348,0.0010374983539804816,-0.0002181779330059641,-0.00021817793317040988,-0.0002181779331716067,-6.457231938838959e-05,-6.457184997658909e-05,-6.457184997660237e-05
-60,4.972479889959237e-10,0.0017859386888448119,-0.000123032719725842,-4.9429593663278303e-05,-60,777832554552.19226,0.018815202112653747,777832554552.17346,41340643055281.25,2.4747617567247732e+20,9.739595900615239e-10,1.0683400236514984e-13,5.793381363967129e-10,1.2638773913663797e-16,9657.4361583066529,1.3378667063079774e-09,9.922017443366067e-10,1.7905727423930237e-09,-60,4.972478626081845e-10,4.972479889959237e-10,4.972478949056749e-10,0.0017859377148852218,0.0017859386888448119,0.0017859383951872587,-0.0001230327196239389,-0.000123032719725842,-0.00012303271973077292,-4.942901432514191e-05,-4.9429593663278303e-05,-4.942959366327493e-05
