voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-662.1551345144806,-501318950.38811874,-679722191.665519,-295089767.92603695,-150,62800409290076.242,39.521967586921825,62800409290036.719,1589000070706.4358,1.6033526655184224e+17,0.00531458854675293,0.003138899803161621,0.003327310085296631,3.5211087379138917e-09,-0.010338664054870605,-1273543946.5072865,0.0073998051932996729,0.017100535333156586,-150,-662.1551345180017,-662.1551345144806,-662.1551345172084,-501318950.39343333,-501318950.38811874,-501318950.38987803,-679722191.6686579,-679722191.665519,-679722191.6683443,-295089767.9243464,-295089767.92603695,-295089767.9276737
-140,-591.3660166271707,-434754637.6689849,-613993216.1522274,-272589881.6501125,-140,58796445443625.852,66.77018568021802,58796445443559.078,880579331098.75195,41319999968450624.0,0.0038191676139831543,0.003883838653564453,0.00233304500579834,2.2243966668611392e-09,-0.0020352602005004883,-1117957214.078059,0.0059919758330879867,0.013263747096061707,-140,-591.3660166293951,-591.3660166271707,-591.366016628844,-434754637.67162216,-434754637.6689849,-434754637.67280406,-613993216.1554086,-613993216.1522274,-613993216.1515248,-272589881.64832723,-272589881.6501125,-272589881.6506603
-130,-523.5077866112723,-372322073.2046925,-550262154.4047807,-250043092.45368123,-130,55724455942112.656,112.80454815326733,55724455941999.852,493991216261.95374,73292154664347072.0,0.002187788486480713,0.0024101734161376953,0.0002860426902770996,1.2511236491263844e-09,0.0025818347930908203,-973815102.3014195,0.0033672148101738506,0.0065220892429351807,-130,-523.5077866125234,-523.5077866112723,-523.5077866122393,-372322073.2051495,-372322073.2046925,-372322073.2068803,-550262154.4071178,-550262154.4047807,-550262154.4047077,-250043092.4533952,-250043092.45368123,-250043092.45352736
-120,-458.5550648822613,-314166058.61174244,-488369616.5233921,-227392070.57526726,-120,53528841655939.328,190.5770660127547,53528841655748.75,280877666845.58368,43584923501722456.0,0.0009665489196777344,0.0013841986656188965,0.0003635585308074951,7.234461918415036e-10,0.0017502841478007176,-840888067.67159855,0.0017225140512068932,0.0033013075590133667,-120,-458.55506488298477,-458.5550648822613,-458.55506488291525,-314166058.61196214,-314166058.61174244,-314166058.612709,-488369616.5247763,-488369616.5233921,-488369616.5236423,-227392070.57511964,-227392070.57526726,-227392070.5754832
-110,-396.61687408804744,-260556105.48677135,-428279874.054241,-204626411.73731858,-110,52167855768771.687,321.96944790455143,52167855768449.719,162027347962.02454,23824869463119696.0,0.002685636281967163,0.00444340705871582,0.0010563135147094727,5.063611752120778e-10,-0.0061034548138868628,-718995783.04547298,0.0043741570040342972,0.00893377885222435,-110,-396.61687408835536,-396.61687408804744,-396.616874087849,-260556105.4845174,-260556105.48677135,-260556105.48720303,-428279874.0576541,-428279874.054241,-428279874.0532107,-204626411.73654103,-204626411.73731858,-204626411.73759735
-100,-337.9509304174311,-211848385.868829,-370130032.02594966,-181810557.98127496,-100,51612836869892.969,543.94963440681636,51612836869349.016,94885323208.604401,44584123107863424.0,0.0021095573902130127,0.004651367664337158,0.004687786102294922,1.9557546693249606e-09,0.0079138142495154343,-607925706.3250649,0.0063091922115421093,0.013584986329078674,-100,-337.95093041547534,-337.9509304174311,-337.95093041655065,-211848385.86715165,-211848385.868829,-211848385.8692612,-370130032.0212983,-370130032.02594966,-370130032.0245514,-181810557.9846638,-181810557.98127496,-181810557.97997603
-90,-282.96494961894183,-168424092.90932095,-314274405.9587939,-159113767.36244023,-90,51847648274978.484,918.97292335334851,51847648274059.508,56419125044.278229,3.0377223418547802e+17,0.0018438994884490967,0.0015607476234436035,0.0014074444770812988,1.4815100257692393e-09,0.0064683315262760712,-507413149.88547921,0.0032243221554015796,0.0069299153983592987,-90,-282.9649496174603,-282.96494961894183,-282.96494961855285,-168424092.90753004,-168424092.90932095,-168424092.90937394,-314274405.95723313,-314274405.9587939,-314274405.9586007,-159113767.3628438,-159113767.36244023,-159113767.36143637
-80,-232.19525545350726,-130611958.68595715,-261302723.95220095,-136832268.96881545,-80,52868313082510.75,1552.554097729193,52868313080958.195,34052477243.683395,1.9331450360512893e+17,0.0025765597820281982,0.008339941501617432,0.00611075758934021,3.940016313208616e-09,0.016613571015910551,-417201475.55797786,0.010453083637669966,0.021893970668315887,-80,-232.19525544956724,-232.19525545350726,-232.195255452203,-130611958.68342113,-130611958.68595715,-130611958.6859977,-261302723.943861,-261302723.95220095,-261302723.95084265,-136832268.9728322,-136832268.96881545,-136832268.96672145
-70,-186.25029864595996,-98605875.74262291,-212005288.96751457,-115388804.26425683,-70,54682837548532.594,2622.9545671269916,54682837545909.641,20847802029.765427,1.0107424248721888e+18,0.007197633385658264,0.006703972816467285,0.008912712335586548,3.2505909075553063e-09,-0.017489804235992779,-337152386.90219975,0.011476423089444351,0.027920209802687168,-70,-186.25029864921055,-186.25029864595996,-186.25029864639492,-98605875.74696925,-98605875.74262291,-98605875.73977162,-212005288.97421855,-212005288.96751457,-212005288.96961582,-115388804.25782675,-115388804.26425683,-115388804.26673946
-60,-145.71240757425613,-72391731.34203878,-167266520.74442503,-95295417.0458852,-60,57311218295786.062,4431.3371568018529,57311218291354.727,12933165829.599892,58428428780576192.0,0.005768418312072754,0.005887746810913086,0.0032624006271362305,1.1026202173525235e-09,0.010265248514434487,-267315404.20759124,0.0070862383885625276,0.018209895119071007,-60,-145.71240757520545,-145.71240757425613,-145.71240757410283,-72391731.339225,-72391731.34203878,-72391731.34499341,-167266520.74788022,-167266520.74442503,-167266520.74199247,-95295417.04788598,-95295417.0458852,-95295417.04462358
-50,-111.00963164609662,-51700728.58400397,-127896397.75324887,-77076319.377069,-50,60785631710451.289,7486.499859111741,60785631702964.789,8119365905.8805342,1.8913104177752445e+17,0.0010740533471107483,0.00704878568649292,0.004220530390739441,2.36759944982623e-09,-0.0092743086942441398,-207852671.60899597,0.0080880338331382924,0.014516633935272694,-50,-111.00963164846422,-111.00963164609662,-111.00963164704096,-51700728.58418256,-51700728.58400397,-51700728.58507802,-127896397.76029766,-127896397.75324887,-127896397.75362712,-77076319.37361744,-77076319.377069,-77076319.37783797
-40,-82.29397380465022,-36005686.19650076,-94447994.79633525,-61167087.139492035,-40,65150806664729.281,12648.028835822182,65150806652081.25,5151064051.9894238,55281505933669448.0,8.005648851394653e-05,0.001033395528793335,0.0009485036134719849,2.241904439870268e-10,-0.0019138863041058436,-158808038.44140702,0.0014032275652406656,0.0022595422342419624,-40,-82.29397380486866,-82.29397380465022,-82.29397380464447,-36005686.1965428,-36005686.19650076,-36005686.19646274,-94447994.79736865,-94447994.79633525,-94447994.79634987,-61167087.13856061,-61167087.139492035,-61167087.13950911
-30,-59.3736364758455,-24567254.543888636,-67091705.07349959,-47822535.84184992,-30,70464584479234.797,21368.147524518874,70464584457866.656,3297645918.9258327,14251620180282404.0,0.0014232583343982697,0.004739642143249512,0.004805721342563629,1.1848086955978943e-09,-0.0086851157025859722,-119850277.2863802,0.0068457256380378591,0.012472853995859623,-30,-59.37363647703031,-59.3736364758455,-59.373636475900476,-24567254.544774838,-24567254.543888636,-24567254.54335158,-67091705.07823923,-67091705.07349959,-67091705.074107796,-47822535.83710908,-47822535.84184992,-47822535.8419148
-20,-41.730137534388845,-16521419.520372033,-45598071.68725407,-37064638.13983691,-20,76798672847861.297,36100.307372514064,76798672811760.984,2127368946.0698061,90007993230126752.0,0.0009683631360530853,0.002900823950767517,0.003074541687965393,7.810214697201445e-10,-0.0051624081127941163,-90157589.16878958,0.0041485987169012127,0.0077664993004873395,-20,-41.730137535078185,-41.730137534388845,-41.730137534297164,-16521419.520784542,-16521419.520372033,-16521419.519816179,-45598071.690154895,-45598071.68725407,-45598071.687448464,-37064638.137018405,-37064638.13983691,-37064638.14009295
-10,-28.613902609273463,-10989779.494382152,-29425651.64863321,-28683665.424283028,-10,84239603331828.219,60989.479359153636,84239603270838.734,1381215321.3468132,36585855273632592.0,6.687082350254059e-05,0.0011156871914863586,0.0011202245950698853,2.1297097418937483e-10,0.0017011942982522203,-68501087.070121646,0.0015867904215158852,0.0026517474325373769,-10,-28.613902609060492,-28.613902609273463,-28.6139026091693,-10989779.494315282,-10989779.494382152,-10989779.494361337,-29425651.647517525,-29425651.64863321,-29425651.648444694,-28683665.42539215,-28683665.424283028,-28683665.424271926
