voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-0.036287986171246853184212437774563764852605971367615384257010760644862964103599153,-0.0060504021050560672972895163845132207423169500800897787209302715998013734454731136,-0.006321156790905990890195643381240900406701527419739728482020221600151843700064904,-113258.37459440918431671595714914193353935869345223273263388706546347492804563726,-150,168230404240.14156893002630196299877334914045284164795617077175808807197532085745,0.010454841432406244417919633865542878534024748977772851763227899512351777993198509,168230404240.13111408859389571858085371527490996311393142179398523630874742134509,16091148328533.026166287522642212073485818391436818844858337029031749842091317721,336460808480.28313786005260392599754669828090568329591234154351617614395064171489,1.2516340060473207076420998925568720159377618972121850143643048832040302330754161e-75,4.834904989516155483243640425689661197391973329027374406646863989627197567301715e-76,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,3.2944368572595385076089293910218809399093629319901586093993009453462950909280499e-82,124983.62914437424083699202398983409946120634754450270920962952869205746164183023,8.5597321973758251767831112489262616917277552760242445984376551740551677363689356e-76,8.1603880816995196195011230301862740778495253602970131743059939260778016037307337e-76,1.5498133921070527403266609459669596417107189476815414911500008023807453631728105e-75,-150,-0.036287986171246853184212437774563764852605971367615384257010760644862964103599153,-0.036287986171246853184212437774563764852605971367615384257010760644862964103599153,-0.036287986171246853184212437774563764852605971367615384257010760644862964103599152,-0.006050402105056067297289516384513220742316950080089778720930271599801373446098926,-0.0060504021050560672972895163845132207423169500800897787209302715998013734454731136,-0.006050402105056067297289516384513220742316950080089778720930271599801373444847292,-0.00632115679090599089019564338124090040670152741973972848202022160015184369967506,-0.006321156790905990890195643381240900406701527419739728482020221600151843700064904,-0.0063211567909059908901956433812409004067015274197397284820202216001518437001585505,-113258.37459440918431671595714914193353935869345223273263388706546347492804563726,-113258.37459440918431671595714914193353935869345223273263388706546347492804563726,-113258.37459440918431671595714914193353935869345223273263388706546347492804563726
-140,-0.031384620960125224392951394163969159881119556875544834551220492368552278360781776,-0.0052407545376997175429230789539594403719260282715210345911619498118426942900187087,-0.0058339705858607817793084722497492489783811197686230430532835176239729920046565109,-97954.48922092816555936137223365778711740235069999196305021358177435925605743905,-140,157504979217.18167386536558369287646902535522904298542707768047347042561211076713,0.010392300195147183282324124542775594229286722840787366888314764141499651174477382,157504979217.17128156517043650959414490081245344875614035483968610353729734662563,15155930473479.839106168410484156852987670217776623665096076910276994582156032705,315009958434.36334773073116738575293805071045808597085415536094694085122422153426,1.2806369680165357828896097464999365898632644131341048845257882334942474200980744e-76,2.9730904031632000135689630590234159759865828664735347597974829226401849732244824e-76,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76,6.5888737145190770152178587820437618798187258639803172187986018906925901818560997e-83,146665.92181711514658552773402768576429770295648529325223582567044865753425285294,8.8583875481135796191664099142965963885153631247194169462891040505680502402235717e-77,3.0930725843475490349008612458491008692786264865714536798353568147507133366616794e-76,6.583512333077724212152290317734777607096670767244702958979791981262965345021973e-76,-140,-0.031384620960125224392951394163969159881119556875544834551220492368552278360781776,-0.031384620960125224392951394163969159881119556875544834551220492368552278360781776,-0.031384620960125224392951394163969159881119556875544834551220492368552278360781776,-0.0052407545376997175429230789539594403719260282715210345911619498118426942900827329,-0.0052407545376997175429230789539594403719260282715210345911619498118426942900187087,-0.0052407545376997175429230789539594403719260282715210345911619498118426942899546692,-0.0058339705858607817793084722497492489783811197686230430532835176239729920043592018,-0.0058339705858607817793084722497492489783811197686230430532835176239729920046565109,-0.0058339705858607817793084722497492489783811197686230430532835176239729920045918386,-97954.48922092816555936137223365778711740235069999196305021358177435925605743905,-97954.48922092816555936137223365778711740235069999196305021358177435925605743905,-97954.48922092816555936137223365778711740235069999196305021358177435925605743905
-130,-0.027105486100424242426413189058480136320863889598233056627457805950216957877214721,-0.0045345812786922492916716313155416864751883645817832289904971054300538569402790348,-0.0052174214410461498189936961756333253221769691579467776205320961643692398533029699,-84598.888301228112508470176064769380121338814025431594590464165572775075773240554,-130,147469453430.08176272042975121961944888902822197963207345828665493091715415111567,0.010330133081817517213910225395967655893032115907498124878181322609875337852752736,147469453430.0714325873479337024055386636322543237390413423791568060389728285058,14275658625313.228532871618515450696428227392693802683355530783074369720372353278,294938906860.16352544085950243923889777805644395926414691657330986183430830223134,1.3401389451484003487140122833564696391772963853258053357256622976234777269386077e-76,6.5702351085554454501572105031211164862130946522562896974500644056641989827496652e-76,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,9.8833105717786155228267881730656428197280887959704758281979028360388852727841496e-83,169494.00609377050168543880722358235190943767638985948724717507219010278003952532,-9.3609517641037930695227052867423676604070312836577011445994119283959352966756465e-77,2.9714803554664424090639126978110438764583697164599710473876064082002354334002904e-76,5.124819591076176943131917590030592780436340518792955209181408068368782782006587e-76,-130,-0.027105486100424242426413189058480136320863889598233056627457805950216957877214721,-0.027105486100424242426413189058480136320863889598233056627457805950216957877214721,-0.027105486100424242426413189058480136320863889598233056627457805950216957877214721,-0.0045345812786922492916716313155416864751883645817832289904971054300538569403460572,-0.0045345812786922492916716313155416864751883645817832289904971054300538569402790348,-0.0045345812786922492916716313155416864751883645817832289904971054300538569402120433,-0.0052174214410461498189936961756333253221769691579467776205320961643692398530629989,-0.0052174214410461498189936961756333253221769691579467776205320961643692398533029699,-0.0052174214410461498189936961756333253221769691579467776205320961643692398537200224,-84598.888301228112508470176064769380121338814025431594590464165572775075773240555,-84598.888301228112508470176064769380121338814025431594590464165572775075773240554,-84598.888301228112508470176064769380121338814025431594590464165572775075773240554
-120,-0.023366403689689402378293234590166080919311270653388330848945298554308973873299109,-0.0039183698243566998330144006794385970951607747418197964793985690125558600563618791,-0.0043696417366022230468914001730676594257534081053261623101068202642343533534050499,-72928.844364004699224877156927486734238256153698852903213901617467442697493777112,-120,138079514321.50045399514087917059251083635185546558709183582495423530008303759396,0.010268337854394452288399030983402345941914608634416488476427837928502003143305234,138079514321.49018565728648471830411180536845311964517722719053774682365519966546,13447114448265.621795410280986985036533008387500534668842601423132034106163583423,276159028643.00090799028175834118502167270371093117418367164990847060016607518792,2.2562141070670456207708567350085683130593551805443923668130805333833695678762251e-76,3.7567333214660834120430630603181738134354601585297824024853110095233374343756558e-76,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76,3.2944368572595385076089293910218809399093629319901586093993009453462950909280499e-83,191119.80651497614470356323177019680723908266080598838258559802715464156819050795,1.586865719159206197625286637400280906392535434442320340965422284726965590167758e-76,1.2827402859748066653820352994621071300199064012148455169165121876712482034274765e-76,2.1023865591561651949709349051961581559501910676839856144424601811944204423446782e-76,-120,-0.023366403689689402378293234590166080919311270653388330848945298554308973873299109,-0.023366403689689402378293234590166080919311270653388330848945298554308973873299109,-0.023366403689689402378293234590166080919311270653388330848945298554308973873299109,-0.0039183698243566998330144006794385970951607747418197964793985690125558600562490548,-0.0039183698243566998330144006794385970951607747418197964793985690125558600563618791,-0.0039183698243566998330144006794385970951607747418197964793985690125558600564746762,-0.0043696417366022230468914001730676594257534081053261623101068202642343533536457009,-0.0043696417366022230468914001730676594257534081053261623101068202642343533534050499,-0.0043696417366022230468914001730676594257534081053261623101068202642343533532700276,-72928.844364004699224877156927486734238256153698852903213901617467442697493777112,-72928.844364004699224877156927486734238256153698852903213901617467442697493777112,-72928.844364004699224877156927486734238256153698852903213901617467442697493777112
-110,-0.020092803680178711722439284777172254984122455510291766560101259030654249233530079,-0.0033804171261782805106329039759526734084088261177761934892160264594293997652827919,-0.003081277547369413480914249917364174994879808929859748914876176661025176201361893,-62711.617052036212302787436771930842015661130579196972681185338082728694764565587,-110,129293696222.47606609041504415594893553520828155013715934175855125966052171580328,0.010206912288243127382878913510463143162620279038468471991280078716785339714002125,129293696222.46585917812680102856605662169781840697453906272008278766924163708649,12667268275774.596947952226700828553522787319890750124886042410241353675001587712,258587392444.95213218083008831189787107041656310027431868351710251932104343160655,3.0971817915437521875581432219485676142561018445646614646297959213834966030997147e-76,8.0711207466939319335999256316022383952967410491337903385136253190518129909205844e-77,3.4544674220377778501545407451201598284464001457745125540094813880674367212649708e-76,9.8833105717786155228267881730656428197280887959704758281979028360388852727841496e-83,207625.17894377012414098690309429835123432502716780249033376348648496119857516606,-2.1870369241781847542132263167700697126832568980503841454623382051113907536529844e-76,4.0376022000250806101416089189086843754899574612723143641466788969342085805276824e-76,7.463620866739324496789294699919226281111923834972349555676409291774166583859613e-76,-110,-0.020092803680178711722439284777172254984122455510291766560101259030654249233530079,-0.020092803680178711722439284777172254984122455510291766560101259030654249233530079,-0.020092803680178711722439284777172254984122455510291766560101259030654249233530079,-0.0033804171261782805106329039759526734084088261177761934892160264594293997654376193,-0.0033804171261782805106329039759526734084088261177761934892160264594293997652827919,-0.0033804171261782805106329039759526734084088261177761934892160264594293997651279011,-0.0030812775473694134809142499173641749948798089298597489148761766610251762014202042,-0.003081277547369413480914249917364174994879808929859748914876176661025176201361893,-0.0030812775473694134809142499173641749948798089298597489148761766610251762014426042,-62711.617052036212302787436771930842015661130579196972681185338082728694764565588,-62711.617052036212302787436771930842015661130579196972681185338082728694764565587,-62711.617052036212302787436771930842015661130579196972681185338082728694764565588
-100,-0.017216625957158765754738830165108447504113160748012220570880378371168805518863258,-0.0029104418588340092095758336085881742213831391600440934805961594139524467412626764,-0.00089565856907537694980871629095665217500173716138145227176190491335541778292856114,-53734.784273310525245199736834808254516128638138636735588967038406106104151584142,-100,121073197459.29843774354514985426779218240809133718566640798522365787157273912378,0.010145854172036527010143238890355651614201101649783027835491169643997901736591691,121073197459.28829188937311332725764894351773568557146530633544063003608156947978,11933268052777.069930503962029442545756349222689825920005260201699547732723745053,242146394918.59687548709029970853558436481618267437133281597044731574314547824755,5.6333386938943127372899641666015856470556911946371583651814164130171003885504962e-76,4.1157707687589568342408816316934419128155552634787192587055445544849654449555129e-76,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76,1.9766621143557231045653576346131285639456177591940951656395805672077770545568299e-82,214163.9636782581901399030582908807243104260888878064752595115581441467398566967,-3.985031405303144455404211804990551308311305042951474015159606539809792968018826e-76,4.9379087270020357385648608642611737109574575464671073454091417778100071691610845e-76,1.0070276891791424015547998121355037091539246731782846701150743357500995194459105e-75,-100,-0.017216625957158765754738830165108447504113160748012220570880378371168805518863258,-0.017216625957158765754738830165108447504113160748012220570880378371168805518863258,-0.017216625957158765754738830165108447504113160748012220570880378371168805518863257,-0.0029104418588340092095758336085881742213831391600440934805961594139524467415443802,-0.0029104418588340092095758336085881742213831391600440934805961594139524467412626764,-0.0029104418588340092095758336085881742213831391600440934805961594139524467409810463,-0.00089565856907537694980871629095665217500173716138145227176190491335541778251698406,-0.00089565856907537694980871629095665217500173716138145227176190491335541778292856114,-0.00089565856907537694980871629095665217500173716138145227176190491335541778271966414,-53734.784273310525245199736834808254516128638138636735588967038406106104151584142,-53734.784273310525245199736834808254516128638138636735588967038406106104151584142,-53734.784273310525245199736834808254516128638138636735588967038406106104151584142
-90,-0.014673088451849418703195170267165276985664998821271043964947190369972530804290229,-0.0024992094534878274956007908940064966416362329064588682415444284967824142048265088,0.0032339863440787725340900704685180194897814912674683544610531785574274203204829202,-45796.155334542206206870364470254036985482780710469063856886847761102391490958548,-90,113381709210.08809880242186806489254107255597551613440234555118603653930434319497,0.010085161307675873589336921350518005172372722472304439700883948697601414485184373,113381709210.07801364111419219130320415120545751096202962307888159683842039449737,11242428926128.592066083659154781402182989361731339637516210710606139517236970586,226763418420.17619760484373612978508214511195103226880469110237207307860868638993,2.4966181830621708936577448921156428876436143955727405636001407539516266061440563e-76,1.9520214562427718177861593374562151810025891768783480740745437307695830740816108e-76,6.9089348440755557003090814902403196568928002915490251080189627761348734425299416e-77,8.2360921431488462690223234775547023497734073299753965234982523633657377273201247e-83,207226.58452162068652154078373883401431913381951066258580856034578721818175208279,-1.7634038731248435938118415981667183379058455513213848103584046202871857144243746e-76,9.3144005926118633150233388213805905647157450862725491444318667812186881987242639e-76,1.4924703563027020187283937556831936254236042722357659386920013836749234052424108e-75,-90,-0.014673088451849418703195170267165276985664998821271043964947190369972530804290229,-0.014673088451849418703195170267165276985664998821271043964947190369972530804290229,-0.014673088451849418703195170267165276985664998821271043964947190369972530804290229,-0.0024992094534878274956007908940064966416362329064588682415444284967824142049513464,-0.0024992094534878274956007908940064966416362329064588682415444284967824142048265088,-0.0024992094534878274956007908940064966416362329064588682415444284967824142047016845,0.0032339863440787725340900704685180194897814912674683544610531785574274203205910185,0.0032339863440787725340900704685180194897814912674683544610531785574274203204829202,0.0032339863440787725340900704685180194897814912674683544610531785574274203206781223,-45796.155334542206206870364470254036985482780710469063856886847761102391490958548,-45796.155334542206206870364470254036985482780710469063856886847761102391490958548,-45796.155334542206206870364470254036985482780710469063856886847761102391490958548
-80,-0.012397511395654878200489307864879281822782762819942006337737600470642151730856627,-0.0021381436789280346351938923779519031518228010982873635066682968918464387465582214,0.011779444620700331696270581945151060665504058474933804740562808968060216841413274,-38693.859543260525389203774121414275040427281649205450079839664264183591114220071,-80,106185255356.24030607937378544522214344623635388594713252510308164608343074926293,0.010024831510211495228891498299803295847186090661553668287008169692257992816400433,106185255356.23028124786357394999325194793655059009994643444152797779642257957067,10592223445159.937791051192411825509246667964029250699031515715428163585444640779,212370510712.48061215874757089044428689247270777189426505020616329216686149852586,1.5330934324004897093248500834469343075648439159463642025079661653865902527409011e-75,1.0177859582312476341715087332058127150803505116993851929147075534960406824273845e-75,3.4544674220377778501545407451201598284464001457745125540094813880674367212649708e-76,2.6355494858076308060871435128175047519274903455921268875194407562770360727424399e-82,187476.07217412002617225760414739144447716817193043646763044899163977499282133928,-1.078168644599949662219617115719559844275799402312042593623119039497366570340378e-75,9.9083912610880385531137030432166712251419926900633020524993399965382536468602517e-76,1.8657449715700261121582637488526818135524455417623382301096607181534966552950795e-75,-80,-0.012397511395654878200489307864879281822782762819942006337737600470642151730856627,-0.012397511395654878200489307864879281822782762819942006337737600470642151730856627,-0.012397511395654878200489307864879281822782762819942006337737600470642151730856627,-0.0021381436789280346351938923779519031518228010982873635066682968918464387473247835,-0.0021381436789280346351938923779519031518228010982873635066682968918464387465582214,-0.00213814367892803463519389237795190315182280109828736350666829689184643874579169,0.01177944462070033169627058194515106066550405847493380474056280896806021684189086,0.011779444620700331696270581945151060665504058474933804740562808968060216841413274,0.011779444620700331696270581945151060665504058474933804740562808968060216840873074,-38693.859543260525389203774121414275040427281649205450079839664264183591114220071,-38693.859543260525389203774121414275040427281649205450079839664264183591114220071,-38693.859543260525389203774121414275040427281649205450079839664264183591114220071
-70,-0.010323463458236743454402795281105534666552826453431013405437397283178562394652421,-0.001818910634985752860695001671047741753704290623494786030984204733340405390876056,0.030588112708564565677463931669785801846632976650749165074765070527264758310880798,-32220.561097607467037300078200468608706510091969431642884570649801286426133460608,-70,99452042622.385626689060892875589363555856013851804827426821813444363474258426111,0.0099648626077641675852372360182455585345509520150520107375906670545173762546610051,99452042622.375661826453128708004126319837768293270276474806761433625883591371593,9980272336609.7511190285327538953681943496284963489875494246904953228245046603567,198904085244.77125337812178575117872711171202770360965485364362688872694851685222,5.9197011111988050344753178262806153795424562465086122217401970840719600303966124e-76,1.4685534747670756384074948019196366958196161244712507861439525760288247592783858e-75,1.7272337110188889250772703725600799142232000728872562770047406940337183606324854e-76,4.9416552858893077614133940865328214098640443979852379140989514180194426363920748e-83,160198.90945396356208451761812878326335979912289284734986005315452595662648100099,4.1349493972679631060132884908801779611033497273920447324829479247683954906221765e-76,3.5918184211250136114236726944830390304877168812693605536946988221777612833808046e-76,6.8917727371838239124729842845405304934120830177450709037356182110868133965923353e-76,-70,-0.010323463458236743454402795281105534666552826453431013405437397283178562394652421,-0.010323463458236743454402795281105534666552826453431013405437397283178562394652421,-0.010323463458236743454402795281105534666552826453431013405437397283178562394652421,-0.0018189106349857528606950016710477417537042906234947860309842047333404053905800135,-0.001818910634985752860695001671047741753704290623494786030984204733340405390876056,-0.0018189106349857528606950016710477417537042906234947860309842047333404053911719836,0.030588112708564565677463931669785801846632976650749165074765070527264758310395872,0.030588112708564565677463931669785801846632976650749165074765070527264758310880798,0.030588112708564565677463931669785801846632976650749165074765070527264758311864426,-32220.561097607467037300078200468608706510091969431642884570649801286426133460608,-32220.561097607467037300078200468608706510091969431642884570649801286426133460608,-32220.561097607467037300078200468608706510091969431642884570649801286426133460608
-60,-0.0083861309537286013246562507087813072907713940611897196030149553776501120296361281,-0.0015329975650619572176167244959993658016741370988196565244237131721593425103021417,0.073010127095555774806339092338014259121054114700884818165770302834744878510205312,-26173.976775213928248030350889737067603806417599513330121873168384009917464287507,-60,93152320343.896350773464130047517809969267156052159522283672264029771063318313974,0.0099052524414469259053388418483158781664138319716754185240441450480047788337748003,93152320343.886445521022683121612471127418840173993108451700588611247019173265969,9404335820267.9964865804429066234635127869160037351158801521745853602373383106162,186304640687.79270154692826009503561993853431210431904456734452805954212663662795,3.765468294300573141802715738484572697993315215575252733714728859777983143251464e-76,1.0728168903822824173103098115393204186767844919879352003578353563472942648852648e-75,6.9089348440755557003090814902403196568928002915490251080189627761348734425299416e-77,2.4708276429446538807066970432664107049320221989926189570494757090097213181960374e-82,132378.85366707180317856495168187031633327220314197408601433561638013298905329813,2.6048630563735853975945380211544605520667123201028056286047414941707615713099401e-76,7.8970407536978904339666666499624446108156532864954208924952816269420326416294354e-76,1.3167871595594006225791361181075984130343656007663130152822386071937483151021129e-75,-60,-0.0083861309537286013246562507087813072907713940611897196030149553776501120296361281,-0.0083861309537286013246562507087813072907713940611897196030149553776501120296361281,-0.0083861309537286013246562507087813072907713940611897196030149553776501120296361284,-0.0015329975650619572176167244959993658016741370988196565244237131721593425101138941,-0.0015329975650619572176167244959993658016741370988196565244237131721593425103021417,-0.001532997565061957217616724495999365801674137098819656524423713172159342510490441,0.073010127095555774806339092338014259121054114700884818165770302834744878510066348,0.073010127095555774806339092338014259121054114700884818165770302834744878510205312,0.073010127095555774806339092338014259121054114700884818165770302834744878509132495,-26173.976775213928248030350889737067603806417599513330121873168384009917464287507,-26173.976775213928248030350889737067603806417599513330121873168384009917464287507,-26173.976775213928248030350889737067603806417599513330121873168384009917464287507
