voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-179.27205984150385,-3450017.813550771,-371842100.689066,-75239.67920039702,-150,6913944595536.6514,98588.113336956536,6913944496948.5381,70129596.373408884,8.9373757081139282e+18,3.94647940993309e-06,3.6954879760742188e-06,2.3350876290351152e-06,1.7337242752546445e-12,11128732.468333209,1.0933465848611991e-06,8.7790364163720763e-06,2.1995299590571449e-05,-150,-179.27205984150558,-179.27205984150385,-179.27205984150405,-3450017.8135504574,-3450017.813550771,-3450017.8135468247,-371842100.6890697,-371842100.689066,-371842100.6890669,-75239.67920044776,-75239.67920039702,-75239.6792027321
-140,-157.22620176654988,-3061264.673115799,-326102103.3870139,-69390.00073556093,-140,6592873711689.7314,95674.394248823563,6592873616015.3369,68909489.978514284,2.7257047018196608e+18,2.3460015654563904e-06,5.4836273193359375e-06,1.3947574188932776e-06,2.8137492336099967e-12,9784402.1908368077,3.4177548804735121e-06,6.0417796935271614e-06,2.06061856715678e-05,-140,-157.2262017665527,-157.22620176654988,-157.22620176655101,-3061264.673117346,-3061264.673115799,-3061264.673118145,-326102103.3870194,-326102103.3870139,-326102103.38701516,-69390.00073516149,-69390.00073556093,-69390.00073655625
-130,-136.7815834663288,-2693478.8140239604,-283686952.62743664,-63287.93742909202,-130,6287707539178.5996,92846.788573729922,6287707446331.8115,67721324.945832789,3.9601205618100994e+19,2.013053745031357e-06,8.702278137207031e-06,4.070112481713295e-06,4.519051799434237e-12,8587211.719476629,2.2428372826641872e-07,1.8978549637511174e-05,3.9378247464583183e-05,-130,-136.7815834663273,-136.7815834663288,-136.7815834663243,-2693478.8140250584,-2693478.8140239604,-2693478.8140259734,-283686952.6274333,-283686952.62743664,-283686952.62742794,-63287.937428505815,-63287.93742909202,-63287.937425021904
-120,-117.78683554569375,-2343051.9206560934,-244282904.1395624,-56896.99457525896,-120,5997949043693.1914,90102.751275698844,5997948953590.4404,66567878.991180904,2.1878156499531804e+18,5.4854899644851685e-06,1.0162591934204102e-05,2.5738481781445444e-06,3.836930773104541e-12,7528127.8111793743,3.8710501258164876e-06,1.1404336238284446e-05,2.7725008493462155e-05,-120,-117.78683554568991,-117.78683554569375,-117.78683554569331,-2343051.9206600804,-2343051.9206560934,-2343051.920654595,-244282904.13955224,-244282904.1395624,-244282904.13956186,-56896.99457783281,-56896.99457525896,-56896.99457555606
-110,-100.10734197263865,-2006645.5304144602,-207610980.77649522,-50187.250203869204,-110,5723196431636.4609,87439.812535934107,5723196344196.6484,65452981.492663503,3.4576766814920735e+18,2.9758084565401077e-06,2.86102294921875e-06,1.3852040865458548e-06,2.0179413695586845e-12,6598547.2284820648,2.3358880520323717e-06,9.122845168366421e-06,2.0032776319567347e-05,-110,-100.10734197263663,-100.10734197263865,-100.10734197263864,-2006645.5304117477,-2006645.5304144602,-2006645.5304147236,-207610980.77649236,-207610980.77649522,-207610980.77649513,-50187.250202484,-50187.250203869204,-50187.25020372773
-100,-83.63925138042941,-1681962.9125852734,-173455863.65533897,-43151.36752403986,-100,5463159528588.2129,84855.575529816109,5463159443732.6377,64381856.990276337,1.5517487154319907e+20,2.3264437913894653e-06,5.900859832763672e-06,1.4223915059119463e-06,2.8421709430404007e-12,5790410.3184119491,4.9647577506656929e-08,1.1839147618085049e-05,2.3729778888537112e-05,-100,-83.63925138043008,-83.63925138042941,-83.63925138043226,-1681962.912582947,-1681962.9125852734,-1681962.9125845805,-173455863.6553414,-173455863.65533897,-173455863.65534487,-43151.36752321596,-43151.36752403986,-43151.36752463835
-90,-68.3337016041873,-1368875.3998024939,-141715912.0963571,-35832.78170850327,-90,5217681427851.0518,82347.714269598117,5217681345503.3379,63361581.728533335,3.8871365847308908e+18,5.931127816438675e-06,3.993511199951172e-06,4.064117092639208e-06,1.4779288903810084e-12,5096422.6246425072,1.8909917568486571e-06,1.2900872131810036e-05,3.5805866531291031e-05,-90,-68.33370160418583,-68.3337016041873,-68.33370160418731,-1368875.3997966833,-1368875.3998024939,-1368875.3997965627,-141715912.0963565,-141715912.0963571,-141715912.0963605,-35832.7817071091,-35832.78170850327,-35832.781704439156
-80,-54.22778678655325,-1070720.5407137163,-112467152.20975736,-28364.568798570777,-80,4986766911130.1895,79913.971510860254,4986766831216.2178,62401690.428468958,4.4995269911305247e+18,5.0496309995651245e-06,9.670853614807129e-06,6.026370101608336e-06,5.8122395785176195e-12,4510410.6869799197,1.559234342387721e-06,1.3976547821996421e-05,3.9393942756760225e-05,-80,-54.227786786551654,-54.22778678655325,-54.227786786557466,-1070720.5407175026,-1070720.5407137163,-1070720.540718766,-112467152.20975344,-112467152.20975736,-112467152.20976311,-28364.568796514985,-28364.568798570777,-28364.568802541355
-70,-41.466448558536634,-795094.4488283601,-86008551.10290739,-21003.544176280295,-70,4770619579678.6475,77552.156720837054,4770619502126.4912,61514982.708364271,1.5316865597270932e+18,2.2030435502529144e-06,2.8535723686218262e-05,8.177019481081516e-06,1.20579102258489e-11,4027847.3348512165,4.3740446424248572e-06,2.0517627663235043e-05,4.3590870461684972e-05,-70,-41.46644855854212,-41.466448558536634,-41.46644855853006,-795094.4488282218,-795094.4488283601,-795094.4488304248,-86008551.10291933,-86008551.10290739,-86008551.10289079,-21003.54417483502,-21003.544176280295,-21003.54418301204
-60,-30.284859325571766,-552922.5250407839,-62825673.23609717,-14123.46936287111,-60,4569690196850.0039,75260.144106790249,4569690121589.8594,60718594.829766072,1.4245763860067222e+19,3.966037184000015e-06,2.9206275939941406e-06,1.935923137352802e-06,1.4068746168049984e-12,3646600.2395083462,4.4940362814903885e-07,1.1603627138969259e-05,2.955877528165729e-05,-60,-30.28485932557036,-30.284859325571766,-30.284859325571492,-552922.5250404589,-552922.5250407839,-552922.5250368179,-62825673.23609465,-62825673.23609717,-62825673.236097574,-14123.4693619753,-14123.46936287111,-14123.469363911223
