voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_3 transport over barrier 3,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-0.00000000013465140735142554202654223067044787476602572045694802134269535908899988910716982,0.000000012736115135052755761487891798507407097726422195292482827078292555181624557249811,-0.0001929100373338918486959300344698277258402966727057579534346765474668504272189534,-0.00021587444797374262257169637378371263635325140970625772290400945830030121155534823,-150,28128418031.920492856285550254208927123595262585517288291737182184430330346020487,0.00048727100418469167204310797795203154461566142453783915330457576342596665026517157,28128418031.920005585281365562536884015617310553972672630312644345277025770257061,57726435167192.712793081893885485786578690449380526732707218127996778522663021361,56256836063.840985712571100508417854247190525171034576583474364368860660692040973,1.2053199933454868117286305184101742013284244948754475216122809931179020549738354e-78,8.6140283951463836862065444156070804896931188630194331487816920118935465690755667e-79,7.5432720720671653208721656266228007881104683053778661679415793745594118696979558e-79,4.4961822502913368261250569321944475192311056729198521130156690536168220510891903e-85,0.0041781051830920608175644787922887189306290179866011931840059702989672840464061297,-4.3349396031806633942688947897003723679238144716838823414327306769191524762300193e-79,5.5503012400448415284323687325400997963851199971764668700738031207755949887613406e-79,1.156410665906672205909702424585113945167065100196598796216979758427632107363843e-78,-150,-0.00000000013465140735142554202654223067044787476602572045694802134269535908899988910760087,-0.00000000013465140735142554202654223067044787476602572045694802134269535908899988910716982,-0.00000000013465140735142554202654223067044787476602572045694802134269535908899988910715151,-0.00000000013465140735142554202654223067044787476602572045694802134269535908899988910715125,0.00000001273611513505275576148789179850740709772642219529248282707829255518162415535874,0.000000012736115135052755761487891798507407097726422195292482827078292555181624557249811,0.000000012736115135052755761487891798507407097726422195292482827078292555181624958787045,0.000000012736115135052755761487891798507407097726422195292482827078292555181625360678733,-0.00019291003733389184869593003446982772584029667270575795343467654746685042721915311,-0.0001929100373338918486959300344698277258402966727057579534346765474668504272189534,-0.00019291003733389184869593003446982772584029667270575795343467654746685042721941285,-0.00019291003733389184869593003446982772584029667270575795343467654746685042721981481,-0.00021587444797374262257169637378371263635325140970625772290400945830030121155604461,-0.00021587444797374262257169637378371263635325140970625772290400945830030121155534823,-0.00021587444797374262257169637378371263635325140970625772290400945830030121155529084,-0.00021587444797374262257169637378371263635325140970625772290400945830030121155529028
-140,-0.00000000007454050610695060523425230065273344488109741855925672648859615967943410658441131,0.0000000087086652349186771091533438338265238607739791592778316562707353872605774274974713,-0.00017719854082200617145132722763111510137816264706748988919534004030497614482486855,-0.000096035570111185709040787222038922792308039396234083735513901413381695940751549058,-140,28234224961.731781589604151102558566525782267448304517756808682438082145735622018,0.00045724549967670730916580914114945415705764815977561666429456260617941662906473619,28234224961.731324344104474395249400716641117994147460108648906821417851173015839,61748502678964.847495861500107570903833748473349091327344902435713246334428876316,56468449923.463563179208302205117133051564534896609035513617364876164291471244037,1.1686460745242646359130362309922452743803218524382657290562244166484352311615443e-78,6.7445924791580743580204802242434539428080979546922457939438179108452007643493254e-79,7.5027504987228729972285757951132316525495831413143872170459679729316524400795408e-79,4.2976941014823201728353738586814761827275995279068399936119050660488751211013408e-85,0.0039712907344537135120870445088114936037860479422383848368828290207659932604413746,-4.0816559893108807032508898234872713645709330851368996693692214449800266985992886e-79,6.9718757039483693910705142948362219862571791598423488678797970269451659642758743e-79,1.5689493196869369924916451859970956454536711491333913998489748002816532686107998e-78,-140,-0.00000000007454050610695060523425230065273344488109741855925672648859615967943410658484108,-0.00000000007454050610695060523425230065273344488109741855925672648859615967943410658441131,-0.000000000074540506106950605234252300652733444881097418559256726488596159679434106584444742,-0.000000000074540506106950605234252300652733444881097418559256726488596159679434106584444785,0.000000008708665234918677109153343833826523860773979159277831656270735387260577038003923,0.0000000087086652349186771091533438338265238607739791592778316562707353872605774274974713,0.0000000087086652349186771091533438338265238607739791592778316562707353872605778171563275,0.0000000087086652349186771091533438338265238607739791592778316562707353872605782066499975,-0.00017719854082200617145132722763111510137816264706748988919534004030497614482491094,-0.00017719854082200617145132722763111510137816264706748988919534004030497614482486855,-0.0001771985408220061714513272276311151013781626470674898891953400403049761448251536,-0.00017719854082200617145132722763111510137816264706748988919534004030497614482554301,-0.000096035570111185709040787222038922792308039396234083735513901413381695940752299333,-0.000096035570111185709040787222038922792308039396234083735513901413381695940751549058,-0.000096035570111185709040787222038922792308039396234083735513901413381695940751653491,-0.000096035570111185709040787222038922792308039396234083735513901413381695940751653607
-130,-0.000000000042164908392536514596826132085188135889619295162703309943260187733743864939469286,0.0000000047119201897340765440802060005935611258718205944060249515259413593708147921678495,-0.00016063427848367312948527142884881011848609416450779984067291965057087035340484216,-0.000034190702931890295210798689244546035748194962109051641117629887562969831208264949,-130,28341875672.309847888082020184024750068596584173232364331832444521952429816586571,0.000429070158452022389928105326872832084021775810923126517497076639090530955238083,28341875672.309418817923568161634821963269711341148342556021521395434932739947481,66054175789246.758762224399128738801667973244516339657849143194365869431334989488,56683751344.619695776164040368049500137193168346464728663664889043904859633173142,2.865252832919830962154332133644800345688970564282024674941394720525660942858938e-78,1.8490822159016732684422968675221108151186949450440065944480376855749918701882974e-78,2.4446368699294405495712060546077867514597427636832971961047512664942182722231594e-79,8.3573450335589872606794954613226791129584201118087035529491598375180682116249119e-86,0.0037956528927716548141342712440196865036980972423770035636623297009563232342177763,-9.7776933456735320003487437799539730935148223955167394795382070920883861178913256e-79,1.1107954643079349259241003861957461608110770659987762996382024042736994389074663e-78,1.9659565776292783717735363106153002854821858320453272930769994261474167254670623e-78,-130,-0.000000000042164908392536514596826132085188135889619295162703309943260187733743864939552859,-0.000000000042164908392536514596826132085188135889619295162703309943260187733743864939469286,-0.000000000042164908392536514596826132085188135889619295162703309943260187733743864939488795,-0.000000000042164908392536514596826132085188135889619295162703309943260187733743864939488802,0.0000000047119201897340765440802060005935611258718205944060249515259413593708138370671318,0.0000000047119201897340765440802060005935611258718205944060249515259413593708147921678495,0.0000000047119201897340765440802060005935611258718205944060249515259413593708157472189284,0.0000000047119201897340765440802060005935611258718205944060249515259413593708167023199647,-0.00016063427848367312948527142884881011848609416450779984067291965057087035340495924,-0.00016063427848367312948527142884881011848609416450779984067291965057087035340484216,-0.00016063427848367312948527142884881011848609416450779984067291965057087035340573615,-0.00016063427848367312948527142884881011848609416450779984067291965057087035340669124,-0.000034190702931890295210798689244546035748194962109051641117629887562969831208081449,-0.000034190702931890295210798689244546035748194962109051641117629887562969831208264949,-0.000034190702931890295210798689244546035748194962109051641117629887562969831208325896,-0.000034190702931890295210798689244546035748194962109051641117629887562969831208325912
-120,-0.000000000028124757808434605378815553617678876652985550440873567770068704905557061038830269,0.0000000022557646687647738312849313100821062509913440643068945408089803493795159552875748,-0.00014276423210540688985992695774540688536796476713601687550334566703826373539607303,-0.000010932769868182186583518018481819933166744014963224144640824933072465565623053255,-120,28451358305.821010908587964693606644057556786437152970694202921745832150823387594,0.00040263097396084001299221965237227509485978339240901601563993531395738147049328326,28451358305.820608277614003853593651837904414162058110910810512729816510888073637,70663610466760.058495621700407172257940512934038453693262935646970601872254117218,56902716611.642021817175929387213288115113572874305941388405843491664301646775188,9.7329064190589819135682896612216771441133844536583791307488117575016469349374877e-79,6.1613716304925519475808778735130248468202842439485724103121843221605009097404293e-79,4.3448680491967423607600365273492076775994633028552206820062680517699612806704586e-79,8.5987251592476764752952145683493542863235114585583014880656947076101581769995787e-86,-0.0036559835460512971667208690788113773108310786048751598471821408879620212861108166,-3.2793278784595891581558630673232942335290329120183828897092451974626100148976024e-79,3.4715866689058769473818071965417955308580076502523213837887124949222578146972036e-79,5.7576969384050667688444964536232502115812960960970907622147776129270378322659129e-79,-120,-0.000000000028124757808434605378815553617678876652985550440873567770068704905557061038754756,-0.000000000028124757808434605378815553617678876652985550440873567770068704905557061038830269,-0.000000000028124757808434605378815553617678876652985550440873567770068704905557061038840719,-0.000000000028124757808434605378815553617678876652985550440873567770068704905557061038840743,0.0000000022557646687647738312849313100821062509913440643068945408089803493795156308458512,0.0000000022557646687647738312849313100821062509913440643068945408089803493795159552875748,0.0000000022557646687647738312849313100821062509913440643068945408089803493795162796950046,0.0000000022557646687647738312849313100821062509913440643068945408089803493795166041364931,-0.00014276423210540688985992695774540688536796476713601687550334566703826373539648259,-0.00014276423210540688985992695774540688536796476713601687550334566703826373539607303,-0.00014276423210540688985992695774540688536796476713601687550334566703826373539636472,-0.00014276423210540688985992695774540688536796476713601687550334566703826373539668917,-0.000010932769868182186583518018481819933166744014963224144640824933072465565622651465,-0.000010932769868182186583518018481819933166744014963224144640824933072465565623053255,-0.000010932769868182186583518018481819933166744014963224144640824933072465565623085903,-0.000010932769868182186583518018481819933166744014963224144640824933072465565623085952
-110,-0.000000000021555695432149259279189522154251079961356643831320523687621775360839626994155707,0.0000000010122945816416663284963578900549441224733705769566107990334660793375346246164018,-0.00012451477958252390086695055148129973707955951832174898288379941652711075373012092,-0.0000033470451781542038203551307883209792480319385268165267924056771358584673182136924,-110,28562661369.580986855538356777936610709158711999502165598340192628993183181146241,0.00037782096470542957953487644073272688017517038628475780020919999479835611630767405,28562661369.580609034573651348357075832717979272621990427953907871192973981151442,75598402518108.12052684562250557636172154500927758798075945570930421996900106941,57125322739.161973711076713555873221418317423999004331196680385257986366362292481,1.6062926594118814202776683719661750121165643558261700964047305933361414539474178e-78,1.0505817579966957929969627006784007845924321659678131853246623088496839696352363e-78,5.4289024970779935066887547434649576008766391756265823724291080278361596803403334e-79,1.3492649525737633053341920587994722337561933555124127754021049138025155276484204e-85,-0.0035596132780377509147478941084794522434739490433536514748129869943623392258640643,-5.3800143159771755510618363462254485810669969739443657022653269375941578519982216e-79,5.7015550369421599189456844606871510857629884368556589981549583789488604199862549e-79,8.4858118772467947034611832822916146919257392163734876614742256100299780063749086e-79,-110,-0.000000000021555695432149259279189522154251079961356643831320523687621775360839626994027301,-0.000000000021555695432149259279189522154251079961356643831320523687621775360839626994155707,-0.000000000021555695432149259279189522154251079961356643831320523687621775360839626994162213,-0.000000000021555695432149259279189522154251079961356643831320523687621775360839626994162228,0.0000000010122945816416663284963578900549441224733705769566107990334660793375340891833544,0.0000000010122945816416663284963578900549441224733705769566107990334660793375346246164018,0.0000000010122945816416663284963578900549441224733705769566107990334660793375351600429757,0.0000000010122945816416663284963578900549441224733705769566107990334660793375356954760138,-0.00012451477958252390086695055148129973707955951832174898288379941652711075373035164,-0.00012451477958252390086695055148129973707955951832174898288379941652711075373012092,-0.00012451477958252390086695055148129973707955951832174898288379941652711075373063608,-0.0001245147795825239008669505514812997370795595183217489828837994165271107537311715,-0.0000033470451781542038203551307883209792480319385268165267924056771358584673176911288,-0.0000033470451781542038203551307883209792480319385268165267924056771358584673182136924,-0.0000033470451781542038203551307883209792480319385268165267924056771358584673182339861,-0.0000033470451781542038203551307883209792480319385268165267924056771358584673182340191
-100,-0.000000000017535205112307839941139150210128957826654218553692534181074592406278884578562913,0.00000000043103970106255637359263800571943383364840923430146967168008277496244645552207641,-0.00010644525709354740655518473730720188731989783149381936219112591315461461793926784,-0.0000010044610455298720186383535674421850396079889118249600496085370023081077049581126,-100,28675773729.951335502185238436325624025608667819226332266503679121483457305408839,0.00035453974135836165379300777723884813269106722972491349255480733176666821517459661,28675773729.950980962443880074671831017831428971093641199273954207990902498077073,80881690780516.58821656510394962954532941121679437339041374425279847701723430019,57351547459.902671004370476872651248051217335638452664533007358242966914610817679,3.1469384203685722652367684717587123222222978854457378997451749191833859914297756e-79,2.6700793021177823440700196039971528415289153558230487374442071793104469281642295e-79,4.1934886756056665663354062218317522484106280761302728939043701733312990212423147e-79,1.9388274413821590734547818875055039933749448377015466703737415165802181203194796e-85,-0.0035175040540685597067211370429375535249574010758025266806447940011617310296267817,-1.0512918244836914561578839373701042048671226003996474510931988610372199784503564e-79,4.5242082005911785880772215717438562298555100923364202401125807393850186581383367e-79,7.8797632445384196283168141806196039088071277182468300547337099118740528392930207e-79,-100,-0.00000000001753520511230783994113915021012895782665421855369253418107459240627888457836903,-0.000000000017535205112307839941139150210128957826654218553692534181074592406278884578562913,-0.000000000017535205112307839941139150210128957826654218553692534181074592406278884578562883,-0.000000000017535205112307839941139150210128957826654218553692534181074592406278884578562891,0.00000000043103970106255637359263800571943383364840923430146967168008277496244635062351712,0.00000000043103970106255637359263800571943383364840923430146967168008277496244645552207641,0.00000000043103970106255637359263800571943383364840923430146967168008277496244656041850815,0.00000000043103970106255637359263800571943383364840923430146967168008277496244666531735916,-0.00010644525709354740655518473730720188731989783149381936219112591315461461793921073,-0.00010644525709354740655518473730720188731989783149381936219112591315461461793926784,-0.00010644525709354740655518473730720188731989783149381936219112591315461461793937284,-0.00010644525709354740655518473730720188731989783149381936219112591315461461793947774,-0.0000010044610455298720186383535674421850396079889118249600496085370023081077045387638,-0.0000010044610455298720186383535674421850396079889118249600496085370023081077049581126,-0.0000010044610455298720186383535674421850396079889118249600496085370023081077049580138,-0.0000010044610455298720186383535674421850396079889118249600496085370023081077049580303
-90,-0.000000000014347906290188168124722504718493417772277784641487512414613876536434317395876416,0.00000000017053943245715139939143776732247685952065499371125747725057903386508648546646868,-0.000088674420347412637401688918571141307431714161754402265131568890639936110581401877,-0.00000029607047638315431943697190301398046790082345557688673042238599854539762337186047,-90,28790684606.357038759727435403146873398922074428318207689556316438128172917061218,0.00033269310055479722647181480759307011744235821896524017646726546405471817596579927,28790684606.356706066626880605920401584114481358200765331337351197951705651597163,86538267725858.600138523219873022345037214480922778460901975896696542659926775967,57581369212.714077519454870806293746797844148856636415379112632876256345834122435,9.0959204573996886372100517979351242037804181012717435067609595871340404276368848e-79,9.1345159594690592282207873561994101122205022518066001840184048496080350201326813e-79,2.2535595322083873161298881499285176569449997136278679967595918116641331569493325e-79,1.0830768764673628201363582524411475097504406001458836375160777399826304379660567e-85,0.0035458564225137736707394081023290747632721937323773610133345920718422175552406796,-3.035274260215274485939781473691353736184053986876910505859688968473218874659186e-79,3.5253172833146086171969944312419291623249071636278906979993719393437881843476883e-79,5.7613369413403105586614570067929644840979519230163289690400311381844765231714999e-79,-90,-0.000000000014347906290188168124722504718493417772277784641487512414613876536434317395768109,-0.000000000014347906290188168124722504718493417772277784641487512414613876536434317395876416,-0.000000000014347906290188168124722504718493417772277784641487512414613876536434317395875194,-0.000000000014347906290188168124722504718493417772277784641487512414613876536434317395875185,0.0000000001705394324571513993914377673224768595206549937112574772505790338650861822688329,0.00000000017053943245715139939143776732247685952065499371125747725057903386508648546646868,0.00000000017053943245715139939143776732247685952065499371125747725057903386508678866340816,0.00000000017053943245715139939143776732247685952065499371125747725057903386508709186087864,-0.000088674420347412637401688918571141307431714161754402265131568890639936110581098669,-0.000088674420347412637401688918571141307431714161754402265131568890639936110581401877,-0.000088674420347412637401688918571141307431714161754402265131568890639936110581708922,-0.000088674420347412637401688918571141307431714161754402265131568890639936110582012121,-0.00000029607047638315431943697190301398046790082345557688673042238599854539762314650452,-0.00000029607047638315431943697190301398046790082345557688673042238599854539762337186047,-0.00000029607047638315431943697190301398046790082345557688673042238599854539762336803481,-0.00000029607047638315431943697190301398046790082345557688673042238599854539762336801421
-80,-0.000000000011426664146053961586066662447820256315841811051640288375447552852959180642361253,0.000000000058214295264722718901919372744117882674959616519119761547898105873150348387842897,-0.000071075336346043246026815963165016642804007202633791948267537709095447243020139846,-0.000000084071138884593334206891897663325943278882501162477487079178606325893740439202919,-80,28907383565.422933149517506213424476813645026599227605370839500437841650057399563,0.00031219264371518381206420438456809006793826110433416527360514119183375907676189697,28907383565.422620956873791029612412609260458509159667109735166272568044916207729,92594698008949.2501286886052337714062890076457420847940501245461200432827717207,57814767130.845866299035012426848953627290053198455210741679000875683300114799125,8.3202910643621241597881297019406896082134951328093750762464671337084540287978642e-79,5.5475022239393368929626762015417453147133762411782280823674828618686263036137432e-79,3.1387747157540253131244074772960970654986455334536236151051839756786826478816995e-79,6.7998415520991012737974434204503912393450887754225461576601859411854126903705294e-86,0.0036685000259278107949038982034330472184379840377923461538365359224520569466367354,2.7751439838670399818971538943823633039733620243439016368515993031855258725687174e-79,2.972501897611955211998159447232081329801611522920912019554259347514632219033798e-79,4.3898042672487769390080835809162414849463004355799657444024000795209117195810952e-79,-80,-0.000000000011426664146053961586066662447820256315841811051640288375447552852959180642429251,-0.000000000011426664146053961586066662447820256315841811051640288375447552852959180642361253,-0.000000000011426664146053961586066662447820256315841811051640288375447552852959180642361287,-0.000000000011426664146053961586066662447820256315841811051640288375447552852959180642361294,0.000000000058214295264722718901919372744117882674959616519119761547898105873150625730973384,0.000000000058214295264722718901919372744117882674959616519119761547898105873150348387842897,0.000000000058214295264722718901919372744117882674959616519119761547898105873150071045108206,0.000000000058214295264722718901919372744117882674959616519119761547898105873149793701866948,-0.000071075336346043246026815963165016642804007202633791948267537709095447243019900016,-0.000071075336346043246026815963165016642804007202633791948267537709095447243020139846,-0.000071075336346043246026815963165016642804007202633791948267537709095447243019862446,-0.000071075336346043246026815963165016642804007202633791948267537709095447243019585096,-0.000000084071138884593334206891897663325943278882501162477487079178606325893740753080391,-0.000000084071138884593334206891897663325943278882501162477487079178606325893740439202919,-0.000000084071138884593334206891897663325943278882501162477487079178606325893740439293516,-0.000000084071138884593334206891897663325943278882501162477487079178606325893740439309989
-70,-0.0000000000085624982656209411584839535097569687593327053863215275006313387861162209963400515,0.000000000012674905811167648744085419157835077911972450855487512479731555096492136467655828,-0.000053385059705362155212876926875377955873239132141126066939233278996454989722322237,-0.000000021252041909769610108141974383132134088899381986594994237255064674855872709501518,-70,29025860515.22676859620177440879830946777268398061688035999491632346884539581089,0.0002929554193559915700109870403924470961908728969876876835235456942696195145435059,29025860515.226475640782418417228298480732291533520689487097928635785321850116621,99079445531455.832962901219371408813034491552464762168159496990069502276011263001,58051721030.453537192403548817596618935545367961233760719989832646937690791621781,6.6567406419597828817956878000002391265885212959920026651808793111315178446063349e-79,7.597589099751231962016367849957274050107223926719053908014050348895808910009632e-79,2.2791737787735802280265475759437127812527950104240914799476713765142006012812981e-79,9.4465025893289752679216367485444450916982547312442415867906227797618844399341375e-86,-0.0039204931257220412160480558398861290708348018297693817266901719210159123834541395,-2.2198491641239548457100483667596621211925009470867780585696097672779798718217768e-79,6.3540371603775358230352573573373262674684987368430466960203434949534246304055895e-79,1.1834876585419076104312173569819983885106922696306146978439673774435898373172744e-78,-70,-0.0000000000085624982656209411584839535097569687593327053863215275006313387861162209964344449,-0.0000000000085624982656209411584839535097569687593327053863215275006313387861162209963400515,-0.0000000000085624982656209411584839535097569687593327053863215275006313387861162209963399799,-0.0000000000085624982656209411584839535097569687593327053863215275006313387861162209963399842,0.000000000012674905811167648744085419157835077911972450855487512479731555096491914576287356,0.000000000012674905811167648744085419157835077911972450855487512479731555096492136467655828,0.00000000001267490581116764874408541915783507791197245085548751247973155509649235835908976,0.000000000012674905811167648744085419157835077911972450855487512479731555096492580250351552,-0.000053385059705362155212876926875377955873239132141126066939233278996454989722006483,-0.000053385059705362155212876926875377955873239132141126066939233278996454989722322237,-0.000053385059705362155212876926875377955873239132141126066939233278996454989722544349,-0.000053385059705362155212876926875377955873239132141126066939233278996454989722766242,-0.000000021252041909769610108141974383132134088899381986594994237255064674855872937196521,-0.000000021252041909769610108141974383132134088899381986594994237255064674855872709501518,-0.000000021252041909769610108141974383132134088899381986594994237255064674855872709279143,-0.000000021252041909769610108141974383132134088899381986594994237255064674855872709287379
-60,-0.0000000000056477473531800707031867938362668658701830523462919429959377777488853406010703139,-0.0000000000033617136705160700678590508516430999195113994057607931587608038875941184891515431,-0.000035245419636236976709119487404800293265397172323707945513201001315116485301496956,-0.0000000029766727182216043809101388407310045299258764137656495897639384396407277192194824,-60,29146105699.666704178690574746454447260547313249123567753138122957627138341838209,0.0002749035874411630020906891991255634391144510306714226130746957682842147836533569,29146105699.666429275103133583452356571348187685684453302107451535014063646069925,106023009633894.93698353023513519885562806008434064324260120927284112834870065695,58292211399.333408357381149492908894521094626498247135506276245915254276683676418,5.3294877173525974641927371601386988718259055407741981017676569354026081223854999e-79,9.7847245488251238329865909610393130326013011102306703318116287552493973921881277e-79,7.9653885239657094632535436564420430665255034082727442522950531640070190148778708e-79,4.5418929672751150258162986442675550382384417062135212064256074237496899574744531e-85,-0.0043536248051576378413952825303697856869788732361289318355184097233678078658699516,1.7771056662864610853948723401399964698828484113913378798949041495966174900185748e-79,4.0166610006648677927840105160646930136633164391738659863720525266509181429498318e-79,7.3341604662830725157391616817398657316194714441070404643757092015146930451078447e-79,-60,-0.0000000000056477473531800707031867938362668658701830523462919429959377777488853406015244643,-0.0000000000056477473531800707031867938362668658701830523462919429959377777488853406010703139,-0.000000000005647747353180070703186793836266865870183052346291942995937777748885340601070275,-0.0000000000056477473531800707031867938362668658701830523462919429959377777488853406010702796,-0.0000000000033617136705160700678590508516430999195113994057607931587608038875939408395945612,-0.0000000000033617136705160700678590508516430999195113994057607931587608038875941184891515431,-0.0000000000033617136705160700678590508516430999195113994057607931587608038875942961386815434,-0.0000000000033617136705160700678590508516430999195113994057607931587608038875944737883662965,-0.000035245419636236976709119487404800293265397172323707945513201001315116485302120261,-0.000035245419636236976709119487404800293265397172323707945513201001315116485301496956,-0.00003524541963623697670911948740480029326539717232370794551320100131511648530131944,-0.000035245419636236976709119487404800293265397172323707945513201001315116485301141789,-0.0000000029766727182216043809101388407310045299258764137656495897639384396407285156331205,-0.0000000029766727182216043809101388407310045299258764137656495897639384396407277192194824,-0.0000000029766727182216043809101388407310045299258764137656495897639384396407277190942681,-0.0000000029766727182216043809101388407310045299258764137656495897639384396407277191041772
