voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_3 transport over barrier 3,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-0.0007678638713462634,-4793.1577467300385,-5.461917963776739e-07,-4.840018035908908e-07,-150,7.1650115115616002e+19,0.020451477444584042,7.1650115115616002e+19,3.5034200003281609e+21,8.5175691744533899e+24,1.5767955119372346e-05,5.19773026310833e-12,5.119098811458191e-09,2.525936165960474e-12,0.024764211105729711,8.8148073874685148e-06,2.2134564308221894e-05,3.1538385434430197e-05,-150,-0.0007678638738721996,-0.0007678638713462634,-0.0007678638713821322,-0.000767863871381491,-4793.157762497994,-4793.1577467300385,-4793.157746963552,-4793.157746965298,-5.461925657186688e-07,-5.461917963776739e-07,-5.46191866580408e-07,-5.461873679884057e-07,-4.838139314972977e-07,-4.840018035908908e-07,-4.807973456947666e-07,-4.788827047794326e-07
-140,-0.0007253040426693624,-4527.490901355638,-5.057097524030577e-07,-3.9778287303019995e-07,-140,7.5989466126158873e+19,0.020615745460107665,7.5989466126158873e+19,3.6859916743346335e+21,1.200043295750538e+25,7.922678378236014e-06,2.2532155304122163e-12,3.166180565205347e-09,1.2694202243188069e-12,0.021114642390034861,1.4603734939994573e-05,1.1008757110531731e-05,1.5846752680954341e-05,-140,-0.0007253040439387826,-0.0007253040426693624,-0.000725304042714406,-0.0007253040427136085,-4527.490909278316,-4527.490901355638,-4527.490901637706,-4527.490901640034,-5.05709841340879e-07,-5.057097524030577e-07,-5.057101005726511e-07,-5.057120056185881e-07,-3.982140607010818e-07,-3.9778287303019995e-07,-3.9748388851672737e-07,-3.9504788013587644e-07
-130,-0.0006805667437698643,-4248.231857298626,-4.6248503141876624e-07,-3.2570630540803484e-07,-130,8.0591621791998099e+19,0.020781332890377584,8.0591621791998099e+19,3.8780776101861387e+21,1.1353904598519835e+25,6.652610863966402e-06,4.181639940881966e-12,9.920494889708708e-10,1.0660760468850228e-12,0.018099141598096634,-5.729923968808269e-06,9.3161483721057006e-06,1.3306374063292718e-05,-130,-0.0006805667448145404,-0.0006805667437698643,-0.0006805667437486912,-0.0006805667437484644,-4248.2318638201095,-4248.231857298626,-4248.231857167499,-4248.2318571680225,-4.624852590340133e-07,-4.6248503141876624e-07,-4.6248464127491947e-07,-4.6248107739407243e-07,-3.255694067555341e-07,-3.2570630540803484e-07,-3.253595795152838e-07,-3.2471425591906397e-07
-120,-0.0006339945083994346,-3957.5187778132004,-4.1688055517186194e-07,-2.6420251053447434e-07,-120,8.5472498377307128e+19,0.020948250333045867,8.5472498377307128e+19,4.0801736192007529e+21,1.0045166259218567e+26,2.694413069548318e-06,2.2402579622687933e-12,3.379834330445924e-10,4.316605666659923e-13,0.015621086366722964,-1.4041907401589397e-06,3.5292497614563805e-06,5.3894316009212524e-06,-120,-0.0006339945088310951,-0.0006339945083994346,-0.0006339945084734939,-0.0006339945084733505,-3957.5187805076134,-3957.5187778132004,-3957.5187782752328,-3957.518778275349,-4.16881619337763e-07,-4.1688055517186194e-07,-4.168803922214828e-07,-4.168826324794451e-07,-2.6423424419136753e-07,-2.6420251053447434e-07,-2.6428930218763167e-07,-2.639513187545871e-07
-110,-0.0005860489498149126,-3658.233143904041,-3.694952236142865e-07,-2.1284260340315164e-07,-110,9.0648976084735574e+19,0.021116508470885816,9.0648976084735574e+19,4.2928013506454906e+21,1.0902186352061137e+25,6.378931175277103e-06,8.077002883429722e-12,1.008459648507776e-09,1.0222694002068322e-12,0.013600065457753028,-4.0009968000396205e-06,8.9769862349338365e-06,1.2758484879253174e-05,-110,-0.0005860489488029499,-0.0005860489498149126,-0.0005860489498248929,-0.0005860489498252193,-3658.233137587423,-3658.233143904041,-3658.233143966354,-3658.2331439655973,-3.694956441395831e-07,-3.694952236142865e-07,-3.694956020197621e-07,-3.6950330061716994e-07,-2.1275807228294662e-07,-2.1284260340315164e-07,-2.128377143829514e-07,-2.137665319314544e-07
-100,-0.0005372989135097166,-3353.9258013523713,-3.211843663258535e-07,-1.698147341140275e-07,-100,9.6138957434516161e+19,0.021286118072475685,9.6138957434516161e+19,4.5165096382148698e+21,1.8936947449470533e+25,2.9527591323130764e-06,3.410005952082417e-12,4.5718206203768617e-10,4.729129414460242e-13,0.011969364336117472,3.5021486921385796e-06,4.1055313620742619e-06,5.9055085525300734e-06,-100,-0.0005372989139664462,-0.0005372989135097166,-0.0005372989134935333,-0.0005372989134936163,-3353.9258042032607,-3353.9258013523713,-3353.925801250851,-3353.9258012505015,-3.21184923980661e-07,-3.211843663258535e-07,-3.211851719767304e-07,-3.211817619707783e-07,-1.6985017684977236e-07,-1.698147341140275e-07,-1.699814897422822e-07,-1.7027191617606519e-07
-90,-0.0004883961009220476,-3048.664799087287,-2.7306309582825845e-07,-1.34248027803776e-07,-90,1.019614291791919e+20,0.021457089992887868,1.019614291791919e+20,4.7518759166777911e+21,1.2173780923673341e+26,4.050546976941405e-06,3.9702183457195135e-12,1.911196706156379e-10,6.48946716676202e-13,0.010673873975908242,-3.8716931823480193e-07,5.4793200093247942e-06,8.1015310891724083e-06,-90,-0.0004883961015709943,-0.0004883961009220476,-0.0004883961009829371,-0.0004883961009829216,-3048.664803137834,-3048.664799087287,-3048.664799467544,-3048.664799467544,-2.7306163715856144e-07,-2.7306309582825845e-07,-2.730632127720945e-07,-2.730592425537488e-07,-1.3435048990566487e-07,-1.34248027803776e-07,-1.3419013852909504e-07,-1.3415937023504923e-07
-80,-0.0004400394675523988,-2746.8131552158516,-2.2643952313155e-07,-1.0516812542406425e-07,-80,1.0813652796809132e+20,0.021629435174383635,1.0813652796809132e+20,4.999507712349352e+21,1.3439815014164955e+25,1.092919319489738e-06,2.2844955641963027e-12,3.0615592301456475e-10,1.7520517371985567e-13,0.0096683295027127445,2.7163785220259986e-07,1.3778246204747706e-06,2.1863788352614892e-06,-80,-0.00044003946742783844,-0.0004400394675523988,-0.00044003946760294614,-0.0004400394676030436,-2746.813154438207,-2746.8131552158516,-2746.8131555311265,-2746.8131555310683,-2.2643723863598582e-07,-2.2643952313155e-07,-2.2643940374191517e-07,-2.2643941418890116e-07,-1.0520685620410202e-07,-1.0516812542406425e-07,-1.0525200658115211e-07,-1.0547428134707881e-07
-70,-0.0003929319943255405,-2452.759015337847,-1.8270301481381815e-07,-8.145734271610837e-08,-70,1.1468560998864881e+20,0.021803164647113422,1.1468560998864881e+20,5.2600442112348279e+21,6.0766986961825445e+25,1.2314380910538603e-06,2.3822941378670088e-12,1.3367803960971205e-10,1.9733048745376736e-13,0.0089158528111825796,-1.8839699450898581e-06,1.5284564064599532e-06,2.4637578534315734e-06,-70,-0.0003929319941988462,-0.0003929319943255405,-0.0003929319943961767,-0.00039293199439611234,-2452.759014546991,-2452.759015337847,-2452.759015778429,-2452.759015778429,-1.8270521114682947e-07,-1.8270301481381815e-07,-1.8270336854149843e-07,-1.827028288526916e-07,-8.145849545414639e-08,-8.145734271610837e-08,-8.157158650764333e-08,-8.143790846803362e-08
-60,-0.0003477352184619649,-2170.631825275129,-1.4315720021569564e-07,-6.232923501198857e-08,-60,1.2163132482541932e+20,0.021978289529822791,1.2163132482541932e+20,5.534157908893469e+21,3.3827224064529042e+26,3.9606129575986415e-06,3.1015265123704925e-12,6.32418127428599e-10,6.344418263318219e-13,0.0083867322793826724,-3.3427586767696921e-07,5.2177516919221584e-06,7.9219692145397608e-06,-60,-0.0003477352190964067,-0.0003477352184619649,-0.0003477352185613151,-0.000347735218561103,-2170.631829235742,-2170.631825275129,-2170.631825895427,-2170.6318258958636,-1.4315659030659044e-07,-1.4315720021569564e-07,-1.4315736099631146e-07,-1.431596918331028e-07,-6.22288265529988e-08,-6.232923501198857e-08,-6.228441571533052e-08,-6.169681688455997e-08
-50,-0.00030502761607491274,-1904.042547035711,-1.0880143033357963e-07,-4.652899292256502e-08,-50,1.2899769379222464e+20,0.022154821030564004,1.2899769379222464e+20,5.822556346280749e+21,3.8419138445885781e+27,6.645136636507232e-07,5.100958782054767e-12,7.649584519706136e-10,1.0636370256777994e-13,0.0080574235834708925,-1.6483029613799773e-06,8.3817615428094937e-07,1.3310829664906579e-06,-50,-0.00030502761596854904,-0.00030502761607491274,-0.0003050276160443471,-0.00030502761604409197,-1904.0425463711974,-1904.042547035711,-1904.0425468443718,-1904.0425468450412,-1.087976896694071e-07,-1.0880143033357963e-07,-1.088012337288205e-07,-1.0880279062818915e-07,-4.672046263702573e-08,-4.652899292256502e-08,-4.670990048832006e-08,-4.595550418505512e-08
-40,-0.000265272263664819,-1655.8817954783838,-8.018402750053615e-08,-3.399184392675078e-08,-40,1.3681019300833827e+20,0.022332770447413372,1.3681019300833827e+20,6.1259839360496325e+21,4.5491319642518084e+25,1.340704329777509e-06,2.4559065113742336e-12,3.1914809852812836e-10,2.1488626850141301e-13,0.0079097237358745787,-2.007764755691631e-07,1.7836576975401711e-06,2.6822466744197438e-06,-40,-0.0002652722638797053,-0.000265272263664819,-0.00026527226369338634,-0.00026527226369325266,-1655.881796819088,-1655.8817954783838,-1655.881795656227,-1655.8817956561688,-8.018227082572019e-08,-8.018402750053615e-08,-8.018392198378398e-08,-8.018472673223157e-08,-3.4211808577894416e-08,-3.399184392675078e-08,-3.415174798902646e-08,-3.389266047936629e-08
-30,-0.00022879737317692451,-1428.1983343087186,-5.735125304823564e-08,-2.3887123492080274e-08,-30,1.4509584150602146e+20,0.022512149169194307,1.4509584150602146e+20,6.4452238840248559e+21,2.7070423181872038e+25,2.0825268620683346e-07,1.2259026358725857e-11,2.2704242534608743e-10,3.3379982805614716e-14,0.007930107130798671,2.009130266993658e-06,2.7875117732459924e-07,4.1682540184880875e-07,-30,-0.00022879737318080612,-0.00022879737317692451,-0.00022879737314742614,-0.00022879737314748165,-1428.1983343322793,-1428.1983343087186,-1428.1983341240266,-1428.1983341248706,-5.7339135453484004e-08,-5.735125304823564e-08,-5.735139447984273e-08,-5.734998963408911e-08,-2.411416591742636e-08,-2.3887123492080274e-08,-2.4072765930797175e-08,-2.390747655661024e-08
-20,-0.00019579082283894379,-1222.1649364842788,-3.9866829184615275e-08,-1.6179114506668208e-08,-20,1.5388329467412618e+20,0.022692968676206234,1.5388329467412618e+20,6.7811002108099711e+21,5.1726696833078299e+26,6.641030267928727e-07,1.1813333657206953e-12,2.1635727344632757e-10,1.0636760569560089e-13,0.0081091991371708694,1.1738779506292537e-06,8.4235389323958794e-07,1.3282853350936521e-06,-20,-0.00019579082291715848,-0.00019579082283894379,-0.00019579082281079088,-0.00019579082281083191,-1222.1649369730267,-1222.1649364842788,-1222.1649363089236,-1222.1649363094475,-3.9866099792203985e-08,-3.9866829184615275e-08,-3.98668975222079e-08,-3.9867281125569705e-08,-1.6007228871900007e-08,-1.6179114506668208e-08,-1.6052129143792864e-08,-1.596275723322188e-08
