voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_3 transport over barrier 3,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-8.72082732061902e-09,-0.018132103699995978,6.7794388884484e-05,-8.820101310718156e-05,-150,34225842967174.711,7.3361959480419682e-06,34225842967174.711,4.6653392588715674e+18,6.7510880471845222e+18,0.00362268647582642,0.0001104055185745809,0.00015624864999424018,1.7720284567506913e-09,4.3683027745520997,0.0045428932156991097,0.0051025612639194542,0.0083252376414582434,-150,-8.738447243480207e-09,-8.72082732061902e-09,-1.0450738904918899e-08,-8.678710448168208e-09,-0.01816118286316709,-0.018132103699995978,-0.021697718321590287,-0.018075031845763867,2.9337342818775694e-05,6.7794388884484e-05,-1.3204002652266328e-05,-4.26111296900969e-05,-6.111873932970692e-05,-8.820101310718156e-05,-5.800535927846795e-05,6.804763688705862e-05
-140,-7.708020512014527e-09,-0.016144006875924224,0.00021196856496577716,-5.345048583139597e-05,-140,33460362250503.023,9.8909524472958693e-06,33460362250503.023,3.3829262074403057e+18,1.5873868779688659e+19,0.0023364006362136536,0.0003203958568262355,7.689905805818853e-05,1.1091799383291967e-09,4.0661033275378502,0.0044509303941800129,0.0032471743892300573,0.0059382846210545345,-140,-7.762789057685288e-09,-7.708020512014527e-09,-8.817200450343724e-09,-7.733470534182701e-09,-0.01621968399856875,-0.016144006875924224,-0.018279278635617402,-0.01594287799940375,0.0001860144513676143,0.00021196856496577716,-6.315334866002984e-05,-0.00010842729186045835,-8.491872094672638e-05,-5.345048583139597e-05,-3.7280914966686396e-05,-0.00011417997302487493
-130,-6.823516566304082e-09,-0.014335522231802839,0.0001946570025848156,1.17581606497736e-05,-130,32712170956782.488,1.3335377218322429e-05,32712170956782.488,2.4530367923778637e+18,1.0930900285198811e+19,0.0008349255402564631,0.00021662598406743032,8.219561186706414e-05,4.444884938010166e-10,3.7742765686321995,0.0043605064681813011,0.0012174394262183278,0.0028568083815683305,-130,-6.890679624984093e-09,-6.823516566304082e-09,-7.268005060105098e-09,-6.916485075460449e-09,-0.01432198107808766,-0.014335522231802839,-0.015156906618344124,-0.01438294399591733,-2.196898148261471e-05,0.0001946570025848156,-1.5296846254785852e-05,3.083373309944477e-06,-1.5501160678338486e-06,1.17581606497736e-05,6.649616170761874e-05,-1.5699450159445405e-05
-120,-5.80909073936491e-09,-0.012696081495291427,0.0008691304043324235,4.4246709500754544e-05,-120,31980879539149.828,1.7979288294280611e-05,31980879539149.828,1.7787622633162437e+18,7.2643037102543206e+18,0.0015070868618529687,0.0009050588088908545,4.3143253230397416e-05,9.858273189832674e-10,3.5050865060653442,0.0042716125748469549,0.0024363027883487751,0.0052673177174071542,-120,-6.08898809464408e-09,-5.80909073936491e-09,-6.794918058348177e-09,-6.064135267539486e-09,-0.012720324303802134,-0.012696081495291427,-0.014123262319600371,-0.012616175457747403,6.427738508113082e-05,0.0008691304043324235,-2.3819397432152472e-05,-3.5928404558430984e-05,1.1876690334677083e-05,4.4246709500754544e-05,1.1034562703571282e-06,3.342733543831855e-05
-110,-5.309814979549327e-09,-0.011185472198862775,0.00014174247908512738,6.400957841837598e-05,-110,31266107233548.008,2.4240394724246187e-05,31266107233548.008,1.289834905298569e+18,2.1722199217060573e+19,0.0022244564940813553,0.00014170513267604693,2.7401958723163172e-05,1.073114643195624e-09,3.2606510669081854,0.0041842375932972754,0.0030855267287620228,0.0053159514839408346,-110,-5.352672295804467e-09,-5.309814979549327e-09,-4.279557652608843e-09,-5.342020620236637e-09,-0.011189559591121483,-0.011185472198862775,-0.008965103097040128,-0.011179078924672403,6.862403965197698e-06,0.00014174247908512738,3.734640908044923e-08,4.233628154716421e-06,7.12588310176935e-05,6.400957841837598e-05,9.06957866391167e-05,9.141153714153916e-05
-100,-4.691207006069839e-09,-0.00979730647876995,-0.00012770942217537004,0.00018194939604240616,-100,30567481860942.734,3.2681868535040005e-05,30567481860942.734,9.3530398447596954e+17,1.0285761117583786e+19,0.00016874457243787333,0.0001402982667041533,5.379795714750694e-05,8.705040293514344e-11,3.0407569246819701,0.0040983687512870489,0.00030913279003420504,0.0012583612194673518,-100,-4.635302050207606e-09,-4.691207006069839e-09,-4.722352453142749e-09,-4.639698360163844e-09,-0.00979673160955535,-0.00979730647876995,-0.009925743583949043,-0.00975699901151117,1.2588844528783263e-05,-0.00012770942217537004,-1.1788129789172256e-05,-2.220425040532437e-05,0.00021527370648462133,0.00018194939604240616,0.0001614757493371144,0.00017674658738542348
-90,-4.025296032543745e-09,-0.00849337092239889,-0.00021814395115588706,0.0003948544154541425,-90,29884639634064.621,4.4063000751108968e-05,29884639634064.621,6.782252484997289e+17,4.1752235838800716e+19,0.0032206778119312496,0.00022120622111359504,0.0001114105201574405,1.6014350693057758e-09,2.8453275823835575,0.0040139920385752733,0.0045980403472468106,0.0076896400959885263,-90,-3.975249515858757e-09,-4.025296032543745e-09,-2.4238609632379692e-09,-3.9448734377996825e-09,-0.008495881953766691,-0.00849337092239889,-0.005299326514034419,-0.008520004325965669,-3.767462381336178e-05,-0.00021814395115588706,3.0622699577079727e-06,-1.8094850157121357e-05,0.0003743517496607835,0.0003948544154541425,0.0003808183773799101,0.000485762269818224
-80,-3.2953380997101238e-09,-0.007281196130552265,-0.0002858221819915179,0.0009225411602477454,-80,29217224968598.332,5.9407497864162517e-05,29217224968598.332,4.918103946307353e+17,1.7907230739335172e+19,0.0022536247598581305,0.0003537810531482142,0.00020135513668007553,1.0681784249870176e-09,2.674919847063884,0.0039310924913592074,0.0031764448673753747,0.0058456403145069934,-80,-3.169396861935117e-09,-3.2953380997101238e-09,-4.237575286922135e-09,-3.2043504683739575e-09,-0.007289109992684004,-0.007281196130552265,-0.009421977840815998,-0.007168353080957868,6.795887115669628e-05,-0.0002858221819915179,-1.6405371781952422e-05,-2.0915012807488874e-05,0.0009737059245637,0.0009225411602477454,0.0009234817243850557,0.0007723507878836244
-70,-2.4422267982427615e-09,-0.006098726123152678,6.49677501814452e-05,0.0014606907284215997,-70,28564890298750.066,8.0095561861879164e-05,28564890298750.066,3.566351197836505e+17,4.4139210049315824e+19,0.0006607566803848997,0.00012002547777792102,9.607776111429829e-05,2.9420665179318377e-10,2.5307017059534296,0.0038496543952903175,0.00085834307374710133,0.0017952379012301926,-70,-2.4729082554265155e-09,-2.4422267982427615e-09,-2.2074900178253276e-09,-2.5016966696185113e-09,-0.006100975936022792,-0.006098726123152678,-0.005606812257383353,-0.006267568937768253,-5.505772759647582e-05,6.49677501814452e-05,1.6746529797041407e-05,3.654287710864334e-05,0.001488331071622813,0.0014606907284215997,0.0015036777931527467,0.001556768489535898
-60,-1.4492265458384991e-09,-0.004970197257108986,0.0002827430952961091,0.0026493738083495817,-60,27927295897137.195,0.00010798803620106897,27927295897137.195,2.5861472140430259e+17,1.3197877178886124e+19,0.0016973420953232399,0.00041293591352088146,0.00011038297397540295,7.97371135773323e-10,2.4138371873683782,0.0037696614451993831,0.0023003765044964956,0.0047291299737062271,-60,-1.5733644118316401e-09,-1.4492265458384991e-09,-8.622584256393469e-10,-1.65962956141267e-09,-0.0049785253970816915,-0.004970197257108986,-0.0036458258673519595,-0.005343167962675199,-0.00013019281822477234,0.0002827430952961091,3.6922507430324914e-05,7.512761670444986e-05,0.0026873554087548006,0.0026493738083495817,0.0027406227054598276,0.0027597567823249847
-50,-6.532250344057414e-10,-0.0038635715650171564,-0.0009719260153103096,0.004728503605015378,-50,27304109698959.934,0.00014559378436813911,27304109698959.934,1.8753623183473626e+17,9.7281307390711071e+18,0.0012125515077231453,0.001122389276176244,0.00022380711093822857,4.382184826833704e-10,2.3245759120927434,0.0036910968965768389,0.0015781347212345427,0.0047135925932521236,-50,-4.2581668363047563e-10,-6.532250344057414e-10,-8.64035166313846e-10,-6.031891168815703e-10,-0.0038723492019380225,-0.0038635715650171564,-0.005076123072740302,-0.004639159537507709,-0.0002223482737129927,-0.0009719260153103096,5.017740299092675e-05,0.00015046326086593444,0.00470185621010793,0.004728503605015378,0.004867268235102529,0.004925663321046159
-40,1.3864306975132936e-09,-0.0026686600017644933,0.0005910723926700182,0.007739104556023207,-40,26695007130435.812,0.00019629535634083835,26695007130435.812,1.3599408375246438e+17,6.9773565309481452e+18,0.0061768630230101,0.0011851348083956948,0.0005273912466493731,2.9945244509094556e-09,2.2608688100633993,0.0036139437459930487,0.0073040739568782428,0.015354551416822487,-40,1.0091142807730639e-09,1.3864306975132936e-09,-1.608093753396162e-09,5.575781461550857e-10,-0.0027108567514828475,-0.0026686600017644933,-0.008845523024774593,-0.0045850382262155875,-0.0005940624157256766,0.0005910723926700182,9.833758024767889e-05,0.0003513179229026305,0.007809892738870871,0.007739104556023207,0.008150927751557902,0.00826649580267258
-30,3.075595399029981e-09,-0.0013068955133362335,-0.0014983609810200584,0.013057940827272789,-30,26099670941505.07,0.00026465324112702167,26099670941505.07,98618368814831184.0,3.0659490078932239e+18,0.004078830678553028,0.0021629819286438767,0.0017075247902563276,1.294231252280268e-09,2.2170636037584375,0.0035381849821802943,0.0029440204887848306,0.01150873036443012,-30,3.210697773113948e-09,3.075595399029981e-09,1.91646652083368e-09,2.4448061183081204e-09,-0.0013542246121609081,-0.0013068955133362335,-0.005385726191889262,-0.005199737031142071,-0.0011729226739047081,-0.0014983609810200584,0.00013372725676430962,0.0006646209476238185,0.013225164002614073,0.013057940827272789,0.013926343057391932,0.014765465617529117
-20,6.8263070037862816e-09,0.0007577729260568756,-0.0010211882731098615,0.021190106299087852,-20,25517791042851.227,0.00035681607219184986,25517791042851.227,71515251222010640.0,5.745388713024382e+18,0.00848697809002053,0.0040159811092153,0.0030281306411265585,2.2796933197033465e-09,2.1840084061744713,0.0034638039461896038,0.0029022718952533763,0.018108190445765178,-20,6.457478993200241e-09,6.8263070037862816e-09,6.065570021277127e-09,4.546613684082935e-09,0.0008531919854721844,0.0007577729260568756,-0.002891415998874436,-0.007633786104548346,-0.00259310916700502,-0.0010211882731098615,0.00020758929930725714,0.0014228719422102797,0.021467750006525337,0.021190106299087852,0.02306077696266584,0.02421823694021441
-10,1.6867977540321234e-08,-0.0004598257564690546,-0.0004365652762551176,0.05377292544754183,-10,24949064347328.906,0.00048107368280183888,24949064347328.906,51861212199391464.0,9.6765956220986061e+18,0.0010966575825412939,0.0004440633284902722,0.00019707502624059098,5.743913483259458e-10,2.151413070169121,0.015596847854565188,0.0016932044300457273,0.003856367381591513,-10,1.7012649555318495e-08,1.6867977540321234e-08,1.6494561859970706e-08,1.7068953208296652e-08,-0.00046554308341934317,-0.0004598257564690546,-0.001554910611048399,-0.00045825302850710514,7.498052235154609e-06,-0.0004365652762551176,4.6130717581271415e-06,-8.734513117106416e-06,0.05378897373680926,0.05377292544754183,0.053808907214261126,0.05397000047378242
0,3.082928640509534e-08,0.0005611636658232931,-0.00020543060187429012,0.0955849285647353,0,24393194615955.043,0.00064860275733344755,24393194615955.043,37608835824628584.0,3.0796999876293837e+19,0.0003056880292087172,0.00021001129554746787,2.550102013823552e-05,1.414317169451337e-10,2.1115200315743876,0.015247334086054576,0.00050675787447388419,0.0013835526393453851,0,3.0884375320689424e-08,3.082928640509534e-08,3.075174120099835e-08,3.089317291794348e-08,0.0005538246777407052,0.0005611636658232931,0.0002584492976893671,0.0005641373268980843,-4.146736646604722e-06,-0.00020543060187429012,-5.488555314196698e-07,4.580693673177747e-06,0.0955665911204395,0.0955849285647353,0.09559209214057773,0.09556985288509168
10,5.610828625612185e-08,0.0021296682584976048,0.00048643301543935773,0.17143855977821826,10,23849892308704.859,0.00087447214815497911,23849892308704.859,27273472756136356.0,3.8168824059912105e+18,0.0003775395655723629,0.00048555236071700286,0.00010886270804061349,1.9406742837027e-10,2.0615221181701653,0.014905712314499789,0.00086571102693626042,0.0023655990078144617,10,5.593796800176532e-08,5.610828625612185e-08,5.6112761057955113e-08,5.5918693629584843e-08,0.0020952656011174325,0.0021296682584976048,0.0024728051666897954,0.0021200411717385848,1.1459342202483946e-05,0.00048643301543935773,8.806547223548684e-07,1.7999067298261258e-05,0.17143355736774846,0.17143855977821826,0.17142337307450362,0.17132969707017764
20,1.0186620711591257e-07,0.004884311623332345,-0.0015332023652103166,0.3121412140685157,20,23318874440468.598,0.001178998284007679,23318874440468.598,19778548244533932.0,1.6382013733495669e+19,0.0006393928399868187,0.0015388282143502094,0.00017763770879397622,5.222860316086109e-10,2.003153064293274,0.01457180473663738,0.0023617299265062904,0.0050254204864989219,20,1.0238849314752118e-07,1.0186620711591257e-07,1.0206253257459278e-07,1.02332961148232e-07,0.004889012295937606,0.004884311623332345,0.004265526322342339,0.004904919162329158,5.6258491398927465e-06,-0.0015332023652103166,5.607197879922059e-06,-1.391758837375088e-05,0.3122254410612645,0.3121412140685157,0.3121433335763868,0.3120478033524705
30,1.9159813094035873e-07,0.010117884968587868,0.00023040788054991629,0.58258942802599,30,22799864442678.531,0.0015895725857316852,22799864442678.531,14343393090277588.0,2.0576908048322898e+18,0.0011823779593570505,0.0002738982786908128,0.000195859742234461,5.438413521178302e-10,1.9408258219647649,0.014245437573298929,0.0017273578774687438,0.0038665100283025093,30,1.9153584741101162e-07,1.9159813094035873e-07,1.9207968876312945e-07,1.9158068519873934e-07,0.010112455752515292,0.010117884968587868,0.011294833711872343,0.01012248150962236,-4.349039814089653e-05,0.00023040788054991629,5.19500999638685e-06,1.042423159219044e-05,0.5826770770908775,0.58258942802599,0.5825522072409512,0.5827480669831857
