"{'distance': [0.056, 0.408, 0.537, 0.549, 0.712, 0.712, 0.794], 'solute_3': [14.7, -9.34, 16.79, -13.04, 8.16, -4.04, 6.21], 'solute_2': [14.8, -15.17, 11.21, -5.56, 8.95, -10.7, 10.6], 'solute_1': [8.0, -10.0, 8.0, -10.0, 8.0, -10.0, 8.0]}","{'solute_3i': '26.0 mM', 'solute_1e': '407.0 mM', 'solute_2i': '90.0 mM', 'solute_3e': '156.0 nM', 'solute_1i': '395.0 M', 'solute_2e': '411.0 M'}"
voltage,current,solute_3,solute_2,solute_1
-150,-0.00000000078721618696929099471069528782353899946131612391234120008656279125207351807429468,-0.000000000004601323941043880862524500705498641620601901694529257338620466185655264234637535,-0.0049555045272642467962477665038363883257092828811865486357540366434568151306289861,0.000041545820910346993311999821526164160785019732959131144042929296647194006850507321
-140,-0.00000000061708632798688388975014841226917533828157961589843499444552083428507325925529075,-0.0000000000023949395467801734090560392929463752200867884264957349666304757192654053106371483,-0.0039287369090280671383591087573162078268878395213830825973016076720137705254733785,0.000076762334521974911426100648710903534349056846533260692003481200801749795610541853
-130,-0.00000000048082721214542648444423705021643314710781020263808366009015040715331490548997766,-0.0000000000012296937452596651042577742343361743992757248365109629673070663097984847033043905,-0.0031146945381746968963104083039189744812680419560540923522179768173382124317075382,0.00011327623883365011245846451618651872446777815617866236494581792215468760565089125
-120,-0.00000000037097509408076213833760985654640541375370003772011301361813716765121756992677905,-0.00000000000060305705032407638081333805311036841132334047119058221116367938948249030875984484,-0.0024693085673635471107750160367642205523859957105235101619347330296815256647113727,0.00015360885580965860452872291657350574120779520711402528301860607533013709276066709
-110,-0.0000000002815658024068890028763420455365042617386594361258107263207903544352799113649516,-0.00000000000024636515711166125660966901272448350475893189895838271060151775655776843592512724,-0.0019576375856365741916247470832270864919824976606768787881273965792638295680174437,0.0002000483079306695561778190567374422657857958398583763005810016890242690164007986
-100,-0.00000000020778812175789673997715847421635576886183089823202696181429757363548569423501254,-0.000000000000011315434008308302351984126526705626853244288041591475026016745595417091123476322,-0.0015519779348340308982624371553831727043242305635636520058780185414509722493283032,0.00025492349193478899505258571311767697556071613838619545293334055969035373548426586
-90,-0.00000000014571125817746012898089874967675880031901502778101836049797225398955318259596341,0.00000000000019377388899005771838227618914174307467243331713573006187370147271734813029064307,-0.0012303649381942982174221227595225763718066152832468807303173344117380482152273536,0.00032080652202333774680005034708113498469680447927398243833059777103701421556083999
-80,-0.000000000092067180725786655133970009064921033368463736295635511141939354591363608267278941,0.00000000000044167132276828557302001288194113131381403428406535361723685201252033527116325014,-0.00097538430433564236951913170517475658593809593415963780927063173634211696681267581,0.00040068280035278408294352033534798557429261351106019372465292310437128974556266492
-70,-0.000000000044073641023965924719432730226429443693421326378924645008788674918170535804332512,0.00000000000081276932446638963734279032937014590407257464157054068255392466042616650070243566,-0.00077322959216549547369919239079313424392734290173410898355524340956693365914774595,0.00049811322877858620849677223759769736953877116600403320876109400118824955370156049
-60,0.00000000000071285021386276822444478134202863066358537268162472635459888438200382406244161251,0.0000000000014211484873015783949656413428194124814129375454483476683532060445749639197374441,-0.00061295484356558848641438698920839395155392775213729874687145206395097145211480428,0.00061740459094922647182845110605511046380161888826538999953945415002207783260476908
-50,0.000000000044522340250870973617032681139676530151425118251317646255844838191982323712234779,0.0000000000024496794168450160872782146830691056179378324652939101002024299905929323154384388,-0.00048588199809858428905105881437926469150367362808635186227100276597400262208002283,0.0007637992207799516306955213454588815734561303625641534743468311912801694200641015
-40,0.000000000089481491193055906386688175950058529405088341697013109006206280365406841791461435,0.0000000000042052378978910189739650851450853519451259108098659905870583611169539481806194335,-0.00038513104918019092157834915920327409676631501422932041814001327451588786185469209,0.00094369215512287866928490627122580464199245413206672325042605783358639319982923302
-30,0.0000000001377134620640104009455255706322595720276676082421937363181781622311794547961053,0.0000000000072106920210528391674877004249806538336325970063725927077265105857703790231071426,-0.00030524752572899042927875937429245255264778204362880851540004427238595829904990327,0.0011648820987536584853802817559201297508412802368599974032901103989205463937101028
-20,0.00000000019143164141454565386423267542508493867771800845729905590954806320163801323050768,0.000000000012361424431218252141502583471220549316471766116847267745659317124384439514994989,-0.0002419071397429757734439248388852907771499889870626518149617313042865333255461096,0.0014368611689167902671739439641594660604167149896847016914902439521157799981884283
-10,0.0000000002530304112034327011448543676059663871481015223287864110909436353967807179679106,0.000000000021193885699457065775508332671118055163151613226609881596299726979631025326762592,-0.00019168160931963426919837068194792520949639326136169153098305566586983052441075239,0.0017711472835871202041156702221756407038072768973522977875320929472851482105379486
0,0.00000000032517545542731257372488974072084911944530310041813093214663330060140452393379364,0.000000000036348337948945442521985603344628457870457536491119334487685258594457433523141787,-0.00015185297145753980121729904098555564457856193194644084587281847507408458999988627,0.0021816621971647893136756500501293178454219236039799783938074443834496119306754423
10,0.00000000041089564028907877560707544014885809267164359863029503576976322358273555393384579,0.000000000062369146806396499201333260766785137105474343086378210660885854090003887836578706,-0.00012026631636418600737162507584457728481916142839722681095567388367729607201868719,0.0026851577665169128564307234627307751256134147435926489480264878975874974495221622
20,0.00000000051367822502589897368425008732441602977032289801286750426005061422738299607174481,0.0000000001070951012796431772363838182786066229084032904180461791281187395228332869007378,-0.00009521294445551634067789133285826156627173039767393665868563199958625746603976899,0.0033016934285753248590838885613256579376101315161427764196471900337590416995937593
30,0.00000000063756917553465744688601481247881992838451982217109960610444791837221780697060646,0.00000000018408964238941588764931847069676738569824023193904146970197775485863761566463329,-0.000075337578085169370098374591323899977445201129656504515467264650213551020902365064,0.0040551695822123563036501390718678061325181538255547928962426858978504771367887085
40,0.00000000078728071039729525999179037201250138571083606496190657496552270240786733786300653,0.00000000031692488062440277382210557456900188494045537733774183022357376246170538355933377,-0.000059564537161789887422142313824303146361392904278256677532861616252298038881629228,0.0049739250745100899604082449846723617858610640371785630091727135773323827315877816
50,0.00000000096830894742026916445631717105234482369864496133533108449689411342324779646584497,0.00000000054682063222236600386752529254830249345292628934764345918760472779214220971219,-0.000047038776891761788046933194415011192811358113469688377559604135963456110329157566,0.0060914125884914706976898457925745824813694275725728951454800919672257794139645855
60,0.0000000011870656174580588045019558958422070442000615186239660430591200199233491355006818,0.00000000094647439164106841310893431759909086374811674096373222983210194033677803615647036,-0.000037078439925866940038811492245734990599491340537757961512477033758715407900694979,0.0074469733374443828064423046148542213535814424216674620546007151669274672289856355
70,0.0000000014510291735776619680440227545392774158571706115340975892620933050697100679305951,0.0000000016455910905090421606875842204412098007448619813566536245752827504461550406805794,-0.000029136145633149576170000676765819905604581297464957151008906203276562549521241615,0.0090867415308178183822387961565090616917787906262011479029685267734643403219419871
80,0.0000000017689220778374517570406539735730107895506245467407776694692654036358124277489053,0.0000000028791485780275991633365517964009689479083407324446098202457085848294744530940566,-0.000022766697177685037399706613591913676747001939371994005368020185864463041031986944,0.01106471859554625711215868473304057680880513747059635337962367938700034741634541
90,0.0000000021509223850223310593637378480432428549853576114544078555140509886797167652408473,0.0000000050812239460632525018532346652289790653128605321083076776703774278806785476990262,-0.000017599359136336962932320086261931595518608954293816566633756027679068464252658047,0.013444065919598900571361924646445782101645518658173701737356196950954945224423898
100,0.0000000026089187603376626803036193264508699063346657461752827584765526216268669491523354,0.0000000090730706707296721775183459716198118359699318913722362454120338423019838008946377,-0.000013313565470945917023117853800255498587303877320142771940545576826068532426814038,0.016298671866469063641590463306086712902052910052110169067695137872270199395448221
"{'distance': [0.056, 0.408, 0.537, 0.549, 0.712, 0.712, 0.794], 'solute_3': [14.7, -9.34, 16.79, -13.04, 8.16, -4.04, 6.21], 'solute_2': [14.8, -15.17, 11.21, -5.56, 8.95, -10.7, 10.6], 'solute_1': [8.0, -10.0, 8.0, -10.0, 8.0, -10.0, 8.0]}","{'solute_3i': '26.0 mM', 'solute_1e': '407.0 mM', 'solute_2i': '90.0 mM', 'solute_3e': '156.0 nM', 'solute_1i': '395.0 M', 'solute_2e': '411.0 M'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,109295593343731701.35763784856599716780905723078378511997274273476500086311958896,0.071169557664079852732452782854173796703668147457226369006087389886622695887905878,109295593343731701.28646829090191731507660444792961132326907458730777449411350157,1535707076607201195.3670316467284365018563905645186735798509533780650597845755587,218591186687463402.71527569713199433561811446156757023994548546953000172623917793,6.3198029711688635577568376358861230926783003650792626647245640182203545145238816e-75,2.1067834093492231296711696492705492815558810415405314174794353884503843687258406e-75,6.3129770148061739610703995551201895933736507776307657182577817778913924700604175e-75,1.6884516876275514552582001685452442500953438296828363213971044222230414048550611e-81,195.67339909561508441382558544330169507967805721210655409279554626083566907282314,2.1078940922693310129386018909223475800511203990273990036446831692546853339324293e-75,2.675793043982641889823746006667354196423086246154701137688659150746989909572522e-75,4.4401908556944353901338651116592795186109820276036158325784063690641243271521733e-75
-140,99053100908673406.859116210368166695238935480001383918304962708483094175390859799,0.081929995242835362785536423545159593121708072736918108327012889729087093214069733,99053100908673406.77718621512533133245339905645622432518325463574617606706384691,1208996785793606282.70974946637025244813904609489048718512527577327241026908765,198106201817346813.7182324207363333904778709600027678366099254169661883507817196,3.5291825869050383078651061750605157416553768391889081016613191287092170465966424e-75,1.1764087607238271170197411776413670885635503560624557628987125339337216606775255e-75,6.4403373081583419121437546782335826930057948210911596579702712329977239612396231e-75,7.5381818968319404093573239985029447580779604579469554270803639592090466907542063e-82,299.06209470651056877592591541094986558355122387641705232838543584807580387789529,1.1771072300509168864585521042533113581134071824216255053314031736591584244495852e-75,2.2270718434213648719778951832269068033948079285573681892333126452131023651257708e-75,3.8507807428526759913191027540501431456963050224973142205955987097725939574541472e-75
-130,89770470161900419.705756468264181176692395631949588696172211949365025311616509605,0.09431735057528564336830619170569757951784911174719507789933615244156972507686383,89770470161900419.611439117688895533324089440243891116654362837617830233717173452,951791686411337119.16211873910718392471337177188805559301648851177852667838554493,179540940323800839.41151293652836235338479126389917739234442389873005062323301921,1.5709195418454137653411319794648954537154395732795946503018907206381545526338942e-75,5.2366910494688286771161924648428292238483323273818155609826628636556391029814545e-76,3.3679444408583019768953446933091714014444221797209995019937281635914666486256947e-75,3.3557406051809226654723194534667268229660549704158561606818035577426095208053322e-82,459.26876611274682352517003791991510057021296691247988531853950368522985356123337,5.2399480013567861998211485912556325053366841477078959970942856030818991499705877e-76,5.8582650425268061686361669836432553667024299199289961416866878023597922630358523e-76,8.9519736443209733179754419915148102027937560356116949030425441227916654512369348e-76
-120,81357748929247466.99917770302453345680320867480788427222056467443210805102216188,0.1085776044924066345267437766798746203413145711935517338382255145749133637777865,81357748929247466.890600098532126822276464898128009651879250103238556317183936366,749305064424562932.81286390181010025269883916199602537449674477421261223047245014,162715497858494933.99835540604906691360641734961576854444112934886421610204432376,3.7412294275550353907665982004107544401793896791415890585997096201550594865313593e-75,1.2471059055381692613239697818879559100196358500297561660481420877828062925446571e-75,2.9423569641098800773807151937168058611050718097109210890478438780441533744136746e-75,1.1268886105441426131192702206324278719960010058641779982255513573595390474411224e-81,704.02296680886655686570356263725657821382620536921115194932460560055733354017229,-1.2478483347649644525708022179152631082084894552800407834281240459982350969607558e-75,1.3712560922386582340110507879271407324620041708291669694927018013051564432305992e-75,2.0535704729362072002427600236247340969776054159585993602785073562387358030110804e-75
-110,73733414786107862.855952523188654178396101599851883421405889048646749778353472149,0.12499392874590164005112385011351362098062372102832635477801307230814807061994572,73733414786107862.730958594442752538344977749738369800425265327618423423575459076,589895969555445058.9391688663941587093190331922680036066063389938703726648368778,147466829572215725.7119050463773083567922031997037668428117780972934995567069443,5.2569489552094860588063489443762905562142936687605245296057346412535659652908707e-75,1.7524023767630453412419294218528158515791702785735207612655024799326753551876653e-75,3.3761115835265629347042201127779433199091366652498360932383053848978909246589134e-75,1.7049078633600588119099551701880084445500189021650008537390690981881017331594657e-81,1051.5079115367559105048193350807755182723976248752178809467489066814845083371417,1.7532878020365633566967422783160575848070311992941651277409316148143632047045041e-75,1.7712660835272210100116014841698565912879736700537131068432698930012040804294881e-75,2.118266114759384995906252314439813071548724119627853537660746325014331063936564e-75
-100,66823585074553322.961053784006327874684428601490791443099953801226715172334040394,0.14389230906662862229822934938052307306692319960822112313063261922657033969971324,66823585074553322.817161474939699252386199252110268370033030601618494049203407775,464399977372042812.05485198663476957090127937216065908095072597713530036798582079,133647170149106645.92210756801265574936885720298158288619990760245343034466808079,4.0487933822731636171426491252762728771572005683445540855914581587967168633759484e-75,1.3495889878568964760300108831806750393252122942557751258443450513956893942125085e-75,1.5448684456781213960285541294767803634164285349182164122989655025675826158007159e-75,1.4821580183541337539977402486171181024924339905172346196917485511532481009546779e-81,1416.7355486733747727518960445041774445472422313575279745335038753541645232269432,-1.3502972102987386663749204930936797848933334182086366748601021690957362592256101e-75,1.3498008242354057347120168866014266591491218455048464618819431384304615624109759e-75,1.3879754150646815486135005259490771754750279939145745971521354519159042032237924e-75
-90,60561300952659106.330085836588125075903379556397465874603633564121650079621881096,0.16564801839789405631122877492297144572063467859100705072962648356386138197242196,60561300952659106.164437818190231019592150781474494428882998885530643028892254612,365602326779352793.28863308427303629332363923738841451718299254342159995491526961,121122601905318212.66017167317625015180675911279493174920726712824330015924376219,2.5544533708200070048439720108397945316320073738485555611344835179527011233361924e-75,8.5166545396442902856881062365943685097714149529369351063172550951412679493439075e-76,8.5149754475390665303992406555069994326033666483845730222280095064319485763934387e-76,1.0492033755564148510701082492028611399274625949264485106015750238954753648942676e-81,1528.3574834154719516819093759615384654459826518814610989905429422486829364178659,8.5205987780467841192744012933545131622615187327680526248096876729561297408316218e-76,1.5023246360362554601948859762053479615832703649736578364397874253759256012703126e-75,2.6020403867872248931178158269230086560241136560081592370897784490580284639583651e-75
-80,54885878538204001.292333811509302844302234364378660628768272505610963406150698337,0.19069306884528089199825189113507224332436480691506015725814245198279842037311738,54885878538204001.101640742664021952303982473243588385443907698695903248892555885,287823143602223641.03190822449417029527021585842404027227702475266772574626437817,109771757076408002.58466762301860568860446872875732125753654501122192681230139667,1.8416821291390530416796821321108498052346688238475451930489445926057571474843442e-75,6.1389116219061118229562129443874549285316492922580645795461828092549243672289285e-76,8.4475475494941641038563071758750763910300537353829440479377121341233568855083961e-76,8.2375715696464689857361339083220308112394147343107131638667174228096642607016613e-82,1335.1853647517599635249554624580562013636871185189950488525914919501322111198037,-6.1419355002510216012050479679798186808853554464338647733049087250271282039317461e-76,6.4858521448146795516262840769329917539350201975840265300543466162443420273125036e-76,9.1018819545132304879981631384350467971821259121647021882928900702296147041686858e-76
-70,49742320859084040.548212635551428647825499046082227774751251603474704065401615888,0.21952479031945570655767357320551518068291012286926499583606475259444705578942061,49742320859084040.328687845231972941267825472876712594068341480605439069565551135,226590904775256967.39621247412906954353359848331052116262662859333118335592697652,99484641718168081.096425271102857295650998092164455549502503206949408130803231776,8.7938001040151272319900006934010322896192124335064004088708472803761381093077234e-76,2.9317852480124085086913384436581922860441402604366819496766258972825749273186901e-76,1.3029650632331651640180068795815282532617142190461121643533711366408461152712656e-75,1.8783657803310749095756194805357001304702306512159031637342710745122131373775594e-82,1069.2176999120137346272557157873885282289230196369898091276159812807249777784943,2.9328854231329445275062177305898362986899643501357964789348666634291634800474719e-76,1.4634093555512515496028550780703716718239636272284306739886387945082738113784322e-75,2.3208689828737157128650721116179998936252405558913355973935161777111394194789366e-75
