"{'distance': [0.125, 0.25, 0.375, 0.5, 0.625, 0.75, 0.875], 'solute_3': [8.0, -10.0, 8.0, -10.0, 8.0, -10.0, 8.0], 'solute_2': [8.0, -10.0, 8.0, -10.0, 8.0, -10.0, 8.0], 'solute_1': [8.0, -10.0, 8.0, -10.0, 8.0, -10.0, 8.0]}","{'solute_3i': '1.0 mM', 'solute_1e': '1.0 mM', 'solute_2i': '1.0 mM', 'solute_3e': '1.0 mM', 'solute_1i': '1.0 mM', 'solute_2e': '1.0 mM'}"
voltage,current,solute_3,solute_2,solute_1
"{'distance': [0.125, 0.25, 0.375, 0.5, 0.625, 0.75, 0.875], 'solute_3': [8.0, -10.0, 8.0, -10.0, 8.0, -10.0, 8.0], 'solute_2': [8.0, -10.0, 8.0, -10.0, 8.0, -10.0, 8.0], 'solute_1': [8.0, -10.0, 8.0, -10.0, 8.0, -10.0, 8.0]}","{'solute_3i': '1.0 mM', 'solute_1e': '1.0 mM', 'solute_2i': '1.0 mM', 'solute_3e': '1.0 mM', 'solute_1i': '1.0 mM', 'solute_2e': '1.0 mM'}"
voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_3 transport over barrier 3,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-0.08521401550644340153981056085816330206691048220993459539436377236617947153532995,-0.085214015506443401539810560858163302066910482209934595394363772366179471535329951,-0.08521401550644340153981056085816330206691048220993459539436377236617947153532995,-0.08521401550644340153981056085816330206691048220993459539436377236617947153532995,-119063.34835567717604125978447066771018899809149983743057396000929284883971052983,-119063.34835567717604125978447066771018899809149983743057396000929284883971052983,-119063.34835567717604125978447066771018899809149983743057396000929284883971052983,-119063.34835567717604125978447066771018899809149983743057396000929284883971052983,-55669.300125627162541962786278549954928270026707761473386892281690507128982399837,-55669.300125627162541962786278549954928270026707761473386892281690507128982399836,-55669.300125627162541962786278549954928270026707761473386892281690507128982399837,-55669.300125627162541962786278549954928270026707761473386892281690507128982399837,-119063.34835567717604125978447066771018899809149983743057396000929284883971052983,-119063.34835567717604125978447066771018899809149983743057396000929284883971052983,-119063.34835567717604125978447066771018899809149983743057396000929284883971052983,-119063.34835567717604125978447066771018899809149983743057396000929284883971052983
-140,-0.076597471438555517486559893960379813463380186950922266105476046935483880731437268,-0.076597471438555517486559893960379813463380186950922266105476046935483880731437268,-0.076597471438555517486559893960379813463380186950922266105476046935483880731437268,-0.076597471438555517486559893960379813463380186950922266105476046935483880731437268,-106534.49573557421442908364759911644566928331193365594975261512825137944068240628,-106534.49573557421442908364759911644566928331193365594975261512825137944068240628,-106534.49573557421442908364759911644566928331193365594975261512825137944068240628,-106534.49573557421442908364759911644566928331193365594975261512825137944068240628,-51998.54289138305088377462673586430840121769537346662422901648225890165073477179,-51998.54289138305088377462673586430840121769537346662422901648225890165073477179,-51998.54289138305088377462673586430840121769537346662422901648225890165073477179,-51998.54289138305088377462673586430840121769537346662422901648225890165073477179,-106534.49573557421442908364759911644566928331193365594975261512825137944068240628,-106534.49573557421442908364759911644566928331193365594975261512825137944068240628,-106534.49573557421442908364759911644566928331193365594975261512825137944068240628,-106534.49573557421442908364759911644566928331193365594975261512825137944068240628
-130,-0.068713898374149346434284667719813284403192301061140493166123555940433483778766275,-0.068713898374149346434284667719813284403192301061140493166123555940433483778766275,-0.068713898374149346434284667719813284403192301061140493166123555940433483778766275,-0.068713898374149346434284667719813284403192301061140493166123555940433483778766275,-95144.093223186373960386016969375336988107143296080810156498425803793525457855889,-95144.09322318637396038601696937533698810714329608081015649842580379352545785589,-95144.09322318637396038601696937533698810714329608081015649842580379352545785589,-95144.093223186373960386016969375336988107143296080810156498425803793525457855891,-48349.334811058186474514105054615237156879487818405682885395520118126708813117628,-48349.334811058186474514105054615237156879487818405682885395520118126708813117628,-48349.334811058186474514105054615237156879487818405682885395520118126708813117628,-48349.334811058186474514105054615237156879487818405682885395520118126708813117628,-95144.093223186373960386016969375336988107143296080810156498425803793525457855889,-95144.093223186373960386016969375336988107143296080810156498425803793525457855889,-95144.093223186373960386016969375336988107143296080810156498425803793525457855889,-95144.09322318637396038601696937533698810714329608081015649842580379352545785589
-120,-0.061464663623589173788065534376644939720683003174884619557167731643897234660150549,-0.061464663623589173788065534376644939720683003174884619557167731643897234660150549,-0.061464663623589173788065534376644939720683003174884619557167731643897234660150549,-0.061464663623589173788065534376644939720683003174884619557167731643897234660150549,-84736.876430165981758076162469282242525906351893896389636181086040791305221750548,-84736.876430165981758076162469282242525906351893896389636181086040791305221750548,-84736.876430165981758076162469282242525906351893896389636181086040791305221750548,-84736.876430165981758076162469282242525906351893896389636181086040791305221750548,-44727.04873370047305784895796793904989282259728868953939118297738318119897235943,-44727.04873370047305784895796793904989282259728868953939118297738318119897235943,-44727.04873370047305784895796793904989282259728868953939118297738318119897235943,-44727.04873370047305784895796793904989282259728868953939118297738318119897235943,-84736.876430165981758076162469282242525906351893896389636181086040791305221750548,-84736.876430165981758076162469282242525906351893896389636181086040791305221750548,-84736.876430165981758076162469282242525906351893896389636181086040791305221750548,-84736.876430165981758076162469282242525906351893896389636181086040791305221750549
-110,-0.054757968233566065104981118387776457634846259071221945273808220012245159157051449,-0.054757968233566065104981118387776457634846259071221945273808220012245159157051449,-0.054757968233566065104981118387776457634846259071221945273808220012245159157051449,-0.054757968233566065104981118387776457634846259071221945273808220012245159157051449,-75167.39291375695375745068863208969313351591784359020476670044114559511143177382,-75167.392913756953757450688632089693133515917843590204766700441145595111431773821,-75167.392913756953757450688632089693133515917843590204766700441145595111431773821,-75167.392913756953757450688632089693133515917843590204766700441145595111431773821,-41140.467256121172937781129334302430613295465999604345970957976026812016882803416,-41140.467256121172937781129334302430613295465999604345970957976026812016882803416,-41140.467256121172937781129334302430613295465999604345970957976026812016882803416,-41140.467256121172937781129334302430613295465999604345970957976026812016882803416,-75167.39291375695375745068863208969313351591784359020476670044114559511143177382,-75167.39291375695375745068863208969313351591784359020476670044114559511143177382,-75167.39291375695375745068863208969313351591784359020476670044114559511143177382,-75167.39291375695375745068863208969313351591784359020476670044114559511143177382
-100,-0.048509755422597923676177382519621169619649014096715738381766084920384945668226855,-0.048509755422597923676177382519621169619649014096715738381766084920384945668226855,-0.048509755422597923676177382519621169619649014096715738381766084920384945668226855,-0.048509755422597923676177382519621169619649014096715738381766084920384945668226855,-66302.222224025475269291118794910411728515617811312852805178090581067252071889707,-66302.222224025475269291118794910411728515617811312852805178090581067252071889707,-66302.222224025475269291118794910411728515617811312852805178090581067252071889707,-66302.222224025475269291118794910411728515617811312852805178090581067252071889707,-37598.573167555565388648928684307943328338877613854437424787471552856821009744559,-37598.573167555565388648928684307943328338877613854437424787471552856821009744559,-37598.573167555565388648928684307943328338877613854437424787471552856821009744559,-37598.573167555565388648928684307943328338877613854437424787471552856821009744558,-66302.222224025475269291118794910411728515617811312852805178090581067252071889707,-66302.222224025475269291118794910411728515617811312852805178090581067252071889707,-66302.222224025475269291118794910411728515617811312852805178090581067252071889707,-66302.222224025475269291118794910411728515617811312852805178090581067252071889707
-90,-0.042644715479763770645250564356679826640479959315486773977687549115013955062306924,-0.042644715479763770645250564356679826640479959315486773977687549115013955062306924,-0.042644715479763770645250564356679826640479959315486773977687549115013955062306924,-0.042644715479763770645250564356679826640479959315486773977687549115013955062306924,-58022.544095510338751191647245329624990840191041696437297062002235990037187002699,-58022.544095510338751191647245329624990840191041696437297062002235990037187002699,-58022.544095510338751191647245329624990840191041696437297062002235990037187002699,-58022.544095510338751191647245329624990840191041696437297062002235990037187002698,-34106.54945918069743269819068523946590624049815167520904669265415421289330489745,-34106.54945918069743269819068523946590624049815167520904669265415421289330489745,-34106.54945918069743269819068523946590624049815167520904669265415421289330489745,-34106.54945918069743269819068523946590624049815167520904669265415421289330489745,-58022.544095510338751191647245329624990840191041696437297062002235990037187002699,-58022.544095510338751191647245329624990840191041696437297062002235990037187002699,-58022.544095510338751191647245329624990840191041696437297062002235990037187002699,-58022.544095510338751191647245329624990840191041696437297062002235990037187002698
-80,-0.037097395910439858450334117397909176261782653035609326189328590641988568233919725,-0.037097395910439858450334117397909176261782653035609326189328590641988568233919725,-0.037097395910439858450334117397909176261782653035609326189328590641988568233919725,-0.037097395910439858450334117397909176261782653035609326189328590641988568233919725,-50227.024811509350926453595836387726912963987358229300295179501944162496647595771,-50227.024811509350926453595836387726912963987358229300295179501944162496647595772,-50227.024811509350926453595836387726912963987358229300295179501944162496647595772,-50227.024811509350926453595836387726912963987358229300295179501944162496647595772,-30661.16361563463328050349370305097949528514626102748018104448995870031598575265,-30661.16361563463328050349370305097949528514626102748018104448995870031598575265,-30661.16361563463328050349370305097949528514626102748018104448995870031598575265,-30661.16361563463328050349370305097949528514626102748018104448995870031598575265,-50227.024811509350926453595836387726912963987358229300295179501944162496647595771,-50227.024811509350926453595836387726912963987358229300295179501944162496647595772,-50227.024811509350926453595836387726912963987358229300295179501944162496647595772,-50227.024811509350926453595836387726912963987358229300295179501944162496647595772
-70,-0.031813472517248474650888530224934208053004150509049846004523410991339255414928745,-0.031813472517248474650888530224934208053004150509049846004523410991339255414928745,-0.031813472517248474650888530224934208053004150509049846004523410991339255414928745,-0.031813472517248474650888530224934208053004150509049846004523410991339255414928745,-42835.032614548159405397023141374982764216890160305173229583431065350682689471406,-42835.032614548159405397023141374982764216890160305173229583431065350682689471406,-42835.032614548159405397023141374982764216890160305173229583431065350682689471406,-42835.032614548159405397023141374982764216890160305173229583431065350682689471406,-27245.840311148662370403737083779384458387861682242647241869325614503198015690798,-27245.840311148662370403737083779384458387861682242647241869325614503198015690798,-27245.840311148662370403737083779384458387861682242647241869325614503198015690798,-27245.840311148662370403737083779384458387861682242647241869325614503198015690798,-42835.032614548159405397023141374982764216890160305173229583431065350682689471406,-42835.032614548159405397023141374982764216890160305173229583431065350682689471406,-42835.032614548159405397023141374982764216890160305173229583431065350682689471406,-42835.032614548159405397023141374982764216890160305173229583431065350682689471407
-60,-0.026751170230153309021369693979001135117727253168419534909814676570751798466465993,-0.026751170230153309021369693979001135117727253168419534909814676570751798466465993,-0.026751170230153309021369693979001135117727253168419534909814676570751798466465993,-0.026751170230153309021369693979001135117727253168419534909814676570751798466465993,-35789.99219966914968668740640091160480143208215280773702787513059711910806228587,-35789.99219966914968668740640091160480143208215280773702787513059711910806228587,-35789.99219966914968668740640091160480143208215280773702787513059711910806228587,-35789.99219966914968668740640091160480143208215280773702787513059711910806228587,-23826.112538110607079426219500751057938140786254157690025862505412822293737368391,-23826.112538110607079426219500751057938140786254157690025862505412822293737368391,-23826.112538110607079426219500751057938140786254157690025862505412822293737368391,-23826.112538110607079426219500751057938140786254157690025862505412822293737368392,-35789.99219966914968668740640091160480143208215280773702787513059711910806228587,-35789.99219966914968668740640091160480143208215280773702787513059711910806228587,-35789.99219966914968668740640091160480143208215280773702787513059711910806228587,-35789.99219966914968668740640091160480143208215280773702787513059711910806228587
-50,-0.021882470043086790133037506451477738364475729155680718360017631165799090314587039,-0.021882470043086790133037506451477738364475729155680718360017631165799090314587039,-0.021882470043086790133037506451477738364475729155680718360017631165799090314587039,-0.021882470043086790133037506451477738364475729155680718360017631165799090314587039,-29061.906718636614916562057829320380612699927861156922656774402926516940039583076,-29061.906718636614916562057829320380612699927861156922656774402926516940039583076,-29061.906718636614916562057829320380612699927861156922656774402926516940039583076,-29061.906718636614916562057829320380612699927861156922656774402926516940039583075,-20347.067526744372037626927188717036066826015955423348444050602168153975780624161,-20347.067526744372037626927188717036066826015955423348444050602168153975780624161,-20347.067526744372037626927188717036066826015955423348444050602168153975780624161,-20347.067526744372037626927188717036066826015955423348444050602168153975780624161,-29061.906718636614916562057829320380612699927861156922656774402926516940039583076,-29061.906718636614916562057829320380612699927861156922656774402926516940039583076,-29061.906718636614916562057829320380612699927861156922656774402926516940039583076,-29061.906718636614916562057829320380612699927861156922656774402926516940039583075
-40,-0.017192883607301700505943557963466369323364988150014425998199693979372442511183528,-0.017192883607301700505943557963466369323364988150014425998199693979372442511183528,-0.017192883607301700505943557963466369323364988150014425998199693979372442511183528,-0.017192883607301700505943557963466369323364988150014425998199693979372442511183529,-22646.319148602367984530691966215875992604420178052821476409680709405796492367293,-22646.319148602367984530691966215875992604420178052821476409680709405796492367293,-22646.319148602367984530691966215875992604420178052821476409680709405796492367293,-22646.319148602367984530691966215875992604420178052821476409680709405796492367294,-16736.094237686042261994219594049090088760697072207790507466742577817317003140125,-16736.094237686042261994219594049090088760697072207790507466742577817317003140125,-16736.094237686042261994219594049090088760697072207790507466742577817317003140125,-16736.094237686042261994219594049090088760697072207790507466742577817317003140125,-22646.319148602367984530691966215875992604420178052821476409680709405796492367293,-22646.319148602367984530691966215875992604420178052821476409680709405796492367293,-22646.319148602367984530691966215875992604420178052821476409680709405796492367293,-22646.319148602367984530691966215875992604420178052821476409680709405796492367293
-30,-0.012677295715432337939278478078493364240312972055462456183768656447851822935330815,-0.012677295715432337939278478078493364240312972055462456183768656447851822935330815,-0.012677295715432337939278478078493364240312972055462456183768656447851822935330815,-0.012677295715432337939278478078493364240312972055462456183768656447851822935330815,-16554.514322611484798436722077960446001395744261432608558184387217330863780591389,-16554.514322611484798436722077960446001395744261432608558184387217330863780591389,-16554.514322611484798436722077960446001395744261432608558184387217330863780591389,-16554.514322611484798436722077960446001395744261432608558184387217330863780591389,-12916.123205386386523976609049877523141156594738699811945652908435080342079527552,-12916.123205386386523976609049877523141156594738699811945652908435080342079527553,-12916.123205386386523976609049877523141156594738699811945652908435080342079527553,-12916.123205386386523976609049877523141156594738699811945652908435080342079527553,-16554.514322611484798436722077960446001395744261432608558184387217330863780591389,-16554.514322611484798436722077960446001395744261432608558184387217330863780591389,-16554.514322611484798436722077960446001395744261432608558184387217330863780591389,-16554.514322611484798436722077960446001395744261432608558184387217330863780591389
-20,-0.0083289652300453457883526857267394293972659209927594018952309256158939855289718955,-0.0083289652300453457883526857267394293972659209927594018952309256158939855289718957,-0.0083289652300453457883526857267394293972659209927594018952309256158939855289718956,-0.0083289652300453457883526857267394293972659209927594018952309256158939855289718958,-10789.337517620308026545405214052150677113758246894294257571878729768398960390709,-10789.337517620308026545405214052150677113758246894294257571878729768398960390709,-10789.337517620308026545405214052150677113758246894294257571878729768398960390709,-10789.33751762030802654540521405215067711375824689429425757187872976839896039071,-8833.6938124485195123715380315480705587073564190990454463579574811580479364948447,-8833.6938124485195123715380315480705587073564190990454463579574811580479364948449,-8833.6938124485195123715380315480705587073564190990454463579574811580479364948448,-8833.6938124485195123715380315480705587073564190990454463579574811580479364948446,-10789.337517620308026545405214052150677113758246894294257571878729768398960390709,-10789.337517620308026545405214052150677113758246894294257571878729768398960390709,-10789.337517620308026545405214052150677113758246894294257571878729768398960390709,-10789.337517620308026545405214052150677113758246894294257571878729768398960390709
-10,-0.0041224075008007990475850702029804099863063782889100887601685538401733539193662142,-0.0041224075008007990475850702029804099863063782889100887601685538401733539193662143,-0.0041224075008007990475850702029804099863063782889100887601685538401733539193662143,-0.0041224075008007990475850702029804099863063782889100887601685538401733539193662145,-5308.9910439470926518986872032840070557063659179989887056329814822707776450083421,-5308.9910439470926518986872032840070557063659179989887056329814822707776450083425,-5308.9910439470926518986872032840070557063659179989887056329814822707776450083428,-5308.9910439470926518986872032840070557063659179989887056329814822707776450083434,-4496.9166032428357340306649506106648658187669603318219966293817809063099464850123,-4496.9166032428357340306649506106648658187669603318219966293817809063099464850126,-4496.9166032428357340306649506106648658187669603318219966293817809063099464850124,-4496.9166032428357340306649506106648658187669603318219966293817809063099464850122,-5308.9910439470926518986872032840070557063659179989887056329814822707776450083427,-5308.9910439470926518986872032840070557063659179989887056329814822707776450083426,-5308.9910439470926518986872032840070557063659179989887056329814822707776450083424,-5308.9910439470926518986872032840070557063659179989887056329814822707776450083424
0,1.9922604516376271410538077692530069038267826953454235805470580341294946247393064e-82,1.1068113620209039672521154273627816132371014974141242114150322411830525692996147e-83,-1.1068113620209039672521154273627816132371014974141242114150322411830525692996147e-83,-1.1068113620209039672521154273627816132371014974141242114150322411830525692996147e-82,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,6.9089348440755557003090814902403196568928002915490251080189627761348734425299416e-77,-6.9089348440755557003090814902403196568928002915490251080189627761348734425299416e-77,-1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76,1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76,-6.9089348440755557003090814902403196568928002915490251080189627761348734425299416e-77,6.9089348440755557003090814902403196568928002915490251080189627761348734425299416e-77,-1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,0.0,0.0,-1.3817869688151111400618162980480639313785600583098050216037925552269746885059883e-76
10,0.0041224075008007990475850702029804099863063782889100887601685538401733539193662143,0.0041224075008007990475850702029804099863063782889100887601685538401733539193662143,0.0041224075008007990475850702029804099863063782889100887601685538401733539193662144,0.0041224075008007990475850702029804099863063782889100887601685538401733539193662142,5308.991043947092651898687203284007055706365917998988705632981482270777645008343,5308.9910439470926518986872032840070557063659179989887056329814822707776450083427,5308.9910439470926518986872032840070557063659179989887056329814822707776450083425,5308.9910439470926518986872032840070557063659179989887056329814822707776450083423,4496.9166032428357340306649506106648658187669603318219966293817809063099464850123,4496.9166032428357340306649506106648658187669603318219966293817809063099464850124,4496.9166032428357340306649506106648658187669603318219966293817809063099464850127,4496.9166032428357340306649506106648658187669603318219966293817809063099464850123,5308.9910439470926518986872032840070557063659179989887056329814822707776450083423,5308.9910439470926518986872032840070557063659179989887056329814822707776450083425,5308.9910439470926518986872032840070557063659179989887056329814822707776450083427,5308.9910439470926518986872032840070557063659179989887056329814822707776450083427
20,0.0083289652300453457883526857267394293972659209927594018952309256158939855289718958,0.0083289652300453457883526857267394293972659209927594018952309256158939855289718957,0.0083289652300453457883526857267394293972659209927594018952309256158939855289718957,0.0083289652300453457883526857267394293972659209927594018952309256158939855289718956,10789.33751762030802654540521405215067711375824689429425757187872976839896039071,10789.337517620308026545405214052150677113758246894294257571878729768398960390709,10789.337517620308026545405214052150677113758246894294257571878729768398960390709,10789.337517620308026545405214052150677113758246894294257571878729768398960390709,8833.6938124485195123715380315480705587073564190990454463579574811580479364948446,8833.6938124485195123715380315480705587073564190990454463579574811580479364948447,8833.6938124485195123715380315480705587073564190990454463579574811580479364948448,8833.6938124485195123715380315480705587073564190990454463579574811580479364948449,10789.337517620308026545405214052150677113758246894294257571878729768398960390709,10789.337517620308026545405214052150677113758246894294257571878729768398960390709,10789.337517620308026545405214052150677113758246894294257571878729768398960390709,10789.337517620308026545405214052150677113758246894294257571878729768398960390709
30,0.012677295715432337939278478078493364240312972055462456183768656447851822935330815,0.012677295715432337939278478078493364240312972055462456183768656447851822935330815,0.012677295715432337939278478078493364240312972055462456183768656447851822935330815,0.012677295715432337939278478078493364240312972055462456183768656447851822935330815,16554.51432261148479843672207796044600139574426143260855818438721733086378059139,16554.514322611484798436722077960446001395744261432608558184387217330863780591389,16554.514322611484798436722077960446001395744261432608558184387217330863780591389,16554.514322611484798436722077960446001395744261432608558184387217330863780591389,12916.123205386386523976609049877523141156594738699811945652908435080342079527553,12916.123205386386523976609049877523141156594738699811945652908435080342079527553,12916.123205386386523976609049877523141156594738699811945652908435080342079527553,12916.123205386386523976609049877523141156594738699811945652908435080342079527552,16554.514322611484798436722077960446001395744261432608558184387217330863780591389,16554.514322611484798436722077960446001395744261432608558184387217330863780591389,16554.514322611484798436722077960446001395744261432608558184387217330863780591389,16554.514322611484798436722077960446001395744261432608558184387217330863780591389
40,0.017192883607301700505943557963466369323364988150014425998199693979372442511183528,0.017192883607301700505943557963466369323364988150014425998199693979372442511183528,0.017192883607301700505943557963466369323364988150014425998199693979372442511183528,0.017192883607301700505943557963466369323364988150014425998199693979372442511183528,22646.319148602367984530691966215875992604420178052821476409680709405796492367293,22646.319148602367984530691966215875992604420178052821476409680709405796492367293,22646.319148602367984530691966215875992604420178052821476409680709405796492367293,22646.319148602367984530691966215875992604420178052821476409680709405796492367293,16736.094237686042261994219594049090088760697072207790507466742577817317003140125,16736.094237686042261994219594049090088760697072207790507466742577817317003140125,16736.094237686042261994219594049090088760697072207790507466742577817317003140125,16736.094237686042261994219594049090088760697072207790507466742577817317003140124,22646.319148602367984530691966215875992604420178052821476409680709405796492367293,22646.319148602367984530691966215875992604420178052821476409680709405796492367293,22646.319148602367984530691966215875992604420178052821476409680709405796492367293,22646.319148602367984530691966215875992604420178052821476409680709405796492367293
50,0.021882470043086790133037506451477738364475729155680718360017631165799090314587039,0.021882470043086790133037506451477738364475729155680718360017631165799090314587039,0.021882470043086790133037506451477738364475729155680718360017631165799090314587039,0.021882470043086790133037506451477738364475729155680718360017631165799090314587039,29061.906718636614916562057829320380612699927861156922656774402926516940039583076,29061.906718636614916562057829320380612699927861156922656774402926516940039583076,29061.906718636614916562057829320380612699927861156922656774402926516940039583076,29061.906718636614916562057829320380612699927861156922656774402926516940039583076,20347.067526744372037626927188717036066826015955423348444050602168153975780624161,20347.067526744372037626927188717036066826015955423348444050602168153975780624161,20347.067526744372037626927188717036066826015955423348444050602168153975780624161,20347.067526744372037626927188717036066826015955423348444050602168153975780624161,29061.906718636614916562057829320380612699927861156922656774402926516940039583075,29061.906718636614916562057829320380612699927861156922656774402926516940039583076,29061.906718636614916562057829320380612699927861156922656774402926516940039583076,29061.906718636614916562057829320380612699927861156922656774402926516940039583076
60,0.026751170230153309021369693979001135117727253168419534909814676570751798466465993,0.026751170230153309021369693979001135117727253168419534909814676570751798466465993,0.026751170230153309021369693979001135117727253168419534909814676570751798466465993,0.026751170230153309021369693979001135117727253168419534909814676570751798466465993,35789.99219966914968668740640091160480143208215280773702787513059711910806228587,35789.99219966914968668740640091160480143208215280773702787513059711910806228587,35789.99219966914968668740640091160480143208215280773702787513059711910806228587,35789.99219966914968668740640091160480143208215280773702787513059711910806228587,23826.112538110607079426219500751057938140786254157690025862505412822293737368392,23826.112538110607079426219500751057938140786254157690025862505412822293737368391,23826.112538110607079426219500751057938140786254157690025862505412822293737368391,23826.112538110607079426219500751057938140786254157690025862505412822293737368391,35789.99219966914968668740640091160480143208215280773702787513059711910806228587,35789.99219966914968668740640091160480143208215280773702787513059711910806228587,35789.99219966914968668740640091160480143208215280773702787513059711910806228587,35789.99219966914968668740640091160480143208215280773702787513059711910806228587
70,0.031813472517248474650888530224934208053004150509049846004523410991339255414928745,0.031813472517248474650888530224934208053004150509049846004523410991339255414928745,0.031813472517248474650888530224934208053004150509049846004523410991339255414928745,0.031813472517248474650888530224934208053004150509049846004523410991339255414928745,42835.032614548159405397023141374982764216890160305173229583431065350682689471406,42835.032614548159405397023141374982764216890160305173229583431065350682689471406,42835.032614548159405397023141374982764216890160305173229583431065350682689471406,42835.032614548159405397023141374982764216890160305173229583431065350682689471406,27245.840311148662370403737083779384458387861682242647241869325614503198015690798,27245.840311148662370403737083779384458387861682242647241869325614503198015690798,27245.840311148662370403737083779384458387861682242647241869325614503198015690798,27245.840311148662370403737083779384458387861682242647241869325614503198015690798,42835.032614548159405397023141374982764216890160305173229583431065350682689471406,42835.032614548159405397023141374982764216890160305173229583431065350682689471407,42835.032614548159405397023141374982764216890160305173229583431065350682689471406,42835.032614548159405397023141374982764216890160305173229583431065350682689471406
80,0.037097395910439858450334117397909176261782653035609326189328590641988568233919726,0.037097395910439858450334117397909176261782653035609326189328590641988568233919726,0.037097395910439858450334117397909176261782653035609326189328590641988568233919725,0.037097395910439858450334117397909176261782653035609326189328590641988568233919725,50227.024811509350926453595836387726912963987358229300295179501944162496647595773,50227.024811509350926453595836387726912963987358229300295179501944162496647595772,50227.024811509350926453595836387726912963987358229300295179501944162496647595772,50227.024811509350926453595836387726912963987358229300295179501944162496647595771,30661.16361563463328050349370305097949528514626102748018104448995870031598575265,30661.16361563463328050349370305097949528514626102748018104448995870031598575265,30661.16361563463328050349370305097949528514626102748018104448995870031598575265,30661.16361563463328050349370305097949528514626102748018104448995870031598575265,50227.024811509350926453595836387726912963987358229300295179501944162496647595772,50227.024811509350926453595836387726912963987358229300295179501944162496647595772,50227.024811509350926453595836387726912963987358229300295179501944162496647595772,50227.024811509350926453595836387726912963987358229300295179501944162496647595771
90,0.042644715479763770645250564356679826640479959315486773977687549115013955062306924,0.042644715479763770645250564356679826640479959315486773977687549115013955062306924,0.042644715479763770645250564356679826640479959315486773977687549115013955062306924,0.042644715479763770645250564356679826640479959315486773977687549115013955062306924,58022.544095510338751191647245329624990840191041696437297062002235990037187002698,58022.544095510338751191647245329624990840191041696437297062002235990037187002699,58022.544095510338751191647245329624990840191041696437297062002235990037187002699,58022.544095510338751191647245329624990840191041696437297062002235990037187002698,34106.54945918069743269819068523946590624049815167520904669265415421289330489745,34106.54945918069743269819068523946590624049815167520904669265415421289330489745,34106.54945918069743269819068523946590624049815167520904669265415421289330489745,34106.549459180697432698190685239465906240498151675209046692654154212893304897451,58022.544095510338751191647245329624990840191041696437297062002235990037187002699,58022.544095510338751191647245329624990840191041696437297062002235990037187002699,58022.544095510338751191647245329624990840191041696437297062002235990037187002699,58022.544095510338751191647245329624990840191041696437297062002235990037187002698
100,0.048509755422597923676177382519621169619649014096715738381766084920384945668226855,0.048509755422597923676177382519621169619649014096715738381766084920384945668226855,0.048509755422597923676177382519621169619649014096715738381766084920384945668226855,0.048509755422597923676177382519621169619649014096715738381766084920384945668226855,66302.222224025475269291118794910411728515617811312852805178090581067252071889706,66302.222224025475269291118794910411728515617811312852805178090581067252071889707,66302.222224025475269291118794910411728515617811312852805178090581067252071889707,66302.222224025475269291118794910411728515617811312852805178090581067252071889707,37598.573167555565388648928684307943328338877613854437424787471552856821009744558,37598.573167555565388648928684307943328338877613854437424787471552856821009744559,37598.573167555565388648928684307943328338877613854437424787471552856821009744559,37598.573167555565388648928684307943328338877613854437424787471552856821009744558,66302.222224025475269291118794910411728515617811312852805178090581067252071889707,66302.222224025475269291118794910411728515617811312852805178090581067252071889707,66302.222224025475269291118794910411728515617811312852805178090581067252071889707,66302.222224025475269291118794910411728515617811312852805178090581067252071889707
"{'distance': [0.125, 0.25, 0.375, 0.5, 0.625, 0.75, 0.875], 'solute_3': [8.0, -10.0, 8.0, -10.0, 8.0, -10.0, 8.0], 'solute_2': [8.0, -10.0, 8.0, -10.0, 8.0, -10.0, 8.0], 'solute_1': [8.0, -10.0, 8.0, -10.0, 8.0, -10.0, 8.0]}","{'solute_3i': '1.0 mM', 'solute_1e': '1.0 mM', 'solute_2i': '1.0 mM', 'solute_3e': '1.0 mM', 'solute_1i': '1.0 mM', 'solute_2e': '1.0 mM'}"
voltage,current,solute_3,solute_2,solute_1
-150,-0.085214015506443401539810560858163302066910482209934595394363772366179471535329951,-119063.34835567717604125978447066771018899809149983743057396000929284883971052983,-55669.300125627162541962786278549954928270026707761473386892281690507128982399836,-119063.34835567717604125978447066771018899809149983743057396000929284883971052983
-140,-0.076597471438555517486559893960379813463380186950922266105476046935483880731437268,-106534.49573557421442908364759911644566928331193365594975261512825137944068240628,-51998.54289138305088377462673586430840121769537346662422901648225890165073477179,-106534.49573557421442908364759911644566928331193365594975261512825137944068240628
-130,-0.068713898374149346434284667719813284403192301061140493166123555940433483778766275,-95144.09322318637396038601696937533698810714329608081015649842580379352545785589,-48349.334811058186474514105054615237156879487818405682885395520118126708813117628,-95144.093223186373960386016969375336988107143296080810156498425803793525457855889
