voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_3 transport over barrier 3,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,2.719265132829983e-09,3.470861719158269e-06,-0.006141219307816718,0.02310499606616725,-150,1.0929559334373168e+17,0.071169557664079855,1.0929559334373168e+17,1.5357070766072008e+18,1.7637898436657136e+24,2.4432975777091164,2.381094099122582,4.780735339150539,7.996533566248677e-07,2.3486894743795648,-76.551863679163461,3.3720335763570337,4.9579435279162816,-150,-3.854666780513579e-07,2.719265132829983e-09,-7.969340914920377e-07,-3.9839392425566403e-07,-0.000325227079761181,3.470861719158269e-06,-2.443294106847397,-2.4144998467544596,-2.385986291355942,-0.006141219307816718,-0.0059730026432800835,-0.004892192233359793,-0.0191970664269836,0.02310499606616725,2.3612355261065847,4.761538272723556
-140,-3.3277869957280693e-10,-6.576034001223372e-06,-0.004483235772904348,0.0024256935904335675,-140,99053100908673424.0,0.081929995242835368,99053100908673424.0,1.2089967857936064e+18,1.924624096417202e+24,1.1839797639457326,1.1735400697908616,2.3428316200987833,3.818298059602323e-07,1.1607387146503179,-62.441098655303911,1.6416307735623845,2.3763479987349898,-140,-1.8655553402001742e-07,-3.3277869957280693e-10,-3.821625846598051e-07,-1.9299513315633986e-07,0.0008803447275532581,-6.576034001223372e-06,-1.1830994192181794,-1.1820313562318177,-1.1774170048991066,-0.004483235772904348,-0.004411782487238003,-0.00387693510824505,0.010259528643928428,0.0024256935904335675,1.168175803813405,2.345257313689217
-130,-4.807735309623948e-10,-6.515854364150214e-06,-0.0021461081177570527,-0.0008354275336473432,-130,89770470161900416.0,0.094317350575285647,89770470161900416.0,9.5179168641133709e+17,6.1358981512704148e+25,2.1597037024633905,2.147174310948926,4.316251666220524,6.753338791924222e-07,-2.1597915831845684,-50.90826819108289,3.051482309320813,4.4372573605034873,-130,3.44595098835449e-07,-4.807735309623948e-10,6.748531056614598e-07,3.471078566968085e-07,-0.0009396201856416548,-6.515854364150214e-06,2.1213167239980386,2.1587640822777487,2.143672631079716,-0.0021461081177570527,-0.0025126119777075188,-0.003501679869209795,0.010176808974393659,-0.0008354275336473432,-2.1488713573855733,-4.306074857246131
-120,-2.615343506672276e-10,-0.00014318311582382155,-0.002029104510762122,0.000826104852820181,-120,81357748929247472.0,0.10857760449240664,81357748929247472.0,7.4930506442456294e+17,2.4345486769192933e+24,0.9257956958858524,0.9631756159795143,1.8939169238614686,2.0458366096389902e-07,-1.0534148215703822,-41.49049813044514,1.4614383629955534,2.6107258777651703,-120,1.770044765357566e-07,-2.615343506672276e-10,2.043221266132318e-07,1.411812013395932e-07,0.050057049104534346,-0.00014318311582382155,0.7520205919190787,0.9256525127700286,0.9605898039164861,-0.002029104510762122,-0.0021075383444903095,-0.0025858120630282144,-0.005864093953206279,0.000826104852820181,-0.9785352198519979,-1.8930908190086484
-110,1.5761694101140657e-09,3.081247876821512e-05,-0.0017945726562234032,0.011540895582678219,-110,73733414786107872.0,0.12499392874590164,73733414786107872.0,5.8989596955544512e+17,1.7479060426384005e+24,0.3994624530921026,0.40682955025531986,0.8371855435364707,9.200811851754514e-08,-0.42507152428551159,-33.802921157758497,0.60760328987895984,1.0902927184836608,-110,6.490112920769287e-08,1.5761694101140657e-09,9.35842879276592e-08,5.759156613831253e-08,-0.014452298201352295,3.081247876821512e-05,0.3360025913487595,0.3850101548907503,0.4048441699266221,-0.0017945726562234032,-0.0017876731728295884,-0.0019853803286977723,0.04363837516240909,0.011540895582678219,-0.42204851580691205,-0.7935471683740616
-100,1.877217648825959e-09,-2.0740549559151584e-07,-0.001584143449471285,0.013302728517555807,-100,66823585074553320.0,0.14389230906662864,66823585074553320.0,4.6439997737204275e+17,9.2081612878315978e+25,0.131858069080533,0.0884130228119544,0.1985431547726093,5.238510674680927e-08,0.073039661050129753,-27.53041787259442,0.13190359846127922,0.28589991937669568,-100,-1.4347664753463793e-08,1.877217648825959e-09,-5.0507889097983315e-08,-2.143898555449246e-08,0.0002523119433659383,-2.0740549559151584e-07,-0.13160575713716705,-0.11015488832728693,-0.08970088439471824,-0.001584143449471285,-0.001323054234389557,-0.0012878615827638384,-0.0006170049526317278,0.013302728517555807,0.08086011904175017,0.19792614981997758
-90,1.5778402158166874e-09,-2.858364911108276e-07,-0.001475434444437481,0.011325481815438201,-90,60561300952659104.0,0.16564801839789406,60561300952659104.0,3.6560232677935277e+17,6.0308310072138175e+24,0.6947187938752913,0.6788990734912661,1.3619504193174885,2.291330104074033e-07,0.65036986750971071,-22.415646892422117,0.94896902656277637,1.4130176584026117,-90,-1.0863772976777513e-07,1.5778402158166874e-09,-2.275551701915866e-07,-1.1311555263950724e-07,0.0004340557006581398,-2.858364911108276e-07,-0.6942847381746332,-0.6891662597793555,-0.6800023474191408,-0.001475434444437481,-0.0014060035637562624,-0.0011032739278746817,0.0005620419415413025,0.011325481815438201,0.6638159597132076,1.3625124612590298
-80,-1.650948709994013e-08,-4.751392834710643e-06,-0.001147945704626981,-0.10189327514770616,-80,54885878538204000.0,0.19069306884528089,54885878538204000.0,2.8782314360222362e+17,2.9448262744121214e+24,0.28808930237798624,0.46200591129629687,0.9459344457000791,5.799486433264656e-08,0.67886587924953523,-18.245865537222958,0.78042811719469662,1.3908280678781255,-80,-5.928697689332768e-08,-1.650948709994013e-08,-3.89123216099046e-08,-1.2921125606811165e-09,0.004305337887177577,-4.751392834710643e-06,-0.2707841074963106,-0.28378396449080867,-0.462760809853654,-0.001147945704626981,-0.0010565873411163516,-0.0007548985573571088,0.0797637918642331,-0.10189327514770616,0.570510522751992,0.8440411705523729
-70,3.1651695653057083e-09,-2.7879238684324136e-08,-0.0008944946165283728,0.020652191021446102,-70,49742320859084040.0,0.21952479031945571,49742320859084040.0,2.2659090477525696e+17,2.884509650141852e+23,0.4173456466847632,0.3691269172007732,0.8019611236294821,1.438332443402354e-07,0.33278246639872494,-14.848301402052609,0.53610206349427658,0.86649529596577601,-70,-6.407172394883884e-08,3.1651695653057083e-09,-1.406680747749297e-07,-7.703973760452914e-08,0.001219979101006837,-2.7879238684324136e-08,-0.4102964340495991,-0.41612566758375635,-0.3698892390971582,-0.0008944946165283728,-0.0009085890206716315,-0.000762321896385032,-0.03371903746203486,0.020652191021446102,0.3537200211636655,0.7682420861674473
-60,1.0546177652757993e-09,3.95461493369176e-06,-0.0006405265129101822,0.00721179478593557,-60,45080784912018960.0,0.25271570622160866,45080784912018960.0,1.7838537060489315e+17,1.7648965325841979e+23,0.10492223890986517,0.0882358514538355,0.18537857480100617,3.89094985441735e-08,0.072107499539295683,-12.080656921837198,0.13156601311019309,0.23141948984796196,-60,-1.8015717847549657e-08,1.0546177652757993e-09,-3.78548807788977e-08,-2.15435525902563e-08,-0.005437480490820492,3.95461493369176e-06,-0.10491828429493148,-0.10398276935626427,-0.08882867458207766,-0.0006405265129101822,-0.0006218777052694655,-0.0005928231282421592,-0.007316548412062973,0.00721179478593557,0.07907909776298716,0.1780620263889432
