voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_3 transport over barrier 3,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-5.545041826975904e-11,-0.00034582875907346235,-1.7332182092713003e-07,-6.518386541149403e-08,-150,2368407432914.5674,0.00041439533973635577,2368407432914.5669,5715333175371572.0,3.6472796781359997e+21,1.441809623862339e-08,2.3308426946280614e-08,1.6497256893899248e-08,6.649389003531855e-15,3.4354881331702267,1.7238592723428647e-09,3.0603344086908085e-08,5.425526604979408e-08,-150,-5.5454425477700676e-11,-5.545041826975904e-11,-5.545041832981922e-11,-5.5447776088697144e-11,-0.00034583048153324306,-0.00034582875907346235,-0.0003458287842861803,-0.000345843177169701,-1.9660456018755212e-07,-1.7332182092713003e-07,-1.732961332412715e-07,-1.75396639742588e-07,-6.518815709455339e-08,-6.518386541149403e-08,-6.518429034921755e-08,-4.869090020065414e-08
-140,-4.9025255085674494e-11,-0.0003057367210559589,-1.6256044459859034e-07,-6.301557205114792e-08,-140,2119291309432.2434,0.00043616492713714853,2119291309432.2429,4858921883844754.0,5.6373185198681619e+22,4.0053533412708064e-08,4.318653650678819e-08,6.250136673083068e-09,2.2563654672034384e-15,3.5034902903323903,3.5388117649789996e-08,7.1502850696479856e-08,1.4049408650039497e-07,-140,-4.9023999976146675e-11,-4.9025255085674494e-11,-4.9025255823481026e-11,-4.902625634161388e-11,-0.0003057720716884765,-0.0003057367210559589,-0.0003057367611875292,-0.0003057320181550638,-1.1937390809180215e-07,-1.6256044459859034e-07,-1.6251550788292243e-07,-1.6101310922234317e-07,-6.30162034220838e-08,-6.301557205114792e-08,-6.302027739078957e-08,-6.926570872423099e-08
-130,-4.3338601117044095e-11,-0.00027024081106979264,-1.6173133466810192e-07,-6.277722799463827e-08,-130,1896405606964.1177,0.0004590781445215755,1896405606964.1172,4130899345993569.5,1.1639953141566231e+21,2.348616814223936e-08,6.483740712002124e-08,2.5415152815622122e-08,1.7597394872080756e-14,3.4938257385573559,-1.9611943980271662e-08,1.4983423961673404e-07,2.6736588388294088e-07,-130,-4.332507424687638e-11,-4.3338601117044095e-11,-4.3338603917325325e-11,-4.334267164174846e-11,-0.0002702212234411555,-0.00027024081106979264,-0.00027024080836891726,-0.0002702173249016504,-9.689392754808068e-08,-1.6173133466810192e-07,-1.6171664126268767e-07,-1.5980857136005068e-07,-6.277104996899041e-08,-6.277722799463827e-08,-6.279466508894701e-08,-8.818620278461253e-08
-120,-3.830601161524519e-11,-0.00023881164826448573,-1.7474594616954316e-07,-6.36431420044264e-08,-120,1696989857604.7151,0.00048319507063689934,1696989857604.7146,3512018149042607.5,1.2310340207514057e+22,6.854171898194178e-08,8.671761257786098e-08,2.5514906345147427e-08,1.1033110332138928e-14,3.3669444608915966,4.3358821547045956e-08,8.2268354473951693e-08,1.7425219863564766e-07,-120,-3.829906104056934e-11,-3.830601161524519e-11,-3.830600666289829e-11,-3.831009415090148e-11,-0.00023885494651782,-0.00023881164826448573,-0.00023881164180984107,-0.00023878640479883806,-8.806546247797087e-08,-1.7474594616954316e-07,-1.7478307505583185e-07,-1.7450517975550064e-07,-6.364082810739191e-08,-6.36431420044264e-08,-6.361234812048998e-08,-8.91272544656374e-08
-110,-3.385187021337337e-11,-0.00021097510994128738,-2.0987415659599877e-07,-6.253358580666166e-08,-110,1518574280435.1858,0.00050857894036997729,1518574280435.1853,2985916560623734.0,1.2336669893029965e+21,5.876298654166863e-08,9.154036975882648e-08,1.0396182580395255e-08,5.2695510963372064e-15,3.0798093765622241,5.8746186078900697e-08,1.0652372855171004e-07,2.3186407107372962e-07,-110,-3.3846609566718956e-11,-3.385187021337337e-11,-3.385187911781529e-11,-3.385021364943499e-11,-0.00021103376207309062,-0.00021097510994128738,-0.00021097499908654895,-0.00021099332100908003,-1.1838892532978207e-07,-2.0987415659599877e-07,-2.0992929508860855e-07,-2.0200355556905062e-07,-6.253113848941894e-08,-6.253358580666166e-08,-6.258923557104084e-08,-5.219305299064558e-08
-100,-2.990739189030284e-11,-0.0001863012512855304,-2.830369307243448e-07,-5.177564937212121e-08,-100,1358949166770.6079,0.00053529631054993808,1358949166770.6074,2538685845554377.0,5.1159422948002326e+20,1.1679920314342646e-07,1.6146253451306728e-07,4.15163832277639e-09,4.3260678419974956e-14,-2.617926585323358,1.0865256332408951e-07,2.5347073969336183e-07,5.4895097742880164e-07,-100,-2.995062159114415e-11,-2.990739189030284e-11,-2.990736091272417e-11,-2.99080260052445e-11,-0.00018640966912522334,-0.0001863012512855304,-0.00018630149456055217,-0.0001862928699220799,-4.44450051872991e-07,-2.830369307243448e-07,-2.8298751735992374e-07,-2.8746051789031387e-07,-5.178432888053308e-08,-5.177564937212121e-08,-5.158203446521785e-08,-5.573367278799424e-08
-90,-2.6409440375399195e-11,-0.00016439748085813818,-4.2087725409977364e-07,-1.7289031893491378e-08,-90,1216137492661.6006,0.00056341723446103401,1216137492661.6001,2158502470775428.0,3.7391952779366151e+20,5.957036356205167e-08,1.498068263493704e-08,1.355970038051279e-08,1.4070908799566212e-14,-2.0458159450778304,-5.9563743635276944e-08,1.9299870292980953e-07,4.0936463827518316e-07,-90,-2.6397529154301692e-11,-2.6409440375399195e-11,-2.640942779932859e-11,-2.641160006310126e-11,-0.00016433810791056762,-0.00016439748085813818,-0.00016439767827412967,-0.00016439231053680392,-4.058965714648366e-07,-4.2087725409977364e-07,-4.2075741946270697e-07,-4.1256545498289843e-07,-1.7289751186311264e-08,-1.7289031893491378e-08,-1.7210990059594483e-08,-3.0770690440107273e-08
-80,-2.3300289382122383e-11,-0.00014490053742856335,-6.582394297737592e-07,5.688723652690289e-08,-80,1088370418000.2883,0.00059301544552324299,1088370418000.2877,1835315464743034.5,1.6763026109307031e+20,1.0306412471014883e-07,2.8415919034891674e-08,2.7735064608309387e-08,1.6968064842857586e-14,-1.4903427777584888,-1.0331236110355801e-07,1.4680997796166948e-07,3.0457899560603566e-07,-80,-2.3287732184614415e-11,-2.3300289382122383e-11,-2.330025709228494e-11,-2.3304700249457273e-11,-0.00014479775885238404,-0.00014490053742856335,-0.00014490082297709419,-0.00014487700736194944,-6.82650352246128e-07,-6.582394297737592e-07,-6.581538837854196e-07,-6.542344332112363e-07,5.689566157096593e-08,5.688723652690289e-08,5.708801756544952e-08,2.9352952957140133e-08
-70,-2.052935449121007e-11,-0.00012747782690186032,-1.0339317585271935e-06,1.817392202996513e-07,-70,974065367636.29541,0.00062416855062223295,974065367636.2948,1560580658325785.0,2.7215195830057622e+20,1.947924091541542e-07,5.0051023651408207e-08,3.0247196395187975e-08,1.8353956541064864e-14,-1.0427635953506049,1.6545390838212243e-07,2.0358521322618232e-07,3.9513965461410645e-07,-70,-2.0547704173983576e-11,-2.052935449121007e-11,-2.052935021744251e-11,-2.0534195818430813e-11,-0.00012764183755911013,-0.00012747782690186032,-0.00012747745235879902,-0.00012744704514995597,-9.844407031778246e-07,-1.0339317585271935e-06,-1.0343317135961527e-06,-1.0344917268292328e-06,1.8172785154479953e-07,1.817392202996513e-07,1.8176526515353748e-07,1.515180687583495e-07
-60,-1.8052647313158813e-11,-0.00011181875035955191,-1.591742553824695e-06,3.6115371898913465e-07,-60,871806422128.92639,0.00065695823359560241,871806422128.92578,1327034775646903.7,8.6589409057372602e+19,1.1892400924619351e-07,1.5585153254213286e-07,6.328282874693669e-08,2.4430786028879655e-14,-0.71815501159431905,6.6283053106949708e-08,1.637716496573038e-07,3.3151233814768733e-07,-60,-1.8038158104710922e-11,-1.8052647313158813e-11,-1.8052450981379474e-11,-1.8062588890739802e-11,-0.00011188404703905107,-0.00011181875035955191,-0.00011181985389962877,-0.00011176512302980487,-1.4360120985656977e-06,-1.591742553824695e-06,-1.5918636311078305e-06,-1.5833116734024294e-06,3.6115907969813676e-07,3.6115371898913465e-07,3.623787985160065e-07,2.990959697690698e-07
