voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_3 transport over barrier 3,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-1.346514359758944e-10,1.2555169346095121e-08,-0.00019291003283878916,-0.00021587444871670747,-150,28128418031.920486,0.00048727100418469161,28128418031.919998,57726435167192.711,2.7711068055720498e+23,4.775913386284841e-10,4.608437988856684e-10,8.701624698570498e-10,4.190777691070411e-16,0.0041781054336765596,3.7780628365374769e-10,1.2799448078788624e-09,2.5181181459333326e-09,-150,-1.346510168981253e-10,-1.346514359758944e-10,-1.3465143224194032e-10,-1.3465143236383895e-10,1.2905600368978882e-08,1.2555169346095121e-08,1.2516258289827345e-08,1.2428009030350398e-08,-0.0001929103777911223,-0.00019291003283878916,-0.0001929100055822711,-0.00019290991694732341,-0.0002158735785542376,-0.00021587444871670747,-0.0002158744370625021,-0.0002158744374447033
-140,-7.45405480009203e-11,8.615033952444519e-09,-0.0001771984722628934,-9.603564892393668e-05,-140,28234224961.731781,0.00045724549967670724,28234224961.731323,61748502678964.852,5.7097104271185209e+23,4.974742487000766e-10,2.2910605007651734e-10,4.1747864019947567e-10,1.2746562952038408e-16,0.0039712907361628014,1.954532907050277e-10,2.9820775270695766e-10,7.1152516769040742e-10,-140,-7.454061887782749e-11,-7.45405480009203e-11,-7.454049148507792e-11,-7.454049141219797e-11,8.801571161190906e-09,8.615033952444519e-09,8.533432000097243e-09,8.30409691249083e-09,-0.0001771983786511555,-0.0001771984722628934,-0.00017719856705327512,-0.00017719833794722505,-9.603588978279731e-05,-9.603564892393668e-05,-9.603547253214662e-05,-9.603547230415711e-05
-130,-4.216494014236881e-11,4.6635668186788455e-09,-0.000160634251074634,-3.419076201335164e-05,-130,28341875672.309845,0.00042907015845202232,28341875672.309418,66054175789246.766,1.6630180270321748e+23,3.316460333041102e-10,1.6548291534822235e-10,1.2219904255150738e-10,3.307575180429303e-17,0.0037956529770721489,1.0282339389655615e-10,4.4228610509525688e-10,1.1609024122626969e-09,-130,-4.216493897998212e-11,-4.216494014236881e-11,-4.2164907066617005e-11,-4.216490745832886e-11,4.764101119177163e-09,4.6635668186788455e-09,4.588736384832304e-09,4.432455085873053e-09,-0.00016063428745383135,-0.000160634251074634,-0.00016063427947670458,-0.000160634121970916,-3.419078097977035e-05,-3.419076201335164e-05,-3.41906587807278e-05,-3.419066000393857e-05
-120,-2.8124706807471666e-11,2.315624640818427e-09,-0.00014276425357092557,-1.0932676546976383e-05,-120,28451358305.821007,0.00040263097396084,28451358305.820602,70663610466760.047,4.6733274930147952e+23,6.330722960712077e-10,2.36455589320856e-10,3.325442976542803e-10,8.196817736550154e-17,-0.0036559836017094967,-1.4514398537224249e-10,3.9985394112434638e-10,1.0365388597084438e-09,-120,-2.81247064392538e-11,-2.8124706807471666e-11,-2.8124788407431165e-11,-2.8124787874963718e-11,2.172026229848865e-09,2.315624640818427e-09,2.591511014673589e-09,2.8050985259200727e-09,-0.0001427643412625912,-0.00014276425357092557,-0.0001427642747760147,-0.0001427644900265149,-1.093259868412133e-05,-1.0932676546976383e-05,-1.0932931228418985e-05,-1.0932929566167052e-05
-110,-2.1555651318048087e-11,9.96609338562831e-10,-0.00012451483244524584,-3.3469305391921333e-06,-110,28562661369.580986,0.00037782096470542954,28562661369.580608,75598402518108.125,6.6562113867297898e+22,1.388736078173844e-10,1.5166768039501406e-10,2.084037074856493e-10,7.242344164888246e-17,-0.0035596132669216147,2.1444134662429448e-11,2.8213246955592894e-10,6.2529990662936527e-10,-110,-2.1555723741489736e-11,-2.1555651318048087e-11,-2.1555709352879617e-11,-2.15557095897323e-11,1.0180713720665103e-09,9.96609338562831e-10,1.092679889236548e-09,1.1354829463802155e-09,-0.00012451468077756545,-0.00012451483244524584,-0.00012451474738341345,-0.00012451478944760044,-3.347138942899619e-06,-3.3469305391921333e-06,-3.347111671608491e-06,-3.3471124107255917e-06
-100,-1.753526382479683e-11,3.6916539842945994e-10,-0.0001064451838957684,-1.0045869850011657e-06,-100,28675773729.951336,0.0003545397413583616,28675773729.950981,80881690780516.609,4.3103664294724951e+22,1.2745377627611673e-10,1.4816215559933146e-10,2.782585099836421e-10,9.434048397321212e-17,-0.0035175041056453899,1.2760616478410536e-10,2.6101665627085732e-10,6.4850583778601629e-10,-100,-1.7535321898223532e-11,-1.753526382479683e-11,-1.753522755773956e-11,-1.753522792083673e-11,4.966191747055767e-10,3.6916539842945994e-10,3.9889771029250375e-10,3.8854435318561205e-10,-0.00010644517865898706,-0.0001064451838957684,-0.00010644532682114266,-0.00010644531533448242,-1.0047520504485874e-06,-1.0045869850011657e-06,-1.0044737919386038e-06,-1.0044749252143687e-06
-90,-1.434789869854e-11,1.5025785189215414e-10,-8.867442757611254e-05,-2.9604551010121993e-07,-90,28790684606.35704,0.00033269310055479719,28790684606.356709,86538267725858.609,6.7513504703881385e+22,3.6045494829343526e-11,4.966983989634476e-11,7.23507972283377e-11,2.1121484933223284e-17,0.0035458560824504154,3.5635465932271071e-11,9.7900838721505897e-11,2.3882671815845634e-10,-90,-1.4347919820024933e-11,-1.434789869854e-11,-1.4347913914621578e-11,-1.4347913839336077e-11,1.857959284470509e-10,1.5025785189215414e-10,1.8630334672149766e-10,1.842679707482627e-10,-8.867437790627264e-05,-8.867442757611254e-05,-8.867441613068058e-05,-8.867441433026125e-05,-2.9611786089844827e-07,-2.9604551010121993e-07,-2.9609300100435706e-07,-2.960927660364959e-07
-80,-1.1426654129841993e-11,1.9756828059002086e-10,-7.107531112737646e-05,-8.410515537835006e-08,-80,28907383565.422935,0.00031219264371518379,28907383565.422623,92594698008949.266,9.2694055398069728e+22,5.011115523304298e-10,3.0904645693680816e-10,1.8160683883366308e-10,5.649940493755706e-17,0.0036685004021847927,-3.6044572448296064e-10,4.201646192978626e-10,7.714083020341215e-10,-80,-1.1426602407966474e-11,-1.1426654129841993e-11,-1.1426658907371412e-11,-1.1426658883340451e-11,-1.6286782691304956e-10,1.9756828059002086e-10,3.069680879880372e-10,3.3824372541738025e-10,-7.107512792003945e-05,-7.107531112737646e-05,-7.107540561586817e-05,-7.107543696649639e-05,-8.393845973841962e-08,-8.410515537835006e-08,-8.412006657725329e-08,-8.411999157832695e-08
-70,-8.562498771916753e-12,7.089211324238219e-12,-5.338506112148947e-05,-2.1250761435276377e-08,-70,29025860515.226772,0.00029295541935599152,29025860515.226479,99079445531455.859,4.1347520586962072e+23,3.112903211160154e-11,1.311338072227915e-11,2.0912441266521253e-11,5.768925448216852e-18,-0.0039204932339402202,1.6940835019518818e-11,4.6377948661642447e-11,1.144888568482329e-10,-70,-8.562504135718795e-12,-8.562498771916753e-12,-8.562498366793347e-12,-8.56249841236103e-12,2.3982619336900424e-11,7.089211324238219e-12,6.648993725231072e-13,-7.1464127747011136e-12,-5.338505255281234e-05,-5.338506112148947e-05,-5.338505596164559e-05,-5.338504800810875e-05,-2.1270409433782334e-08,-2.1250761435276377e-08,-2.1249496992515812e-08,-2.1249639214904192e-08
-60,-5.647745636426992e-12,-2.602270301929724e-11,-3.52454444096211e-05,-2.9572891566131965e-09,-60,29146105699.666702,0.00027490358744116294,29146105699.666428,106023009633894.95,9.1945504585805893e+22,2.751724498913419e-10,2.058691075685487e-10,5.877026209438752e-11,1.7142592521888568e-17,-0.0043536249765386186,1.3349523960218268e-10,1.5491804056586327e-10,3.1409443880022315e-10,-60,-5.647754017302679e-12,-5.647745636426992e-12,-5.647736967061383e-12,-5.647736874710157e-12,1.0749385489021402e-10,-2.602270301929724e-11,-1.3603698830018994e-10,-1.676785950011279e-10,-3.524553596889746e-05,-3.52454444096211e-05,-3.524536145316576e-05,-3.524533009978989e-05,-2.988713276863564e-09,-2.9572891566131965e-09,-2.930231249903179e-09,-2.9299430147691763e-09
