voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_3 transport over barrier 3,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-5.5440101349737e-11,-0.00034583150439649636,-1.3481684951881175e-07,-5.0863564685927854e-08,-150,2368407432914.5674,0.00041439533973635577,2368407432914.5669,5715333175371572.0,3.6472796781359997e+21,3.212940148119127e-08,3.9922624344118985e-08,3.937514587301996e-09,1.0173625637634496e-14,1.0011282204486133e-08,-0.00041945768504365833,6.7817515334148813e-08,2.3195533995598658e-07,-150,-5.54411199154773e-11,-5.5440101349737e-11,-5.5450274975374636e-11,-5.5445207088298485e-11,-0.00034583047015638874,-0.00034583150439649636,-0.00034584954458465896,-0.00034581741518317777,-1.4238594303606078e-07,-1.3481684951881175e-07,-1.7258417533742365e-07,-1.7473947386293073e-07,-5.0775182114382034e-08,-5.0863564685927854e-08,-5.471269670168403e-08,-5.388237278580732e-08
-140,-4.902761813171353e-11,-0.00030574435495647756,-1.6602228351157743e-07,-6.484300208262531e-08,-140,2119291309432.2434,0.00043616492713714853,2119291309432.2429,4858921883844754.0,5.6373185198681619e+22,1.3005361182302994e-07,1.134547750204954e-07,7.16244015448771e-08,1.5550397195244303e-14,6.6292934824772811e-08,-0.00036604378308189889,7.8168521613724458e-08,1.9112406276417372e-07,-140,-4.902734780335457e-11,-4.902761813171353e-11,-4.9025704930634185e-11,-4.901206773451829e-11,-0.0003058164634237408,-0.00030574435495647756,-0.00030568640981191775,-0.000305741098513973,-9.364612196804956e-08,-1.6602228351157743e-07,-2.036668640932303e-07,-2.0710089698854496e-07,-6.41331277528856e-08,-6.484300208262531e-08,-6.902199481032395e-08,2.602406734553142e-09
-130,-4.333009176004232e-11,-0.00027021557453297054,-1.4549202540201155e-07,-5.6956608586277804e-08,-130,1896405606964.1177,0.0004590781445215755,1896405606964.1172,4130899345993569.5,1.1639953141566231e+21,7.781363191674325e-08,1.3407019358230958e-08,8.55438204784821e-09,1.1505784393413966e-14,-3.044173672125738e-08,-0.00031907298678027045,8.9805050548325573e-08,2.8312149083287428e-07,-130,-4.332723076585799e-11,-4.333009176004232e-11,-4.33387365502514e-11,-4.3337015753781495e-11,-0.00027021196009206164,-0.00027021557453297054,-0.0002702897737239784,-0.00027025978218385427,-1.320850060437806e-07,-1.4549202540201155e-07,-1.3921851469814423e-07,-1.4135973972836093e-07,-5.6537893700081554e-08,-5.6956608586277804e-08,-4.997501128410374e-08,-5.852939333195195e-08
-120,-3.8295869206805357e-11,-0.0002387816013278525,-1.580873302114188e-07,-5.5340461246937046e-08,-120,1696989857604.7151,0.00048319507063689934,1696989857604.7146,3512018149042607.5,1.2310340207514057e+22,1.267998745533975e-07,6.671344636708004e-08,7.548648713879457e-08,2.960179677828179e-14,-8.5785076945678465e-08,-0.00027794234100968679,1.0414992134639478e-07,2.6557166164209084e-07,-120,-3.8294387817459945e-11,-3.8295869206805357e-11,-3.830936554371453e-11,-3.8323989614238227e-11,-0.00023872373452367424,-0.0002387816013278525,-0.00023885053439822763,-0.0002388262177224279,-2.0474453776841983e-07,-1.580873302114188e-07,-1.5431441734861927e-07,-1.380310914013398e-07,-5.632169730596104e-08,-5.5340461246937046e-08,-6.488378108369912e-08,-1.308269483857316e-07
-110,-3.38226944586754e-11,-0.00021094562432629957,-1.2504529755269017e-07,-2.8630414900973625e-08,-110,1518574280435.1858,0.00050857894036997729,1518574280435.1853,2985916560623734.0,1.2336669893029965e+21,5.165196005762628e-07,3.0989316536018114e-07,2.528956426495199e-07,7.520831044925354e-14,-2.384677902398095e-07,-0.00024204674387235528,3.3589237675641298e-07,6.2478679509020392e-07,-110,-3.382369406662969e-11,-3.38226944586754e-11,-3.385988602384665e-11,-3.3897902769124655e-11,-0.00021069741131862253,-0.00021094562432629957,-0.0002112139309191988,-0.00021096136341663962,-3.811528586084023e-07,-1.2504529755269017e-07,-7.125969324822114e-08,-7.463483418716605e-08,-2.7803013225025097e-08,-2.8630414900973625e-08,-3.7448463585033644e-08,-2.80698655874545e-07
-100,-2.989104048861488e-11,-0.000186294810498068,-2.2924385943691686e-07,-3.085824139387416e-08,-100,1358949166770.6079,0.00053529631054993808,1358949166770.6074,2538685845554377.0,5.1159422948002326e+20,2.931032992065422e-07,1.7321482205521807e-07,1.6349558852485114e-07,4.756902916402459e-14,-1.378211936573249e-07,-0.00021113544261115898,2.0208866988834801e-07,4.4927569276114195e-07,-100,-2.9891341622465074e-11,-2.989104048861488e-11,-2.99145837865166e-11,-2.993860951777891e-11,-0.00018612218853283295,-0.000186294810498068,-0.0001864152918320395,-0.00018625245059037537,-4.0245868149213493e-07,-2.2924385943691686e-07,-2.3584420646505522e-07,-2.415478532759839e-07,-3.1501681430068373e-08,-3.085824139387416e-08,-4.0798355643487075e-08,-1.943538299187253e-07
-90,-2.642639286011139e-11,-0.00016449003753074565,-4.30413244846016e-07,-1.9153076971303054e-08,-90,1216137492661.6006,0.00056341723446103401,1216137492661.6001,2158502470775428.0,3.7391952779366151e+20,1.4999634726872864e-07,5.9264012567810876e-08,1.8730467813415384e-08,1.9589713589552524e-14,1.1577151187990371e-07,-0.00018382002852810448,1.4588654310101874e-07,2.6488047337052222e-07,-90,-2.6425629446573852e-11,-2.642639286011139e-11,-2.640964189002533e-11,-2.6406803146521838e-11,-0.00016451711939230972,-0.00016449003753074565,-0.000164367123045041,-0.00016437571650309082,-3.976620064349845e-07,-4.30413244846016e-07,-4.4577853832648313e-07,-4.569260190027954e-07,-1.9605076451156833e-08,-1.9153076971303054e-08,-2.0646243351623592e-08,-1.9157755382082087e-09
-80,-2.3297667951508205e-11,-0.00014489191057349277,-6.529826749739498e-07,5.812717508165178e-08,-80,1088370418000.2883,0.00059301544552324299,1088370418000.2877,1835315464743034.5,1.6763026109307031e+20,1.7930158954793107e-08,2.0283575033161517e-08,8.454825017190195e-09,2.527945557985603e-15,3.1604974367206112e-09,-0.00015984587056740014,1.9799840294389934e-08,6.5067961842056141e-08,-80,-2.3297773585102187e-11,-2.3297667951508205e-11,-2.329986265214593e-11,-2.3297334706587943e-11,-0.00014490288887952264,-0.00014489191057349277,-0.0001448949863303398,-0.00014490984073244756,-6.426871550502256e-07,-6.529826749739498e-07,-6.629707300833871e-07,-6.492460431911066e-07,5.8138875269619916e-08,5.812717508165178e-08,5.780920391342803e-08,6.626402893061822e-08
-70,-2.0527717889284392e-11,-0.00012746864806020136,-1.0305175206545277e-06,1.8055067655654874e-07,-70,974065367636.29541,0.00062416855062223295,974065367636.2948,1560580658325785.0,2.7215195830057622e+20,3.220986094306538e-08,2.01250624989889e-08,7.360676907328509e-09,3.942042211108271e-15,-2.2188861880774028e-08,-0.00013883679017771158,2.6632615042245627e-08,7.1968128490919399e-08,-70,-2.052804803542393e-11,-2.0527717889284392e-11,-2.0529280570779778e-11,-2.05316599314955e-11,-0.00012745566276578524,-0.00012746864806020136,-0.0001274878726267283,-0.00012748534612392823,-1.045380486175418e-06,-1.0305175206545277e-06,-1.025255423676429e-06,-1.0279130115864657e-06,1.804590934462169e-07,1.8055067655654874e-07,1.8265462826173346e-07,1.7529395135440495e-07
-60,-1.8049395466075005e-11,-0.00011182935190540838,-1.558985653774949e-06,3.602253773600572e-07,-60,871806422128.92639,0.00065695823359560241,871806422128.92578,1327034775646903.7,8.6589409057372602e+19,9.798479007165628e-08,1.1205418471489727e-07,5.0388975121732615e-08,1.2410549473291795e-14,-3.139822838196436e-08,-0.0001208037112598673,7.8372526198934592e-08,1.6463842603113744e-07,-60,-1.8049748846353268e-11,-1.8049395466075005e-11,-1.8054874103347746e-11,-1.8061806015548297e-11,-0.00011178149535191924,-0.00011182935190540838,-0.00011186593928352043,-0.0001118794801419909,-1.608163074706681e-06,-1.558985653774949e-06,-1.5671573354064046e-06,-1.4961088899917838e-06,3.597828763801658e-07,3.602253773600572e-07,3.6550553996357675e-07,3.1511656484184414e-07
