voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_3 transport over barrier 3,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-40,-0.017192883607301403,-22646.319148601673,-16736.094237686222,-22646.319148602033,-40,134148307.09297147,62274.660413945508,134086032.43255752,2154.1395200114316,3.591308155003111e+17,5.900801625102758e-09,7.057678885757923e-09,5.6461431086063385e-09,2.6853519408120974e-15,1.1432737206128026e-09,-119712.71093914543,7.1913455494294305e-09,3.8470346908070496e-08,-40,-0.017192883607301788,-0.017192883607301403,-0.017192883607299102,-0.017192883607299737,-22646.319148603376,-22646.319148601673,-22646.319148597475,-22646.319148599097,-16736.094237684563,-16736.094237686222,-16736.09423768875,-16736.09423769162,-22646.31914860237,-22646.319148602033,-22646.319148597795,-22646.319148596725
-30,-0.01267729571543353,-16554.514322613857,-12916.123205386752,-16554.514322612653,-30,129295672.16125861,68824.143622529344,129226848.01763608,1878.6382998150975,6.6274106009101658e+17,3.6343408282846212e-09,1.0710209608078003e-08,4.132743924856186e-09,2.8727020762175925e-15,3.0218164000699119e-08,-110224.20122574216,5.6915419535375985e-09,3.2955000506262877e-08,-30,-0.01267729571543239,-0.01267729571543353,-0.012677295715432451,-0.012677295715430657,-16554.514322610223,-16554.514322613857,-16554.514322613097,-16554.514322612522,-12916.123205390453,-12916.123205386752,-12916.123205383494,-12916.123205379743,-16554.514322610878,-16554.514322612653,-16554.514322611674,-16554.51432260852
-20,-0.008328965230045992,-10789.337517620217,-8833.693812449023,-10789.337517622163,-20,125719222.04114491,76062.441993080982,125643159.59915182,1652.8423062275722,65021938348788736.0,1.8517312128096819e-09,7.654307410120964e-09,2.1573214326053858e-09,1.556046957951196e-15,2.442487526647928e-08,-102885.87132778684,7.3188970548888627e-09,3.9086700098778238e-08,-20,-0.008328965230046137,-0.008328965230045992,-0.008328965230045917,-0.008328965230044581,-10789.337517621709,-10789.337517620217,-10789.337517621727,-10789.337517619875,-8833.693812451267,-8833.693812449023,-8833.693812445872,-8833.693812443613,-10789.337517620006,-10789.337517622163,-10789.337517621992,-10789.337517620806
-10,-0.004122407500801234,-5308.99104394739,-4496.916603243211,-5308.9910439479645,-10,123384032.95950088,84061.998848568997,123299970.96065231,1467.7741982053913,32818538146848524.0,6.417394615709782e-09,3.332388587296009e-09,4.525645636022091e-09,8.81239525796218e-16,1.8587630498453586e-08,-98241.929853309746,6.3694796050970974e-09,3.7340896597015671e-08,-10,-0.00412240750080149,-0.004122407500801234,-0.00412240750080109,-0.004122407500800609,-5308.991043951028,-5308.99104394739,-5308.9910439460145,-5308.99104394461,-4496.916603241596,-4496.916603243211,-4496.916603242727,-4496.916603239879,-5308.9910439459345,-5308.9910439479645,-5308.991043949132,-5308.99104395046
0,-4.7789944801479646e-17,2.0190782379359007e-09,-3.1868694350123405e-09,-5.748006515204906e-10,0,122267561.64404978,92902.876442747045,122174658.76760703,1316.0793973844202,63727342974024072.0,8.498318493366241e-09,9.924406185746193e-09,2.1318555809557438e-09,1.07235973700881e-15,7.7004269079468991e-08,-96652.117974721448,8.838413261934593e-09,5.1618485485960264e-08,0,5.664856871590019e-16,-4.7789944801479646e-17,-1.1306401574984185e-16,-5.058740498498081e-16,3.230525180697441e-09,2.0190782379359007e-09,-3.026798367500305e-09,-5.2677933126688e-09,-5.660695023834705e-09,-3.1868694350123405e-09,3.2523530535399914e-09,4.2637111619114876e-09,1.367880031466484e-09,-5.748006515204906e-10,1.0477378964424133e-09,1.5570549294352531e-09
10,0.0041224075007988996,5308.991043945047,4496.916603245463,5308.991043941896,10,123384032.95950088,84061.998848568997,123299970.96065231,1467.7741982053913,44054794596779552.0,6.679329089820385e-09,5.933543434366584e-09,7.821654435247183e-09,3.4937330806172895e-15,-2.5123460706005284e-08,-98241.929853295194,9.7804154243518372e-09,4.0472315276929294e-08,10,0.004122407500802346,0.0041224075007988996,0.004122407500801699,0.004122407500798852,5308.991043949951,5308.991043945047,5308.9910439481755,5308.9910439432715,4496.916603243881,4496.916603245463,4496.916603241039,4496.91660323953,5308.991043948539,5308.991043941896,5308.991043949718,5308.9910439464875
20,0.008328965230045159,10789.33751761933,8833.693812448517,10789.337517620705,20,125719222.04114491,76062.441993080982,125643159.59915182,1652.8423062275722,35567192578293024.0,2.1973391994833946e-09,5.718902684748173e-09,2.1609594114124775e-09,1.4155343563970746e-15,3.5292350593792485e-09,-102885.87132776373,9.7133616758234696e-09,4.2466211880309856e-08,20,0.008328965230044758,0.008328965230045159,0.008328965230046174,0.008328965230045903,10789.337517620195,10789.33751761933,10789.337517621527,10789.33751762037,8833.693812446727,8833.693812448517,8833.693812448577,8833.693812452446,10789.337517619482,10789.337517620705,10789.337517621643,10789.33751762002
30,0.012677295715432118,16554.514322611136,12916.123205386219,16554.514322611234,30,129295672.16125861,68824.143622529344,129226848.01763608,1878.6382998150975,1.8030653624441056e+17,1.2514647096395493e-09,4.394678398966789e-09,3.499735612422228e-09,7.181755190543981e-16,1.552456580360781e-08,-110224.20122574136,6.1690453478762254e-09,3.4874062748713186e-08,30,0.012677295715432836,0.012677295715432118,0.012677295715432677,0.012677295715432373,16554.51432261156,16554.514322611136,16554.51432261207,16554.51432261082,12916.123205382843,12916.123205386219,12916.12320538641,12916.123205387237,16554.514322614734,16554.514322611234,16554.514322611943,16554.514322611838
40,0.017192883607301583,22646.31914860173,16736.094237685244,22646.31914860304,40,134148307.09297147,62274.660413945508,134086032.43255752,2154.1395200114316,79733607575097936.0,5.966285243630409e-09,1.0084477253258228e-08,5.107722245156765e-09,2.2412627309620348e-15,1.9171764078880392e-08,-119712.71093919457,7.6594634918054755e-09,4.0778502352623036e-08,40,0.017192883607303824,0.017192883607301583,0.017192883607302076,0.017192883607301892,22646.319148607,22646.31914860173,22646.319148603372,22646.319148601033,16736.094237679616,16736.094237685244,16736.094237685254,16736.0942376897,22646.31914860758,22646.31914860304,22646.319148602928,22646.319148602473
50,0.02188247004308776,29061.90671863445,20347.067526741033,29061.906718643473,50,140324778.4623175,56348.442938020635,140268430.01937947,2490.3044546708234,79467125398520128.0,6.1663740780204535e-09,1.1437805369496346e-08,8.101778803393245e-09,2.456368441983159e-15,3.2771780568539559e-08,-130705.83160359766,1.0137965584131964e-08,5.2920540838385932e-08,50,0.021882470043088142,0.02188247004308776,0.021882470043087236,0.021882470043089693,29061.906718636455,29061.90671863445,29061.906718637838,29061.906718640617,20347.067526736253,20347.067526741033,20347.067526744027,20347.06752674769,29061.906718645056,29061.906718643473,29061.906718636954,29061.906718640006
60,0.02675117023015439,35789.99219967131,23826.112538110287,35789.99219967052,60,147885940.37330967,50986.179618385198,147834954.19369128,2900.5103241738711,1.3572961503160262e+17,6.111804395914078e-09,1.0346411727368832e-08,6.00994098931551e-09,2.2273849431542203e-15,1.8198587348262566e-08,-142569.68042239168,7.8902390876294957e-09,4.4890612116432749e-08,60,0.026751170230155413,0.02675117023015439,0.02675117023015365,0.026751170230153186,35789.99219967429,35789.99219967131,35789.99219966948,35789.99219966818,23826.112538103014,23826.112538110287,23826.11253810951,23826.11253811336,35789.992199674365,35789.99219967052,35789.99219967043,35789.992199668355
70,0.03181347251724867,42835.032614547934,27245.840311146963,42835.03261454985,70,156906456.05052221,46134.203121417318,156860321.84740078,3401.0873806050427,3.0516957351042406e+17,2.08092387765646e-09,1.6952981241047382e-09,4.1763996705412865e-09,1.6861512186494565e-15,1.030844915844765e-08,-154800.86518046074,8.5449661575419496e-09,4.6747118176426739e-08,70,0.031813472517250356,0.03181347251724867,0.031813472517248836,0.03181347251724893,42835.032614550015,42835.032614547934,42835.03261454869,42835.03261454945,27245.840311146836,27245.840311146963,27245.84031114837,27245.840311146676,42835.032614553085,42835.03261454985,42835.03261454891,42835.03261454927
80,0.03709739591044159,50227.024811511415,30661.163615632526,50227.02481151373,80,167475542.56464702,41743.953235529756,167433798.61141148,4011.9713056333785,1.1780103343880715e+17,2.1827872842550278e-09,9.538780432194471e-09,5.238689482212067e-09,1.7069679003611782e-15,1.8356136811412564e-08,-167102.89135109467,6.8607965570535625e-09,4.1879516743392742e-08,80,0.037097395910441505,0.03709739591044159,0.03709739591044031,0.03709739591044202,50227.02481151298,50227.024811511415,50227.0248115108,50227.02481151193,30661.163615626894,30661.163615632526,30661.163615634287,30661.163615636433,50227.024811514726,50227.02481151373,50227.02481150949,50227.02481151263
90,0.042644715479765144,58022.5440955131,34106.54945918018,58022.54409551213,90,179697861.0881651,37771.490864250583,179660089.59730086,4757.4998226570651,3.927960816328967e+17,5.813490133732557e-09,2.0590960048139095e-09,6.257323548197746e-09,1.5126788710517758e-15,2.6401431819245513e-08,-179385.84969213125,1.059672905096923e-08,5.4998253062876756e-08,90,0.042644715479763846,0.042644715479765144,0.04264471547976363,0.04264471547976456,58022.54409551597,58022.5440955131,58022.54409551016,58022.54409551187,34106.549459178816,34106.54945918018,34106.549459180875,34106.54945918011,58022.54409550587,58022.54409551213,58022.54409550999,58022.54409551158
100,0.04850975542259588,66302.22222401992,37598.57316755559,66302.22222402462,100,193694561.58446226,34177.058268977336,193660384.52619329,5667.3854156804255,4.8943862315631942e+17,7.479684427380562e-09,8.119968697428703e-09,3.6670826375484467e-09,3.566591466608315e-15,3.2432697696985603e-08,-191705.52624005169,1.0449168835621169e-08,5.3627559282176662e-08,100,0.04850975542259714,0.04850975542259588,0.04850975542259805,0.04850975542259944,66302.2222240232,66302.22222401992,66302.22222402607,66302.2222240274,37598.57316754959,37598.57316755559,37598.57316755669,37598.57316755771,66302.22222402829,66302.22222402462,66302.2222240247,66302.22222402721
