voltage,current,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_3 transport over barrier 3,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-1.3404353640151893e-10,-3.853002853978886e-06,-0.0001928948159584143,-0.00021332612531788087,-150,28128418031.920486,0.00048727100418469161,28128418031.919998,57726435167192.711,2.7711068055720498e+23,3.8760282462551475e-06,6.88448804515561e-06,2.4837774412738572e-05,1.0538127814258586e-11,0.00029584353440356335,3.6075729692753116e-06,1.32501578333602e-05,6.8389500889397855e-05,-150,-1.3400232469030331e-10,-1.3404353640151893e-10,-1.3400493349205656e-10,-1.2350540858726035e-10,2.302539227626173e-08,-3.853002853978886e-06,-2.9955706256137273e-07,-2.6512142962750328e-06,-0.00019577316226104813,-0.0001928948159584143,-0.00019315774352214024,-0.0001997793040035699,-0.00021357293542223488,-0.00021332612531788087,-0.0002143426424019712,-0.00018950486798923263
-140,-7.444219096748359e-11,-1.3140047225497147e-06,-0.00017719301709162214,-9.539193939420154e-05,-140,28234224961.731781,0.00045724549967670724,28234224961.731323,61748502678964.852,5.7097104271185209e+23,1.3283168898737486e-06,3.1650727491659182e-06,9.558035018272792e-06,3.971986377375521e-12,0.00027477139419078699,3.5903571179034976e-06,5.6766609461410621e-06,2.6713582888873375e-05,-140,-7.449359281237638e-11,-7.444219096748359e-11,-7.452249238975663e-11,-7.055050601238111e-11,1.4312167324033936e-08,-1.3140047225497147e-06,-1.5127703400028805e-07,-9.741860321415698e-07,-0.00017773945609178554,-0.00017719301709162214,-0.00017730081623963851,-0.00018035808984078806,-9.575951884244205e-05,-9.539193939420154e-05,-9.591066801356574e-05,-8.635263299529294e-05
-130,-4.1946268160635747e-11,-1.3606789726196104e-06,-0.00016099175162668201,-3.316148310159722e-05,-130,28341875672.309845,0.00042907015845202232,28341875672.309418,66054175789246.766,1.6630180270321748e+23,6.256196858357212e-06,2.6607872437726986e-06,2.526255513248671e-06,5.520023676937695e-13,0.00025539037547137251,3.5906755076652901e-06,1.534370831180042e-06,1.0747820639571133e-05,-130,-4.206752442193566e-11,-4.1946268160635747e-11,-4.156813977363149e-11,-4.151552205424189e-11,7.401862684325051e-07,-1.3606789726196104e-06,-5.516010589924707e-06,-5.3647145369872074e-06,-0.0001616347564379339,-0.00016099175162668201,-0.0001589739691941612,-0.00015966291450875353,-3.38997384119466e-05,-3.316148310159722e-05,-3.166218271373478e-05,-3.137348289869793e-05
-120,-2.8052624750633702e-11,-3.6953961978341003e-07,-0.0001428662428737686,-1.0624744892148708e-05,-120,28451358305.821007,0.00040263097396084,28451358305.820602,70663610466760.047,4.6733274930147952e+23,1.899223251810282e-06,7.921282105234444e-07,7.912074398829655e-07,1.7641564124053221e-13,0.00023834449205726622,3.6686377328379362e-06,4.6580438830616084e-07,3.2593681838292444e-06,-120,-2.8093360029630732e-11,-2.8052624750633702e-11,-2.7933447125430473e-11,-2.79169443883902e-11,2.5751893629734133e-07,-3.6953961978341003e-07,-1.6417043155129407e-06,-1.6025414454984922e-06,-0.0001430562405175806,-0.0001428662428737686,-0.00014226411230705715,-0.00014246858122421934,-1.0855191078462667e-05,-1.0624744892148708e-05,-1.0153423434237918e-05,-1.0063983638579702e-05
-110,-2.1534906298869855e-11,-9.183123832957516e-08,-0.00012454480479516064,-3.262832306085567e-06,-110,28562661369.580986,0.00037782096470542954,28562661369.580608,75598402518108.125,6.6562113867297898e+22,5.562873634424323e-07,2.30331141682044e-07,2.0997822522232645e-07,4.098821437414609e-14,0.00022416638019606651,3.701357569412635e-06,1.4360783335492909e-07,9.8967674625655289e-07,-110,-2.1534733270152584e-11,-2.1534906298869855e-11,-2.149885034590159e-11,-2.149391808449571e-11,8.773727841876371e-08,-9.183123832957516e-08,-4.6855008502366863e-07,-4.5932929636240173e-07,-0.00012459869665804035,-0.00012454480479516064,-0.0001243683655163583,-0.00012442678831912045,-3.3043644975805364e-06,-3.262832306085567e-06,-3.121049659925504e-06,-3.09438627235821e-06
-100,-1.752975399773376e-11,-2.0446593298332393e-08,-0.00010645420742920913,-9.831760785020127e-07,-100,28675773729.951336,0.0003545397413583616,28675773729.950981,80881690780516.609,4.3103664294724951e+22,1.6065332334461603e-07,6.616354838307045e-08,7.021039026555709e-08,1.627629529251139e-14,0.00021331989507910172,3.7252374679661118e-06,4.4383100705792222e-08,3.0145761774899866e-07,-100,-1.753373425593839e-11,-1.752975399773376e-11,-1.7518969859106502e-11,-1.7517457960645878e-11,3.002090242947402e-08,-2.0446593298332393e-08,-1.30632420915142e-07,-1.2869315676337773e-07,-0.00010646919872669969,-0.00010645420742920913,-0.00010640303517831662,-0.00010641951599253251,-1.0032833301920618e-06,-9.831760785020127e-07,-9.410659794206744e-07,-9.330729399265048e-07
-90,-1.4346619732824347e-11,-3.709635243486368e-09,-8.867714619537914e-05,-2.911914872213983e-07,-90,28790684606.35704,0.00033269310055479719,28790684606.356709,86538267725858.609,6.7513504703881385e+22,4.646628682171815e-08,1.903106745617159e-08,1.493455200132776e-08,3.689585629482225e-15,0.00020637259868418919,3.7466327737386577e-06,1.2762587810940622e-08,8.6667255732780514e-08,-90,-1.4344584177406887e-11,-1.4346619732824347e-11,-1.4343391988399623e-11,-1.4342930147194865e-11,1.0434289726906856e-08,-3.709635243486368e-09,-3.603199709481129e-08,-3.570038310726629e-08,-8.868129910410971e-05,-8.867714619537914e-05,-8.866226803665354e-05,-8.866692798223668e-05,-2.9028637982264627e-07,-2.911914872213983e-07,-2.786606803852239e-07,-2.7625693522007055e-07
-80,-1.1426412030659518e-11,-3.057383156782528e-10,-7.107619470235542e-05,-8.313911790264195e-08,-80,28907383565.422935,0.00031219264371518379,28907383565.422623,92594698008949.266,9.2694055398069728e+22,1.3736501856333333e-08,5.585167771644133e-09,4.5609336645976994e-09,1.1322315307041163e-15,0.0002041019158804883,3.7655913889747919e-06,4.2701573102206073e-09,2.678827541462006e-08,-80,-1.1425739332698177e-11,-1.1426412030659518e-11,-1.1425488804207275e-11,-1.1425279799128814e-11,3.726623625113888e-09,-3.057383156782528e-10,-1.0009878231219445e-08,-9.989421187571598e-09,-7.107736445277624e-05,-7.107619470235542e-05,-7.107177928500459e-05,-7.107312620792611e-05,-8.269361728707736e-08,-8.313911790264195e-08,-7.945522317290201e-08,-7.857818423804425e-08
-70,-8.562473045660087e-12,1.8784942911693266e-10,-5.338535494407086e-05,-2.1159544524515517e-08,-70,29025860515.226772,0.00029295541935599152,29025860515.226479,99079445531455.859,4.1347520586962072e+23,4.379876272143815e-09,1.7638427006678222e-09,4.422541598561591e-09,1.6398270958598712e-15,0.00020757768410425721,3.7806749493417983e-06,2.7600668564654432e-09,1.3312389352343611e-08,-70,-8.56374011678204e-12,-8.562473045660087e-12,-8.562123070694712e-12,-8.56210028968618e-12,1.41903976187292e-09,1.8784942911693266e-10,-2.9427077123913332e-09,-2.960836510270895e-09,-5.338570736057591e-05,-5.338535494407086e-05,-5.338394351787524e-05,-5.3384358984905566e-05,-2.4088905092867208e-08,-2.1159544524515517e-08,-1.9858296620002634e-08,-1.9666363494305616e-08
-60,-5.647764512329461e-12,1.825591399958692e-10,-3.524553782606777e-05,-3.0349533242449156e-09,-60,29146105699.666702,0.00027490358744116294,29146105699.666428,106023009633894.95,9.1945504585805893e+22,1.6361525512862828e-09,6.507541491351104e-10,1.4627212019738267e-09,7.535263121027128e-16,0.00021825727175308479,3.7961818827291741e-06,3.5153606219878453e-09,1.032624149283135e-08,-60,-5.647010986017359e-12,-5.647764512329461e-12,-5.647634953186674e-12,-5.647621590849453e-12,6.219074603662158e-10,1.825591399958692e-10,-9.979127087865368e-10,-1.014245090920067e-09,-3.524566167811827e-05,-3.524553782606777e-05,-3.524501092396913e-05,-3.524516313608032e-05,-1.5722321222710889e-09,-3.0349533242449156e-09,-2.5475188324412985e-09,-2.46353388643622e-09
