voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4","current, barrier 5",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_2 transport over barrier 4,solute_2 transport over barrier 5,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5
-150,-0.0006304313086047055,-1311.1824097456702,-0.864676906792738,-150,22343695701402988.0,0.030056085894709015,22343695701402988.0,7.4340004815252096e+17,1.5243927292576911e+20,0.34833917943842607,0.02740012061985908,1.7599646698058906e-07,64725862.46769806,0.35657700896263123,0.39625117356129991,0.7792517755364966,-150,-0.0006304513439979997,-0.0006304313086047055,-0.0006304239280313936,-0.0006303382437215221,-0.0006302753475310191,-0.000630276261346028,-1311.2058312909212,-1311.1824097456702,-1311.1666454333667,-1310.9883613586426,-1310.8574921114828,-1310.859590430592,-0.8920770274125971,-0.864676906792738,-0.8652878780196969,-0.865284808234918,-0.8652834651700819,-0.8649880932753149
-140,-0.0004767217869045167,-991.7312313203875,-0.29886745299154427,-140,15130126699407504.0,0.03568267104690595,15130126699407504.0,4.2401889363939418e+17,1.876587982518218e+18,0.3439656669688702,0.03354204088645929,1.5456302964518987e-07,123635456.49404049,-0.21395906433463097,0.26038396460125057,0.63559741620465837,-140,-0.000476673424950014,-0.0004767217869045167,-0.0004767372940996134,-0.00047675253838181015,-0.00047682748643687297,-0.00047682798797965916,-991.6158283476252,-991.7312313203875,-991.7709646733431,-991.8026847839355,-991.9586288810037,-991.9597940145941,-0.32102948235115036,-0.29886745299154427,-0.2876669088784999,-0.28766565121953747,-0.2876697773488873,-0.2874874414646911
-130,-0.0003546320705901209,-737.8322704073507,-0.09326289746604743,-130,10246401509721034.0,0.042362569015210301,10246401509721034.0,2.4187394079056109e+17,2.0836765918394393e+19,0.31926373578608036,0.012994295135676029,1.5760151300382675e-07,247553607.74127325,-0.026307910680770874,0.19133135873692117,0.4831634005160384,-130,-0.00035458613243631864,-0.0003546320705901209,-0.00035463500261108925,-0.00035474373394932246,-0.0003546443929309357,-0.0003546455573090514,-737.7447545137256,-737.8322704073507,-737.8377774072112,-738.0640182495117,-737.8573167899923,-737.8599283481044,-0.08115922915749252,-0.09326289746604743,-0.09415352429316855,-0.09415349128322603,-0.09415256449882009,-0.09386936626833631
-120,-0.0002606901252155355,-542.4025094269309,-0.035827668390993495,-120,6940146945404856.0,0.050292962968198698,6940146945404856.0,1.3799439396309296e+17,2.8012009731390177e+18,0.22661222377814738,0.019978927286980183,1.0878920585113538e-07,513168499.29473096,0.24486277997493744,0.33777590156302056,0.75387384120091505,-120,-0.00026065443808576886,-0.0002606901252155355,-0.00026069400980917784,-0.0002606708151460507,-0.000260585696957646,-0.0002605852206033267,-542.3184721339494,-542.4025094269309,-542.4141295865331,-542.3658676147461,-542.1887591044299,-542.187517362755,-0.05050055615720339,-0.035827668390993495,-0.030521628870223208,-0.030521755317532318,-0.030522259853206488,-0.03089812355392496
-110,-0.0001899218465695341,-395.1680937941419,-0.012673820441705175,-110,4701967793050710.0,0.059707949326973757,4701967793050710.0,78749443684654256.0,1.3871232515095452e+18,0.08724560692462546,0.054696722436347045,4.192631754217058e-08,1058519120.4815378,-0.0053033232688903809,0.11669209821316714,0.29026141507924946,-110,-0.00018988517533626955,-0.0001899218465695341,-0.0001899193487558056,-0.00018988027638893885,-0.0001899222005905538,-0.00018992220270648102,-395.12825525191147,-395.1680937941419,-395.16478384488664,-395.0834846496582,-395.1707181451367,-395.17073025658283,0.04202290199464187,-0.012673820441705175,-0.009842821326702422,-0.009842903598959563,-0.009842228467945418,-0.009830665316258091
-100,-0.0001378266986919794,-286.7770457742736,-0.005151351009772043,-100,3186979273835386.5,0.07088544803150125,3186979273835386.5,44959570156333128.0,1.194215530978774e+18,0.32544180480726936,0.008456427597196114,1.5638621810964808e-07,1861538682.7714195,0.1463484987616539,0.31373403314035919,0.79018164205708619,-100,-0.00013783905294532147,-0.0001378266986919794,-0.00013782382569469304,-0.00013791331739657002,-0.00013775808146817845,-0.00013775693117846038,-286.79843320627697,-286.7770457742736,-286.7723867677057,-286.9585952758789,-286.6355901565487,-286.63315347107164,-0.011629046144662425,-0.005151351009772043,-0.003172952976529343,-0.0031726185474663104,-0.003173654622796003,-0.0032385151789640076
-90,-9.978868514106513e-05,-207.63541577849537,0.0027955121090599278,-90,2161680122651139.7,0.084155406428548643,2161680122651139.7,25686764693917720.0,4.9912797020414125e+17,0.3126214813801198,0.03718237026088868,1.5025811595272812e-07,2123013826.4898121,0.054036617279052734,0.30481168099372935,0.63981388651595639,-90,-9.982517169650046e-05,-9.978868514106513e-05,-9.978678489361889e-05,-9.991088135369376e-05,-9.976461988795198e-05,-9.976062323774103e-05,-207.73357206198853,-207.63541577849537,-207.62891114997615,-207.88712310791016,-207.58279293905426,-207.57450162653004,0.036151799286017194,0.0027955121090599278,-0.001030570974871486,-0.0010299251939600573,-0.001028718609572432,-0.000991747911029961
-80,-7.233241294360766e-05,-150.5038051190786,-0.000887026774307742,-80,1467982715119489.2,0.099909538950884988,1467982715119489.2,14693118700519096.0,3.3251805341375891e+17,0.13747864825307943,0.025905728229247013,6.60734624496472e-08,1638536062.4366803,0.012890726327896118,0.1180246262133126,0.30774712722755776,-80,-7.232733014459826e-05,-7.233241294360766e-05,-7.233724108449244e-05,-7.227756200845274e-05,-7.234363545613858e-05,-7.234363547090239e-05,-150.47632150282152,-150.5038051190786,-150.51421400223649,-150.3900375366211,-150.52751618487417,-150.52745854713157,-0.026248534151818603,-0.000887026774307742,-0.0003428059225715911,-0.0003432220744459258,-0.00034699652949308005,-0.00043349922270863317
-70,-5.2623502608562145e-05,-109.4924496524036,-0.004467245995556368,-70,998859501056555.0,0.11861289009225399,998859501056554.87,8421171596777283.0,1.0440923871992641e+18,0.2801141563859346,0.008528930902178544,1.3465583571729942e-07,1045642720.5024248,0.11147722601890564,0.26741515708460539,0.59720139205691247,-70,-5.262981544790932e-05,-5.2623502608562145e-05,-5.2624687165822484e-05,-5.2542057653488096e-05,-5.267245762469629e-05,-5.2676713489205395e-05,-109.50279649184085,-109.4924496524036,-109.4978118355333,-109.32588195800781,-109.59720839017388,-109.60599611439375,-0.0086499810568057,-0.004467245995556368,-0.00012109133952390455,-0.00012105015462715585,-0.0001225729672964769,-0.00022395951236831024
-60,-3.87269928054729e-05,-80.58028177544475,-0.0003413988581542071,-60,681854348466222.87,0.14081756200429851,681854348466222.75,4842111585807806.0,3.4963269309985669e+18,0.4249288502614945,0.019890010679013415,2.1059356485723132e-07,612064671.36724889,-0.29059839248657227,0.41207083054707461,0.93841479212453027,-60,-3.8772191672749064e-05,-3.87269928054729e-05,-3.872756048435296e-05,-3.856159810789183e-05,-3.859857232113914e-05,-3.859754137855382e-05,-80.66126460465603,-80.58028177544475,-80.58165815789596,-80.23633575439453,-80.31326031057168,-80.31105212257626,-0.019937277626013383,-0.0003413988581542071,-4.8606954313354e-05,-4.7266946999968695e-05,-6.059887137517539e-05,-0.0001552073772472795
-50,-2.8663978944141187e-05,-59.641221806406975,-0.0012726091822514718,-50,634725125885103.25,0.16717901193885015,634725125885103.12,3796679490588625.0,1.7271647922506099e+18,0.4316006815060973,0.0285753707735239,1.9867162358866035e-07,-344099413.29560006,-0.30684304982423782,0.36512822871781214,0.81433431280636925,-50,-2.8715058042593476e-05,-2.8663978944141187e-05,-2.8664158198442002e-05,-2.8516386419004816e-05,-2.8528989199205673e-05,-2.8530474837669296e-05,-59.766553989611566,-59.641221806406975,-59.64242720805851,-59.33495330810547,-59.36115857981703,-59.36407153077744,0.02730276159127243,-0.0012726091822514718,-2.3977057061347476e-05,-2.4529117744975792e-05,-5.114152811983019e-05,-0.00031853925611358136
-40,-2.134575010309875e-05,-44.416478373110294,0.002526226648114971,-40,656305773839106.75,0.19847540061797872,656305773839106.5,3306736108331885.0,6.0929088815869056e+17,0.21579937036403862,0.009259831151211984,1.0589944389406266e-07,-188631083.17317724,-0.14747298508882523,0.27304209988856026,0.72819822738537776,-40,-2.139592731442399e-05,-2.134575010309875e-05,-2.1353067502369885e-05,-2.136531207269264e-05,-2.1295751979688904e-05,-2.1290027870529927e-05,-44.5147105025826,-44.416478373110294,-44.43001017985995,-44.45549011230469,-44.31074743741708,-44.298911132218564,-0.006733604503097013,0.002526226648114971,-1.4388043667604799e-05,-1.100099565576329e-05,-2.1102578826009966e-05,8.994885865831748e-05
-30,-1.6047634343959804e-05,-33.39610082656145,0.0079017268590178,-30,678753229136202.12,0.23563056267419458,678753229136201.87,2880582304065162.5,1.6044395644268611e+17,0.2795953266322613,0.10682669106245157,1.002206874403704e-07,-101118185.94396792,0.0034698769450187683,0.24643906692915474,0.57809385501094601,-30,-1.6106968564460438e-05,-1.6047634343959804e-05,-1.6046836473439446e-05,-1.6006747877020067e-05,-1.605209322363166e-05,-1.604900401730907e-05,-33.5853662006557,-33.39610082656145,-33.389167650844115,-33.30577087402344,-33.40011531039315,-33.39353969427248,0.10661183387855999,0.0079017268590178,-7.804131601880152e-06,1.749386890992355e-05,6.849386036900107e-06,-0.00021485718389158137
-20,-1.2149133204518172e-05,-25.279466822743416,0.0005572736963586067,-20,702117778944319.62,0.27974127722268538,702117778944319.37,2509882652696282.0,4.553653184625193e+18,0.08735990198329091,0.047686520829302026,4.055488052866026e-08,53069486.968417101,0.084449278190732002,0.22311605629235143,0.55694474447300346,-20,-1.2176042027822218e-05,-1.2149133204518172e-05,-1.215068714944691e-05,-1.2154648633453644e-05,-1.21868965857856e-05,-1.2189688085046833e-05,-25.366826724726707,-25.279466822743416,-25.28233310357851,-25.29058837890625,-25.35765778334441,-25.363429504483065,0.04761203521047719,0.0005572736963586067,6.6795659194705566e-06,2.541026435665117e-05,-1.9522816090522532e-05,-7.448561882483773e-05
-10,-9.245329004563279e-06,-19.227227836847305,-0.014741904414677265,-10,726454152144423.87,0.33210964356259015,726454152144423.5,2187392526009304.7,1.5897421550278207e+19,0.25113663834804356,0.014806227854991404,1.2068092890805047e-07,27361112.955068875,-0.010107405483722687,0.2302940082614808,0.65172930747746016,-10,-9.235716798822257e-06,-9.245329004563279e-06,-9.251290988139285e-06,-9.130610059231235e-06,-9.247193289730663e-06,-9.237944316631968e-06,-19.20840540493373,-19.227227836847305,-19.249503947918356,-18.998367309570312,-19.240972274736798,-19.221561408487105,-0.012974910147022456,-0.014741904414677265,6.432344031413841e-05,1.6447404050268233e-05,5.613454382702443e-05,-0.00019320759383845143
0,-6.90328888543478e-06,-14.368148684501648,0.00637756659398292,0,751822015433186.37,0.39428151770205139,751822015433186.0,1906815261884325.2,2.2209294195494826e+17,0.29461439209990203,0.034339842636654794,1.325085517687131e-07,13935308.589163782,-0.074523426592350006,0.23005610543083915,0.57489486406375501,0,-6.8601282365717575e-06,-6.90328888543478e-06,-6.906147081452934e-06,-6.992636788340471e-06,-6.877319272659569e-06,-6.880409396544148e-06,-14.25544969481416,-14.368148684501648,-14.37005509983885,-14.550064086914062,-14.310077302881076,-14.316911647099914,-0.027962276042671874,0.00637756659398292,0.0003164779326400228,0.0003870531536449562,0.0003242169322001942,0.0009311518479080405
