voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4","current, barrier 5",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_2 transport over barrier 4,solute_2 transport over barrier 5,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5
0,2.413613149210539e-13,7.973543928994388e-07,3.546352720928958e-07,0,4063204496389.6045,6.0028559766011885e-05,4063204496389.6045,67687855784442576.0,1.2864807557793456e+24,1.4271586419312143e-06,5.33061819518732e-07,2.439214239236749e-13,-3.2058665157751311e-07,-4.9740900408795446e-07,1.1759689370340839e-06,5.0235340212627673e-06,0,2.863849627299686e-13,2.413613149210539e-13,5.760743389010837e-14,5.3910751386164116e-14,4.246353880629368e-14,1.0891690309156044e-13,1.3087080983353871e-06,7.973543928994388e-07,4.831480877598437e-07,6.043138463442815e-07,2.7064814079940866e-07,-1.1845054359582718e-07,2.3948166472109733e-07,3.546352720928958e-07,-6.177556107683706e-08,-1.3389615105552366e-07,-2.7911777458538775e-09,3.9916566846320833e-07
10,3.9739736189484894e-14,-8.117708904685147e-08,1.646201805705072e-07,10,4191861965123.1426,6.153588158427982e-05,4191861965123.1426,68120612839225352.0,1.8768480550476363e+24,3.004257935717951e-07,1.3467703009195642e-06,4.2306495167790946e-13,4.1219103425247144e-08,-4.094336869813997e-07,1.5211584458984998e-06,5.0950335700474795e-06,10,4.1827259471993725e-13,3.9739736189484894e-14,3.33429050775893e-14,2.5139567029561584e-14,1.4317240968372415e-14,-4.792356957972201e-15,1.6656298207351483e-07,-8.117708904685147e-08,9.17383716214637e-09,3.5479461325577284e-08,8.29890033020688e-08,2.192487045249436e-07,1.2221885299368296e-06,1.646201805705072e-07,9.947957666733288e-08,6.072333746942604e-08,3.1910194737234596e-09,-1.245817709827346e-07
20,2.1659709864820225e-13,8.495615597117409e-07,2.5124012728583445e-07,20,4324625535477.5586,6.3081052370983487e-05,4324625535477.5586,68556648516961544.0,2.498638930271325e+24,2.265876920759524e-06,1.3289927153214975e-06,2.8925641390112135e-13,-4.5359863812709943e-07,-4.5359863812709943e-07,1.5139484738611583e-06,6.3966659301238353e-06,20,-6.944728200508601e-15,2.1659709864820225e-13,-7.265931525291911e-14,7.027343774714118e-14,-5.963758145245309e-14,5.5871055082823414e-14,1.1686393204257683e-06,8.495615597117409e-07,1.373531515191928e-07,1.4711900705316472e-07,-3.858297713554204e-07,-1.0972376003337558e-06,-6.059948418624117e-07,2.5124012728583445e-07,-2.954534648136511e-07,1.4577082652067475e-07,6.780112105759205e-09,7.229978734590858e-07
30,6.54024641997852e-14,5.180915927270255e-07,-5.4918255165681273e-08,30,4461624423708.9043,6.4665022516672736e-05,4461624423708.9043,68995946341139112.0,1.9721839573981145e+25,1.4327900679234062e-06,6.356941731899823e-07,3.7098826097217613e-13,-5.511149581420281e-07,-6.2782385533679499e-07,1.1916228921269355e-06,3.85606851196623e-06,30,2.868101101448417e-13,6.54024641997852e-14,6.004302624435955e-14,3.1293240848390396e-14,-8.417815082733447e-14,-4.429313274246783e-14,6.287734457544047e-07,5.180915927270255e-07,-1.3940120169309012e-08,1.3173443989735606e-08,-5.434224640386102e-07,-8.040166221690015e-07,5.807759180243011e-07,-5.4918255165681273e-08,1.9437026683983414e-07,9.10825690425554e-08,8.982921072568303e-09,2.6376507530900817e-07
40,1.37407651450295e-13,9.318021279192297e-07,-3.703823171774534e-08,40,4602992521207.8428,6.6288766276278242e-05,4602992521207.8428,69438500364051064.0,1.8343572103610629e+24,2.685542943581254e-06,8.474892091575592e-07,4.4284420994743227e-13,-8.3579934478892136e-07,-9.164632815617382e-07,1.9372043689260798e-06,8.0420921902319484e-06,40,3.1385038264595265e-13,1.37407651450295e-13,1.0177918355179434e-13,2.6082621164620657e-13,-1.289938273014796e-13,-5.997520151133084e-14,1.4153734522182049e-06,9.318021279192297e-07,1.0123036942033536e-07,7.226707081711692e-09,-8.118472349728618e-07,-1.270169491363049e-06,2.718712721616612e-07,-3.703823171774534e-08,2.670476853016748e-07,8.104509774398139e-07,3.3211602408641204e-09,4.478962266074582e-07
50,1.8718639331853557e-14,-3.2556159159551415e-07,2.212035153104086e-07,50,4748868415013.8682,6.7953282368347987e-05,4748868415013.8682,69884312420290784.0,1.6466665382333915e+24,8.505120427039665e-07,8.911317846138633e-07,2.546162253300627e-13,2.4184411499041751e-07,-1.1323368839904572e-06,8.9954861086451144e-07,4.0520156786096281e-06,50,-6.01233549538449e-14,1.8718639331853557e-14,1.1449452821172498e-14,-2.1589818708867852e-13,3.87180382413842e-14,-9.874412292532053e-15,-2.0216497276237533e-07,-3.2556159159551415e-07,1.0746285861173988e-08,-7.822531859248694e-09,2.2477017045672011e-07,5.249504511084524e-07,-8.656843419885263e-08,2.212035153104086e-07,3.0361728546231044e-08,-6.699282693034547e-07,8.457730755985146e-09,-2.9329424020008155e-07
60,4.633578710080447e-15,-2.757070049650909e-07,1.523153586313608e-07,60,4899395441060.0801,6.9659594589330617e-05,4899395441060.0801,70333390108625384.0,7.7738073821275308e+23,4.6593684810672944e-07,4.944227419822542e-07,1.5616255326281137e-13,2.1134947000687003e-07,-1.4740800005044366e-06,9.184385967292186e-07,3.7518420965103099e-06,60,3.7358895222183717e-14,4.633578710080447e-15,-1.1326744412299129e-14,1.4483580885051225e-13,2.920733918507391e-14,4.9523193519679375e-14,-2.1692325091748899e-07,-2.757070049650909e-07,2.3210189326050568e-09,-1.172700396566504e-08,1.9022984314163856e-07,7.622077191626886e-08,2.250624220323516e-07,1.523153586313608e-07,-3.651239589669931e-08,4.579103460855549e-07,-3.955935350239033e-09,1.164563853267575e-07
70,-4.435778837208054e-14,-3.933650419354895e-07,5.823748859545841e-08,70,5054721763295.6523,7.1408752443283466e-05,5054721763295.6523,70785745309167448.0,5.0288532084744151e+24,1.2841365606419686e-06,2.553317007825129e-07,1.884910379414428e-13,5.19894991870314e-07,-1.8554366387666912e-06,7.0369855069537452e-07,2.508308138326066e-06,70,-1.0113364287782645e-13,-4.435778837208054e-14,-2.4053064084296887e-14,-4.845557753027526e-14,8.735739506361636e-14,5.441469751742978e-14,-5.502808608781606e-07,-3.933650419354895e-07,5.6716704111003935e-09,9.120449939226984e-09,5.210414292948115e-07,7.338556997638079e-07,-4.0507643461751286e-08,5.823748859545841e-08,-7.790782048737568e-08,-1.5579486145611554e-07,1.2130331119187144e-08,-1.9709421218705447e-07
80,3.5198473168833975e-14,2.5173135286948173e-07,-1.6007770164971902e-08,80,5215000473562.7197,7.3201831787392564e-05,5215000473562.7197,71241393093948384.0,3.2468241147630386e+24,6.659982823009614e-07,1.9477988466576335e-07,1.3808312718620235e-13,-1.8233857983598024e-07,-2.3235759296290108e-06,3.1802382483115144e-07,1.4440335833356237e-06,80,1.0486709942014725e-13,3.5198473168833975e-14,5.480808705762229e-16,-1.4494571881252885e-14,-3.32160277660551e-14,-9.944065034006576e-15,3.7193619206732365e-07,2.5173135286948173e-07,1.719976516767474e-08,1.641686463605286e-08,-1.6204829058681166e-07,-2.940620902336377e-07,1.4133246395431343e-07,-1.6007770164971902e-08,-6.88926813135228e-09,-5.344742071144992e-08,-2.2646353352209336e-08,1.1599463739520033e-07
90,3.522283033358317e-14,4.641045718949133e-07,-1.2211835856423825e-07,90,5380389708408.6436,7.503993549370187e-05,5380389708408.6436,71700350926610560.0,7.4546466061263298e+23,1.5848158074760477e-06,4.481411757656373e-07,2.426491949575198e-13,-4.361050450241734e-07,-2.9063765541838647e-06,6.1397695578743435e-07,1.7531867401117274e-06,90,1.6183574460377768e-13,3.522283033358317e-14,-2.4285808462151628e-14,1.1894102540382055e-14,-8.08134503537421e-14,-2.0677792019790904e-14,8.036953165202476e-07,4.641045718949133e-07,5.2606402345389824e-08,3.4740689320959806e-08,-4.0754942712674806e-07,-7.811204909558e-07,1.0325766197638586e-07,-1.2211835856423825e-07,-1.0210160461261885e-07,1.9752322444333004e-08,-4.8452035355920926e-08,3.2602281720139903e-07
100,3.9023769805891785e-14,9.855263028574202e-08,7.252071920760272e-08,100,5551052779998.5293,7.6924194127458355e-05,5551052779998.5293,72162638074580256.0,1.1370792902358567e+24,2.5736781594787317e-07,8.119766910230641e-07,2.1892700768894045e-13,-8.0692141732962174e-09,-3.4835201129923362e-06,1.1950372736099006e-06,3.736557988669641e-06,100,2.0178334825118326e-13,3.9023769805891785e-14,4.0159432374047307e-14,1.7126246713847736e-13,8.270988123775343e-15,-1.7143659437757197e-14,-9.11091149191634e-08,9.855263028574202e-08,2.5953418275603823e-08,1.4408579074765178e-08,1.2258760635310478e-08,1.6625870102870977e-07,6.753402885806281e-07,7.252071920760272e-08,1.1236484009455547e-07,5.273227614566167e-07,1.9685189357049326e-08,-1.3663640244243602e-07
