voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4","current, barrier 5",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_2 transport over barrier 4,solute_2 transport over barrier 5,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5
-150,-8.804900740256445e-14,-5.603255690573251e-07,3.5687656271723555e-09,-150,1.0526220498159084e+20,0.0006512023641101945,1.0526220498159084e+20,1.616428483416542e+23,1.1339513916279073e+26,0.00016178887382122559,2.904959937337107e-05,2.5891798733458065e-11,375464.89801926207,-0.000135671279736016,0.00019176907930493276,0.00032633376503905581,-150,-6.478894935174338e-14,-8.804900740256445e-14,-1.386503139568573e-13,-1.5897988469429243e-13,9.14851464210465e-12,-1.6743284091353414e-11,-8.269304245800413e-07,-5.603255690573251e-07,-5.555520954461731e-07,-6.579243974618471e-07,-2.970750574604608e-05,-0.00016234442591667175,1.408350076279218e-07,3.5687656271723555e-09,-1.0331017117432454e-07,-1.1148646737599776e-07,2.8938112905995073e-05,1.9276514649391174e-05
-140,-6.896199820290502e-14,-4.280915132225754e-07,-7.942941836213985e-10,-140,6.5763150967275454e+19,0.00061598366484435087,6.5763150967275454e+19,1.0676119306490496e+23,4.3810681901361302e+24,9.239036811286091e-06,2.8551205547293557e-06,5.685218685005985e-13,674582.5306607869,-7.9108532418104005e-06,2.5154979583081744e-05,5.5505087267713805e-05,-140,-1.8823526966684137e-13,-6.896199820290502e-14,-1.1052029637601956e-13,-1.172748007323041e-13,2.874330692623937e-13,-2.810887992382049e-13,-5.221566130586552e-07,-4.280915132225754e-07,-4.304443785234997e-07,-5.184046736961825e-07,-1.781521859811619e-06,-9.667128324508667e-06,-2.1761502341832047e-07,-7.942941836213985e-10,-8.648170398783794e-08,-7.121592177731102e-08,1.1919119251024032e-06,2.637505531311035e-06
-130,-5.2932108409486185e-14,-3.290519694551719e-07,-4.5356409231721295e-10,-130,4.1086032480232907e+19,0.00058266968344554513,4.1086032480232907e+19,7.0513420635300149e+22,1.1492577609073832e+25,3.862858798963734e-05,4.4798829909234325e-05,2.5425058865493628e-11,100086.88356487808,-2.4721064235677659e-05,6.4407122582431004e-05,0.00013958266598995998,-130,-8.739453992979656e-14,-5.2932108409486185e-14,-4.6250471965578284e-14,-5.886361745474158e-14,4.528255091554023e-12,-2.0896803773939607e-11,-3.3896950490941435e-07,-3.290519694551719e-07,-3.3223245932789405e-07,-3.1932208078197076e-07,-1.4636167179560289e-05,-3.894791007041931e-05,-6.885481740180687e-08,-4.5356409231721295e-10,1.450929675145722e-08,-1.6038743473720086e-08,1.430080955830125e-05,-3.0498020350933075e-05
-120,-5.946271169925411e-14,-2.0553913449859986e-07,-5.5212947050724964e-08,-120,2.5668952769554514e+19,0.00055115740787106563,2.5668952769554514e+19,4.6572816409571606e+22,2.7372117295659538e+24,2.0341965637271642e-05,1.4120062029627535e-05,9.650495892264143e-12,17669.78946311793,1.799882130626429e-05,3.2994018467429161e-05,7.0338992009821012e-05,-120,-1.3916293649567724e-13,-5.946271169925411e-14,-2.8372522779207397e-14,-4.771893196219406e-14,-7.612864131705919e-13,8.889209479093552e-12,-4.7126718527579214e-07,-2.0553913449859986e-07,-2.5983751976569685e-07,-2.3653883541181612e-07,1.9905855879187584e-06,1.987069845199585e-05,-1.3247177156574147e-07,-5.5212947050724964e-08,2.7576878666785756e-08,-2.0444050206452598e-08,-2.247561848429415e-06,1.187250018119812e-05
-110,-9.20752277583595e-13,2.466177702931855e-06,-2.737898347052181e-06,-110,1.6037103961157018e+19,0.00052134939723450055,1.6037103961157018e+19,3.076076053070337e+22,2.5076923462618197e+25,7.616419770783978e-05,4.352517050233706e-05,1.1575178673707802e-11,6647.9628365107774,-1.9665130366774974e-05,5.7895574098179342e-05,0.00012702946778474651,-110,9.059490241506773e-12,-9.20752277583595e-13,-4.0230254612941413e-13,-5.583597924039187e-13,1.0654426396124206e-11,8.18872544914484e-12,4.918020749755669e-06,2.466177702931855e-06,-3.2096534836307173e-07,-1.111333894398204e-06,-3.610124440456275e-05,-7.12461769580841e-05,1.7211034784427622e-05,-2.737898347052181e-06,-7.30095500045048e-07,-7.913526893910247e-07,3.420275853045185e-05,4.078727215528488e-05
-100,4.250488313325622e-14,-3.522489238541963e-07,2.0585759620203592e-07,-100,1.0019591793954707e+19,0.00049315348050327126,1.0019591793954707e+19,2.0317390406997732e+22,4.7511319368149857e+24,7.847533004359568e-06,2.0616698707384035e-05,8.652203260005261e-12,16161.974774718443,4.5369838517217431e-06,2.2420156146738886e-05,4.0077232131732838e-05,-100,1.6791681760623553e-13,4.250488313325622e-14,-2.639728317221976e-14,4.128124255027253e-14,-1.1620976516281178e-12,-8.484286442399025e-12,-3.4605261589604197e-07,-3.522489238541963e-07,-1.4323184460796672e-07,-1.582933398138408e-07,3.598081093514338e-06,7.495284080505371e-06,4.647408378543101e-07,2.0585759620203592e-07,-7.181734635920711e-09,1.3865966622648735e-07,-3.6173746209095187e-06,-2.0151957869529724e-05
-90,6.646659517145982e-14,-3.776387467844667e-07,2.6417878153627006e-07,-90,6.2601450589227766e+18,0.00046648247149137865,6.2601450589227766e+18,1.3419893439744122e+22,4.8635664722103014e+24,1.336947659069665e-05,1.7318695631025208e-05,6.1815749704411115e-12,12179.222458371432,8.1057216902991058e-06,1.3927779520058987e-05,2.8534172727946111e-05,-90,1.7084012176299955e-13,6.646659517145982e-14,-1.73584003323217e-14,-1.931714822775903e-13,-2.2742935650145697e-12,-6.010734848678112e-12,-8.18973575178461e-07,-3.776387467844667e-07,-1.1885890583771092e-07,-1.4630375618129115e-07,6.3493525885860436e-06,1.2550503015518188e-05,6.284637713412172e-07,2.6417878153627006e-07,3.501448986432769e-09,-3.5317024664450157e-07,-6.848647211206936e-06,-1.669023185968399e-05
-80,1.2172091989149441e-14,-1.78545765335486e-07,8.484212150623033e-08,-80,3.9114301873347553e+18,0.00044125389926607535,3.9114301873347553e+18,8.8643526863797061e+21,2.5174693409540296e+25,1.0824911390249402e-05,7.327962666540781e-06,1.7876680528215455e-12,18235.295391056203,-5.4530842135136481e-06,6.6081552173351991e-06,1.3775376208779894e-05,-80,-4.829866153070069e-14,1.2172091989149441e-14,-1.7909944362402747e-14,-5.3690332680134365e-14,1.314284453530896e-12,1.733977720141411e-12,-2.8470849144923704e-07,-1.78545765335486e-07,-8.484746630697301e-08,-2.40652814463067e-08,-4.289692697057035e-06,-1.084897667169571e-05,-5.593760300734338e-09,8.484212150623033e-08,-8.983313067053e-09,-1.0369345524851442e-07,4.16457183437252e-06,7.224269211292267e-06
-70,4.86533855028863e-14,-2.4548899616356505e-07,1.8306434183996967e-07,-70,2.444073581430784e+18,0.00041738975313483818,2.444073581430784e+18,5.8556147175975918e+21,5.7059894170046106e+25,7.167593928305793e-06,1.0801877959727008e-05,4.043134000130212e-12,60013.380872763977,-3.0669391435367288e-06,9.4701405632646775e-06,2.2551670296086287e-05,-70,1.5467587292480265e-12,4.86533855028863e-14,-1.0187386191917703e-14,-1.6339242083600704e-13,7.979965417446115e-13,3.879741579294205e-12,-6.972390735882072e-07,-2.4548899616356505e-07,-6.162174709316995e-08,-2.1285025151085326e-08,-3.01756699627731e-06,-7.188878953456879e-06,3.4508040550080257e-06,1.8306434183996967e-07,-6.566423378940445e-10,-3.328808984744136e-07,2.6662729391349073e-06,1.0468997061252594e-05
-60,2.922804423449168e-13,-9.52148467471184e-07,9.255402139696223e-07,-60,1.5273478729935478e+18,0.00039481624142410205,1.5273478729935478e+18,3.8685031484125489e+21,5.5414767247621855e+25,9.775496380370896e-06,1.0008826772196681e-05,3.768946538590923e-12,25637.989442799262,5.9658900681824889e-06,8.60565321339045e-06,2.2809517747488442e-05,-60,2.2239297493395747e-12,2.922804423449168e-13,-2.379726398038845e-15,-1.4565803141906264e-13,-1.545016789251348e-12,-8.560974150896075e-13,-1.9486614633024146e-06,-9.52148467471184e-07,-3.098548784405031e-08,1.4581663489854963e-07,4.551311121758772e-06,7.826834917068481e-06,5.276956545486104e-06,9.255402139696223e-07,5.376922086096575e-09,-3.516809328543702e-07,-4.7318702267105765e-06,-4.390254616737366e-06
