voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4","current, barrier 5",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_2 transport over barrier 4,solute_2 transport over barrier 5,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5
-150,1.982561898619901e-08,0.13225114718079567,-0.004247861398765462,-150,22921310230.508453,5.0520764103363884e-09,22921310230.508453,4.5370078298127437e+18,32427185866655276.0,0.0032731862156651914,0.020817212330021838,6.706744137880552e-09,0.026557073136089661,0.016398969243755075,0.030661074687732444,0.058682830437594993,-150,2.075764346430126e-08,1.982561898619901e-08,1.9900318478154885e-08,2.6532363124079562e-08,2.1616303825731604e-08,2.1355238672783442e-08,0.12920835614204407,0.13225114718079567,0.13151204586029053,0.13248154235770926,0.1324662870677315,0.1324660588669536,0.00018247443928153177,-0.004247861398765462,-0.0036451662567529826,0.016569350931256374,0.0012334726513140418,0.00041877666135292646
-140,9.451258244395121e-08,0.5816169828176498,0.004174599864431055,-140,22163949124.543102,4.7275132729148433e-09,22163949124.543102,4.6882891374469847e+18,28403086658481520.0,0.0037608593702316284,0.020089369220333365,6.161078698996393e-09,0.024477545679503606,-0.00049731804862337481,0.014115520337522032,0.043233103468980183,-140,9.576475214287361e-08,9.451258244395121e-08,9.485506599806346e-08,8.960367344387722e-08,9.319498697986486e-08,9.354066270251885e-08,0.5778561234474182,0.5816169828176498,0.5791603326797485,0.5795761933550239,0.5794478054482872,0.579447959162531,0.009963174677269709,0.004174599864431055,0.006471849883794449,-0.010126194543063655,0.0011468431555844447,0.0022256543217271663
-130,-1.7966862680149294e-06,-11.245308846235275,0.015019379375660552,-130,21431612584.759949,4.4238012116879081e-09,21431612584.759949,4.844614746281216e+18,31893334059502972.0,0.006096699472820433,0.014138928705160664,5.185095196389251e-09,-0.0021112610230627216,-0.0021112610230627216,0.021007103030282682,0.047375727867185913,-130,-1.797165976177497e-06,-1.7966862680149294e-06,-1.7990493951127545e-06,-1.7974758536946125e-06,-1.8018713632113187e-06,-1.801272639106828e-06,-11.243300676345825,-11.245308846235275,-11.248776823282242,-11.248898386955261,-11.249397375818646,-11.249396191401493,0.012518077943521236,0.015019379375660552,0.009377815159365067,0.01434977495511952,0.0008804506704998871,0.0027485354422323027
-120,1.2602975080672854e-07,0.7871363610029221,-0.00021689833314474452,-120,20723473754.712784,4.13960068026739e-09,20723473754.712784,5.0061528527370394e+18,1.5728585378667088e+17,0.001311466097831726,0.005524783144824814,1.7350787202395534e-09,0.0070521739111743835,-0.0014903965825957702,0.0072686591501389449,0.016410889536254546,-120,1.2635928931257084e-07,1.2602975080672854e-07,1.2652676328025125e-07,1.277648295269681e-07,1.265664492491381e-07,1.263066560648083e-07,0.7858248949050903,0.7871363610029221,0.7870841957628727,0.7869174983352423,0.7868521074051328,0.7868530451271754,0.0014673568938057533,-0.00021689833314474452,0.0013604092354527024,0.005307884811680069,0.0016003172373153878,0.0007890082254519704
-110,-6.550981118251388e-09,-0.043876755982637405,0.0014921198194978906,-110,20038733098.772003,3.8736581894311355e-09,20038733098.772003,5.1730772615522857e+18,1.4533315654717917e+17,0.00311490383987012,0.017604015997115884,5.666150733170539e-09,0.030978495363598847,-0.00087151262220269319,0.023065461684663512,0.041505472916436047,-110,-5.596790982747527e-09,-6.550981118251388e-09,-6.615649473839824e-09,-9.494987406692845e-10,-6.456246608076485e-09,-6.186224641493393e-09,-0.04674491286277771,-0.043876755982637405,-0.04380735382437706,-0.04364615527447313,-0.04363000902290759,-0.043630311230644606,0.005904319781115676,0.0014921198194978906,0.0012555824245486305,0.018859598421664514,0.0016644220892425437,0.0025073383821968553
-100,-2.4482116081857106e-06,-15.288011521100998,0.00289587233042808,-100,19376617499.395901,3.6248007785083418e-09,19376617499.395901,5.3455675727838648e+18,17763138886376052.0,0.003401185096628012,0.00342031698680354,1.3803863322193455e-09,-0.0021014129024688852,-0.0029362752557086959,0.0051131568997462322,0.01307060753468311,-100,-2.448456757616709e-06,-2.4482116081857106e-06,-2.4485657882382286e-06,-2.44959199451793e-06,-2.4490852100770494e-06,-2.448977850656321e-06,-15.28696471452713,-15.288011521100998,-15.288870751857758,-15.289787530899048,-15.290364762968558,-15.290365899623758,0.0016073334910635018,0.00289587233042808,0.00222005683328315,-0.0005244446563754598,0.0013458956008540093,0.0016815432690542864
-90,-3.628141413705813e-06,-22.651110231876373,0.001767932087333285,-90,18736379384.229774,3.3919308419425182e-09,18736379384.229774,5.5238093750460058e+18,29527850421078168.0,0.002174259926398747,0.018891547277951108,6.102101796884077e-09,-0.00093389346493044298,-0.0040727025265317445,0.025602656973452934,0.045223801230810309,-90,-3.628392163639893e-06,-3.628141413705813e-06,-3.6284066438886315e-06,-3.622613358551507e-06,-3.628556626126765e-06,-3.6287154603483913e-06,-22.650022387504578,-22.651110231876373,-22.650647968053818,-22.65173304080963,-22.652195290778785,-22.652196647430976,0.0004413946265302581,0.001767932087333285,0.0007089906166981791,0.019332941904481368,0.0010145426217111726,0.000519483676814203
-80,4.593257040710729e-08,0.28257157653570175,0.0020742941513354407,-80,18117295882.047279,3.1740212882141993e-09,18117295882.047279,5.7079944451918346e+18,44151362121183064.0,0.002160543401259929,0.013405212528190491,4.294983245899029e-09,0.010880162975480254,0.010880162975480254,0.017663821280136771,0.029223444168090744,-80,4.6452595166416695e-08,4.593257040710729e-08,4.62209589321203e-08,5.022755365300632e-08,4.5951552949824885e-08,4.59562618070984e-08,0.2805684804916382,0.28257157653570175,0.2827290238928981,0.2825712841004133,0.2825122104331007,0.282512364075377,0.004698890735506438,0.0020742941513354407,0.0028956595021161864,0.015479506679525933,0.0021632235906434306,0.0021778435774750526
-70,4.5074676915486604e-08,0.27643367275595665,0.002465675842641544,-70,17518668006.580902,2.9701110097714822e-09,17518668006.580902,5.8983209546530632e+18,2.7187019164812963e+17,0.002466786652803421,0.003083840063841138,1.0047008597551158e-09,0.00047449109666446848,0.00047449109666446848,0.0048963949134337055,0.011499583740180211,-70,4.561695334550731e-08,4.5074676915486604e-08,4.5498717787778183e-08,4.602695068961348e-08,4.5034655183623156e-08,4.502224982985836e-08,0.27430419251322746,0.27643367275595665,0.2767709791660309,0.27651193737983704,0.27640840221231394,0.276408076560234,0.005222914185044558,0.002465675842641544,0.003620496021785387,0.005398683899386976,0.002353399342105071,0.002314843835545838
-60,2.278970019756374e-08,0.13442536257207394,0.003916220703862341,-60,16939819867.320179,2.7793006439881348e-09,16939819867.320179,6.0949936826598666e+18,59050966856217008.0,0.003388751093353737,0.007654328399949933,2.448710340540694e-09,0.0015944351886975506,0.0015944351886975506,0.0086894027209146983,0.017630350664475748,-60,2.351147675435766e-08,2.278970019756374e-08,2.2773469624173102e-08,2.4865615328117395e-08,2.24169049875767e-08,2.2465738838205633e-08,0.13154537230730057,0.13442536257207394,0.13480922998860478,0.13491079956293106,0.1349341234006543,0.13493407835600088,0.007608951656454777,0.003916220703862341,0.0036736297752765733,0.010152638071585021,0.0024983096716350885,0.0026507474580970414
