voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4","current, barrier 5",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_2 transport over barrier 4,solute_2 transport over barrier 5,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5
-50,-3.91143594320004e-09,-0.016338811131686625,-0.004038571784968298,-50,41665117181238.75,0.00048435613152218341,41665117181238.75,86021657350136176.0,4.2580752263278936e+19,0.0158387950159522,0.01644205888851215,4.103216648592572e-09,0.0061511063445822464,0.0032734411528936654,0.0058916890536806679,0.037355830554909417,-50,-3.1906296642709687e-09,-3.91143594320004e-09,-5.535102974971404e-09,-1.8853352533405997e-09,-1.5564809996445575e-09,-1.4318863263788323e-09,-0.017321342943432683,-0.016338811131686625,-0.001482547927480482,-0.011584095656871796,-0.0017404158263636458,-0.0015500757510535368,-0.0012975983918010398,-0.004038571784968298,-0.016534328330178,-9.226944166584872e-05,-0.003987722797319293,-0.0036940205713484886
-40,-3.791205456809818e-09,-0.016519916439677432,-0.0035727679250109052,-40,37670655671532.594,0.00052595751792349681,37670655671532.594,71623000694538952.0,5.4124525997251633e+19,0.016414507661636435,0.016839612980494245,4.194779935131768e-09,0.0056977212258738632,0.0054113170072126147,0.0059997387345762871,0.038273196181917282,-40,-3.1372805986480047e-09,-3.791205456809818e-09,-5.476670432182497e-09,-1.7337267439612333e-09,-1.3860470577439502e-09,-1.2818904970507295e-09,-0.017721925756802648,-0.016519916439677432,-0.0013074180951662129,-0.01162245124578476,-0.0015368172756854484,-0.001335663644842,-0.0009307992896636099,-0.0035727679250109052,-0.01643951951728112,0.0004000934632131248,-0.003557580930646509,-0.003333074847525097
-30,-3.217587961475231e-09,-0.015365565716724728,-0.0023596265095378577,-30,34064306358121.684,0.00057113205068939194,34064306358121.684,59643485805084736.0,2.3200243989859226e+19,0.015244775494721807,0.01355683285144378,3.3209792579314763e-09,0.0054999196205485022,0.0030297495626933459,0.0055563368094679235,0.036240317739945196,-30,-2.939400558255276e-09,-3.217587961475231e-09,-4.2841304266451815e-09,-1.316204461507732e-09,-1.0508922176381442e-09,-9.631511687137054e-10,-0.016124502280064235,-0.015365565716724728,-0.0008797267853424273,-0.00946701318025589,-0.0014628470749558577,-0.001202545543253386,-0.001111907905708445,-0.0023596265095378577,-0.012931330198605885,0.0006255026528378949,-0.00254851471981965,-0.0024048170183661455
-20,-3.2034764378996917e-09,-0.0160688891236601,-0.001963921349217678,-20,33565201339930.816,0.00062018662764340687,33565201339930.816,54121130388561104.0,3.5609313077183721e+19,0.01615036339336484,0.014738307909129427,3.5086220874301333e-09,0.0053577891401328038,0.0032371638760422209,0.005992793700882691,0.038922977396437852,-20,-2.9416986393948533e-09,-3.2034764378996917e-09,-4.35168370130775e-09,-1.1405244538706027e-09,-9.065349023988265e-10,-8.430616138776168e-10,-0.01653652154777774,-0.0160688891236601,-0.0003861581544128967,-0.00981808453798294,-0.0011101108282238147,-0.0009206586108031489,-0.0009130708097405107,-0.001963921349217678,-0.0133889549468502,0.0013493529622792266,-0.0022743294248357415,-0.0021709491399093395
-10,-3.6040480329325053e-09,-0.019226272863892776,-0.0016354529342599345,-10,35202134904218.781,0.00067345450608738845,35202134904218.781,52270991709202256.0,3.0315621909332148e+19,0.019591896830775113,0.018935888500605146,4.483255794707169e-09,0.0053379825318178543,0.0037051240290345098,0.0075894365048511311,0.047954199461495151,-10,-3.3852866396473927e-09,-3.6040480329325053e-09,-5.124289239148437e-09,-9.902360225329175e-10,-7.0141678977662e-10,-6.410334444412683e-10,-0.019582284590455856,-0.019226272863892776,9.61224031925667e-06,-0.012056589126586914,-0.0002050941860820251,6.6163530834106865e-06,-0.0007746711868176183,-0.0016354529342599345,-0.01599821822736449,0.0029376702732406557,-0.0020866438862867653,-0.0020040367796667624
0,-1.6787993602034284e-08,-0.09556839701634336,-0.004612785268464666,0,36921396217543.18,0.00073129756681916723,36921396217543.18,50487514102002992.0,1.9757900837731373e+19,0.11020031663593421,0.10391421819284923,2.4604792434209518e-08,0.0052679991780181104,0.0044065370743802731,0.040353068335771368,0.2526376510693612,0,-1.6392741480651397e-08,-1.6787993602034284e-08,-2.4535110250871495e-08,-1.481348662945674e-09,-2.5267026447667587e-10,6.96821833380215e-11,-0.0963663568800257,-0.09556839701634336,0.004534863670414779,-0.0593874454498291,0.01268184600780619,0.01383395975590851,-0.0029801844833685434,-0.004612785268464666,-0.0788439307455429,0.025070287447306328,-0.007129531819373369,-0.006699494911231341
10,1.0731121203510234e-09,0.006462834445238294,0.00011787154252137556,10,38727097347176.609,0.00079410877260688859,38727097347176.609,48768000912575064.0,1.7759697039586546e+19,0.011262928389813995,0.009410468083088243,2.2946478445371978e-09,0.0055491186956701417,0.0053700021772642211,0.0034204830347213679,0.024831734094392835,10,1.106098198555258e-09,1.0731121203510234e-09,1.531934480876986e-09,-6.922774940030649e-10,-7.512057236552754e-10,-7.62713363660212e-10,0.0063833144158707,0.006462834445238294,-0.0010769694898726812,0.003859996795654297,-0.004734679308036588,-0.004800093944575701,0.0002605843605891759,0.00011787154252137556,0.005319803349421316,-0.004090664733666927,2.2752501536160707e-05,1.9543340389560626e-05
20,-5.9360000102041684e-12,-4.076377439800093e-05,1.855045718962482e-06,20,40623556063829.969,0.00086231483782189821,40623556063829.969,47109888734421064.0,1.4083350306743996e+19,9.406896583641355e-05,3.4087353157019606e-05,1.0580595250922791e-11,0.0058506409602527192,0.0058506409602527192,5.6389438710700606e-05,0.00029506651515163307,20,1.1381589396293922e-12,-5.9360000102041684e-12,-5.4737848361251686e-12,-3.3375518338289118e-12,-6.066705069787203e-12,-9.4424363112934e-12,2.0807406826861552e-05,-4.076377439800093e-05,-6.642051448579878e-05,-7.3261559009552e-05,-5.4836404388359795e-05,-4.3194745813268653e-05,-6.851397109968253e-06,1.855045718962482e-06,1.6126034907926953e-05,2.6213951059617102e-05,8.483417332172394e-06,-7.873402097402504e-06
30,-1.4455044126029107e-10,-0.0010767209374042024,8.720428499332756e-05,30,42615306128306.68,0.00093637912736660835,42615306128306.68,45510739061596000.0,4.7317124208736207e+19,0.0019261228568446809,0.0024065121737472757,5.86703727953302e-10,0.0060804021837676343,0.0058905182031955801,0.00073842042729441051,0.0073267520833684239,30,-5.846370672835264e-11,-1.4455044126029107e-10,-6.451674346816546e-10,-5.032205306488321e-10,-4.830457646826095e-10,-4.796434516859184e-10,-0.001292593266498443,-0.0010767209374042024,-0.00014188931821301765,-0.0014730188995599747,-0.002050734251969146,-0.0020680121750576985,0.00046382563846659775,8.720428499332756e-05,-0.001942686535280678,-0.0008340914573636837,-0.0004822663468075916,-0.00046300843084168264
40,-1.158474396685897e-11,-5.59912284649894e-05,-8.1615142533323e-06,40,44707108092603.047,0.0010168048045915055,44707108092603.047,43968230569645888.0,1.9874102005883073e+19,1.3166753660698305e-05,3.421651358814894e-05,9.145401366941948e-12,0.006381626219510864,0.006381626219510864,3.601833132436184e-05,0.00021298334558343126,40,-1.1732075698410819e-11,-1.158474396685897e-11,-1.0277150962604873e-11,-5.4038351867347955e-12,-2.5866743314688703e-12,-2.9529185292775923e-12,-5.5907579053382506e-05,-5.59912284649894e-05,-5.8654110034694895e-05,-6.907433271408081e-05,-6.725320693541103e-05,-5.8708648994265644e-05,-8.663175824154001e-06,-8.1615142533323e-06,-2.748946738597852e-06,1.767126377671957e-05,2.5553337763994932e-05,2.0137974530598513e-05
50,-2.7905097683163502e-11,0.00015781256579117721,-0.00016600084495290292,50,46903960641182.187,0.0011041382495869999,46903960641182.187,42480151972569104.0,9.007311294313975e+19,0.003866668791388528,0.004171312444064692,1.0005133151842322e-09,0.0066683287472528718,0.0024910819146432015,0.0031052892271717703,0.017305712772208857,50,-1.0284184128673957e-09,-2.7905097683163502e-11,-6.007648462137032e-10,-4.655133107327856e-10,-4.53496503027752e-10,-4.4882677141149037e-10,0.0022550359858541924,0.00015781256579117721,-0.00017152819075860748,-0.0012710103765130043,-0.0016068679369446563,-0.0016116328055343354,-0.004337313289017595,-0.00016600084495290292,-0.001789282241117897,-0.0008174077665898949,-0.000611973344348371,-0.0005950162171188822
60,-2.1880009740823075e-10,-0.0003706763513080594,-0.0004975585078922586,60,49211112499435.844,0.001198972771072633,49211112499435.844,41044395408087768.0,8.5954461471182864e+19,0.009504214994783877,0.015323730789947417,3.675366847677769e-09,0.0069631978420574793,0.0030906082447549207,0.0070259086250307719,0.036879819444295886,60,-3.7900495625505695e-09,-2.1880009740823075e-10,-1.1468271487280044e-10,-4.1463716123253105e-10,-4.0669174176576794e-10,-4.029014596157945e-10,0.0071363861479767365,-0.0003706763513080594,-0.0004899800995676884,-0.0004423842765390873,-0.0023178632933253023,-0.0023678288468071407,-0.015397311558852819,-0.0004975585078922586,-0.00011294601411378517,-0.0010729313362389803,-0.00011039339005947113,-7.358076890540133e-05
70,-2.201740107063194e-09,-0.015549229236245073,0.0009027665935807331,70,51634074937699.266,0.0013019526371007388,51634074937699.266,39658950307655520.0,6.6439921862785835e+19,0.032289347389638345,0.0438148056370996,1.52331693406371e-08,0.0072591443543084579,0.003456731874609896,0.019433490085480384,0.092078354347158636,70,-5.932327768045265e-09,-2.201740107063194e-09,9.300841572591836e-09,3.4655354507267474e-09,3.4054869552471018e-09,3.3940769530574235e-09,-0.007765664980979636,-0.015549229236245073,-0.00030682843597096277,0.01674011815339327,-0.002231733675332061,-0.002299903910325224,-0.01463254755958904,0.0009027665935807331,0.029182258077510563,0.0024462188594043255,0.011744727496989071,0.011743200872320614
80,-2.9333371211839867e-09,-0.020679406776695754,0.0011844689277236984,80,54178634900602.648,0.0014137774519575651,54178634900602.648,38321897711400784.0,3.2991703192330387e+19,0.04485011608493259,0.062433849817136025,2.1500569512338565e-08,0.0075951591350997272,0.0041995283136150438,0.026999116142065484,0.12673443525139322,80,-8.235453878748032e-09,-2.9333371211839867e-09,1.3265115633590535e-08,5.103545310837217e-09,5.038143575863294e-09,5.02554144715963e-09,-0.00963939324083185,-0.020679406776695754,-0.00029629691793431334,0.024170709308236837,-0.0019026383936278728,-0.002007247078258667,-0.02088396717093249,0.0011844689277236984,0.04154988264620354,0.0038433136069215834,0.016675862192641944,0.01668883404836663
90,-3.939395479253631e-09,-0.02775383015557753,0.0015816732573966565,90,56850868793032.727,0.0015352069089967751,56850868793032.727,37031404991646080.0,1.2491772968664288e+21,0.06324299817368018,0.08959832456093482,3.06214057628549e-08,0.0079793101133858544,0.0043591575430800764,0.038104658090697269,0.17899083731651277,90,-1.1378610298583104e-08,-3.939395479253631e-09,1.9242795464271795e-08,7.428231587840127e-09,7.359648236178275e-09,7.347618039609484e-09,-0.012281516876100795,-0.02775383015557753,-0.00033331104881373363,0.035489168018102646,-0.0019709189626921724,-0.0021637080689320964,-0.029373006538800744,0.0015816732573966565,0.06022531802213407,0.0054396593986894,0.02395564748439938,0.024014494607529357
100,-5.831628424749169e-09,-0.041103934717257005,0.0023508798906223573,100,59657156955541.352,0.0016670659516941951,59657156955541.352,35785720951779596.0,5.6143135190042288e+19,0.0988754082581815,0.14267779496727828,4.837716191227183e-08,0.0083647160887564322,0.004666071077207349,0.059655416519662829,0.2806994079792533,100,-1.7409398528719516e-08,-5.831628424749169e-09,3.096776338355231e-08,1.1951811670605093e-08,1.1868852383490437e-08,1.1854232014147511e-08,-0.017016827932820888,-0.041103934717257005,-0.00039263064970063155,0.05777147354092449,-0.002222364065253218,-0.00262799056812367,-0.045828035873538106,0.0023508798906223573,0.09684975909374018,0.008417046221438795,0.03815504090744071,0.03831222254419764
