voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4","current, barrier 5",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_2 transport over barrier 4,solute_2 transport over barrier 5,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5
-150,-0.0006302930541516379,-1310.8943407650222,-0.8652745941581088,-150,22343695701402988.0,0.030056085894709015,22343695701402988.0,7.4340004815252096e+17,1.5243927292576911e+20,0.0014841976226307452,0.0007335873506235657,7.836715742483291e-10,-0.00081107496987890468,-3268.5583235746267,0.0026174844435741819,0.00574391017080687,-150,-0.0006302938378232122,-0.0006302930541516379,-0.0006302932003691583,-0.0006302931049870303,-0.0006302935209078761,-0.0006302934826916705,-1310.8958249626448,-1310.8943407650222,-1310.894640125901,-1310.8945579528809,-1310.8954410169915,-1310.8955750871673,-0.8654942139983177,-0.8652745941581088,-0.8652819121417946,-0.8651074746437004,-0.865081008457922,-0.8647606266476942
-140,-0.00047681819464785106,-991.9393242173246,-0.287626182911481,-140,15130126699407504.0,0.03568267104690595,15130126699407504.0,4.2401889363939418e+17,1.876587982518218e+18,0.0021916956548011512,0.0003917655824707822,1.0224822573367577e-09,-0.0015491097659094955,-2657.0194357587034,0.0023564391465474171,0.0049296938999061988,-140,-0.00047681814575739823,-0.00047681819464785106,-0.00047681829384525385,-0.0004768182532478577,-0.00047681899634420007,-0.00047681916823965557,-991.939033138915,-991.9393242173246,-991.9395012948396,-991.9395179748535,-991.9410554689001,-991.9412248345698,-0.2879102086008061,-0.287626182911481,-0.2876701715165768,-0.2875184430183353,-0.28753147892214775,-0.28781393308781844
-130,-0.00035464368846493174,-737.8558155016508,-0.0942057891334116,-130,10246401509721034.0,0.042362569015210301,10246401509721034.0,2.4187394079056109e+17,2.0836765918394393e+19,0.0031077688190634944,0.0008094122895272449,1.4100049361052101e-09,-0.00022943387186545984,-2151.330922327938,0.0029149523562671952,0.0058965718074797321,-130,-0.00035464260701131953,-0.00035464368846493174,-0.0003546437910728928,-0.000354643653245161,-0.00035464401701625563,-0.00035464393845055037,-737.8537674942054,-737.8558155016508,-737.8560643386174,-737.856014251709,-737.8567821979092,-737.8568752630244,-0.09390247691771947,-0.0942057891334116,-0.09415278324992726,-0.09379773966809779,-0.09378118583167488,-0.09339637684388435
-120,-0.00026059310752990495,-542.2041722148424,-0.03053172113504843,-120,6940146945404856.0,0.050292962968198698,6940146945404856.0,1.3799439396309296e+17,2.8012009731390177e+18,0.002348880953832122,0.0020888750441372395,9.300485380209396e-10,0.0032112234524095794,-1739.2123172445604,0.0029162230063118997,0.006197531792310456,-120,-0.0002605930729926841,-0.00026059310752990495,-0.00026059315825370673,-0.00026059303383953164,-0.0002605922282051687,-0.0002605926133960619,-542.204678738839,-542.2041722148424,-542.2042840741922,-542.2040519714355,-542.2023900557043,-542.2023298578852,-0.02966414106776938,-0.03053172113504843,-0.0305222460985772,-0.030482091322366678,-0.030460500615437737,-0.03175301611190662
-110,-0.0001899196454699409,-395.16545093175955,-0.009768265097591211,-110,4701967793050710.0,0.059707949326973757,4701967793050710.0,78749443684654256.0,1.3871232515095452e+18,0.00686291404417716,0.006740842514128431,2.0913980126977417e-09,-0.0028504599057003685,-1404.0233960371559,0.0038230563024266441,0.0076967554756532481,-110,-0.00018992022027118044,-0.0001899196454699409,-0.00018992128838091413,-0.00018992015666274373,-0.0001899214292076578,-0.0001899217368679536,-395.1643396290019,-395.16545093175955,-395.1688199591363,-395.168701171875,-395.1711295717733,-395.1712025430461,-0.01322923059342429,-0.009768265097591211,-0.009842411214889516,-0.006488388079295859,-0.006817526415530356,-0.007668307633139193
-100,-0.00013776013640068215,-286.63994807447307,-0.003050424751563696,-100,3186979273835386.5,0.07088544803150125,3186979273835386.5,44959570156333128.0,1.194215530978774e+18,0.0018814410736922582,0.0011172912808285291,7.028774860859573e-10,-0.0021105019373969139,-1131.4307439891468,0.0023321274767610263,0.0056893998632563765,-100,-0.00013776023250371198,-0.00013776013640068215,-0.00013776021548411437,-0.00013776005602569315,-0.00013776075890317924,-0.00013776046429276448,-286.6397126094671,-286.63994807447307,-286.64003058475555,-286.6396713256836,-286.6415527667573,-286.6408230896586,-0.003703569294884801,-0.003050424751563696,-0.0031734865194848762,-0.0032146896679863257,-0.002586278014056272,-0.0027612855010374915
-90,-9.97651953756401e-05,-207.58395556686446,-0.0010809307273120794,-90,2161680122651139.7,0.084155406428548643,2161680122651139.7,25686764693917720.0,4.9912797020414125e+17,0.0015853193527277654,0.0013174448544315646,5.281326291280228e-10,-0.0015130878190108702,-909.53729249709761,0.0019520789058085316,0.0044279234629480742,-90,-9.976466724301097e-05,-9.97651953756401e-05,-9.976494394430465e-05,-9.976511170184957e-05,-9.976466798420017e-05,-9.976466738583573e-05,-207.58324700186495,-207.58395556686446,-207.58346604241206,-207.58355712890625,-207.58237024751173,-207.582396582221,-0.0004954242031089962,-0.0010809307273120794,-0.0010304754101890363,-0.0014174335119725434,-0.0018128690575405608,-0.001771499439200852
-80,-7.23418649589247e-05,-150.5238747871481,-0.00028319669581833296,-80,1467982715119489.2,0.099909538950884988,1467982715119489.2,14693118700519096.0,3.3251805341375891e+17,0.005658124527144537,0.0045348592720984016,2.2038796317416787e-09,-0.0037279540770945654,-728.61141982095478,0.0048028269103267806,0.011332731042887062,-80,-7.234285455198482e-05,-7.23418649589247e-05,-7.2342776099721e-05,-7.234219554799794e-05,-7.234406883855645e-05,-7.234387205723412e-05,-150.524392516003,-150.5238747871481,-150.52574466302065,-150.52581787109375,-150.52951493253505,-150.52953291167523,-0.0025952209543902427,-0.00028319669581833296,-0.00032214317499647174,0.0015996281202150797,0.0012984956925739394,0.0019396383177081589
-70,-5.267387406393776e-05,-109.59939920622855,-0.0012571954566737986,-70,998859501056555.0,0.11861289009225399,998859501056554.87,8421171596777283.0,1.0440923871992641e+18,0.006772910471227078,0.0028323563738013036,3.0516638847179873e-09,0.018234005128883575,-580.79197620700427,0.0076838762057855987,0.02296910594447998,-70,-5.2673397822675235e-05,-5.267387406393776e-05,-5.267286677269306e-05,-5.267425694329842e-05,-5.267173690846603e-05,-5.2671205279413704e-05,-109.60029651317745,-109.59939920622855,-109.59805806472218,-109.60150909423828,-109.59607211370314,-109.59473618376705,0.001575160917127505,-0.0012571954566737986,-0.00012505239570065492,0.0007126323111581456,0.0004224387631115156,7.781056410749443e-05
-60,-3.859564749611992e-05,-80.30701148323715,-0.00030517252230310987,-60,681854348466222.87,0.14081756200429851,681854348466222.75,4842111585807806.0,3.4963269309985669e+18,0.013553466191126518,0.015805998294775477,7.366696204646149e-09,-0.013774199950758246,-459.6203982611616,0.019952249593750915,0.033671999357467175,-60,-3.8594806204411834e-05,-3.859564749611992e-05,-3.859487372347784e-05,-3.859550163428404e-05,-3.860217290061648e-05,-3.8597377534827954e-05,-80.3065464165993,-80.30701148323715,-80.3055728031324,-80.30607604980469,-80.31856681017848,-80.31912626932353,0.0016229819157160819,-0.00030517252230310987,-4.817194883294716e-05,-0.001253073495341539,-0.0033386131232994234,0.012467385171476053
