voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4","current, barrier 5",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_2 transport over barrier 4,solute_2 transport over barrier 5,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5
-150,-3.799116363299719e-05,-1.250258612417262,-78.21594001993071,-150,4.3978379322059642e+17,4.0341764968392273e-06,4.3978379322059642e+17,1.0901451475044945e+23,2.5297676679452529e+19,33.234610199361136,26.86389402397124,1.2502109490422476e-05,15.750284645376123,15.750284645376123,30.543639559986588,54.325635587046591,-150,-4.286426467927216e-05,-3.799116363299719e-05,-4.598855833564954e-05,-4.2585520491501e-05,-5.0493273123419666e-05,-4.505937676211164e-05,-16.484572419329574,-1.250258612417262,0.03043756575296232,0.000525116211065324,0.0003808383891284761,16.750037780031562,-78.19935013757588,-78.21594001993071,-95.71017588788345,-88.60942309349775,-105.06324416154712,-104.92319780864285
-140,-3.008950619755913e-05,-1.838192532283294,-61.382749292999506,-140,3.780574897063607e+17,6.9393089240275357e-06,3.780574897063607e+17,5.4480567711480158e+22,1.542283828010862e+19,32.52143712826952,21.943617212777554,9.470480624852077e-06,288.80597377211694,0.031226074153891611,28.119883674271932,56.924892931477828,-140,-3.329974113038592e-05,-3.008950619755913e-05,-3.6340145402005304e-05,-3.241298443763999e-05,-3.9559986822411206e-05,-3.259612414820567e-05,-13.371981934839331,-1.838192532283294,-0.008837043808360062,0.004699157609138638,0.004599652038344499,19.149455193430185,-60.37319625148439,-61.382749292999506,-75.6082272433814,-67.44588024914265,-82.31681346426194,-80.59011567245255
-130,-2.4037159880852376e-05,-2.7814169297167597,-48.1606198430527,-130,3.2507317813778374e+17,1.1936515018819023e-05,3.2507317813778374e+17,2.7233508073778293e+22,1.7517278783428264e+20,27.186625880809963,18.469590069320475,7.983304803206632e-06,157.15252895575097,36.1120636688321,23.192153953422416,46.343802624755604,-130,-2.698902412660685e-05,-2.4037159880852376e-05,-2.993614744190137e-05,-2.609363101132025e-05,-3.202046468405901e-05,-2.653546307376462e-05,-11.4678845830881,-2.7814169297167597,0.0021971440968048175,0.009918061736243544,0.006286516315656356,15.718741297721863,-48.51168103659056,-48.1606198430527,-62.2905772094673,-54.30047598481178,-66.63020991237318,-65.69235910435852
-120,-1.6286762250286836e-05,-2.826710109016515,-32.003920789342374,-120,2.7959576333466973e+17,2.0532360261574478e-05,2.7959576333466973e+17,1.3617322108745698e+22,8.2950011556105032e+18,22.557318949001967,19.05576495967034,8.250547832661804e-06,66.236013244965463,0.45063292203448363,18.964668507553846,42.983943626145624,-120,-1.8390092738409615e-05,-1.6286762250286836e-05,-2.3323316524881365e-05,-1.833663337074474e-05,-2.453731008294864e-05,-1.9552893673617e-05,-7.654437490600289,-2.826710109016515,-0.09948263019965278,0.046456213283818215,0.006163820308588447,14.90288145840168,-33.16190380029397,-32.003920789342374,-48.46325903072284,-38.18459829688072,-51.059685749012715,-50.61959403430898
-110,-1.3744095171344286e-05,0.07512459562410356,-28.647867440246046,-110,2.4056476122461965e+17,3.5318333470567094e-05,2.4056476122461965e+17,6.8113282135777115e+21,1.3837692639514139e+20,19.544439565266032,9.110519488467617,4.398889425281495e-06,56.868038227362867,-0.011875946610481136,15.80856713342026,29.055605088936098,-110,-1.6388198350233895e-05,-1.3744095171344286e-05,-1.6861819908613564e-05,-1.4076936082567017e-05,-1.814298459662578e-05,-1.4347787060172268e-05,-8.121409449602028,0.07512459562410356,-0.02160571735554698,0.015883884101640433,0.01153608400126313,11.423030115664005,-28.685182610448198,-28.647867440246046,-35.07053149557396,-29.300926506519318,-37.75838692871366,-37.46925907039329
-100,-8.92923915112963e-06,1.4819756990048099,-19.567341167479753,-100,2.0706961755396918e+17,6.0752132889106447e-05,2.0706961755396918e+17,3.4084337077011355e+21,1.3415667239721802e+19,21.343015102691247,11.482392669448018,5.515982756914625e-06,51.682664281422852,-0.0037910249033491056,15.945718733989841,33.147390371410459,-100,-1.119649730837721e-05,-8.92923915112963e-06,-1.2691829423097985e-05,-8.856292823509458e-06,-1.4372275580424084e-05,-9.332683183562336e-06,-5.903134783751559,1.4819756990048099,0.02155559805779936,0.012248499364432064,0.019911295937753766,15.439880318939686,-19.36149172630714,-19.567341167479753,-26.422671320673544,-18.435741245746613,-29.91813391519463,-29.712069991158156
-90,-5.509014219795895e-06,-0.16696455346510408,-11.351474775001407,-90,1.783285154628912e+17,0.00010450157999814547,1.783285154628912e+17,1.7064671698366274e+21,4.1331341325741286e+18,23.58977808132115,13.959872308279277,6.574818181478671e-06,46.449056588397056,-0.080024032934823588,20.134196170872112,39.677870890849015,-90,-7.1618922580584585e-06,-5.509014219795895e-06,-8.649768177669076e-06,-5.870048821482808e-06,-1.2083832401274566e-05,-6.23444288124454e-06,-5.5592091239923525,-0.16696455346510408,0.031765634029170035,0.01093742810189724,0.018738716653444128,18.030568957328796,-11.195841978217455,-11.351474775001407,-18.019030143179407,-12.221292495727539,-25.155714286496732,-24.992586714882826
-80,-5.108945139985022e-06,0.9993073937990857,-11.296552702784538,-80,1.5367017875676365e+17,0.00017975632628475146,1.5367017875676365e+17,8.5488050369551493e+20,1.169272832473061e+20,8.419870258597738,16.10395612811697,7.73345936990041e-06,2.5904383718144417,-0.066523895219050916,13.698084132303043,29.173911416206369,-80,-4.051976017807053e-07,-5.108945139985022e-06,-3.2066490488025493e-06,-8.138656971681117e-06,-5.9069610669490966e-06,-3.3187305558668413e-06,-0.12044038000524715,0.9993073937990857,0.12330612087297549,-0.1013956069946289,-0.08380016782649674,8.299429878592491,-0.7628141989742492,-11.296552702784538,-6.754382708968478,-16.866770327091217,-12.23493860419785,-12.43834350596728
-70,3.497390465827636e-07,-0.4905573771342233,1.0547516234219074,-70,1.3251824741784458e+17,0.00030920428992521886,1.3251824741784458e+17,4.285782951132216e+20,5.153847194365185e+18,9.248998809772557,6.369248799538115,2.806541084393416e-06,9.0936451637783602,-0.014258041919491239,8.0201193950933796,14.725716899573225,-70,-2.4674666900085963e-07,3.497390465827636e-07,-6.787685180192755e-07,3.4676201687827705e-07,-2.4568020378106525e-06,-3.0852137633018374e-07,-2.519161883908337,-0.4905573771342233,-0.050853988621906286,0.13741847313940525,0.1369105388389313,6.72983692586422,1.166027462761905,1.0547516234219074,-1.3784330005510128,0.6299066543579102,-5.20322133677621,-5.128508379894049
-60,4.4466334751627386e-07,0.13335856596160767,0.8363197315484285,-60,1.1437786175910072e+17,0.00053187164471033737,1.1437786175910072e+17,2.1504786520701259e+20,3.8866786753955087e+18,0.3451191065398905,1.1179864160484385,5.691709371646092e-07,-0.19790984014508012,-1.7539378323597519,0.95897329256279695,1.9723028465872263,-60,3.131380028579345e-07,4.4466334751627386e-07,8.682015705897126e-08,2.2807900857925414e-07,-1.2450758964833536e-07,-3.494095367504268e-09,0.25897187682130596,0.13335856596160767,0.13401193957319849,0.03559214621782303,0.03389955968280106,0.37901866622269154,0.478908475914249,0.8363197315484285,0.09130822226325108,0.45084328949451447,-0.28166668450001,-0.25994938831721726
