voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4","current, barrier 5",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_2 transport over barrier 4,solute_2 transport over barrier 5,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5
-150,-3.065403752244654e-12,-1.8849028877394923e-05,-1.4291300276525476e-07,-150,2555684555425.6445,4.1380942347319121e-05,2555684555425.6445,61759940940330360.0,7.4916382110425819e+22,2.772996943178896e-09,2.627532413868039e-09,3.9762727510587047e-16,0.0003361301170426666,0.0003361301170426666,1.1293282014773108e-09,9.6956873859191237e-09,-150,-3.0654799710921665e-12,-3.065403752244654e-12,-3.065297636203785e-12,-3.06516490365089e-12,-3.0651100444704633e-12,-3.0650823438170606e-12,-1.8848989436826002e-05,-1.8849028877394923e-05,-1.8850029158468118e-05,-1.8850919908506517e-05,-1.8851597567023763e-05,-1.885176243376918e-05,-1.4317060959001537e-07,-1.4291300276525476e-07,-1.4208166359922762e-07,-1.4122201719146688e-07,-1.4071196702015185e-07,-1.4054307717614734e-07
-140,-2.372163232696017e-12,-1.462268338680195e-05,-9.241371451418345e-08,-140,2633961696158.561,4.2420021037591452e-05,2633961696158.561,62092418431957328.0,1.1564586179327096e+23,5.1738672312651255e-09,4.509466214992156e-09,6.159794448345746e-16,0.00034706721104732214,0.00034706721104732214,1.252720417375286e-09,1.117568477087274e-08,-140,-2.3720719807089453e-12,-2.372163232696017e-12,-2.372309128075214e-12,-2.3725347099945298e-12,-2.37268796015378e-12,-2.372685680508724e-12,-1.46231123148155e-05,-1.462268338680195e-05,-1.4620645546914446e-05,-1.461899810783476e-05,-1.4617938447584236e-05,-1.4618246495956555e-05,-9.19144440558739e-08,-9.241371451418345e-08,-9.38879883255929e-08,-9.541577128402423e-08,-9.642391027086606e-08,-9.62627710876518e-08
-130,-1.8641288888867245e-12,-1.1514766762190428e-05,-6.074673403189124e-08,-130,2715331766652.2231,4.3485191074830106e-05,2715331766652.2231,62442677599820840.0,1.2225066134746899e+23,5.154509838162409e-10,9.968082799243223e-10,3.098258425338659e-16,0.00035833048981686477,0.00035833048981686477,8.703032754764947e-10,5.7827538903281565e-09,-130,-1.8641020323356017e-12,-1.8641288888867245e-12,-1.8641794002979776e-12,-1.8641904764579796e-12,-1.8641829081426778e-12,-1.8638806506154457e-12,-1.1514831249392898e-05,-1.1514766762190428e-05,-1.1514825404956852e-05,-1.1515127312292138e-05,-1.1515282213174244e-05,-1.1514954167068936e-05,-6.063066848582821e-08,-6.074673403189124e-08,-6.087506374497553e-08,-6.075867986510275e-08,-6.065760796555505e-08,-5.987825546505121e-08
-120,-1.3894821628937722e-12,-8.594334708653486e-06,-3.9543516128226486e-08,-120,2799744151634.3735,4.4577107614792705e-05,2799744151634.3735,62806770143724880.0,6.3904086197500746e+22,1.0918191045543053e-09,1.2143362981831274e-09,2.2806569858058735e-16,0.00036994979688124323,0.00036994979688124323,4.009503790820485e-10,3.7863228786566643e-09,-120,-1.3894669660041715e-12,-1.3894821628937722e-12,-1.3894798389064564e-12,-1.3893648667286556e-12,-1.3892870217036973e-12,-1.3892540971951916e-12,-8.594382966187197e-06,-8.594334708653486e-06,-8.594615523493943e-06,-8.59521743217114e-06,-8.59542652775804e-06,-8.59533975017257e-06,-3.9471956370107364e-08,-3.9543516128226486e-08,-3.939585531437855e-08,-3.8736061469535343e-08,-3.838855167559094e-08,-3.832917983004336e-08
-110,-8.886654998277584e-13,-5.50011305639538e-06,-2.3556142925151846e-08,-110,2887183472551.0977,4.5696442264248991e-05,2887183472551.0977,63181799927779296.0,5.1490805327851833e+22,3.2254980747957462e-09,3.810232462875263e-09,8.04422700294298e-16,0.00038194856231346566,0.00038194856231346566,8.2872955116273848e-10,8.1400415321734517e-09,-110,-8.887724921976314e-13,-8.886654998277584e-13,-8.886071437612454e-13,-8.890131312873634e-13,-8.892836219600512e-13,-8.894115664615397e-13,-5.500027867810786e-06,-5.50011305639538e-06,-5.498652794200254e-06,-5.497663040377517e-06,-5.496887558320584e-06,-5.497149686561897e-06,-2.3932670956128277e-08,-2.3556142925151846e-08,-2.4104138983660566e-08,-2.58661430052598e-08,-2.7098112100791896e-08,-2.736637538802711e-08
-100,-6.108742843236988e-13,-3.7811494928852033e-06,-1.6024143456583317e-08,-100,2977661626807.4561,4.6843883494067116e-05,2977661626807.4561,63565644107721848.0,1.3432344043067677e+23,9.429882125806463e-10,1.2489396208860068e-09,3.3047584293120494e-16,0.00039434660483676027,0.00039434660483676027,7.8009837668845681e-10,7.5283041846999883e-09,-100,-6.108793781622878e-13,-6.108742843236988e-13,-6.107383672233762e-13,-6.107035754927431e-13,-6.105489023193566e-13,-6.108135917899382e-13,-3.781487529330718e-06,-3.7811494928852033e-06,-3.781932887081396e-06,-3.782092481097784e-06,-3.781616273473154e-06,-3.7814543247804977e-06,-1.5871023606450763e-08,-1.6024143456583317e-08,-1.5208235683322726e-08,-1.5019850252429023e-08,-1.477520383569731e-08,-1.5682300125163806e-08
-90,-3.24927515568461e-13,-2.009531336830952e-06,-9.365154207685578e-09,-90,3071211813849.9048,4.8020137062672421e-05,3071211813849.9048,63956748183404400.0,7.3237483843176316e+22,5.548148209572838e-10,2.2314117220645358e-10,6.933904081103641e-17,0.00040716194077094288,0.00040716194077094288,5.3353049465233987e-10,5.0611292071985356e-09,-90,-3.249530526037603e-13,-3.24927515568461e-13,-3.2493148290163594e-13,-3.2495679859311217e-13,-3.2488745955230114e-13,-3.2492486297193145e-13,-2.009327348062584e-06,-2.009531336830952e-06,-2.0094588715213746e-06,-2.00931071350015e-06,-2.0090028325767844e-06,-2.0095576473977417e-06,-9.546852197672706e-09,-9.365154207685578e-09,-9.41376930059859e-09,-9.56686108111171e-09,-9.50438755774113e-09,-9.343719908905257e-09
-80,-1.7571771268947396e-13,-1.085165188664458e-06,-5.849717432671042e-09,-80,3167884058830.7622,4.9225926450139373e-05,3167884058830.7622,64353975380016296.0,1.3231556749291863e+23,9.160210368008848e-10,6.276369424185191e-10,9.526773346855127e-17,0.00042041190346287828,0.00042041190346287828,3.1753903183721254e-10,3.1369716347522426e-09,-80,-1.75714495107826e-13,-1.7571771268947396e-13,-1.7575541453503915e-13,-1.7570427377202813e-13,-1.756728831351695e-13,-1.756601468015706e-13,-1.0851443441595165e-06,-1.085165188664458e-06,-1.0854995923237354e-06,-1.0857249175614788e-06,-1.0858330557660329e-06,-1.0860603651963174e-06,-5.850097295478918e-09,-5.849717432671042e-09,-5.800186781450573e-09,-5.527908797375858e-09,-5.375866421507627e-09,-5.2224603530603986e-09
-70,-8.327800883037583e-14,-5.126018540052568e-07,-3.617951993550861e-09,-70,3267741865286.0288,5.0461993303183537e-05,3267741865286.0288,64756495956331440.0,1.007194960243989e+24,6.710261929443462e-10,5.660562019116355e-10,7.425962125218713e-17,0.00043411378111424205,0.00043411378111424205,2.447637630208806e-10,2.3968543697347938e-09,-70,-8.328507400854335e-14,-8.327800883037583e-14,-8.328221165424604e-14,-8.324141906455979e-14,-8.321925435384542e-14,-8.321081438729116e-14,-5.126043109981993e-07,-5.126018540052568e-07,-5.129316637542125e-07,-5.130443973256054e-07,-5.132566075122572e-07,-5.132728801982012e-07,-3.6387746149557643e-09,-3.617951993550861e-09,-3.4661645468826654e-09,-3.2824800655362196e-09,-3.107196724038124e-09,-3.0727184130441287e-09
-60,-2.2935015951462817e-14,-1.3960594921823104e-07,-1.7794721807184999e-09,-60,3370859719183.498,5.1729097891327347e-05,3370859719183.498,65163705855938392.0,3.8401835234530601e+23,5.626006327474897e-10,3.478440233422568e-10,1.1023482907830373e-16,0.00044828508221289484,0.00044828508221289484,2.5994125221604893e-10,2.4247453699786643e-09,-60,-2.2997721423223538e-14,-2.2935015951462817e-14,-2.2887486594145234e-14,-2.2937715424654673e-14,-2.2951679550655873e-14,-2.2939960382872822e-14,-1.3970619505698778e-07,-1.3960594921823104e-07,-1.3948768720628557e-07,-1.3923294560238934e-07,-1.3919270425642152e-07,-1.391435944242403e-07,-1.9250592231401242e-09,-1.7794721807184999e-09,-1.690259374838599e-09,-1.9743993107113056e-09,-2.0381033981808558e-09,-2.0260816357975386e-09
