voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4","current, barrier 5",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_2 transport over barrier 4,solute_2 transport over barrier 5,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5
-50,-0.010515958403850974,-20080.97182345939,-22780.857421138517,-50,245491453.28285667,66390.542102761305,245425062.74075392,3697.6871329485084,1.1005955319037448e+17,3.9814040064811707e-08,2.850356395356357e-08,4.2032349822918036e-15,725822.39233143663,4.71482053399086e-08,1.3939193331694471e-08,6.5021452966404145e-08,-50,-0.010515958403853637,-0.010515958403850974,-0.010515958403851325,-0.010515958403851798,-0.010515958403854516,-0.010515958403855177,-20080.971823468426,-20080.97182345939,-20080.971823450265,-20080.97182344286,-20080.97182343794,-20080.971823428612,-22780.85742114231,-22780.857421138517,-22780.857421144174,-22780.857421149354,-22780.857421160297,-22780.85742116702
-40,-0.008131844533440576,-16457.637583202853,-17151.47001439288,-40,240698524.80759722,71005.306105252675,240627519.50149196,3389.8667298300875,5.295922805312873e+17,3.306195139884949e-08,2.412707544863224e-08,2.4338170367954604e-15,738801.44699510385,5.1921233534812927e-08,1.2031173384107459e-08,5.2126164606924874e-08,-40,-0.00813184453343968,-0.008131844533440576,-0.008131844533441238,-0.008131844533441283,-0.008131844533441257,-0.008131844533442114,-16457.637583209755,-16457.637583202853,-16457.63758319401,-16457.637583187716,-16457.637583180316,-16457.637583176693,-17151.470014386636,-17151.47001439288,-17151.47001439937,-17151.470014402657,-17151.470014406277,-17151.470014410763
-30,-0.005887839451939247,-12620.355772364386,-12066.349741593236,-30,236992961.46347415,75940.839393913266,236917020.62408024,3120.7577287125614,2.9869553226240269e+17,3.731111064553261e-08,2.6746420189738274e-08,3.610826915245724e-15,750097.05444938305,4.8894435167312622e-08,1.1721791562084458e-08,5.8748549415857387e-08,-30,-0.005887839451941584,-0.005887839451939247,-0.005887839451939176,-0.005887839451941294,-0.005887839451941341,-0.005887839451942787,-12620.355772370298,-12620.355772364386,-12620.35577235576,-12620.35577234975,-12620.355772342307,-12620.355772332987,-12066.349741597573,-12066.349741593236,-12066.349741597325,-12066.349741606944,-12066.349741610808,-12066.349741619983
-20,-0.0037974563665735647,-8568.421837210946,-7568.024932123506,-20,234358023.2211298,81219.438436101744,234276803.78269371,2885.4917952370197,1.3322449642951749e+17,1.873195287771523e-08,1.9990693544968963e-08,4.908400075276376e-15,759674.61062738241,3.3178366720676422e-08,1.5074771899229454e-08,7.1194834764566617e-08,-20,-0.003797456366575456,-0.0037974563665735647,-0.003797456366574664,-0.003797456366578473,-0.003797456366575684,-0.00379745636657617,-8568.421837215981,-8568.421837210946,-8568.42183720498,-8568.421837201604,-8568.42183719725,-8568.421837197791,-7568.024932126893,-7568.024932123506,-7568.02493212992,-7568.024932143497,-7568.02493213697,-7568.024932138214
-10,-0.0018521290587931202,-4336.530285573503,-3612.4123191143735,-10,232781806.64256138,86864.949512323205,232694941.69304904,2679.8128353201596,3.8220003301424134e+17,7.043126970529556e-09,7.2177499532699585e-09,1.184382453223165e-15,767403.92909538886,2.3283064365386963e-09,9.4700800362500923e-09,5.7161656112462988e-08,-10,-0.001852129058792664,-0.0018521290587931202,-0.001852129058793214,-0.0018521290587936036,-0.0018521290587937415,-0.0018521290587938484,-4336.530285573914,-4336.530285573503,-4336.53028557307,-4336.530285571513,-4336.530285569785,-4336.530285566871,-3612.4123191127437,-3612.4123191143735,-3612.412319114883,-3612.4123191168765,-3612.4123191181716,-3612.4123191199615
0,1.9290819182060655e-16,-1.5243131201714277e-09,1.3642420526593924e-09,0,232257191.10686761,92902.876442747045,232164288.23042485,2500.0,68328656695038632.0,4.376488504931331e-09,3.255991032347083e-09,1.0210729669779538e-15,773146.35623710172,1.1408701539039612e-08,7.8746030499322765e-09,4.8691636816283745e-08,0,-7.553142495453357e-16,1.9290819182060655e-16,-6.107788067311048e-16,2.657587174326181e-16,2.6401030481792984e-16,-8.392380550503733e-17,-1.1641532182693481e-09,-1.5243131201714277e-09,-2.9103830456733704e-11,1.6880221664905548e-09,1.648004399612546e-09,2.852175384759903e-09,-1.775333657860756e-09,1.3642420526593924e-09,-1.8917489796876907e-09,-1.4551915228366852e-11,0.0,-1.6880221664905548e-09
10,0.0018521290587920577,4336.530285582885,3612.4123191063663,10,232781806.64256144,86864.949512323205,232694941.6930491,2679.8128353201605,2.3252455996127856e+17,3.13448254019022e-08,2.9976945370435715e-08,4.583139423530724e-15,777068.51336588711,-4.0396116673946381e-08,1.1987478022966169e-08,5.860024289514737e-08,10,0.0018521290587891158,0.0018521290587920577,0.0018521290587908317,0.0018521290587914844,0.001852129058792952,0.001852129058793699,4336.53028558931,4336.530285582885,4336.530285575864,4336.5302855685295,4336.530285564535,4336.530285557965,3612.4123190939717,3612.4123191063663,3612.41231910605,3612.412319111754,3612.4123191183317,3612.4123191239487
20,0.00379745636657627,8568.421837198737,7568.024932138054,20,234358023.2211298,81219.438436101744,234276803.78269371,2885.4917952370197,56797291883422344.0,1.4206307241693139e-08,6.522896001115441e-09,2.3544534377695214e-15,779866.4400690383,1.548323780298233e-08,9.4121938249708679e-09,5.5432875359362477e-08,20,0.003797456366574566,0.00379745636657627,0.0037974563665769206,0.003797456366576641,0.0037974563665764023,0.003797456366576743,8568.421837196627,8568.421837198737,8568.421837201022,8568.421837204747,8568.421837210833,8568.421837209404,7568.024932133791,7568.024932138054,7568.024932138942,7568.024932136206,7568.024932132419,7568.024932134198
30,0.005887839451934718,12620.355772363218,12066.349741579685,30,236992961.46347415,75940.839393913266,236917020.62408024,3120.7577287125614,2.1746323419109187e+17,2.7444912120699883e-08,1.4872057363390923e-08,1.8865117801247777e-15,782615.13796947571,-4.7497451305389404e-08,1.4587904366864689e-08,8.2467322380652686e-08,30,0.005887839451935793,0.005887839451934718,0.005887839451936604,0.005887839451935989,0.005887839451935821,0.005887839451936161,12620.355772371287,12620.355772363218,12620.355772354204,12620.355772352923,12620.355772348074,12620.355772343843,12066.349741579004,12066.349741579685,12066.349741590078,12066.349741588798,12066.349741590697,12066.349741593876
40,0.008131844533435838,16457.637583201962,17151.47001437854,40,240698524.80759722,71005.306105252675,240627519.50149196,3389.8667298300875,1.5696349519268705e+18,2.680462785065174e-08,1.4435499906539917e-08,2.491062911502695e-15,786380.82915462123,-3.480818122625351e-08,1.5681460044608002e-08,8.9242128037663598e-08,40,0.008131844533436341,0.008131844533435838,0.008131844533435554,0.008131844533434181,0.008131844533435753,0.008131844533436672,16457.63758320958,16457.637583201962,16457.637583195698,16457.63758319123,16457.637583188458,16457.637583182775,17151.470014376304,17151.47001437854,17151.470014380786,17151.470014378734,17151.470014385028,17151.47001439074
50,0.01051595840385383,20080.971823429914,22780.857421162167,50,245491453.28285667,66390.542102761305,245425062.74075392,3697.6871329485084,51155804290279832.0,5.50062395632267e-08,3.1228410080075264e-08,2.3071822230491534e-15,791944.11312001862,6.2398612499237061e-08,1.9721319556525138e-08,1.0623443844276839e-07,50,0.010515958403854645,0.01051595840385383,0.010515958403855758,0.010515958403854563,0.010515958403854928,0.010515958403853451,20080.97182341505,20080.971823429914,20080.971823440363,20080.971823453714,20080.971823462987,20080.971823470056,22780.857421172142,22780.857421162167,22780.85742116296,22780.857421152556,22780.857421149056,22780.857421140914
60,0.013021455781936309,23514.90172286322,28883.796897420787,60,251393399.13371146,62075.700007051411,251331323.43370441,4049.7875836302246,78796914990113216.0,4.941830411553383e-08,3.387685865163803e-08,3.981190377366772e-15,799752.38235666533,6.8219378590583801e-08,2.1634620195712835e-08,1.0989216154221569e-07,60,0.013021455781936551,0.013021455781936309,0.013021455781934697,0.013021455781937596,0.013021455781935616,0.013021455781933615,23514.901722853363,23514.90172286322,23514.901722875453,23514.901722884475,23514.90172289416,23514.90172290278,28883.79689742648,28883.796897420787,28883.796897409644,28883.796897414184,28883.79689740316,28883.796897392604
70,0.015631458756555708,26796.331383430796,35389.15876694787,70,258431024.63459456,58041.287347843077,258372983.34724671,4452.537778595608,1.1842576269235506e+17,2.903107088059187e-08,2.1776941139250994e-08,3.573530360512223e-15,809990.3269481943,3.3644028007984161e-08,1.6433073696007207e-08,8.825376571794212e-08,70,0.01563145875655242,0.015631458756555708,0.015631458756555992,0.015631458756554875,0.015631458756553834,0.015631458756552648,26796.331383426208,26796.331383430796,26796.331383436183,26796.33138344631,26796.331383450626,26796.33138345524,35389.15876693989,35389.15876694787,35389.15876694606,35389.1587669375,35389.1587669321,35389.15876692609
80,0.018332903750641144,29965.49873443511,42236.051352636205,80,266636122.53779566,54269.078505956684,266581853.4592897,4913.2236971469702,9.0271570019747494e+17,2.0998413674533367e-08,1.2878444977104664e-08,3.566591466608315e-15,822663.37274282845,2.4447217583656311e-08,1.4730527113916041e-08,8.8618031834995087e-08,80,0.018332903750637577,0.018332903750641144,0.018332903750638473,0.018332903750639742,0.01833290375064009,0.018332903750639742,29965.49873443111,29965.49873443511,29965.498734439592,29965.498734443434,29965.49873444796,29965.498734452107,42236.05135262708,42236.051352636205,42236.051352625625,42236.05135262766,42236.051352626484,42236.051352623326
90,0.021116896722532124,33060.04783256341,49377.89344492967,90,276045759.69847977,50742.032378355507,275995017.6661014,5440.1794086637665,1.004449310983181e+17,5.727633833885193e-08,3.38477548211813e-08,6.026429355543428e-15,837660.59793109866,6.9034285843372345e-08,2.7286381424461514e-08,1.3891309372259832e-07,90,0.02111689672253491,0.021116896722532124,0.021116896722532988,0.02111689672253815,0.021116896722534313,0.021116896722533238,33060.04783255237,33060.04783256341,33060.047832576296,33060.04783259054,33060.04783260327,33060.04783260965,49377.89344494388,49377.89344492967,49377.893444925925,49377.89344493492,49377.893444916575,49377.893444910034
100,0.02397860860884408,36112.035186843445,56783.58480621649,100,286702444.52567577,47444.215394286985,286655000.31028152,6042.9378406413516,1.3661509134990432e+17,5.583569873124361e-08,4.399043973535299e-08,6.498274141009119e-15,854797.59592404403,7.1013346314430237e-08,3.0206043581957642e-08,1.4123349158234877e-07,100,0.023978608608837656,0.02397860860884408,0.02397860860884156,0.023978608608838707,0.023978608608838384,0.023978608608837583,36112.03518683504,36112.035186843445,36112.03518685593,36112.03518687067,36112.03518688496,36112.03518689088,56783.58480620064,56783.58480621649,56783.58480620237,56783.5848061861,56783.58480617795,56783.5848061725
