voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4","current, barrier 5",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_2 transport over barrier 4,solute_2 transport over barrier 5,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5
-150,7.072732870671004e-13,3.8283097051120245e-06,2.9331483242245326e-07,-150,2555684555425.6445,4.1380942347319121e-05,2555684555425.6445,61759940940330360.0,7.4916382110425819e+22,1.4165100626947324e-06,1.2527569397734824e-06,1.7445841145972752e-13,-10.489241170255641,-3.5094732631080205e-07,5.0527369992741865e-07,1.1115857900165184e-06,-150,7.374442136750757e-13,7.072732870671004e-13,6.616764787594349e-13,6.159801449027293e-13,5.629858022153482e-13,5.681189229504113e-13,3.5579285935227745e-06,3.8283097051120245e-06,4.0942602536619965e-06,4.570434339596101e-06,4.974438656217507e-06,4.942396117257886e-06,5.22671825819998e-07,2.9331483242245326e-07,1.8027422355752516e-08,-3.626823854574468e-07,-7.300851139534843e-07,-6.980428683966977e-07
-140,-2.0890741382828276e-12,-1.3261714318134462e-05,1.106507349635244e-07,-140,2633961696158.561,4.2420021037591452e-05,2633961696158.561,62092418431957328.0,1.1564586179327096e+23,4.3748505262897197e-07,5.23019023646043e-07,9.749018974503071e-14,-13.456352807711651,1.5307651501927921e-07,2.7792481752228998e-07,7.1598653768892269e-07,-140,-2.0578122795591015e-12,-2.0890741382828276e-12,-2.118333141312517e-12,-2.1294993041028855e-12,-2.135855547833564e-12,-2.155302469304132e-12,-1.3367569319910899e-05,-1.3261714318134462e-05,-1.3159686981234486e-05,-1.3075484153710374e-05,-1.3051472819178972e-05,-1.2930084267281927e-05,2.611495801829733e-07,1.106507349635244e-07,-3.168316766152449e-08,-1.0863527677429374e-07,-1.4047940761889068e-07,-2.6186944346306973e-07
-130,-1.2816194406204026e-12,-7.542901059782591e-06,-2.28610146202346e-07,-130,2715331766652.2231,4.3485191074830106e-05,2715331766652.2231,62442677599820840.0,1.2225066134746899e+23,3.802032653155152e-07,2.234999428307738e-07,3.720432549557202e-14,-10.649682492924166,-2.1619486645363395e-07,2.6728507962041198e-07,7.1316441954256113e-07,-130,-1.2526076131839759e-12,-1.2816194406204026e-12,-1.2561930075554615e-12,-1.2531932577688766e-12,-1.2611391072640973e-12,-1.2444151151248306e-12,-7.377460941704328e-06,-7.542901059782591e-06,-7.697806823081521e-06,-7.684016585191543e-06,-7.653276699760072e-06,-7.757664207019843e-06,-2.2078143047110643e-07,-2.28610146202346e-07,-7.179885923159133e-08,-6.933146323717665e-08,-1.0950118590054249e-07,-5.110203371572197e-09
-120,-1.927194673236439e-12,-1.2191990785002916e-05,8.103074444765213e-08,-120,2799744151634.3735,4.4577107614792705e-05,2799744151634.3735,62806770143724880.0,6.3904086197500746e+22,3.206153840729607e-07,3.196493318924354e-07,5.914477845026285e-14,-17.457533607179045,8.8838849165995271e-08,4.4255841985554345e-07,1.0001244836694545e-06,-120,-1.8927485563381195e-12,-1.927194673236439e-12,-1.951115956021865e-12,-1.9518933347883824e-12,-1.9491035279980974e-12,-1.9008402733785345e-12,-1.225548794536735e-05,-1.2191990785002916e-05,-1.214240888502971e-05,-1.2138918152384496e-05,-1.2158262464125155e-05,-1.2459533536457457e-05,2.2028905277693411e-07,8.103074444765213e-08,-1.8420888389843043e-08,-2.2592530513065867e-08,-4.2131125007726766e-09,2.970568013793695e-07
-110,-1.1800084055320371e-12,-8.082831770510725e-06,3.5849327123527175e-07,-110,2887183472551.0977,4.5696442264248991e-05,2887183472551.0977,63181799927779296.0,5.1490805327851833e+22,8.222521712397679e-07,7.519340299300126e-07,1.0919486535696535e-13,-11.854456974060314,5.3235920915994939e-07,5.0712164071485793e-07,1.3164374897896271e-06,-110,-1.1447449405599384e-12,-1.1800084055320371e-12,-1.239268639993946e-12,-1.250644555103191e-12,-1.2431741933713333e-12,-1.2539398059169038e-12,-8.468893450519488e-06,-8.082831770510725e-06,-7.697857379973527e-06,-7.698391207617943e-06,-7.713846404813396e-06,-7.64664127927972e-06,6.615848633373389e-07,3.5849327123527175e-07,-1.8950960431295064e-08,-5.418939963419689e-08,-2.3146065294092763e-08,-9.034916659267367e-08
-100,-1.447140085732309e-12,-7.0487912851137716e-06,-9.922712916887733e-07,-100,2977661626807.4561,4.6843883494067116e-05,2977661626807.4561,63565644107721848.0,1.3432344043067677e+23,2.573711615383445e-06,2.052202972890882e-06,2.6012386601535717e-13,14.529073345167884,-1.432468666351383e-06,1.0983713968091686e-06,2.0756930137414561e-06,-100,-1.4322334514467625e-12,-1.447140085732309e-12,-1.2866211246889763e-12,-1.2859047923846877e-12,-1.2802693892064037e-12,-1.1870162197169519e-12,-6.065907793839642e-06,-7.0487912851137716e-06,-8.027046355607581e-06,-8.02671458905108e-06,-8.057515632643036e-06,-8.639619409223087e-06,-1.4371879615282523e-06,-9.922712916887733e-07,-2.1482475675463362e-09,-7.838707460905425e-11,3.291078384210573e-08,6.150150113626296e-07
-90,-1.3898737383526358e-12,-8.453943009149943e-06,-1.1096151150691291e-07,-90,3071211813849.9048,4.8020137062672421e-05,3071211813849.9048,63956748183404400.0,7.3237483843176316e+22,8.796857446924378e-07,7.208765922805949e-07,1.1665467681617902e-13,23.986575840588191,-2.3057740428100715e-07,6.1884358218445998e-07,1.3257718571998802e-06,-90,-1.3036561191679396e-12,-1.3898737383526358e-12,-1.3682692934505972e-12,-1.3712371084894767e-12,-1.355474632885533e-12,-1.2732190615364567e-12,-8.287828945796605e-06,-8.453943009149943e-06,-8.570515244166188e-06,-8.563579479624502e-06,-8.654058053686358e-06,-9.167514690489043e-06,7.507514965254813e-08,-1.1096151150691291e-07,1.4754209315936306e-08,2.0234836028976133e-09,9.645901159494865e-08,6.09915080773682e-07
-80,-2.044463205168356e-12,-9.120161008135502e-06,-1.820890797955832e-06,-80,3167884058830.7622,4.9225926450139373e-05,3167884058830.7622,64353975380016296.0,1.3231556749291863e+23,4.16527788438259e-06,2.350949447373074e-06,3.7455843976401624e-13,60.133785690485354,-1.7770047389120691e-06,2.6797342917546144e-06,5.7922824817442276e-06,-80,-1.681543267767793e-12,-2.044463205168356e-12,-1.751652403143182e-12,-1.750787408627799e-12,-1.7486457787663834e-12,-1.6699047654043397e-12,-7.31871435455389e-06,-9.120161008135502e-06,-1.0965385362382563e-05,-1.0969156725951223e-05,-1.0992475780899154e-05,-1.148399223893648e-05,-1.5889052065176656e-06,-1.820890797955832e-06,1.561277125625551e-08,2.0198186234665627e-08,3.8541951728030704e-08,5.300586494172421e-07
-70,-2.2342755936530524e-12,-7.3928268676436365e-06,-3.2769810532351507e-06,-70,3267741865286.0288,5.0461993303183537e-05,3267741865286.0288,64756495956331440.0,1.007194960243989e+24,6.835870532739818e-06,5.021590274767451e-06,2.132667306550502e-12,32.537553195530016,-2.7337082482148389e-06,7.9672937409314911e-06,1.7039992394146508e-05,-70,-1.0160828710255035e-13,-2.2342755936530524e-12,-1.7005159805354381e-12,-1.6998818579602384e-12,-1.684524886146203e-12,-1.6529665044041408e-12,-4.123477413742194e-06,-7.3928268676436365e-06,-1.0643424964484893e-05,-1.0652150055908555e-05,-1.0762356293729163e-05,-1.0959347946482012e-05,1.7446092215323006e-06,-3.2769810532351507e-06,1.4234390683651176e-08,2.0576095494106994e-08,1.2360983804372329e-07,3.206024863366963e-07
-60,-9.852990640853184e-13,-3.3784661502425997e-06,-1.3859824807005428e-06,-60,3370859719183.498,5.1729097891327347e-05,3370859719183.498,65163705855938392.0,3.8401835234530601e+23,2.9741843142846385e-06,2.6401271457625347e-06,4.229483447162974e-13,19.969329095771577,-2.1145291011492873e-06,5.6880083116804239e-06,1.0268915997457e-05,-60,-1.0057396686509178e-12,-9.852990640853184e-13,-7.643048659567504e-13,-7.652794048451354e-13,-7.5145755405999e-13,-1.1744058987762874e-12,-1.9123653363095627e-06,-3.3784661502425997e-06,-4.81754928838285e-06,-4.805184887676436e-06,-4.886549650594201e-06,-2.246422354801325e-06,-2.182830030506011e-06,-1.3859824807005428e-06,2.3303776660992764e-08,1.4079944321565563e-08,9.790168528464756e-08,-2.542225460477887e-06
