voltage,current,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3","current, barrier 4","current, barrier 5",solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_2 transport over barrier 4,solute_2 transport over barrier 5,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3,solute_1 transport over barrier 4,solute_1 transport over barrier 5
-150,-3.4712658687509066e-05,-113.97076987925422,3.752759013324976,-150,4.3978379322059642e+17,4.0341764968392273e-06,4.3978379322059642e+17,1.0901451475044945e+23,2.5297676679452529e+19,117.3452724698659,224.21749333664775,0.00010223633609088269,61.793538992565644,34.673723957715069,148.79459664177111,888.10366598115536,-150,-1.0699843460603992e-05,-3.4712658687509066e-05,-5.3098095123978124e-05,-0.00011293617955148668,-4.684617170215547e-05,-6.238593711563789e-05,-25.821138664826687,-113.97076987925422,3.374502590611681,-21.78785341978073,-50.34196956178997,-35.62975906860083,-5.049418710764712,3.752759013324976,-112.73259624221828,-220.46473432332277,-63.91303506982513,-106.05526905963
-140,-1.7201231159292354e-05,86.700497638601,-93.59149105846882,-140,3.780574897063607e+17,6.9393089240275357e-06,3.780574897063607e+17,5.4480567711480158e+22,1.542283828010862e+19,92.08924637203046,149.89704707457136,7.323593539233314e-05,53.060375422315005,34.395590316729795,100.79911421110759,620.14570660568143,-140,-4.3630392339416524e-05,-1.7201231159292354e-05,-2.2462300133734935e-05,1.582450910610482e-05,1.7970487372577563e-05,2.9605543052916612e-05,3.3757971691116495,86.700497638601,-5.388748733429459,-3.7022036612033844,20.385001872428788,7.943485741503537,-93.03370318851415,-93.59149105846882,-43.14553691124456,35.39470486715436,23.801774391700746,56.305556016102535
-130,-2.8781708180445253e-05,-91.7269513675619,1.264267660677433,-130,3.2507317813778374e+17,1.1936515018819023e-05,3.2507317813778374e+17,2.7233508073778293e+22,1.7517278783428264e+20,96.8594081046928,71.73081798684936,4.357392868145796e-05,45.700587805739389,27.952167050633463,78.256144315367223,451.80204374970128,-130,-4.381209802795273e-05,-2.8781708180445253e-05,-9.307200583669973e-06,-2.2755354679973425e-05,-2.3816934649477257e-07,-1.3857859134595256e-05,-31.04205349935862,-91.7269513675619,2.2056549530765457,4.1534329652786255,5.132456737130908,-31.15558595303446,-70.46655032617193,1.264267660677433,-20.836230608896585,-50.11675947159529,-3.917204504934489,-8.064106107455299
-120,-1.745525295531481e-05,-3.9971881336012656,-33.65491859614849,-120,2.7959576333466973e+17,2.0532360261574478e-05,2.7959576333466973e+17,1.3617322108745698e+22,8.2950011556105032e+18,17.99788475050633,96.18583790028882,4.843104301601291e-05,39.272972117336849,25.304196598387929,37.068222401116081,260.29297521790124,-120,-2.8958115366754987e-05,-1.745525295531481e-05,-3.002458573374039e-06,1.1973683368365281e-05,1.4819434695111715e-05,1.947292764925792e-05,-10.857496917387891,-3.9971881336012656,-0.6189095858913227,7.140387833118439,6.810499437502716,-3.9781919200904667,-53.01575812406139,-33.65491859614849,-5.834706496159924,20.153772589750588,26.294945225417905,43.17007977622743
-110,-6.577153174274633e-05,-154.54256590349019,-33.82458099722862,-110,2.4056476122461965e+17,3.5318333470567094e-05,2.4056476122461965e+17,6.8113282135777115e+21,1.3837692639514139e+20,173.62007722671993,120.21719620889726,6.874943233572867e-05,33.651394496838677,28.345958799202499,54.615948214553619,537.16729460943054,-110,-7.256199937161832e-05,-6.577153174274633e-05,-3.171437381389036e-05,-1.939407049226761e-05,-9.725338292162377e-06,-3.8125670358896435e-06,-52.06451881165301,-154.54256590349019,19.077511323229736,-5.545681118965149,-3.3103777771102365,-17.81655427441001,-116.27242518594403,-33.82458099722862,-78.70746658729331,-36.656750440597534,-18.02890814060811,3.9447710229532325
-100,-1.853259283556585e-05,-0.4639883516955372,-38.25204113125801,-100,2.0706961755396918e+17,6.0752132889106447e-05,2.0706961755396918e+17,3.4084337077011355e+21,1.3415667239721802e+19,20.075668097265503,117.04940301651393,6.0907952781406483e-05,29.032902202283356,15.298253391917003,35.831735793501323,261.52957127382439,-100,-3.1910294546077474e-05,-1.853259283556585e-05,-9.409099405313275e-06,1.7189952550649643e-06,2.076090987084796e-05,2.899765823532901e-05,-14.003899979529834,-0.4639883516955372,-6.119586559857853,3.5180084705352783,6.071768117735669,0.5217232778668404,-57.06085100423662,-38.25204113125801,-15.498093781803618,1.231430172920227,39.1500527797034,59.98855201227731
-90,-8.336722773346078e-06,-10.740039233401284,-10.186463177204132,-90,1.783285154628912e+17,0.00010450157999814547,1.783285154628912e+17,1.7064671698366274e+21,4.1331341325741286e+18,8.803738711080415,40.44229635158061,1.7294749935156452e-05,24.983240021660976,14.266866549978221,8.3117923140514716,72.775122386937824,-90,-3.1698760788139226e-06,-8.336722773346078e-06,-1.4837620059002592e-05,-2.0464626013970374e-05,-1.8570725138011716e-05,-1.8595639945178874e-05,-9.230772045492898,-10.740039233401284,-9.150529566658179,-2.545947790145874,-1.936300522320868,-2.552499368786812,-0.44181588730336685,-10.186463177204132,-24.772764015491703,-40.88411223888397,-37.34984280203935,-36.99088461801826
-80,-6.852389931968495e-07,0.48403307461391165,-1.7484877035021782,-80,1.5367017875676365e+17,0.00017975632628475146,1.5367017875676365e+17,8.5488050369551493e+20,1.169272832473061e+20,0.891559746207224,0.4708267544058744,4.835665459389608e-07,21.493493175289377,21.493493175289377,0.68061209597439631,4.0350598782306317,-80,-3.726632105154413e-07,-6.852389931968495e-07,-6.420569435037219e-07,-7.809643162384629e-07,-8.562297564544022e-07,-6.330565181298037e-07,0.8055206798925267,0.48403307461391165,0.2975425424432414,-0.08603906631469727,-0.012282869840185617,-0.021977313794195652,-1.3124262096400474,-1.7484877035021782,-1.5343103913910454,-1.5676183924078941,-1.7733964314556943,-1.3025696770498199
-70,1.526755857284843e-05,20.249098678974967,18.26830494403839,-70,1.3251824741784458e+17,0.00030920428992521886,1.3251824741784458e+17,4.285782951132216e+20,5.153847194365185e+18,26.989045096050003,14.643491032229576,7.287641686465719e-06,18.497141396908173,8.6508227591219011,6.6915983965399448,80.811142243351071,-70,1.530942041197808e-05,1.526755857284843e-05,1.5729699702734613e-05,1.6056194858912565e-05,1.3281229777469923e-05,8.768553172446846e-06,10.01358218147025,20.249098678974967,31.507533031219765,10.561320066452026,4.5184879351697615,7.400386167806573,25.17908589478779,18.26830494403839,11.724274073099878,26.367765105329454,24.62236005626619,13.311422064672533
-60,2.099288364554386e-05,18.990303206022755,31.02037140727043,-60,1.1437786175910072e+17,0.00053187164471033737,1.1437786175910072e+17,2.1504786520701259e+20,3.8866786753955087e+18,42.2852415413922,26.271040368889608,7.812746647199808e-06,15.92605364611412,3.5221262276618619,10.256255643245531,113.89400537337752,-60,2.099522380035796e-05,2.099288364554386e-05,2.1917553188931678e-05,2.182049429001622e-05,1.909779151858143e-05,1.410480654173187e-05,1.229549288970232,18.990303206022755,43.514790830362436,17.658323764801025,8.590983457034781,17.08507803780958,42.865743254623176,31.02037140727043,16.594702885733568,33.6303939986974,34.010071616619825,17.958276193128757
