voltage,current,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_4 transport over barrier 3,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_3 transport over barrier 3,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,3.591138274491594e-10,3.505430801433891e-06,0.0011095507835810021,1.4984982706448338e-05,2.0336833515718344e-06,-150,28160591974.638733,8.8143795012663926e-10,28160591974.638733,3.1948467808304378e+19,3.4422693905973222e+18,5.130118909320727e-06,7.620163566717311e-07,1.9046051046259457e-08,1.908219145187098e-06,2.763826516337742e-13,-2.6289654716198222e-06,-9.7619143797759485e-06,3.8251530380212821e-06,7.5601311310937676e-06,-150,3.588626717896816e-10,3.591138274491594e-10,3.5883744479752564e-10,3.588383803969818e-10,5.0734901255880885e-06,3.505430801433891e-06,-5.662878373263775e-08,-5.13463835433757e-08,0.0011097048895862827,0.0011095507835810021,0.0011102734709396585,0.0011103127999376738,1.4984391100369976e-05,1.4984982706448338e-05,1.5003437151416235e-05,1.5002521166995298e-05,3.1196190336519345e-07,2.0336833515718344e-06,2.220181048552291e-06,2.1815889408305367e-06
-140,-2.312095453537918e-10,-2.943083693958405e-06,-0.0007130932243764911,-1.182377895868965e-05,-1.1511387846749779e-06,-140,26361803354.99876,9.2663024021706726e-10,26361803354.99876,2.8449107541346148e+19,6.6978574135218971e+19,3.3577727994211706e-06,3.3961906389587404e-07,1.4347545394921327e-07,1.0546251501949431e-06,2.091317470046204e-13,2.9579029150344367e-06,-9.2851502530010828e-06,2.9162851310449651e-06,6.8014340943635296e-06,-140,-2.311511027291012e-10,-2.312095453537918e-10,-2.3100041360678718e-10,-2.3101517615025782e-10,-3.3088372949421907e-06,-2.943083693958405e-06,-3.44768309631739e-08,4.893550447898002e-08,-0.0007131613019737415,-0.0007130932243764911,-0.0007134233642448111,-0.0007134328434403869,-1.1823587556136772e-05,-1.182377895868965e-05,-1.1680303504740437e-05,-1.1680546604752575e-05,-7.178748925454893e-07,-1.1511387846749779e-06,-1.694319266448192e-06,-1.7725000427404325e-06
-130,2.1503055691175235e-10,3.3496586832752163e-06,0.0006615155688640701,1.3412791242489903e-05,1.2347820524242857e-06,-130,24691238965.468102,9.7413958856817491e-10,24691238965.468102,2.5346715455595192e+19,6.2613543732097157e+18,5.0444950633858296e-06,5.037826559871166e-07,5.7743551172987424e-08,2.7689147907033808e-06,3.5969664532512764e-13,-2.9794877948956852e-06,-2.9794877948956852e-06,3.8624588879051406e-06,7.9659510735600145e-06,-130,2.1476530866835387e-10,2.1503055691175235e-10,2.1467370861391984e-10,2.1467086026642722e-10,5.0064993413730455e-06,3.3496586832752163e-06,-3.7995722012783854e-08,-2.1416278623745894e-08,0.0006616265927732456,0.0006615155688640701,0.0006611228101172585,0.0006611786748180748,1.3413806300377473e-05,1.3412791242489903e-05,1.3356251486128245e-05,1.3356062749204486e-05,-5.330356429539834e-07,1.2347820524242857e-06,2.2358791477493975e-06,2.1629291202529544e-06
-120,-2.0862195886548017e-10,-3.4454145766394858e-06,-0.0006382019772305167,-1.5738559900593287e-05,-3.3357448488449494e-06,-120,23138793187.427727,1.0240847932973544e-09,23138793187.427727,2.2594606754119746e+19,1.6265116071719017e+18,9.217830976424132e-06,1.7329254243386716e-07,4.2841296653536106e-07,5.9241317656983665e-06,1.1867995975916365e-12,7.1498603704483049e-06,-3.6931807789353878e-06,6.5490652662913087e-06,1.2678440553074208e-05,-120,-2.0770060355669044e-10,-2.0862195886548017e-10,-2.0747348120493614e-10,-2.0743515926788853e-10,-9.195958433329265e-06,-3.4454145766394858e-06,2.187254309486717e-08,-2.242161067681133e-07,-0.0006383752697729506,-0.0006382019772305167,-0.0006382488623132188,-0.0006382428318829625,-1.5738412912469357e-05,-1.5738559900593287e-05,-1.616682587900472e-05,-1.616596088022988e-05,2.5883869168534167e-06,-3.3357448488449494e-06,-1.2238582876657194e-06,-9.876703472855297e-07
-110,1.0364006069935735e-10,1.071171243640143e-06,0.00031688918183474593,9.444646290154585e-06,1.3237605199464716e-06,-110,21695220006.812847,1.0765907434317235e-09,21695220006.812847,2.0151780181257654e+19,9.6577721813777485e+17,4.147440171073142e-06,1.165976193342761e-06,5.777205280996529e-07,3.0279178042832716e-06,5.798253835658039e-13,-1.6864249376209113e-07,-2.9057069346089421e-06,4.9813007251440499e-06,1.0181999589226373e-05,-110,1.0315716555854866e-10,1.0364006069935735e-10,1.0310346956244358e-10,1.0306023531579154e-10,4.090261726175451e-06,1.071171243640143e-06,-5.717844489769114e-08,2.0142703850858585e-07,0.00031690054674982093,0.00031688918183474593,0.00031573457055647817,0.0003157926748826867,9.444334864383563e-06,9.444646290154585e-06,1.0022055392483216e-05,1.0020689435251299e-05,-1.7041572843367998e-06,1.3237605199464716e-06,1.0790882307889145e-06,7.574257936404649e-07
-100,-5.647078592262957e-11,-2.143635813637562e-06,-0.0001720118954217642,-6.14757731546298e-06,-9.339040641205581e-08,-100,20352056208.636139,1.1317887311957467e-09,20352056208.636139,1.7982204317526626e+19,1.6096316162165432e+18,3.722414621947985e-06,3.488443963276574e-07,6.844418347517168e-07,1.6739019974255075e-06,3.3907972229809213e-13,4.8156903449407521e-06,-2.9692950196959141e-06,4.1509834662153163e-06,8.5613804359396037e-06,-100,-5.621827753307258e-11,-5.647078592262957e-11,-5.61518721897808e-11,-5.613170620033148e-11,-3.7169928056510204e-06,-2.143635813637562e-06,5.421816296964386e-09,-1.3323282380427756e-07,-0.00017211058002430946,-0.0001720118954217642,-0.00017236073981809186,-0.00017234666358945105,-6.148447937448509e-06,-6.14757731546298e-06,-6.832019150214697e-06,-6.8319070925465654e-06,1.5805115910134517e-06,-9.339040641205581e-08,5.185073059595844e-07,6.366424105119783e-07
-90,-6.41231828320391e-11,-1.3917919327768424e-06,-0.0001952114815578776,-8.365196846198825e-06,-4.48019304095472e-08,-90,19101551638.781342,1.1898167803101818e-09,19101551638.781342,1.605419586854509e+19,1.1509503851120173e+19,3.399701008750996e-06,1.5905450588158884e-07,3.41253278855265e-07,2.049636706708902e-06,4.5391615877603364e-13,2.5283395690496614e-06,-8.9599010564196091e-06,2.5320182343129138e-06,5.0038498282665665e-06,-90,-6.380070077749935e-11,-6.41231828320391e-11,-6.367288556396676e-11,-6.366926667326307e-11,-3.403994861914117e-06,-1.3917919327768424e-06,-4.293853163121042e-09,-2.543168634774479e-08,-0.00019524888193700463,-0.0001952114815578776,-0.00019508982743112304,-0.00019509836465658736,-8.364469977095723e-06,-8.365196846198825e-06,-8.705723255950988e-06,-8.70532111192133e-06,2.0048347762993548e-06,-4.48019304095472e-08,7.154802928999683e-07,7.456802777472404e-07
-80,8.64881043167434e-12,4.589226994348661e-07,2.6694725719791403e-05,1.3256486376643506e-06,-5.93221027309986e-07,-80,17936605872.522659,1.2508199911232759e-09,17936605872.522659,1.4339877839988007e+19,4.620985511741396e+18,6.539508510787856e-07,6.645076304052054e-07,2.597577050080625e-07,6.58238730018909e-07,3.615090996602029e-13,-1.3446980243938903e-07,-4.4841981501511789e-06,1.3850931066905051e-06,3.321629445084905e-06,-80,8.753821981656523e-12,8.64881043167434e-12,9.00964680338787e-12,9.010319531334544e-12,-1.950281516439195e-07,4.589226994348661e-07,-5.5452847004466105e-09,-1.0130093797146704e-08,2.6691413950175047e-05,2.6694725719791403e-05,2.7355921580580252e-05,2.7351699372957228e-05,1.3252483768155798e-06,1.3256486376643506e-06,1.5849475350154995e-06,1.5850060818236423e-06,6.501770270892293e-08,-5.93221027309986e-07,-2.5626440482251097e-08,-1.704145144443281e-08
-70,-4.9531892571322504e-11,-1.2522721937522448e-06,-0.00015063062446731001,-9.039517262381114e-06,1.1825973123476485e-06,-70,16850710691.521477,1.3149509034372148e-09,16850710691.521477,1.2814707109957167e+19,1.097992047066582e+18,2.6626865682882795e-06,2.808376389669409e-07,1.8858229217814957e-07,1.4083668006912579e-06,2.6342196919559895e-13,1.3628050866923035e-06,-9.7809713253098735e-06,1.964514396786992e-06,3.8679992622685367e-06,-70,-4.931683222946499e-11,-4.9531892571322504e-11,-4.9268470602126905e-11,-4.928194472136513e-11,-2.5949645747237737e-06,-1.2522721937522448e-06,-1.9823220942158935e-08,6.772199356450575e-08,-0.0001506504777353257,-0.00015063062446731001,-0.00015036964009635875,-0.00015037027571906947,-9.03940963326022e-06,-9.039517262381114e-06,-9.227009929269987e-06,-9.22799192543837e-06,2.54496749392133e-06,1.1825973123476485e-06,1.2213007347391525e-06,1.136600693230072e-06
-60,1.8055375562300187e-11,9.589909170856554e-07,5.4766020529041504e-05,3.884515551843409e-06,-8.351658911583862e-07,-60,15837897827.44883,1.3823698779370841e-09,15837897827.44883,1.1457062310330276e+19,2.9333298190294415e+18,1.1214018521129714e-06,2.6798367109594212e-08,2.56171246800025e-07,4.032548275376935e-07,1.183951390644635e-13,-6.6992060474270996e-07,-8.4827597810374922e-06,1.123572470559036e-06,2.7294977226362842e-06,-60,1.803163420095219e-11,1.8055375562300187e-11,1.794843958676935e-11,1.7936980423235723e-11,1.1058770602069556e-06,9.589909170856554e-07,-1.552479190601585e-08,5.7062584740472106e-08,5.476719707075972e-05,5.4766020529041504e-05,5.47928188961511e-05,5.479019370113747e-05,3.884657417074777e-06,3.884515551843409e-06,3.628988771177067e-06,3.628486170274752e-06,-9.839555673525604e-07,-8.351658911583862e-07,-5.807007398148669e-07,-6.498831122414561e-07
