voltage,current,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_4 transport over barrier 3,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_3 transport over barrier 3,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-3.323015148599662e-09,-0.005699097563548918,-5.868034831178412e-05,-0.003711455530122703,4.1504178458495744e-05,-150,51673341241890.227,0.00048727100418469161,51673341241890.227,1.0604641113080544e+17,1.9155895026693819e+23,0.03818645400296853,0.0025808072999858505,0.009193828829523637,0.014349943055382397,1.3111741446846522e-08,0.0072963990686782812,0.0072950375602743867,0.035049826444576611,0.17155113675413647,-150,-6.060912326949879e-09,-3.323015148599662e-09,-4.371047016853497e-09,7.050829119896643e-09,-0.011977705938306826,-0.005699097563548918,0.004763127557166912,0.026208748064661704,-0.0026394876482976346,-5.868034831178412e-05,-0.000566432979821765,-0.0012688336162029559,0.005482373299400933,-0.003711455530122703,0.0019174292558624107,0.0035517664993845698,-0.0015810593722562771,4.1504178458495744e-05,-0.014308438876923901,-0.012298836970173671
-140,-1.253520088191275e-09,-0.006771990728032215,-0.0001899846694638583,-0.0032985537694854255,0.005326596990471666,-140,51980795020393.062,0.00045724549967670724,51980795020393.062,1.1368246392177896e+17,3.9546365372647578e+23,0.020328492006250067,0.0021862891119483574,0.007446920900650713,0.017683262179328807,3.339640896117512e-09,0.0073381226837845384,0.007337667589166352,0.013899088603274188,0.085591889083127523,-140,-1.3866820806313673e-09,-1.253520088191275e-09,-1.8825455293652957e-09,1.4570953667522165e-09,-0.01313620409973737,-0.006771990728032215,0.003732308372276418,0.007192287906512697,-0.0023762737814122157,-0.0001899846694638583,-0.000754514242408896,-0.001363057725171471,0.004148367131165287,-0.0032985537694854255,0.0018755792563421771,0.00319135252653672,0.009660191958118958,0.005326596990471666,-0.00802307022120985,-0.004769893941524134
-130,-6.82123553244578e-09,-0.012578054965163055,-0.0004287683950144469,-0.004828046596653333,0.00013716072716762895,-130,52290710194844.375,0.00042907015845202232,52290710194844.375,1.2186983681991813e+17,2.4126501928971605e+23,0.03718637197656871,0.003211332885142524,0.009708967855363135,0.006495327743296725,1.5762925391806226e-08,0.0073827851812166556,0.0073816938112650395,0.025651886321679702,0.13239222269771372,-130,-1.115454172900613e-08,-6.82123553244578e-09,-8.656464835434992e-10,4.608383662800095e-09,-0.022139682715305753,-0.012578054965163055,-0.0003838784700464157,0.015046689261262956,-0.0036401012801569707,-0.0004287683950144469,-0.0012826125817215134,-0.0021800481514141594,0.004013098174027618,-0.004828046596653333,0.0030394522854986566,0.004880921258709802,-0.0011942661640205188,0.00013716072716762895,-0.0020029134652190805,-0.006358167016129096
-120,-9.910001293974639e-11,4.5190872687761105e-05,5.061549173421276e-05,3.576479125260802e-05,-0.0002801849098792615,-120,52602995423750.484,0.00040263097396084,52602995423750.484,1.3064815879979136e+17,4.6277368128857486e+23,0.00016674602292477255,0.00030504372688319845,0.0004538953386387961,5.6968070349315905e-05,3.390484747482935e-11,0.0074178893687306966,0.0074178893687306966,0.00010735636728093581,0.00096490535334071211,-120,-9.59953120958567e-11,-9.910001293974639e-11,-6.532266717000674e-11,-6.519516546491704e-11,3.646815994073904e-05,4.5190872687761105e-05,0.000197302636106211,0.0002032141828655116,-2.511265244097127e-05,5.061549173421276e-05,0.00027993107444222715,0.0002739515846635952,6.392898870899444e-05,3.576479125260802e-05,-0.00038996634992980166,-0.00037220851541694996,-0.0002491474965324869,-0.0002801849098792615,-0.0002965432021422021,-0.0003061155668818028
-110,-2.4123939949204544e-11,-9.931057207809152e-05,-2.5736207302212016e-06,-0.0001144326352365749,8.811719350271946e-05,-110,52917577255146.984,0.00037782096470542954,52917577255146.984,1.400599283748177e+17,6.714371654231669e+23,1.0586357792864709e-05,1.8737079607413916e-05,1.8775137377063998e-05,4.208138206309581e-06,5.359920569725691e-12,0.0074758076280145138,0.0074758076280145138,1.7444343113989858e-05,6.8344786144573113e-05,-110,-2.9483860518930235e-11,-2.4123939949204544e-11,-2.444241912196765e-11,-2.4321514781192047e-11,-0.00010989692987095623,-9.931057207809152e-05,-0.00010309763887780083,-0.0001030190676975781,2.138083558527514e-06,-2.5736207302212016e-06,-1.6598996048886402e-05,-1.6363622694840934e-05,-0.00011588089745373509,-0.0001144326352365749,-9.710576007667109e-05,-9.841281195404781e-05,8.646317678540072e-05,8.811719350271946e-05,9.01410904161834e-05,9.06713149917103e-05
-100,-1.9054544996674525e-11,-3.908506440372661e-05,-3.651185674034005e-07,-9.883205069187662e-05,3.250337800893288e-05,-100,53234397031325.258,0.0003545397413583616,53234397031325.258,1.5015071886544026e+17,8.9069342223289163e+23,1.3756306059542478e-06,3.5311536624310614e-06,1.8430770552711967e-06,9.080884501543041e-07,6.412584399188219e-13,0.0075163259670146089,0.0075163259670146089,2.6275155174461235e-06,1.0073477068847832e-05,-100,-1.8413286556755703e-11,-1.9054544996674525e-11,-1.8787833121229565e-11,-1.8735011767455384e-11,-3.770943379777236e-05,-3.908506440372661e-05,-3.873901537763025e-05,-3.863015511493699e-05,5.2714591064635e-07,-3.651185674034005e-07,-3.0040077517847115e-06,-2.982864596738204e-06,-9.905091189921222e-05,-9.883205069187662e-05,-9.720783484394103e-05,-9.751127501738646e-05,3.2237566870207957e-05,3.250337800893288e-05,3.3050509473771944e-05,3.314565532036226e-05
-90,-1.47537362326205e-11,-1.3166562341095783e-05,-5.536295584308653e-08,-8.542368651123076e-05,1.0961001567073164e-05,-90,53553408331287.625,0.00033269310055479719,53553408331287.625,1.609693986499337e+17,7.1155202236581062e+24,1.3011856277597487e-06,9.387125647748039e-07,3.1504516050542104e-07,2.744463780696843e-07,6.436616178273136e-13,0.0075639673879331947,0.0075639673879331947,1.689053787713545e-06,4.3329461726122827e-06,-90,-1.5270186828488366e-11,-1.47537362326205e-11,-1.4648182856313426e-11,-1.4626525210661052e-11,-1.423227537600269e-05,-1.3166562341095783e-05,-1.2962742587679162e-05,-1.2931089748242941e-05,1.759798067595212e-07,-5.536295584308653e-08,-7.627327580152826e-07,-7.617093205171938e-07,-8.547434362071726e-05,-8.542368651123076e-05,-8.515929846021184e-05,-8.524568772798682e-05,1.0891890553921257e-05,1.0961001567073164e-05,1.112447072926584e-05,1.1166336931990942e-05
-80,-1.1511658217190954e-11,-4.06587251822188e-06,-6.238551999754489e-10,-6.988452684604431e-05,3.408242316699575e-06,-80,53874574857527.633,0.00031219264371518379,53874574857527.633,1.7256836745544173e+17,2.6082667631748399e+24,7.267676917110475e-06,2.62662119260319e-07,7.533432065396695e-08,7.757197672750293e-08,3.496305045103411e-12,0.0076010004151256649,0.0076010004151256649,1.1700563450077475e-05,1.911158953862166e-05,-80,-1.4967863789307045e-11,-1.1511658217190954e-11,-1.147682195772912e-11,-1.1471558744203634e-11,-1.1257628813154952e-05,-4.06587251822188e-06,-4.000791346701915e-06,-3.989951896044477e-06,6.110663859787808e-08,-6.238551999754489e-10,-2.0029801408988775e-07,-2.0155548066244094e-07,-6.98979386584142e-05,-6.988452684604431e-05,-6.982260433776024e-05,-6.984639747095863e-05,3.3924534079687874e-06,3.408242316699575e-06,3.461563296425739e-06,3.4700253846962903e-06
-70,-8.577462666528952e-12,-1.2154302551897062e-06,4.8078985613727795e-09,-5.2989376237065e-05,1.0295484018799442e-06,-70,54197868689955.148,0.00029295541935599152,54197868689955.148,1.8500380982573789e+17,1.576890341707898e+24,7.058592454426947e-08,7.377745013895002e-08,2.010636875317772e-08,2.1196726852803875e-08,3.342478628532284e-14,0.0076553410598224955,0.0076553410598224955,5.37969246014602e-08,2.550695264940065e-07,-70,-8.600752326746815e-12,-8.577462666528952e-12,-8.568194299373166e-12,-8.567327540461492e-12,-1.2611718460675547e-06,-1.2154302551897062e-06,-1.1970753255230768e-06,-1.1905859215232853e-06,2.120238534598625e-08,4.8078985613727795e-09,-5.1550096550036686e-08,-5.2575064792963764e-08,-5.299275301240414e-05,-5.2989376237065e-05,-5.297264664365096e-05,-5.297968596057619e-05,1.0224912045941892e-06,1.0295484018799442e-06,1.043687931446993e-06,1.041690115869201e-06
-60,-5.651507006709542e-12,-3.6054832530663106e-07,3.1746821477069667e-09,-3.5130384418184375e-05,3.103443989719082e-07,-60,54523268843193.102,0.00027490358744116294,54523268843193.102,1.9833596698647158e+17,1.5572167532743328e+24,8.366421677674651e-08,2.2798866267047394e-08,4.809082771464962e-09,2.0145571430658926e-08,3.7936806260202546e-14,0.0076940603520662537,0.0076940603520662537,8.0435341856542756e-08,2.6133057157173176e-07,-60,-5.613570200449339e-12,-5.651507006709542e-12,-5.648489694241976e-12,-5.6456670021387175e-12,-2.7688410852988454e-07,-3.6054832530663106e-07,-3.5520058759563877e-07,-3.5702319067752935e-07,8.336649584882022e-09,3.1746821477069667e-09,-1.4437943278620465e-08,-1.4462216682165373e-08,-3.513053198389571e-05,-3.5130384418184375e-05,-3.512572290112424e-05,-3.512810715282713e-05,3.039450575670344e-07,3.103443989719082e-07,3.1559191724891186e-07,3.240906289976933e-07
