voltage,current,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_4 transport over barrier 3,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_3 transport over barrier 3,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-8.75175246622737e-09,-4.470722190166518e-05,-0.0181309030900678,-7.232809149910297e-07,-7.32974657875439e-05,-150,4.3389574517310394e+17,7.3361959480419682e-06,4.3389574517310394e+17,5.914451416594329e+22,5.5276720978946351e+23,0.0001365866845537512,8.83094051673701e-05,2.826651700739798e-07,3.878597908624215e-05,3.4075202468248704e-11,-50.438417002232299,-6.4024360678871517e-05,0.00010504593595178348,0.00017634230189866916,-150,-8.758972395245083e-09,-8.75175246622737e-09,-8.785827668695619e-09,-8.772495355067294e-09,1.2308660500673305e-06,-4.470722190166518e-05,-9.063618535598561e-05,-0.00013535581850368386,-0.018176296683177346,-0.0181309030900678,-0.0181712102198901,-0.018087987278009976,-7.225138834411423e-07,-7.232809149910297e-07,-7.234042999266258e-07,-4.4073912985264605e-07,-7.368004164868235e-05,-7.32974657875439e-05,-7.325975184357958e-05,-0.00011204573092982173
-140,-7.785251989828182e-09,-4.932182657298406e-05,-0.016142458475747648,-3.4016930595674624e-07,-3.5189584595033546e-05,-140,4.2735040492556467e+17,9.8909524472958693e-06,4.2735040492556467e+17,4.320619345838629e+22,7.2584158242085677e+23,0.00014825893542370983,9.401745208850731e-05,1.592483928686833e-07,3.418928599733856e-05,8.586223300676033e-12,-34.415631494307505,-7.1467186089080315e-05,6.2753366670292667e-05,0.00011070786455722679,-140,-7.792729485855313e-09,-7.785251989828182e-09,-7.786810843962687e-09,-7.784143262554637e-09,1.8416203494798582e-06,-4.932182657298406e-05,-0.00010048940622153779,-0.00014641731507422998,-0.01618905236466442,-0.016142458475747648,-0.016111686486567578,-0.016095034912575912,-3.4116064091259516e-07,-3.4016930595674624e-07,-3.3999120201667954e-07,-4.992395948853629e-07,-3.979920938894149e-05,-3.5189584595033546e-05,-3.5045504318986787e-05,-5.609923391602933e-06
-130,-6.907704318157588e-09,-4.184769791574518e-05,-0.01433821552688982,-1.423970434314846e-07,-1.0313075872096442e-05,-130,4.2090380157350125e+17,1.3335377218322429e-05,4.2090380157350125e+17,3.1562946790525835e+22,1.7578839620748701e+23,0.00013321824547891259,0.0001084832470540694,9.224526220405287e-07,6.252125513128703e-05,2.3773378260320858e-11,-23.974725960385406,6.1599374585163957e-05,7.9270468918799059e-05,0.00013174202041417763,-130,-6.914811796790254e-09,-6.907704318157588e-09,-6.891038418529933e-09,-6.893962024880715e-09,2.168424860740606e-06,-4.184769791574518e-05,-8.58696588024177e-05,-0.000131049820618172,-0.014382529918968745,-0.01433821552688982,-0.014274046671914675,-0.01429229629596307,-1.56396404790413e-07,-1.423970434314846e-07,-1.4242277332373464e-07,7.660562172501157e-07,-1.0026752968668971e-05,-1.0313075872096442e-05,-1.0528455277381e-05,5.1992799853906035e-05
-120,-6.083395054873806e-09,3.747415946526913e-05,-0.01269422934569565,-5.439509445014047e-08,1.704830263143768e-05,-120,4.1455444566475648e+17,1.7979288294280611e-05,4.1455444566475648e+17,2.3057333465008755e+22,1.5427299413759858e+23,0.00011884452642279568,8.155427009506021e-05,1.5441899942403067e-07,1.1530025676403867e-05,6.374182361187739e-12,17.203632960520309,-5.6411700949610122e-05,4.8791766428231401e-05,8.3670515594123972e-05,-120,-6.077020872512618e-09,-6.083395054873806e-09,-6.07747283922259e-09,-6.081876490549213e-09,-2.782518633420314e-06,3.747415946526913e-05,7.772937676464586e-05,0.00011606200778937537,-0.01265461207201866,-0.01269422934569565,-0.01270867789801855,-0.01273616634211372,-7.034687008735786e-08,-5.439509445014047e-08,-5.38862603420958e-08,-2.0830525976612648e-07,1.7789473804224955e-05,1.704830263143768e-05,1.694922411843436e-05,6.259448127821088e-06
-110,-5.363442815658448e-09,-2.4079284690315794e-05,-0.0111870055810375,-2.0826793541633493e-08,6.477447661548848e-05,-110,4.0830087021565421e+17,2.4240394724246187e-05,4.0830087021565421e+17,1.6843821021084932e+22,1.9389607063410349e+23,8.174331854987552e-05,6.468127481884522e-05,3.048388177762372e-07,3.8965951747341166e-05,3.0153201681891586e-11,12.820295139746847,3.7513839439395902e-05,8.5266096506516056e-05,0.0001454358595762701,-110,-5.368067709361146e-09,-5.363442815658448e-09,-5.39359601734034e-09,-5.383234081045598e-09,2.634815646756368e-06,-2.4079284690315794e-05,-5.0805113205321106e-05,-7.910850290311915e-05,-0.011216016902295364,-0.0111870055810375,-0.011231932989801408,-0.011167251714982562,5.798823504971735e-08,-2.0826793541633493e-08,-2.1103091334263196e-08,2.8373572644197404e-07,6.706379375242264e-05,6.477447661548848e-05,6.478057821368566e-05,2.8097842005081475e-05
-100,-4.654346774391853e-09,-7.386638147635605e-06,-0.009794143232695673,-6.867757656041124e-09,0.0001719330291315331,-100,4.0214163037205997e+17,3.2681868535040005e-05,4.0214163037205997e+17,1.2304731901754702e+22,1.5562864233201363e+25,3.702476474310515e-05,2.2106229833169025e-05,3.4809322546562183e-07,1.0582494688623264e-05,1.0206450703954911e-11,9.9793605434050345,1.2124911391575566e-05,2.9084523950445681e-05,5.5406223339747681e-05,-100,-4.65739076817547e-09,-4.654346774391853e-09,-4.6645532250958076e-09,-4.661589193034499e-09,1.2387336730049873e-06,-7.386638147635605e-06,-1.6013532925462926e-05,-3.578603107010016e-05,-0.009813053618100748,-0.009794143232695673,-0.009809449455019603,-0.009790947388267579,-8.137024668040763e-08,-6.867757656041124e-09,-7.588039289976817e-09,-3.5496098312166296e-07,0.00018224713308974882,0.0001719330291315331,0.00017166463840112556,0.00017328244575764984
-90,-3.958319256073199e-09,-5.681318808055153e-06,-0.008496274284860376,-3.2239958826262623e-09,0.00039579117585855205,-90,3.9607530307555616e+17,4.4063000751108968e-05,3.9607530307555616e+17,8.9888408942640575e+21,5.6614315058459627e+23,1.440856091342499e-05,1.1607907732151881e-05,3.083006322223069e-07,1.0817185826082483e-05,2.137856183806933e-12,8.1267985754180181,1.0133096140174658e-05,1.4408007481979468e-05,3.2834052508305678e-05,-90,-3.958807219236096e-09,-3.958319256073199e-09,-3.956669363052289e-09,-3.9579960451903014e-09,1.5265246521613833e-06,-5.681318808055153e-06,-1.2882036261263607e-05,-1.1496547216707223e-05,-0.00849934872510462,-0.008496274284860376,-0.008487740817372469,-0.008496022327704189,-5.907367172162791e-08,-3.2239958826262623e-09,-2.728897003825963e-09,-3.1102952922613285e-07,0.0003917278612829328,0.00039579117585855205,0.0003953406758228084,0.0004025450471090153
-80,-3.221593555915279e-09,3.369993738605408e-05,-0.007272305564181005,-1.9377702284298966e-10,0.0008198473794562367,-80,3.9010048673465184e+17,5.9407497864162517e-05,3.9010048673465184e+17,6.5665193916537493e+21,1.6859713400078619e+24,0.00014743000440216108,9.92198542352496e-05,2.1151458279948157e-07,4.824751639369903e-05,3.6911631912566535e-11,6.8952303104291488,-6.9060119676667142e-05,0.0001158446151507462,0.00019866175139390439,-80,-3.214250067929312e-09,-3.221593555915279e-09,-3.1846819240027126e-09,-3.200317008764285e-09,-1.5315483471589587e-05,3.369993738605408e-05,8.27101448419576e-05,0.00013211452093057148,-0.007226697578934876,-0.007272305564181005,-0.007228320131275723,-0.007325917433170126,-4.980272011861982e-08,-1.9377702284298966e-10,-9.518119026557449e-10,1.6171186268086175e-07,0.0008234201816560957,0.0008198473794562367,0.0008200646243494703,0.0008680948958499357
-70,-2.4190857874984402e-09,-1.181070964094194e-06,-0.0061091484941614635,5.849165930311908e-09,0.0016146926337693235,-70,3.8421580090095283e+17,8.0095561861879164e-05,3.8421580090095283e+17,4.7969674220341192e+21,1.6023369766872462e+23,1.8559555710945776e-05,7.336516957771877e-05,1.4877133620459233e-06,6.111909341268481e-05,2.9999102940864295e-11,6.0332775940696362,3.0245180759891355e-06,8.5359898711493334e-05,0.00014424208035054143,-70,-2.4212668476647973e-09,-2.4190857874984402e-09,-2.391267744723933e-09,-2.3989930470188902e-09,9.654284591096384e-07,-1.181070964094194e-06,-3.3286423724021574e-06,-1.7594127251836138e-05,-0.006123229588433296,-0.0061091484941614635,-0.006049864418855577,-0.0060980872921692075,-6.82795917472491e-08,5.849165930311908e-09,-5.79708194622094e-10,1.4194337702986742e-06,0.0016269346006215412,0.0016146926337693235,0.001614743376194383,0.0016758117271820083
-60,-1.438452455050905e-09,-7.881070506201519e-06,-0.005001479654991203,2.8630822889059575e-08,0.0030205199401136095,-60,3.7841988595021696e+17,0.00010798803620106897,3.7841988595021696e+17,3.5042760222587602e+21,2.1430628082024601e+22,7.553937117335507e-05,0.00010590942721988746,1.8943059334546687e-06,7.962462033521585e-05,3.229022458567347e-11,5.3772009648307018,2.9573740197186282e-05,9.5665456601952076e-05,0.00017129758941009318,-60,-1.44459350908982e-09,-1.438452455050905e-09,-1.4123032845041466e-09,-1.4199093259144154e-09,1.3064161326404496e-05,-7.881070506201519e-06,-2.8831944019813704e-05,-6.247520984695057e-05,-0.005039130461427123,-0.005001479654991203,-0.004933221034207236,-0.004980699447608039,-1.9153229685156038e-07,2.8630822889059575e-08,-2.2154595385637917e-10,1.7027736366031083e-06,0.0030371042457271735,0.0030205199401136095,0.0030207258751033805,0.0031001445604488254
