voltage,current,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_4 transport over barrier 3,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_3 transport over barrier 3,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-0.06321547870789197,-37710.74785176541,-79795.49796533039,-37710.74785177173,-79795.49796533542,-150,300188110.48279744,20729.433698919936,300167381.04909855,14481.249938749563,2.2486346543896931e+17,4.918547347187996e-09,4.604225978255272e-08,8.971255738288164e-09,7.508788257837296e-09,1.3350431871117507e-14,110038.45882261824,3.9231346532445215e-08,5.1713671608850472e-08,2.8162294807287935e-07,-150,-0.06321547870789125,-0.06321547870789197,-0.06321547870789496,-0.0632154787079046,-37710.74785177033,-37710.74785176541,-37710.7478517668,-37710.74785177015,-79795.49796533206,-79795.49796533039,-79795.49796534532,-79795.49796537643,-37710.747851767344,-37710.74785177173,-37710.74785176276,-37710.747851768756,-79795.49796533122,-79795.49796533542,-79795.49796533358,-79795.49796532792
-140,-0.05676434204418986,-34957.31110512567,-71104.89944773166,-34957.311105131776,-71104.89944773218,-140,274618881.07959074,22909.567272223612,274595971.51231849,11987.08285566566,1.1020629714726381e+17,3.827153705060482e-09,8.68749339133501e-09,9.2186382971704e-09,1.4013494364917278e-08,6.612765890423589e-15,107188.42021335386,3.4407241461993394e-08,3.8233090728798409e-08,2.3161641049540549e-07,-140,-0.05676434204418986,-0.05676434204418986,-0.056764342044193096,-0.056764342044196475,-34957.311105125555,-34957.31110512567,-34957.311105126195,-34957.31110512237,-71104.89944773397,-71104.89944773166,-71104.89944774035,-71104.89944774016,-34957.31110512256,-34957.311105131776,-34957.31110512644,-34957.31110513142,-71104.89944773455,-71104.89944773218,-71104.89944773602,-71104.8994477462
-130,-0.05084696233465413,-32252.84554840343,-63222.76938349996,-32252.84554839837,-63222.769383499086,-130,251736253.53306255,25318.987494959183,251710934.5455676,9942.5876956249267,68210479344501632.0,1.5126715879887342e-08,2.601882442831993e-08,8.280039764940739e-09,1.4566467143595219e-08,2.9351521213527576e-15,103762.11300578338,3.0507565959832187e-08,2.7844936520999095e-08,1.7776367400301751e-07,-130,-0.050846962334652385,-0.05084696233465413,-0.05084696233465397,-0.0508469623346512,-32252.84554839845,-32252.84554840343,-32252.84554840672,-32252.845548413577,-63222.769383496714,-63222.76938349996,-63222.769383483894,-63222.76938347394,-32252.845548402038,-32252.84554839837,-32252.845548400215,-32252.84554840665,-63222.7693834975,-63222.769383499086,-63222.769383512066,-63222.76938350671
-120,-0.04538714857436147,-29599.69327119577,-56029.03690741404,-29599.69327119623,-56029.036907412024,-120,231314228.55387288,27981.808654549885,231286246.74521834,8266.5931787887075,1.5345361056130941e+17,1.913576852530241e-09,1.019361661747098e-08,1.57160684466362e-09,1.9630533643066883e-08,5.3013149425851225e-15,99573.544445672771,2.7544179931587034e-08,2.2343680772892754e-08,1.3972386270211246e-07,-120,-0.04538714857436293,-0.04538714857436147,-0.04538714857435873,-0.045387148574357626,-29599.693271195247,-29599.69327119577,-29599.693271196782,-29599.69327119716,-56029.0369074147,-56029.03690741404,-56029.03690740742,-56029.03690741761,-29599.69327119649,-29599.69327119623,-29599.693271195323,-29599.69327119492,-56029.036907416055,-56029.036907412024,-56029.036907410045,-56029.036907396425
-110,-0.04031631187711846,-27000.257080627784,-49415.464276663624,-27000.25708062417,-49415.46427666316,-110,213151286.21338069,30924.681160165994,213120361.53222054,6892.594465547485,1.7700091626054291e+17,5.1768438424915075e-09,2.3836037144064903e-08,9.113136911764741e-09,1.531589077785611e-08,7.507883204027621e-15,94551.563749678069,2.5528340744468492e-08,3.9920734123522462e-08,2.1615122491880356e-07,-110,-0.040316311877115915,-0.04031631187711846,-0.04031631187712342,-0.04031631187711628,-27000.25708062807,-27000.257080627784,-27000.257080622894,-27000.257080622992,-49415.46427665875,-49415.464276663624,-49415.46427667408,-49415.464276650244,-27000.25708063307,-27000.25708062417,-27000.257080623956,-27000.257080626747,-49415.464276655504,-49415.46427666316,-49415.46427667076,-49415.46427667082
-100,-0.035574506009998105,-24455.695507108285,-43287.923173407755,-24455.69550710627,-43287.92317341166,-100,197068376.24236405,34177.058268977336,197034199.18409508,5766.1011866911867,8.3832479601424973e+17,7.974449545145035e-09,1.8786522559821606e-08,5.638867150992155e-09,3.9726728573441505e-09,3.0322966360074588e-15,88774.368756735217,2.4304645670622399e-08,1.6530294349086826e-08,1.1932474919262859e-07,-100,-0.03557450600999764,-0.035574506009998105,-0.03557450600999623,-0.03557450600999507,-24455.695507104057,-24455.695507108285,-24455.69550711067,-24455.695507112032,-43287.92317341156,-43287.923173407755,-43287.92317339848,-43287.92317339277,-24455.695507106102,-24455.69550710627,-24455.6955071099,-24455.69550711174,-43287.92317340858,-43287.92317341166,-43287.923173412084,-43287.92317341255
-90,-0.03111144709815551,-21964.612265862583,-37568.641273677524,-21964.612265863583,-37568.64127367883,-90,182907132.8635731,37771.490864250583,182869361.37270886,4842.4652741649761,28483845989522180.0,1.2631062418222427e-08,5.675246939063072e-09,9.546056389808655e-09,2.283195499330759e-08,5.578870698741412e-15,82438.867406174802,2.3794993598189897e-08,2.1258491047341292e-08,1.2592649056841765e-07,-90,-0.03111144709815724,-0.03111144709815551,-0.031111447098153753,-0.03111144709815166,-21964.61226586062,-21964.612265862583,-21964.612265866715,-21964.61226587325,-37568.641273681555,-37568.641273677524,-37568.64127367826,-37568.64127367588,-21964.612265858756,-21964.612265863583,-21964.612265865075,-21964.6122658683,-37568.64127368361,-37568.64127367883,-37568.64127366981,-37568.641273660774
-80,-0.026887472402178127,-19521.8654338721,-32198.293878224773,-19521.865433872386,-32198.29387822174,-80,170528296.30863476,41743.953235529756,170486552.35539922,4085.1017474667947,1.5851308523649594e+17,2.954038791358471e-09,6.664777174592018e-09,9.924406185746193e-09,1.7942511476576328e-08,4.756611771128405e-15,75797.388614149138,2.4100002321866853e-08,1.0842428659230327e-08,7.8012078574829502e-08,-80,-0.026887472402179185,-0.026887472402178127,-0.026887472402174428,-0.026887472402175136,-19521.86543387056,-19521.8654338721,-19521.865433873514,-19521.86543387083,-32198.293878226046,-32198.293878224773,-32198.293878219585,-32198.29387822625,-19521.86543387048,-19521.865433872386,-19521.865433876214,-19521.865433880404,-32198.293878225493,-32198.29387822174,-32198.29387821276,-32198.29387820755
-70,-0.02287434949112106,-17117.672643088004,-27137.71407034147,-17117.67264308976,-27137.71407034325,-70,159810325.23755807,46134.203121417318,159764191.03443664,3464.0313352105522,1.520877129426584e+17,2.4629116524010897e-09,8.85484041646123e-09,4.380126483738422e-09,1.6807462088763714e-09,2.5049406993105094e-15,69110.060834430289,2.541125536265485e-08,1.2699877406665077e-08,8.414748720042553e-08,-70,-0.022874349491121663,-0.02287434949112106,-0.022874349491120882,-0.022874349491123387,-17117.672643090467,-17117.672643088004,-17117.672643089725,-17117.672643090016,-27137.71407034296,-27137.71407034147,-27137.71407033757,-27137.714070346425,-17117.67264308776,-17117.67264308976,-17117.672643091355,-17117.67264309214,-27137.714070343412,-27137.71407034325,-27137.71407034493,-27137.71407034337
-60,-0.019055674885703415,-14737.286675577834,-22368.677020674186,-14737.28667557839,-22368.677020674717,-60,150648186.18891913,50986.179618385198,150597200.00930074,2954.6866879705699,6.2170844595492672e+17,1.7535057850182056e-09,2.029992174357176e-09,2.9613147489726543e-09,6.606569513678551e-09,3.0184188481996443e-15,62627.431234968491,2.8096566025847817e-08,1.010520570958138e-08,6.8702313171797869e-08,-60,-0.019055674885703654,-0.019055674885703415,-0.019055674885704452,-0.019055674885706433,-14737.286675576535,-14737.286675577834,-14737.286675577448,-14737.286675578289,-22368.677020675124,-22368.677020674186,-22368.67702067497,-22368.677020676216,-14737.28667557655,-14737.28667557839,-14737.286675578995,-14737.286675579511,-22368.6770206761,-22368.677020674717,-22368.677020677067,-22368.677020681323
-50,-0.015426220063994335,-12361.65753505737,-17892.548361050856,-12361.657535057555,-17892.548361052526,-50,142952307.95982918,56348.442938020635,142895959.51689115,2536.9344831243479,81732710556430032.0,5.820766091346741e-10,7.632479537278414e-09,4.143657861277461e-09,5.311449058353901e-09,1.7572748811645056e-15,56590.878174233039,3.2340282778968941e-08,1.1341598890610815e-08,7.7831991518451105e-08,-50,-0.015426220063995313,-0.015426220063994335,-0.015426220063993802,-0.01542622006399556,-12361.657535056787,-12361.65753505737,-12361.657535057293,-12361.657535056831,-17892.548361054418,-17892.548361050856,-17892.548361046785,-17892.5483610519,-12361.657535057515,-12361.657535057555,-12361.657535054783,-12361.657535053411,-17892.548361052337,-17892.548361052526,-17892.54836105636,-17892.54836105765
-40,-0.011988973223331034,-9969.612471021552,-13724.577696030738,-9969.612471022163,-13724.577696028038,-40,136647690.46474817,62274.660413945508,136585415.80433422,2194.2743574423075,5.9720080312622464e+17,7.8580342233181e-10,6.049958756193519e-09,2.5029294192790985e-09,7.2432158049196005e-09,1.025221574302293e-15,51235.164729365519,3.3769364386314131e-08,9.9278220975202474e-09,6.650030570654053e-08,-40,-0.011988973223330009,-0.011988973223331034,-0.011988973223330666,-0.011988973223331019,-9969.612471022177,-9969.612471021552,-9969.612471021519,-9969.612471021392,-13724.577696025299,-13724.577696030738,-13724.577696025826,-13724.577696024688,-9969.612471022352,-9969.612471022163,-9969.612471021195,-9969.61247101985,-13724.577696029868,-13724.577696028038,-13724.577696032302,-13724.577696035281
-30,-0.008748111347435323,-7541.970587239403,-9880.873862802298,-7541.970587238912,-9880.873862802873,-30,131673159.16760041,68824.143622529344,131604335.02397788,1913.1826745243752,1.7214605280421782e+17,5.757101462222636e-10,5.220499588176608e-09,2.0709194359369576e-09,5.6843418860808015e-09,3.665470704738993e-15,46784.404142663356,3.8988721224029441e-08,8.3524423236229313e-09,5.8498578425769665e-08,-30,-0.00874811134743336,-0.008748111347435323,-0.008748111347437025,-0.008748111347436634,-7541.970587239979,-7541.970587239403,-7541.970587239877,-7541.970587239746,-9880.873862799272,-9880.873862802298,-9880.873862804492,-9880.873862804394,-7541.970587239775,-7541.970587238912,-7541.970587240947,-7541.970587240983,-9880.873862799053,-9880.873862802873,-9880.873862804738,-9880.873862803666
-20,-0.005696853310871672,-5067.307914288456,-6356.566565438947,-5067.307914288265,-6356.566565440213,-20,127980757.63794535,76062.441993080982,127904695.19595227,1682.5749250804638,81850546318240208.0,3.245077095925808e-09,1.1332303984090686e-09,1.6389094525948167e-09,4.381945473141968e-09,1.8925833122906965e-15,43439.88714181367,3.8280560554933936e-08,8.4691116928059081e-09,5.3631183050129039e-08,-20,-0.005696853310870746,-0.005696853310871672,-0.005696853310872638,-0.005696853310872133,-5067.307914286765,-5067.307914288456,-5067.307914289475,-5067.30791429001,-6356.566565440007,-6356.566565438947,-6356.566565439787,-6356.56656544008,-5067.307914289122,-5067.307914288265,-5067.307914289904,-5067.307914288773,-6356.566565436675,-6356.566565440213,-6356.566565441057,-6356.566565439483
-10,-0.002802852656056353,-2547.5625514490985,-3100.2085121292366,-2547.5625514477015,-3100.2085121288346,-10,125535272.16373324,84061.998848568997,125451210.16488467,1493.3653004120808,2.5595682831514926e+18,7.148628355935216e-10,3.9726728573441505e-09,3.0104274628683925e-09,4.672983777709305e-09,1.8344700758454735e-15,41363.029228239269,2.6473100642873046e-08,8.5043375868764699e-09,5.6761635391922027e-08,-10,-0.0028028526560545186,-0.002802852656056353,-0.0028028526560561415,-0.0028028526560559103,-2547.5625514488347,-2547.5625514490985,-2547.5625514483854,-2547.5625514483836,-3100.208512125857,-3100.2085121292366,-3100.208512126441,-3100.2085121298296,-2547.5625514489366,-2547.5625514477015,-2547.5625514495878,-2547.562551450712,-3100.2085121260025,-3100.2085121288346,-3100.2085121303844,-3100.2085121257114
0,1.0140793165192008e-16,8.822098607197404e-10,2.2919266484677792e-10,6.602931534871459e-10,-6.83940015733242e-10,0,124313883.6742551,92902.876442747045,124220980.79781236,1338.1058631792268,1.6194114623598254e+18,1.2350938050076365e-09,1.3387762010097504e-09,3.003151505254209e-09,2.764863893389702e-09,9.429772035218775e-16,40658.629456911585,2.7180935038109687e-09,7.7281310657513513e-09,5.1224347430434136e-08,0,-5.851354217156767e-16,1.0140793165192008e-16,3.578417818062007e-16,3.053894033655524e-16,7.275957614183426e-11,8.822098607197404e-10,-3.5288394428789616e-10,-2.3283064365386963e-10,-7.712515071034431e-10,2.2919266484677792e-10,5.402398528531194e-10,5.675246939063072e-10,0.0,6.602931534871459e-10,-5.093170329928398e-10,-2.342858351767063e-09,-1.0913936421275139e-09,-6.83940015733242e-10,1.0077201295644045e-09,1.673470251262188e-09
10,0.002802852656055441,2547.562551448609,3100.2085121283744,2547.5625514487783,3100.2085121265554,10,125535272.16373324,84061.998848568997,125451210.16488467,1493.3653004120808,1.16068526656964e+17,1.8917489796876907e-09,4.805770004168153e-09,9.313225746154785e-10,7.741618901491165e-09,3.3063829452117943e-15,41363.029228237385,2.9377168966331668e-08,6.5707790892062985e-09,4.8058311108434282e-08,10,0.0028028526560532016,0.002802852656055441,0.002802852656056508,0.0028028526560564043,2547.562551450217,2547.562551448609,2547.562551448482,2547.5625514483254,3100.2085121242126,3100.2085121283744,3100.2085121290183,3100.2085121278797,2547.562551448995,2547.5625514487783,2547.5625514488,2547.5625514480635,3100.2085121228156,3100.2085121265554,3100.208512129295,3100.208512130557
20,0.0056968533108725,5067.307914288984,6356.5665654404165,5067.307914288025,6356.566565441179,20,127980757.63794535,76062.441993080982,127904695.19595227,1682.5749250804638,9.1025770349998272e+17,2.7066562324762344e-09,1.4242687029764056e-09,1.6570993466302752e-09,3.4688127925619483e-09,1.0364972768961422e-15,43439.887141813299,3.8700975785500648e-08,7.1801219770860106e-09,4.9127649504043802e-08,20,0.005696853310872572,0.0056968533108725,0.005696853310871535,0.005696853310872348,5067.307914287841,5067.307914288984,5067.307914288742,5067.307914290548,6356.566565440036,6356.5665654404165,6356.566565438992,6356.566565439876,5067.307914287914,5067.307914288025,5067.307914289571,5067.307914288438,6356.566565442408,6356.566565441179,6356.5665654389395,6356.566565440255
30,0.008748111347435424,7541.970587238175,9880.873862803546,7541.970587239286,9880.873862802366,30,131673159.16760041,68824.143622529344,131604335.02397788,1913.1826745243752,1.6949470765819382e+17,2.1245796233415604e-09,2.6302586775273085e-09,9.695213520899415e-10,7.4214767664670944e-09,2.0174834025610267e-15,46784.404142664527,3.6404830734525127e-08,9.7277714036686116e-09,6.2452741644847265e-08,30,0.008748111347436423,0.008748111347435424,0.008748111347435594,0.008748111347434405,7541.970587239659,7541.970587238175,7541.9705872400755,7541.970587240299,9880.873862800916,9880.873862803546,9880.873862801767,9880.87386280141,7541.97058723963,7541.970587239286,7541.970587240249,7541.970587240256,9880.873862807202,9880.873862802366,9880.873862803244,9880.87386279978
40,0.01198897322333006,9969.612471022261,13724.577696025095,9969.612471021463,13724.577696030632,40,136647690.46474817,62274.660413945508,136585415.80433422,2194.2743574423075,1.4675972458287024e+17,1.1932570487260818e-09,3.499735612422228e-09,2.359229256398976e-09,8.656570571474731e-09,1.915134717478395e-15,51235.164729369564,3.6362203542221577e-08,1.0024004290773527e-08,7.4280251283198595e-08,40,0.011988973223331974,0.01198897322333006,0.011988973223330117,0.011988973223330273,9969.612471022716,9969.612471022261,9969.61247102202,9969.612471021523,13724.577696026565,13724.577696025095,13724.577696028595,13724.57769602655,9969.612471020344,9969.612471021463,9969.612471022703,9969.612471020722,13724.57769603547,13724.577696030632,13724.577696026814,13724.577696030581
50,0.015426220063994618,12361.65753505542,17892.54836105458,12361.657535056116,17892.54836105138,50,142952307.95982918,56348.442938020635,142895959.51689115,2536.9344831243479,3.029767307849495e+17,3.3905962482094765e-09,1.019361661747098e-08,1.5297700883820653e-09,3.6816345527768135e-09,2.0799334476961917e-15,56590.878174232719,3.2314397246001243e-08,1.2745973757652467e-08,7.2810657059108053e-08,50,0.015426220063996502,0.015426220063994618,0.015426220063994422,0.015426220063995352,12361.657535054663,12361.65753505542,12361.657535057784,12361.657535058053,17892.54836106219,17892.54836105458,17892.548361051995,17892.548361052905,12361.657535057006,12361.657535056116,12361.657535056847,12361.657535057646,17892.548361049587,17892.54836105138,17892.548361051813,17892.54836105327
60,0.019055674885705014,14737.28667557667,22368.677020677816,14737.286675574198,22368.67702067875,60,150648186.18891913,50986.179618385198,150597200.00930074,2954.6866879705699,2.1627683254206912e+17,3.2232492230832577e-09,4.325556801632047e-09,6.157279131002724e-09,7.159542292356491e-09,2.463307335887066e-15,62627.431234970652,2.8086727614893451e-08,1.1429637104150052e-08,7.6535322079962498e-08,60,0.019055674885707138,0.019055674885705014,0.019055674885704674,0.01905567488570509,14737.286675575393,14737.28667557667,14737.286675578616,14737.286675577445,22368.677020680974,22368.677020677816,22368.67702067665,22368.67702067831,14737.286675575539,14737.286675574198,14737.286675577461,14737.286675580355,22368.677020682197,22368.67702067875,22368.67702067626,22368.677020675037
70,0.022874349491122388,17117.6726430884,27137.71407034525,17117.67264308798,27137.714070344304,70,159810325.23755807,46134.203121417318,159764191.03443664,3464.0313352105522,1.5705841566301776e+17,2.9831426218152046e-09,9.953510016202927e-09,9.89530235528946e-10,4.154571797698736e-09,1.9845236565174673e-15,69110.060834428965,2.5414169007446647e-08,1.177461194467649e-08,7.1866569584244644e-08,70,0.022874349491124372,0.022874349491122388,0.022874349491122603,0.022874349491122607,17117.67264308667,17117.6726430884,17117.67264308851,17117.672643089652,27137.714070353803,27137.71407034525,27137.71407034385,27137.714070347472,17117.67264308897,17117.67264308798,17117.672643088834,17117.67264308878,27137.71407034232,27137.714070344304,27137.714070345894,27137.71407034174
80,0.026887472402178904,19521.865433872863,32198.293878227123,19521.865433871266,32198.29387822198,80,170528296.30863476,41743.953235529756,170486552.35539922,4085.1017474667947,2.8195874003383229e+18,1.8044374883174896e-09,6.319169187918305e-09,3.2159732654690742e-09,4.845787771046162e-09,8.118505867571457e-16,75797.388614151962,2.4102552729590556e-08,1.2993240564208995e-08,9.0287613829787006e-08,80,0.026887472402179716,0.026887472402178904,0.026887472402179605,0.026887472402178935,19521.865433873856,19521.865433872863,19521.8654338729,19521.86543387205,32198.293878231183,32198.293878227123,32198.293878224864,32198.293878225304,19521.865433869418,19521.865433871266,19521.865433872634,19521.865433871586,32198.293878220895,32198.29387822198,32198.29387822574,32198.293878224154
