voltage,current,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_4 transport over barrier 3,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_3 transport over barrier 3,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-0.0000000000084286765691025766160396498111017269657735482401698553248212479493214297083187497,-0.000000044984892151169241355182133963264262985113442509884228035309035639712840792341388,-0.000026108559080681160249695896953842218274808907346381441465837625671124995993767599,-0.0000003525041401760330729103349885023910091343628102561908265358439326427561390103591,0.00000000057273198028874135264138870843295760311264642422926678112991958223025130376324328,-150,28160591974.638732294896395272431200855273746339006745060658671936614054983473439,0.00000000088143795012663935831131379231852486730934631176305406706909499951881009386307881,28160591974.638732294014957322304561496962432546688220193349325624851000916404344,31948467808304372227.929446233536508652855130932161494492820801050621527046418845,56321183949.277464589792790544862401710547492678013490121317343873228109966946878,3.8916625545754686381850087021132391668811841655839316216093382919334410444925943e-77,6.4771264163208334690397638971002996783370002733272110387677776026264438523718203e-78,2.4424633561141533767193927608722324932598748337729332494752202757351764582776513e-77,1.9363750387530266631577596941223231504871850968291845296707769194459954689197092e-77,9.067877725698508266684776349453517222945705924905366891880652944086906267386606e-84,0.19144337105238733191514743177047536939820914216288941005819079317612915350439233,2.0386630877876500068970623982829375143121497903675424383763321424589488512670715e-77,2.1080518929343920960926916898709138596688712366400478306789510771809083700675874e-77,3.3111297400470479905337096205794708119298659943035475588139169157899016935115677e-77,-150,-0.000000000008428676569102576616039649811101726965773548240169855324821247949321429699253802,-0.0000000000084286765691025766160396498111017269657735482401698553248212479493214297083187497,-0.0000000000084286765691025766160396498111017269657735482401698553248212479493214297083216797,-0.0000000000084286765691025766160396498111017269657735482401698553248212479493214297052781073,-0.000000044984892151169241355182133963264262985113442509884228035309035639712821442005843,-0.000000044984892151169241355182133963264262985113442509884228035309035639712840792341388,-0.000000044984892151169241355182133963264262985113442509884228035309035639712840774052412,-0.000000044984892151169241355182133963264262985113442509884228035309035639712860358631389,-0.000026108559080681160249695896953842218274808907346381441465837625671124995987362432,-0.000026108559080681160249695896953842218274808907346381441465837625671124995993767599,-0.000026108559080681160249695896953842218274808907346381441465837625671124995993767444,-0.000026108559080681160249695896953842218274808907346381441465837625671124995993839559,-0.00000035250414017603307291033498850239100913436281025619082653584393264275611458583648,-0.0000003525041401760330729103349885023910091343628102561908265358439326427561390103591,-0.00000035250414017603307291033498850239100913436281025619082653584393264275613901035773,-0.00000035250414017603307291033498850239100913436281025619082653584393264275613901047004,0.00000000057273198028874135264138870843295760311264642422926678112991958223025130376324495,0.00000000057273198028874135264138870843295760311264642422926678112991958223025130376324328,0.0000000005727319802887413526413887084329576031126464242292667811299195822302512853175838,0.00000000057273198028874135264138870843295760311264642422926678112991958223027064906797133
-140,-0.0000000000070535552806988121880302097577132605874432071570263838434657499025966640573050969,-0.000000034286520093566955478652122398198545446745826819819282153300574041181521711345181,-0.000021818332782007165683134244018770928469356873371095335302481133671528617171023384,-0.00000036158241801254907971924141532672281660795401722684667548817005316314932825707781,0.0000000014255510015078938933123640984367829866613656716306476966341275661961046966224923,-140,26361803354.99876102982309778066432934513547330042317396145711494510706730033835,0.0000000009266302402170672940320158880323988456656745251128840729133690487181131993778448,26361803354.998761028896467540447262051103457412390775115791440419994183227424981,28449107541346147130.054025718124873680347533262580474071886172791360189272272648,52723606709.9975220596461955613286586902709466008463479229142298902141346006767,6.6672348970898600825889436569042069977483971939993774830025721844853689926724359e-77,6.8009827371368751424917520919553146622538502869935715907061664827577660449904113e-77,5.6791837243811113048463445118932792991647257966716540290565770958072926200082215e-77,3.3164650942264401963543357987817279481218237202208008195067401309555099007722528e-77,3.0833444874839874549982393216989690980690212775535389169228349330825627889605858e-83,0.21628173710713839846225213514298831901127171365698757986227439463290083032686998,-3.4781169918442965976435075977210471187345738952207690730433221953745182340469744e-77,4.5658450732092665475245536129129646585512299586929752608483332515059198487907924e-77,8.4776710601002139013695155815283796510896029047153064296111409007245909704120238e-77,-140,-0.0000000000070535552806988121880302097577132605874432071570263838434657499025966640318422381,-0.0000000000070535552806988121880302097577132605874432071570263838434657499025966640573050969,-0.0000000000070535552806988121880302097577132605874432071570263838434657499025966640573423135,-0.000000000007053555280698812188030209757713260587443207157026383843465749902596664062675683,-0.00000003428652009356695547865212239819854544674582681981928215330057404118155464152759,-0.000000034286520093566955478652122398198545446745826819819282153300574041181521711345181,-0.000000034286520093566955478652122398198545446745826819819282153300574041181521479033891,-0.000000034286520093566955478652122398198545446745826819819282153300574041181487969178619,-0.000021818332782007165683134244018770928469356873371095335302481133671528617103482113,-0.000021818332782007165683134244018770928469356873371095335302481133671528617171023384,-0.0000218183327820071656831342440187709284693568733710953353024811336715286171710234,-0.00002181833278200716568313424401877092846935687337109533530248113367152861717149194,-0.00000036158241801254907971924141532672281660795401722684667548817005316314927146525131,-0.00000036158241801254907971924141532672281660795401722684667548817005316314932825707781,-0.00000036158241801254907971924141532672281660795401722684667548817005316314932825707686,-0.00000036158241801254907971924141532672281660795401722684667548817005316314932825708855,0.0000000014255510015078938933123640984367829866613656716306476966341275661961046966224887,0.0000000014255510015078938933123640984367829866613656716306476966341275661961046966224923,0.0000000014255510015078938933123640984367829866613656716306476966341275661961044643257382,0.0000000014255510015078938933123640984367829866613656716306476966341275661960715319715501
-130,-0.0000000000061643740663928338052013999752491371752640898565035617982131730591547629553078919,-0.000000026129094847716126840420612177495696130846440397571134774582191487440921800416975,-0.000019037051251334010896514894185967913199320445795379195415656742885671521741985236,-0.00000038610521473474117749907604891987455540197333386199529800111062672171365843918641,0.0000000035489729391155888090214299062049571960883725955259346290760679907303305363243845,-130,24691238965.468097998944222706447831522663741559019213410326745849481854543951642,0.00000000097413958856817490159558243434187956330404394230529544301286439400764143437541358,24691238965.468097997970083117879656621068159124677333847022701907176559100938778,25346715455595189751.379036840629360204479109784741633018149276019326668869138191,49382477930.936195997888445412895663045327483118038426820653491698963709087903284,9.0001679184234343916210353012477722654799218459917872186686878586776649954474884e-78,9.4997854106038890879249870490804395282276004008799095235260738171854509834786698e-77,3.9639099416131898876729612827556467175321367508418547366700994994131709443055468e-78,4.8061643439489283220344907083507288164125253878899082420976453224417757513587238e-78,3.1170398967624288655122579808750010965641867694335380431028379291200522779642352e-83,0.24523185724755268861497684026578910796595860369192720546402739444033269412833773,-4.338535159985624551482326677277367070545881486481618669497952477454156267062583e-78,1.4260792548772637096259308237629143093016366788919262946672632064238291326218232e-77,2.7429516834851902685493108314215701277580009979194487601945119923595466525522583e-77,-130,-0.0000000000061643740663928338052013999752491371752640898565035617982131730591547629249864555,-0.0000000000061643740663928338052013999752491371752640898565035617982131730591547629553078919,-0.0000000000061643740663928338052013999752491371752640898565035617982131730591547629553667829,-0.0000000000061643740663928338052013999752491371752640898565035617982131730591547629561568545,-0.000000026129094847716126840420612177495696130846440397571134774582191487440926243965509,-0.000000026129094847716126840420612177495696130846440397571134774582191487440921800416975,-0.000000026129094847716126840420612177495696130846440397571134774582191487440921432810156,-0.00000002612909484771612684042061217749569613084644039757113477458219148744091724379759,-0.000019037051251334010896514894185967913199320445795379195415656742885671521647109209,-0.000019037051251334010896514894185967913199320445795379195415656742885671521741985236,-0.000019037051251334010896514894185967913199320445795379195415656742885671521741985515,-0.000019037051251334010896514894185967913199320445795379195415656742885671521742107063,-0.00000038610521473474117749907604891987455540197333386199529800111062672171365447530564,-0.00000038610521473474117749907604891987455540197333386199529800111062672171365843918641,-0.0000003861052147347411774990760489198745554019733338619952980011106267217136584391861,-0.00000038610521473474117749907604891987455540197333386199529800111062672171365843921558,0.0000000035489729391155888090214299062049571960883725955259346290760679907303305363243214,0.0000000035489729391155888090214299062049571960883725955259346290760679907303305363243845,0.000000003548972939115588809021429906204957196088372595525934629076067990730330168995066,0.0000000035489729391155888090214299062049571960883725955259346290760679907303257301600406
-120,-0.00000000000564237485721436029250334502752773782630214508593849426286396897208819134452936,-0.000000019905077449258422594709146861504632834005760141074053843189674878769116141103069,-0.000017394076382083997278650628910989136317233854851450139749297883290566064530420144,-0.00000042993873300328565931684376921325253681756576859806549360685376298685402679051602,0.0000000085898690382325603534297373636543596854103934999640450883294538631942551198741662,-120,23138793187.427727068658229302698925091366394948947707391941891652392315526610776,0.0000000010240847932973542483212636586330593377373837650657741565378676381379733413665613,23138793187.427727067634144509401570843045131290314648054204507887326541370072908,22594606754119748716.132341289497776428717350778170484323060421501801815712061695,46277586374.855454137316458605397850182732789897895414783883783304784631053221552,3.8567313772243249845497687382802042043251831453161905690874061780705614130946607e-77,2.9147068873443750610678937536951348552516501229972449674454999211818997335673191e-77,7.4823047553801637748321775962441851747166711269658057104965338369073961233428903e-78,1.9521399159374671543207266591704235895034339666398706136689832916210307261921444e-77,1.1280916957024174931668285863062035336547398511860492855164457878862368915201141e-83,0.27896592613510569288093121127444754184544444962040813979545710735691610120670039,-2.036976197024012969143288010566974167425715339625036900856571800493396220900197e-77,2.1577705443185358130201093974671248063927553238127769747387599864229432181588799e-77,3.4812977838718387144986715379751818474771607140054567324067589895583122139287632e-77,-120,-0.0000000000056423748572143602925033450275277378263021450859384942628639689720881913557061503,-0.00000000000564237485721436029250334502752773782630214508593849426286396897208819134452936,-0.0000000000056423748572143602925033450275277378263021450859384942628639689720881913444252334,-0.0000000000056423748572143602925033450275277378263021450859384942628639689720881913474340696,-0.000000019905077449258422594709146861504632834005760141074053843189674878769135666954644,-0.000000019905077449258422594709146861504632834005760141074053843189674878769116141103069,-0.000000019905077449258422594709146861504632834005760141074053843189674878769116791084105,-0.000000019905077449258422594709146861504632834005760141074053843189674878769097099640871,-0.000017394076382083997278650628910989136317233854851450139749297883290566064559282233,-0.000017394076382083997278650628910989136317233854851450139749297883290566064530420144,-0.000017394076382083997278650628910989136317233854851450139749297883290566064530419969,-0.000017394076382083997278650628910989136317233854851450139749297883290566064530135164,-0.00000042993873300328565931684376921325253681756576859806549360685376298685401930821561,-0.00000042993873300328565931684376921325253681756576859806549360685376298685402679051602,-0.00000042993873300328565931684376921325253681756576859806549360685376298685402679051626,-0.00000042993873300328565931684376921325253681756576859806549360685376298685402679052036,0.0000000085898690382325603534297373636543596854103934999640450883294538631942551198740671,0.0000000085898690382325603534297373636543596854103934999640450883294538631942551198741662,0.0000000085898690382325603534297373636543596854103934999640450883294538631942557696795671,0.0000000085898690382325603534297373636543596854103934999640450883294538631942362482804077
-110,-0.0000000000054277862194409302835714549907850816379840033291818859371963996459830816790531387,-0.000000015157381114232124283578632690694747589547281947218769145446189130775036777455192,-0.000016702273400696679742358106421906587439602032708116706295257518528568977055054649,-0.00000050043877926662610745191566749154837190334325558045297624971737781220823641402048,0.000000019415365278711361697708185067634005087783348471592784773228963134864691519967305,-110,21695220006.812847381391382927079601232388072922740454463626490808656165843595521,0.0000000010765907434317234837860695960389269409859114098736273304797197625657504670056297,21695220006.812847380314792183647877748602003326701527522640579398782538513115802,20151780181257652367.764930912022965078830195207902426260082349583578991829770517,43390440013.625694762782765854159202464776145845480908927252981617312331687191043,4.6871198071008558563874488066834039685666690633435894369218424756449371019879447e-77,4.6228549476132174806450911518921120535690512208273618210476532994217588570567032e-77,5.2012031182645494549107831704951328487791802394594385107110722345519824570826736e-78,2.3461011900357629201513889766360315185808173889002258295537330575038878103040001e-77,1.3805267830850195054862027423139738295597112975254199400735071179855782494480282e-83,0.31824024859120028204110674466952660800193587979546012649404843064688152187629563,2.4423962035830669358519910767209475608760290069407788561788296520011723007984908e-77,3.0255781071529298910040414051880617994644872167787390242139008887938403761348453e-77,5.5317606719719714495007618122816186482564877621371491431851260869719198167403534e-77,-110,-0.0000000000054277862194409302835714549907850816379840033291818859371963996459830816892718565,-0.0000000000054277862194409302835714549907850816379840033291818859371963996459830816790531387,-0.0000000000054277862194409302835714549907850816379840033291818859371963996459830816790878138,-0.0000000000054277862194409302835714549907850816379840033291818859371963996459830816754665887,-0.000000015157381114232124283578632690694747589547281947218769145446189130775013309670735,-0.000000015157381114232124283578632690694747589547281947218769145446189130775036777455192,-0.000000015157381114232124283578632690694747589547281947218769145446189130775036561005442,-0.000000015157381114232124283578632690694747589547281947218769145446189130775060180868806,-0.000016702273400696679742358106421906587439602032708116706295257518528568977101282769,-0.000016702273400696679742358106421906587439602032708116706295257518528568977055054649,-0.000016702273400696679742358106421906587439602032708116706295257518528568977055054219,-0.000016702273400696679742358106421906587439602032708116706295257518528568977055403123,-0.00000050043877926662610745191566749154837190334325558045297624971737781220823121281736,-0.00000050043877926662610745191566749154837190334325558045297624971737781220823641402048,-0.00000050043877926662610745191566749154837190334325558045297624971737781220823641402019,-0.00000050043877926662610745191566749154837190334325558045297624971737781220823641397079,0.000000019415365278711361697708185067634005087783348471592784773228963134864691519967099,0.000000019415365278711361697708185067634005087783348471592784773228963134864691519967305,0.000000019415365278711361697708185067634005087783348471592784773228963134864691303087942,0.000000019415365278711361697708185067634005087783348471592784773228963134864714764099843
-100,-0.0000000000054699815431987427587336597098549321057821390578694728650439901340716407318878669,-0.00000001154236278317483847689138714531959695822979407737899337472776472864201306907757,-0.000016802612511406710329010328278730658766332618392536756656189197469577928969721393,-0.00000060632362857513154956126727448042216688501852097543567376504009382643226584201588,0.000000039193624443094998739951053409386173720031019217126057774481304835997536331887262,-100,20352056208.63614002758714196546832507285547918952467883883380262593043249553951,0.0000000011317887311957467986763863649162495762395092005789709299717937886162682522854532,20352056208.636140026455353234272578274179092824608429262594293425351461565567716,17982204317526626000.030929654755150210838320180311995344273440479617977930452809,40704112417.27228005517428393093665014571095837904935767766760525186086499107902,8.2909693511877308691918661898399328409614401777048379859801834088399604029246197e-77,5.4515814004033681697751346133927522292669752300504026242962128155439235757462821e-77,8.7065673177839714172243371070495257355357090930769143132825179636617026975251737e-78,4.2117758514988640432299339345847062045365038932215739474444035808333326307516043e-77,2.2505822998519352290013206379032160387861815930429184178084579899128551904610378e-83,0.36393740221988913831340866416306407801619425010588712115671939636644943061058754,-4.2171471429698183479356812678844080469213919328290256674968172857596954419924502e-77,4.5729726657884890080881196605259413641752471421411215166745759865336187475187244e-77,7.3687422844533651129716573369449426781633325321932202800064586474833268251806647e-77,-100,-0.0000000000054699815431987427587336597098549321057821390578694728650439901340716407543936899,-0.0000000000054699815431987427587336597098549321057821390578694728650439901340716407318878669,-0.0000000000054699815431987427587336597098549321057821390578694728650439901340716407321394616,-0.0000000000054699815431987427587336597098549321057821390578694728650439901340716407385340121,-0.000000011542362783174838476891387145319596958229794077378993374727764728642053622087846,-0.00000001154236278317483847689138714531959695822979407737899337472776472864201306907757,-0.00000001154236278317483847689138714531959695822979407737899337472776472864201149856912,-0.000000011542362783174838476891387145319596958229794077378993374727764728641970712394334,-0.000016802612511406710329010328278730658766332618392536756656189197469577929024041025,-0.000016802612511406710329010328278730658766332618392536756656189197469577928969721393,-0.00001680261251140671032901032827873065876633261839253675665618919746957792896972226,-0.000016802612511406710329010328278730658766332618392536756656189197469577928969525211,-0.00000060632362857513154956126727448042216688501852097543567376504009382643225713552757,-0.00000060632362857513154956126727448042216688501852097543567376504009382643226584201588,-0.00000060632362857513154956126727448042216688501852097543567376504009382643226584201521,-0.00000060632362857513154956126727448042216688501852097543567376504009382643226584209488,0.000000039193624443094998739951053409386173720031019217126057774481304835997536331887368,0.000000039193624443094998739951053409386173720031019217126057774481304835997536331887262,0.000000039193624443094998739951053409386173720031019217126057774481304835997534762247568,0.000000039193624443094998739951053409386173720031019217126057774481304835997494214128853
-90,-0.0000000000057109597109384687852667239480097780021735050105854640191814313104464663938890238,-0.0000000087962626923751400160317939907762719321340739563597019682812886835262794544520842,-0.000017511370955122448324764192473429206161407946266800430491201856275569948379997694,-0.00000075531443572922771915890791905954927573507450486036459266239145747598059521324358,0.000000068957793289338787141118177119456729286644979296401829793002780828730157780985033,-90,19101551638.781338930359704297731845490200403562335686728339159132856495937361682,0.0000000011898167803101818851617488087821971333860090467541604126648087732746245820422883,19101551638.781338929169887517421663605038654753553489594953150086102335524696873,16054195868545086572.991877017686535360960784349845538842178441268479942908846009,38203103277.562677860719408595463690980400807124671373456678318265712991874723364,2.6172275667801822830024528491212358598178262630821949112870009774346747642043816e-77,3.7243476893844792446978642408326723150437751571631463472914721215102052151137967e-77,5.1000345834636891029280024920734218212438914844431648282424034285525677951890979e-77,1.3790993376888256096077211180363341292284417856325843063287565854500074656771844e-77,2.2427816981764590727201068296241658250603152689818919721428441090554355100982916e-83,0.41714563189373253886539370191314562392953139363646546379317707683223448086412147,-1.3817758385783365308878730589380076279706805391475514910466079148740613041314939e-77,3.5243048948057741392621143490736635146995046399902561813894855096202828074357001e-77,6.7121865036726540992883657978838642448457726000493714960820042372395516391935869e-77,-90,-0.0000000000057109597109384687852667239480097780021735050105854640191814313104464664161587222,-0.0000000000057109597109384687852667239480097780021735050105854640191814313104464663938890238,-0.0000000000057109597109384687852667239480097780021735050105854640191814313104464663937309053,-0.0000000000057109597109384687852667239480097780021735050105854640191814313104464663959650761,-0.0000000087962626923751400160317939907762719321340739563597019682812886835262932426167661,-0.0000000087962626923751400160317939907762719321340739563597019682812886835262794544520842,-0.0000000087962626923751400160317939907762719321340739563597019682812886835262804414595814,-0.0000000087962626923751400160317939907762719321340739563597019682812886835262670703410983,-0.000017511370955122448324764192473429206161407946266800430491201856275569948417109369,-0.000017511370955122448324764192473429206161407946266800430491201856275569948379997694,-0.000017511370955122448324764192473429206161407946266800430491201856275569948379998253,-0.000017511370955122448324764192473429206161407946266800430491201856275569948379865892,-0.00000075531443572922771915890791905954927573507450486036459266239145747598064621357946,-0.00000075531443572922771915890791905954927573507450486036459266239145747598059521324358,-0.00000075531443572922771915890791905954927573507450486036459266239145747598059521324442,-0.00000075531443572922771915890791905954927573507450486036459266239145747598059521323362,0.000000068957793289338787141118177119456729286644979296401829793002780828730157780984913,0.000000068957793289338787141118177119456729286644979296401829793002780828730157780985033,0.000000068957793289338787141118177119456729286644979296401829793002780828730158768551888,0.000000068957793289338787141118177119456729286644979296401829793002780828730144977558511
-80,-0.0000000000061232448480193286965174022107810778494191008812189556381375004285323981280975288,-0.0000000067105078118499386129384839327745176197347902098114366730958895330061115204787755,-0.000018736342059153554220177795716703864190620000422016046923280381147131748955612138,-0.00000095793480746253910851545615979030307740148715064585895603562567859198001768650054,0.00000010741363058809891233902174456976113351937370961361437784090762588383313325993646,-80,17936605872.522658188722937535765918210872448651723637656310010896860433209527532,0.000000001250819991123275828718574722977807957565840576465796628979773554619984765732729,17936605872.522658187472117544642642382153873928745829698744170320394636580547758,14339877839988006606.99968838666696048659714794455860935493826291143183181917184,35873211745.045316377445875071531836421744897303447275312620021793720866419055064,2.2229744275104771069920376742428906163729655657204786909897990551786285930829559e-77,4.2602207885863157783455326955762914687294321316806655466963624132802335746041533e-77,2.3859238873815263716164026524840003535739614353778591687712120851147450621947563e-77,1.1300430759974051210349719535048021664692906591542135343673237009143633348285457e-77,1.7370966522483083231120333155248159098239169512719469458028626591372772127944394e-83,0.47915878836117160700610264339867642940149706221452805387904175462801150380996545,-1.1278394475060640250884457359636450041694684611722801815331209639397292723942284e-77,4.6694469807745358891095608351317604101070501019089440661395130849744781319495473e-77,8.5021124486106177084095882995987601644326533998767100534348370200747116548879103e-77,-80,-0.0000000000061232448480193286965174022107810778494191008812189556381375004285323981123625041,-0.0000000000061232448480193286965174022107810778494191008812189556381375004285323981280975288,-0.0000000000061232448480193286965174022107810778494191008812189556381375004285323981281709351,-0.0000000000061232448480193286965174022107810778494191008812189556381375004285323981297334706,-0.000000006710507811849938612938483932774517619734790209811436673095889533006122362974209,-0.0000000067105078118499386129384839327745176197347902098114366730958895330061115204787755,-0.0000000067105078118499386129384839327745176197347902098114366730958895330061110622696235,-0.0000000067105078118499386129384839327745176197347902098114366730958895330061001332299339,-0.00001873634205915355422017779571670386419062000042201604692328038114713174891300993,-0.000018736342059153554220177795716703864190620000422016046923280381147131748955612138,-0.000018736342059153554220177795716703864190620000422016046923280381147131748955611117,-0.000018736342059153554220177795716703864190620000422016046923280381147131748955111252,-0.00000095793480746253910851545615979030307740148715064585895603562567859197999382729315,-0.00000095793480746253910851545615979030307740148715064585895603562567859198001768650054,-0.00000095793480746253910851545615979030307740148715064585895603562567859198001768650429,-0.00000095793480746253910851545615979030307740148715064585895603562567859198001768653202,0.00000010741363058809891233902174456976113351937370961361437784090762588383313325993656,0.00000010741363058809891233902174456976113351937370961361437784090762588383313325993646,0.00000010741363058809891233902174456976113351937370961361437784090762588383313280070393,0.0000001074136305880989123390217445697611335193737096136143778409076258838331219595058
-70,-0.000000000006735278545948510712936358323153223438276580471365837821903237738803028567134083,-0.0000000051224959626501571538919948411505616609177030268449047478987249674728492659468566,-0.000020555978867637720182794719674992978371924280456455075776881041109731113893971481,-0.0000012350046550307102692272738071288290893517224517329632713114925893060785622020412,0.00000015457382282069548546038700769188178837869301735126931552356449995009940145524661,-70,16850710691.521476188698295625816343268905978163957536809026525732409006164626018,0.0000000013149509034372148229649839598218193026929659184531008382104115113714248785520071,16850710691.521476187383344722379128445940994204135717506333559813955905326415606,12814707109957166429.86346682377685982243425094362817368463837866836483694936144,33701421383.042952377396591251632686537811956327915073618053051464818012329252035,3.7497562099618797900253926259971694305926999159768368269786947225280044567534015e-78,3.5714957025182084365603327438774301050748004452075989582911727555489731617800079e-77,1.6690145694621437794064726115531964866305147062901853628110003500279974251338179e-77,2.8741620039088758833049922567465368929036079519292533604755457138863521760632926e-78,9.5396001335442965621756041142668223578724966872342576130194375671453423469308124e-84,0.55139866039823509054583151729444077353703528667620344374707901213892492374158829,2.8955380090342144373186162513930454901190034598702427074858812265734262664305186e-78,4.2307525785084389679199453525204338206983266341190084430543142234108719660506616e-77,7.0456607307468097842006413244428004581242045208081816181350394786514857109969531e-77,-70,-0.0000000000067352785459485107129363583231532234382765804713658378219032377388030285579044365,-0.000000000006735278545948510712936358323153223438276580471365837821903237738803028567134083,-0.0000000000067352785459485107129363583231532234382765804713658378219032377388030285674440366,-0.0000000000067352785459485107129363583231532234382765804713658378219032377388030285667718358,-0.000000005122495962650157153891994841150561660917703026844904747898724967472846392555226,-0.0000000051224959626501571538919948411505616609177030268449047478987249674728492659468566,-0.0000000051224959626501571538919948411505616609177030268449047478987249674728473312278851,-0.0000000051224959626501571538919948411505616609177030268449047478987249674728501423114359,-0.000020555978867637720182794719674992978371924280456455075776881041109731113858256524,-0.000020555978867637720182794719674992978371924280456455075776881041109731113893971481,-0.000020555978867637720182794719674992978371924280456455075776881041109731113893970288,-0.000020555978867637720182794719674992978371924280456455075776881041109731113893340958,-0.0000012350046550307102692272738071288290893517224517329632713114925893060785788920743,-0.0000012350046550307102692272738071288290893517224517329632713114925893060785622020412,-0.000001235004655030710269227273807128829089351722451732963271311492589306078562202039,-0.0000012350046550307102692272738071288290893517224517329632713114925893060785622019286,0.0000001545738228206954854603870076918817883786930173512693155235644999500994014552475,0.00000015457382282069548546038700769188178837869301735126931552356449995009940145524661,0.00000015457382282069548546038700769188178837869301735126931552356449995009939951929768,0.00000015457382282069548546038700769188178837869301735126931552356449995009940239345968
-60,-0.0000000000075977551709138669113500846844806961404230556212384402538695880983107387414599479,-0.0000000039104445717271672967727775606137345483900689277845777661732754315287319430674508,-0.000023115733617585178197125252324896983019130158953170377467514672312431717454785655,-0.0000016195854668833637529949077014843659112576605118861853320665816421262747911276644,0.00000021413834324447367183158549886237210978565395262355165838711951098512042741143283,-60,15837897827.448827307690430700624616824507914998423730896973279857711157488428386,0.0000000013823698779370842062297612851299363337196517471094266190170582953998419675310589,15837897827.448827306308060822687532618278153713293794563253628110601730869411328,11457062310330272891.854740531041210239570356569058548357209422045770976868611145,31675795654.897654615380861401249233649015829996847461793946559715422314976856772,1.1831118495195911787060012588628546722784515198891457990988003866639191798665039e-76,1.9971139783655903196205938682725924008205750842758900702867314274764868544813113e-77,1.2768348536941678967071391221804117021513017494384451160240125814607536375100159e-77,5.9394516159628866929720728363733802650800890473065052927076510770810483003181154e-77,9.5266317583256439393571977958569040745082819839685651022621125513820826841648582e-84,0.63543699480452385474937909054205298940463569883867243103784486756731467054825185,6.1171412004016265251891644229441490522663791449608130418524105834221516583142072e-77,6.1662673179973004344160171824506510467907530183555971715180262160909242140961498e-77,8.8292496713425982706125816027394448015489666114742256125523620986825218294440424e-77,-60,-0.0000000000075977551709138669113500846844806961404230556212384402538695880983107387403611014,-0.0000000000075977551709138669113500846844806961404230556212384402538695880983107387414599479,-0.0000000000075977551709138669113500846844806961404230556212384402538695880983107387415531386,-0.0000000000075977551709138669113500846844806961404230556212384402538695880983107387320265069,-0.0000000039104445717271672967727775606137345483900689277845777661732754315286725427542425,-0.0000000039104445717271672967727775606137345483900689277845777661732754315287319430674508,-0.0000000039104445717271672967727775606137345483900689277845777661732754315287313613127338,-0.0000000039104445717271672967727775606137345483900689277845777661732754315287908539391944,-0.000023115733617585178197125252324896983019130158953170377467514672312431717474672029,-0.000023115733617585178197125252324896983019130158953170377467514672312431717454785655,-0.000023115733617585178197125252324896983019130158953170377467514672312431717454786288,-0.000023115733617585178197125252324896983019130158953170377467514672312431717454700889,-0.0000016195854668833637529949077014843659112576605118861853320665816421262748038960122,-0.0000016195854668833637529949077014843659112576605118861853320665816421262747911276644,-0.0000016195854668833637529949077014843659112576605118861853320665816421262747911276636,-0.000001619585466883363752994907701484365911257660511886185332066581642126274791127752,0.00000021413834324447367183158549886237210978565395262355165838711951098512042741143245,0.00000021413834324447367183158549886237210978565395262355165838711951098512042741143283,0.00000021413834324447367183158549886237210978565395262355165838711951098512042683033025,0.00000021413834324447367183158549886237210978565395262355165838711951098512048622484641
