voltage,current,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_4 transport over barrier 3,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_3 transport over barrier 3,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-8.436819612957582e-10,-1.2292737679078356e-08,2.189639886074346e-09,-2.351697614938447e-06,-0.0026320275640605573,-150,6261174757556.0879,0.0024920921942168171,6261174757556.085,2512416985248722.0,4.1373804675550216e+23,2.344049602493496e-08,1.1435637832513112e-08,4.696658617575622e-09,7.310495807669182e-09,2.5836581782542013e-15,-691.57992336203426,-9.8220880317967385e-09,1.0820795678927153e-08,1.9558184867602211e-08,-150,-8.436823195458874e-10,-8.436819612957582e-10,-8.436808598849162e-10,-8.436797358877091e-10,-2.1799190730309448e-08,-1.2292737679078356e-08,-5.375962793680356e-09,1.6413052946255107e-09,4.246991709699888e-09,2.189639886074346e-09,-4.571819065122727e-09,-7.188646122813225e-09,-2.3515112563821106e-06,-2.351697614938447e-06,-2.3518088276684344e-06,-2.356207914999686e-06,-0.002632020297596682,-0.0026320275640605573,-0.002632027606887735,-0.00263202760809249
-140,-5.170267674676737e-10,-7.838235696459585e-09,3.1052931059871725e-09,-1.5457608679597003e-06,-0.0016129123678959578,-140,5888717404672.7998,0.0028143254230858731,5888717404672.7969,2092408133177397.0,2.4249071145122976e+22,2.251752636059637e-08,1.1560537360733036e-08,3.6881449005932154e-09,7.452321981737953e-09,2.41456589530903e-15,-892.57420924585335,8.3490476754377596e-09,9.5906819533182714e-09,1.7769907827728616e-08,-140,-5.170266767850948e-10,-5.170267674676737e-10,-5.170279538987543e-10,-5.170290913509902e-10,1.710377395269802e-10,-7.838235696459585e-09,-1.516464930336746e-08,-2.234648862106939e-08,2.8749625458068806e-09,3.1052931059871725e-09,1.0534550204720574e-08,1.4435499906539917e-08,-1.5460783817644597e-06,-1.5457608679597003e-06,-1.5457571234371733e-06,-1.5423902368638664e-06,-0.0016129198202179396,-0.0016129123678959578,-0.0016129124609515783,-0.0016129124631310094
-130,-3.1729780045855336e-10,-4.921565181388471e-09,4.37150027288169e-09,-9.861867817532367e-07,-0.0009898219000654684,-130,5538610855733.7275,0.0031782241465254501,5538610855733.7246,1742674714050215.0,3.5122177441499137e+22,3.966680696172999e-08,2.6483188156345427e-08,7.568508438669729e-10,1.3004213700014769e-08,4.298483688007847e-15,-1146.8505869217847,-1.3447788660414517e-08,1.7472858185505772e-08,2.9103047975475324e-08,-130,-3.1729778162629697e-10,-3.1729780045855336e-10,-3.1729567884159944e-10,-3.1729350197486536e-10,-1.772656946230633e-08,-4.921565181388471e-09,8.387949982085848e-09,2.1940237499423658e-08,4.8735940422206525e-09,4.37150027288169e-09,-8.859236251157097e-09,-2.1609594114124775e-08,-9.868160626425038e-07,-9.861867817532367e-07,-9.861942981853361e-07,-9.869436325971037e-07,-0.000989808972690298,-0.0009898219000654684,-0.0009898219686783926,-0.0009898219769039981
-120,-1.9393745827270263e-10,-3.029747177509247e-09,6.139304731256345e-09,-5.689757957083725e-07,-0.0006050134866911749,-120,5209526105412.5068,0.0035891758084186593,5209526105412.5029,1451454702551266.5,6.2700042729714721e+22,1.080092315046781e-08,5.087227213019152e-09,5.903987861945575e-09,2.642920438056251e-09,1.3246443067360653e-15,-1463.0002380620701,3.4576714824652299e-09,7.7874695868259606e-09,1.5396034906722511e-08,-120,-1.9393734927835105e-10,-1.9393745827270263e-10,-1.9393809491857694e-10,-1.939386739226578e-10,2.954624322981658e-10,-3.029747177509247e-09,-6.894997180837033e-09,-1.0505460718169644e-08,5.011772018226335e-09,6.139304731256345e-09,1.0098999231245487e-08,7.799826562404633e-09,-5.685324770965394e-07,-5.689757957083725e-07,-5.689715735275754e-07,-5.63071807846427e-07,-0.000605016129611613,-0.0006050134866911749,-0.0006050135904340759,-0.0006050135873958863
-110,-1.1609687749672768e-10,-1.8024041398320486e-09,8.609222224009727e-09,-2.0494850258104053e-07,-0.00036224983287680423,-110,4900213936765.3662,0.0040532644614826819,4900213936765.3623,1208954901248380.5,2.9265003316858419e+22,1.2746203286964911e-08,3.9630505952201005e-09,5.78777292759014e-09,4.824165651586693e-09,1.3349013572530919e-15,-1845.7713242995246,-4.6502464101649821e-09,7.0536047356040493e-09,1.366387467657953e-08,-110,-1.1609681538830358e-10,-1.1609687749672768e-10,-1.1609624287663401e-10,-1.1609554259537042e-10,-6.209571162818506e-09,-1.8024041398320486e-09,2.1873422098840853e-09,6.536632124146406e-09,7.859284306688252e-09,8.609222224009727e-09,4.646171628789627e-09,5.7480065152049065e-09,-2.0459108451831298e-07,-2.0494850258104053e-07,-2.0495140989112352e-07,-2.1037885744590312e-07,-0.0003622450356033369,-0.00036224983287680423,-0.0003622498589322985,-0.00036224985976898846
-100,-6.65958666418712e-11,-1.0213722989385402e-09,1.2064541698997289e-08,1.8739602681552426e-07,-0.00020795097683290464,-100,4609500179169.835,0.0045773608403866031,4609500179169.8301,1007021368841989.1,7.2367183719886152e+21,1.6218307445318224e-08,8.596919703895978e-09,1.9189333373178488e-09,6.060385970840798e-09,1.6831111726564596e-15,-2291.3276672102083,6.4474079408682883e-09,7.1340970648531982e-09,1.5641893112299874e-08,-100,-6.659586696818152e-11,-6.65958666418712e-11,-6.65966483543009e-11,-6.659754975304386e-11,5.0376917359873374e-09,-1.0213722989385402e-09,-5.557632217266642e-09,-1.1180615709330886e-08,1.2052248005156585e-08,1.2064541698997289e-08,1.694251715786467e-08,2.0649167709052563e-08,1.874089274878088e-07,1.8739602681552426e-07,1.8739975274329433e-07,1.893149601528421e-07,-0.00020795703721887548,-0.00020795097683290464,-0.00020795132122527042,-0.00020795132252513754
-90,-3.5544262216923035e-11,-5.428768044764668e-10,1.6894090903996073e-08,6.830080928317845e-07,-0.0001112865562079568,-90,4336281251100.3779,0.0051692240815296893,4336281251100.3726,838865017787577.75,1.2682454426399068e+23,8.273930982587093e-09,2.5765450754694985e-09,3.2883298646698127e-09,2.7470689056841024e-09,9.112124907981573e-16,-2782.1875692730832,3.1241143005900085e-09,4.4815131565420469e-09,9.372212686814006e-09,-90,-3.5544236406305324e-11,-3.5544262216923035e-11,-3.554462165996143e-11,-3.554514761879612e-11,2.366547485754822e-09,-5.428768044764668e-10,-2.646131228859443e-09,-5.9073834968322715e-09,1.6563149046744385e-08,1.6894090903996073e-08,1.9139694122213884e-08,1.909211277961731e-08,6.831754388869626e-07,6.830080928317845e-07,6.830072771461641e-07,6.862956070108339e-07,-0.00011128930327686248,-0.0001112865562079568,-0.00011128669720447223,-0.00011128669789586194
-80,-1.722363453912739e-11,-2.716706064808441e-10,2.3636857138242817e-08,1.3286114627357787e-06,-5.4432514596469694e-05,-80,4079519970821.0737,0.0058376165954199966,4079519970821.0679,698833146051717.75,9.4745751363067723e+21,1.4081508208708755e-08,3.920070695907275e-09,6.827130860642683e-09,5.511103240429804e-09,1.4786581615218442e-15,3285.8130766672552,5.2955329010728747e-09,9.0251301232050911e-09,1.8669158575509327e-08,-80,-1.7223735225399984e-11,-1.722363453912739e-11,-1.7224261939674617e-11,-1.722511319728891e-11,4.611795639819505e-09,-2.716706064808441e-10,-4.150438047655233e-09,-9.46971256888925e-09,2.4458497560608805e-08,2.3636857138242817e-08,2.7556927834150092e-08,2.62516550719738e-08,1.3284165927274216e-06,1.3286114627357787e-06,1.3286104235697488e-06,1.3352437235880643e-06,-5.4438025699710124e-05,-5.4432514596469694e-05,-5.4432553523779814e-05,-5.4432555121857604e-05
-70,-7.412060716976353e-12,-1.3223225522113478e-10,3.30392608827168e-08,2.12212653709385e-06,-2.421122319162805e-05,-70,3838241619092.3687,0.0065924337923146453,3838241619092.3618,582219213724517.0,1.2878059600693187e+22,1.887825951929637e-09,3.963666381223696e-09,2.751948391795057e-09,3.485375648025989e-09,4.821366942833066e-16,3761.3396314777519,5.0386006478220224e-10,4.6631379420868506e-09,1.1930568180162143e-08,-70,-7.412542853670636e-12,-7.412060716976353e-12,-7.412211361530226e-12,-7.412291981463485e-12,2.9159663572642103e-10,-1.3223225522113478e-10,-1.12660059288435e-09,-1.596229316203216e-09,3.5628633918149966e-08,3.30392608827168e-08,3.398063025160547e-08,3.166496753692627e-08,2.1225431030558184e-06,2.12212653709385e-06,2.122125989211947e-06,2.124877937603742e-06,-2.4214654786192114e-05,-2.421122319162805e-05,-2.4211169410544088e-05,-2.4211169547422315e-05
-60,-2.6844631739797885e-12,-6.630101232603104e-11,4.612612825027895e-08,3.026376898507294e-06,-9.914659538146076e-06,-60,3611530238945.3643,0.0069745315634487642,3611530238945.3574,517816889362464.37,1.5402716291152122e+22,5.7818816765559565e-09,5.058162735882554e-09,1.5765272642626258e-09,7.232280330171648e-10,1.0332443180037837e-15,4172.9891653182967,1.2396412785165012e-09,2.7472513396122568e-09,8.074036435011652e-09,-60,-2.6841646475560117e-12,-2.6844631739797885e-12,-2.684871081973412e-12,-2.6851978918740155e-12,1.0748973100493942e-09,-6.630101232603104e-11,-2.6634968533484527e-09,-4.706984366506562e-09,4.4083654990312304e-08,4.612612825027895e-08,4.8671548715231844e-08,4.914181772619486e-08,3.026553979879054e-06,3.026376898507294e-06,3.0263769978385133e-06,3.027953425771557e-06,-9.913936310113058e-06,-9.914659538146076e-06,-9.914608223281863e-06,-9.91460809017268e-06
