voltage,current,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_4 transport over barrier 3,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_3 transport over barrier 3,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-4.3439372800503766e-11,0.0001950928550574046,-0.00021918765945329408,-0.00014205103150262072,-5.2505648843827855e-05,-150,2394669417269.1235,0.00041439533973635577,2394669417269.123,5778707402435188.0,6.0260055832825866e+23,1.7647361606392808e-05,7.992338407466831e-06,9.429639112867535e-06,2.2807013288589996e-07,3.6536792408024796e-14,0.0041675889863299984,-1.2919132671531438e-05,2.001192122171425e-05,3.4070597883370624e-05,-150,-4.3438391471626864e-11,-4.3439372800503766e-11,-4.340283600809574e-11,-4.340621998714373e-11,0.00020410018421996266,0.0001950928550574046,0.00018645282261356986,0.00019434724566735895,-0.00021918226310509766,-0.00021918765945329408,-0.00021119532104582725,-0.00021906910149744468,-0.000151060566167871,-0.00014205103150262072,-0.00014163140786680592,-0.00014163092705500347,-5.25041814423699e-05,-5.2505648843827855e-05,-5.2277578710941955e-05,-5.2298702150288534e-05
-140,-3.971325112884954e-11,0.00018641139342047815,-0.00019671278884920724,-0.00013396899912810858,-5.181377628228512e-05,-140,2146417733121.7415,0.00043616492713714853,2146417733121.741,4921114925975737.0,1.6282805746196682e+21,3.6591703949999735e-05,1.915498677418099e-05,1.732008624613418e-05,7.501728123979548e-08,1.1809579465143852e-14,0.0048912883008966936,-2.4114603667831427e-05,2.1013146637199342e-05,3.3650184185821534e-05,-140,-3.970403497276149e-11,-3.971325112884954e-11,-3.97014415493844e-11,-3.9704158861412104e-11,0.00020315559988094874,0.00018641139342047815,0.00017002737498527536,0.000166563895930949,-0.00019671976216456988,-0.00019671278884920724,-0.00018104546941722873,-0.0001775647753903889,-0.00015064610670378897,-0.00013396899912810858,-0.0001333260204576548,-0.00013332627344229568,-5.181507453488887e-05,-5.181377628228512e-05,-5.1740057253649076e-05,-5.17570192464234e-05
-130,-3.525381753480142e-11,0.0001706779771796395,-0.00017230739940997386,-0.00012153217531390445,-4.844984272226705e-05,-130,1924424971351.1501,0.0004590781445215755,1924424971351.1497,4191933321845834.5,1.6146788229466486e+21,3.446287947017103e-05,1.920893833055968e-05,1.519246346239891e-05,3.471009635494667e-08,1.2845848093776736e-14,0.0055632365040206907,-2.1266246918919592e-05,1.844059552482565e-05,3.0179120124349419e-05,-130,-3.5245313653615414e-11,-3.525381753480142e-11,-3.525815950170919e-11,-3.525259895964826e-11,0.00018545882865427833,0.0001706779771796395,0.00015561854198383753,0.0001509959491841073,-0.00017231429479351665,-0.00017230739940997386,-0.0001576931942100335,-0.00015310535646295698,-0.00013625225801661145,-0.00012153217531390445,-0.00012105983941453671,-0.00012105979455421254,-4.845023796457015e-05,-4.844984272226705e-05,-4.847694738097322e-05,-4.844223728461827e-05
-120,-2.8287215636691094e-11,0.000138260686342591,-0.000137979184113117,-9.833243086593431e-05,-3.926172555908288e-05,-120,1725931599089.2588,0.00048319507063689934,1725931599089.2583,3571914748249208.5,3.245067598961104e+20,1.7522370529706593e-05,9.56056771298354e-06,8.811906922869114e-06,3.985896301591293e-08,1.654350309657511e-14,0.002387305066846754,1.2327716005590449e-05,1.5147659255688042e-05,2.4299205452227451e-05,-120,-2.8274211503352512e-11,-2.8287215636691094e-11,-2.8290755006449087e-11,-2.8284369603635776e-11,0.00012952039210519916,0.000138260686342591,0.00014704276263490575,0.00014448681241674421,-0.00013797026005705343,-0.000137979184113117,-0.00014753082777003697,-0.00014501479724415844,-8.95205239430652e-05,-9.833243086593431e-05,-9.754076571653407e-05,-9.754070500637953e-05,-3.926140674714862e-05,-3.926172555908288e-05,-3.928382117357151e-05,-3.9243962210555594e-05
-110,-2.5931352593876405e-11,0.00013531490456272086,-0.00012561846069759908,-9.745895553706599e-05,-3.705305313367961e-05,-110,1548468801611.3428,0.00050857894036997729,1548468801611.3423,3044697054276125.0,2.4739689989682889e+21,1.196390900272664e-05,6.429968509020882e-06,5.656903482387647e-06,1.857583143971553e-07,2.974581722322266e-14,0.0064314845830282796,-8.2165753526081305e-06,7.5854792262407669e-06,1.2344387560391747e-05,-110,-2.5921939962412265e-11,-2.5931352593876405e-11,-2.590895798984565e-11,-2.5901606776653182e-11,0.0001410397005369322,0.00013531490456272086,0.00012985206659908255,0.00012907579153420556,-0.00012562745474295044,-0.00012561846069759908,-0.00011992773903543507,-0.00011919748623392956,-0.00010311585901945364,-9.745895553706599e-05,-9.782664599956567e-05,-9.782651139824333e-05,-3.705312460577925e-05,-3.705305313367961e-05,-3.6913253983806355e-05,-3.68673662913821e-05
-100,-2.1122110424328798e-11,0.00011828577050449716,-0.0001034169358659371,-8.813593482901477e-05,-2.929063974350173e-05,-100,1389827868571.0947,0.00053529631054993808,1389827868571.0942,2596371096119178.0,9.6772365363311241e+20,1.1933196434246035e-06,1.2006695968552056e-06,4.907625856589981e-07,4.1045157883612404e-08,1.521663745468489e-14,0.0042801083989840406,5.6071324615715804e-07,8.6883314341530777e-07,1.9633592432765039e-06,-100,-2.1106893786874113e-11,-2.1122110424328798e-11,-2.1115979693755862e-11,-2.1115562032137154e-11,0.00011789476035473957,0.00011828577050449716,0.00011874920559208906,0.00011908807999816418,-0.0001034213477533099,-0.0001034169358659371,-0.00010427631714772989,-0.00010461760546279231,-8.764517224335577e-05,-8.813593482901477e-05,-8.77782401322674e-05,-8.777843338983826e-05,-2.9290817391502966e-05,-2.929063974350173e-05,-2.9252379380003013e-05,-2.9249772233619353e-05
-90,-1.71533267926099e-11,0.000107433246215191,-8.61520649950119e-05,-8.453742058334909e-05,-2.190910501445088e-05,-90,1248032807526.5271,0.00056341723446103401,1248032807526.5266,2215112941513757.0,7.5232115721456255e+20,2.592800451547186e-06,2.592716267266681e-06,1.7071904451058684e-06,4.558041167788409e-09,1.1820391807902978e-14,0.0056964838790317792,1.6488114401996823e-06,4.2476929318809269e-06,7.6213911910399227e-06,-90,-1.716441856978713e-11,-1.71533267926099e-11,-1.7152598177979228e-11,-1.7152612131767276e-11,0.00010857849238052678,0.000107433246215191,0.0001064047794062808,0.00010899757985782799,-8.61503056142493e-05,-8.61520649950119e-05,-8.561888336165399e-05,-8.821159962892067e-05,-8.57538907439448e-05,-8.453742058334909e-05,-8.404670333388605e-05,-8.404670029883893e-05,-2.1908991237717945e-05,-2.190910501445088e-05,-2.1904546973283092e-05,-2.1904634134095602e-05
-80,-1.2989909903633373e-11,9.353827498127508e-05,-6.815809648138757e-05,-7.843988367123578e-05,-1.4012937375728403e-05,-80,1121315844107.5583,0.00059301544552324299,1121315844107.5579,1890871228688104.7,2.445318409412932e+21,6.968896985624223e-06,3.6531653640238526e-06,3.3488127573607984e-06,6.149004040049543e-09,7.209616791110605e-15,0.0046669942495068326,-4.1016420588022365e-06,3.3562791784536743e-06,5.9413265284015883e-06,-80,-1.2983686095996286e-11,-1.2989909903633373e-11,-1.2990749604832074e-11,-1.2990895712787397e-11,9.068157909294591e-05,9.353827498127508e-05,9.6434560456703e-05,9.765047607857014e-05,-6.815016469335564e-05,-6.815809648138757e-05,-7.058835520002104e-05,-7.180333005737949e-05,-7.555189404229168e-05,-7.843988367123578e-05,-7.89006781180971e-05,-7.890070679965248e-05,-1.4013125022582784e-05,-1.4012937375728403e-05,-1.4018174320953086e-05,-1.4019086379768453e-05
-70,-1.0138007941886921e-11,8.777910563126203e-05,-5.598916173478463e-05,-7.783015843908735e-05,-8.621615393760308e-06,-70,1008095504231.8051,0.00062416855062223295,1008095504231.8044,1615101406866519.7,7.2410166617117065e+19,5.300268866430605e-06,2.8637609603351932e-06,2.3721319152075412e-06,4.8652963828897764e-08,7.794206594553557e-15,-0.0067175357521141767,3.1631953746266706e-06,2.6625108526771896e-06,4.6377599800911229e-06,-70,-1.0135047878347411e-11,-1.0138007941886921e-11,-1.0138024152654426e-11,-1.0130229946059872e-11,9.00157997553875e-05,8.777910563126203e-05,8.553830429616523e-05,8.471553088895689e-05,-5.598664472321324e-05,-5.598916173478463e-05,-5.389948747523972e-05,-5.312540077444944e-05,-8.005100789887365e-05,-7.783015843908735e-05,-7.767890973742359e-05,-7.767887598366611e-05,-8.621557581467432e-06,-8.621615393760308e-06,-8.621726802220463e-06,-8.573073838391565e-06
-60,-7.427733290728316e-12,7.924616436068846e-05,-4.323654077982575e-05,-7.307484094757317e-05,-4.65007948995412e-06,-60,906957005995.6593,0.00065695823359560241,906957005995.65869,1380539826758524.5,9.3775043485155295e+19,2.6809428129905694e-06,1.176870852465095e-06,1.3804242851593102e-06,1.5468506819882322e-07,2.9434151772625616e-14,0.0068876674112030153,1.415448660507454e-06,1.1859902659499473e-06,2.2749009029787552e-06,-60,-7.432447967430117e-12,-7.427733290728316e-12,-7.427644290730033e-12,-7.403013815657492e-12,8.026768418236373e-05,7.924616436068846e-05,7.819346613706428e-05,7.758674136937316e-05,-4.3234552100146484e-05,-4.323654077982575e-05,-4.2512629464161e-05,-4.2059669927360654e-05,-7.412703416775912e-05,-7.307484094757317e-05,-7.27466268057993e-05,-7.274660988259981e-05,-4.650452101517821e-06,-4.65007948995412e-06,-4.649515329088915e-06,-4.495767033318998e-06
