voltage,current,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2","current, barrier 3",solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_4 transport over barrier 3,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_3 transport over barrier 3,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_2 transport over barrier 3,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2,solute_1 transport over barrier 3
-150,-4.2474148255898417e-11,0.00018818931680965336,-0.00021498615942411314,-0.00013703565610498122,-5.064975643272152e-05,-150,2394669417269.1235,0.00041439533973635577,2394669417269.123,5778707402435188.0,6.0260055832825866e+23,5.875480416214426e-09,2.6703117903881853e-08,6.367362689625039e-09,3.123346133083408e-08,1.3062730284635502e-14,1.5493165497288346e-08,-0.00053552523588086109,2.8033934713012308e-08,1.2083454765713553e-07,-150,-4.2476236508211144e-11,-4.2474148255898417e-11,-4.246677236406653e-11,-4.246317377792651e-11,0.00018818743617198246,0.00018818931680965336,0.00018819331165239868,0.00018819081944343452,-0.0002150034328662039,-0.00021498615942411314,-0.0002149767297483,-0.00021498146925744838,-0.00013702968954021344,-0.00013703565610498122,-0.00013702944360914502,-0.00013703581097183464,-5.064968031665007e-05,-5.064975643272152e-05,-5.063655405405149e-05,-5.061852297139069e-05
-140,-3.7801063342865615e-11,0.00017341998985319189,-0.00018832468489617116,-0.0001246425699763207,-4.82072143781953e-05,-140,2146417733121.7415,0.00043616492713714853,2146417733121.741,4921114925975737.0,1.6282805746196682e+21,5.952582887323518e-09,9.664694002563257e-09,1.3297998711225703e-08,1.2956758999038698e-08,3.9012328977838846e-15,-3.1734364707445076e-09,-0.00046909845726934867,1.9633220370883363e-08,8.7945643693297778e-08,-140,-3.7801696638293045e-11,-3.7801063342865615e-11,-3.779779540539526e-11,-3.7798100414985543e-11,0.00017341714850926688,0.00017341998985319189,0.0001734231010921542,0.00017341731663123028,-0.0001883316779303498,-0.00018832468489617116,-0.00018832720256566342,-0.00018832201323634723,-0.00012463620896596694,-0.0001246425699763207,-0.00012464516003989155,-0.00012464950696467817,-4.820745427180917e-05,-4.82072143781953e-05,-4.8196016575993905e-05,-4.819449751281013e-05
-130,-3.347420250779531e-11,0.0001588550508907774,-0.00016449002901085686,-0.0001131186620065366,-4.509946741420543e-05,-130,1924424971351.1501,0.0004590781445215755,1924424971351.1497,4191933321845834.5,1.6146788229466486e+21,3.0164402832098466e-09,1.3612863254165719e-08,6.6558592609161594e-09,4.171206591840394e-09,2.781957699440792e-15,9.9624813021222292e-09,-0.00041133862442123821,1.3338014941314958e-08,6.8123831039891074e-08,-130,-3.34742789274897e-11,-3.347420250779531e-11,-3.3472549370145947e-11,-3.347149696979026e-11,0.00015885496654066775,0.0001588550508907774,0.00015885798298095096,0.00015885778216784274,-0.00016449660499647054,-0.00016449002901085686,-0.0001644839926286948,-0.00016448299213321638,-0.00011311200614727568,-0.0001131186620065366,-0.00011311568185131843,-0.00011311825465626259,-4.5099703689377435e-05,-4.509946741420543e-05,-4.510028212233512e-05,-4.509611091574328e-05
-120,-2.935758686613508e-11,0.0001447572945441875,-0.00014284996103723462,-0.0001029418788416753,-4.111065138424642e-05,-120,1725931599089.2588,0.00048319507063689934,1725931599089.2583,3571914748249208.5,3.245067598961104e+20,4.740700021996572e-09,1.2079897247427307e-08,4.034726289154451e-09,2.5223151778211526e-08,7.028129510335929e-15,1.5607426175024905e-09,-0.00036172740769005403,1.8013909712213809e-08,7.1088755167957124e-08,-120,-2.9356400020089954e-11,-2.935758686613508e-11,-2.9361235590726276e-11,-2.936342814960029e-11,0.00014475836082660475,0.0001447572945441875,0.00014475611653911257,0.00014476085723913457,-0.00014283921811277227,-0.00014284996103723462,-0.0001428495576347723,-0.0001428378811399872,-0.00010294591356796445,-0.0001029418788416753,-0.00010294410127019208,-0.00010294353757391643,-4.1110834360980064e-05,-4.111065138424642e-05,-4.112054089799253e-05,-4.113587453602463e-05
-110,-2.5298449948293582e-11,0.00013128442983789408,-0.0001227521158923845,-9.458747614989376e-05,-3.593137628948577e-05,-110,1548468801611.3428,0.00050857894036997729,1548468801611.3423,3044697054276125.0,2.4739689989682889e+21,1.6189890566413803e-09,2.3468815128356753e-08,1.4362103630571649e-08,8.205560121561119e-09,4.020150000402991e-15,-4.007355346690191e-08,-0.00031991603529719502,4.5650035909606636e-08,1.2157239700400804e-07,-110,-2.5299739249847794e-11,-2.5298449948293582e-11,-2.5301788679642734e-11,-2.5302470098293985e-11,0.00013128487288463497,0.00013128442983789408,0.0001312850086167523,0.00013128604882695072,-0.0001227554671119199,-0.0001227521158923845,-0.00012277558470751287,-0.00012277168464795707,-9.459267585043563e-05,-9.458747614989376e-05,-9.460183825352433e-05,-9.460067627435155e-05,-3.593134639012785e-05,-3.593137628948577e-05,-3.592317072936421e-05,-3.592834862864436e-05
-100,-2.1191007555486584e-11,0.00011849888345236422,-0.000103804454014313,-8.829963432515981e-05,-2.9336622136616074e-05,-100,1389827868571.0947,0.00053529631054993808,1389827868571.0942,2596371096119178.0,9.6772365363311241e+20,8.142267658717284e-10,6.038216694009835e-09,9.414631285217692e-09,8.802206347537176e-09,3.988352346226846e-15,-8.9114513912667143e-10,-0.00028552950004198462,1.5406720169502711e-08,6.679368437737319e-08,-100,-2.1190471282046524e-11,-2.1191007555486584e-11,-2.1193096992809733e-11,-2.119445963439275e-11,0.00011849960793760758,0.00011849888345236422,0.00011849954492281899,0.00011849879371084171,-0.00010379904386903505,-0.000103804454014313,-0.00010380508208572906,-0.00010380188026327952,-8.830234764900524e-05,-8.829963432515981e-05,-8.830904895644503e-05,-8.830606247944243e-05,-2.9336659027656697e-05,-2.9336622136616074e-05,-2.933845286045271e-05,-2.934542434296361e-05
-90,-1.7055280635060632e-11,0.00010649142103459581,-8.570701895995077e-05,-8.379325058178277e-05,-2.1726788714785175e-05,-90,1248032807526.5271,0.00056341723446103401,1248032807526.5266,2215112941513757.0,7.5232115721456255e+20,4.498998853531052e-09,7.101970109968565e-08,1.207365145152481e-07,1.491902812400525e-08,2.3383857637792026e-14,-1.3788954209389059e-07,-0.0002577869718289285,1.9211733201101634e-07,3.8510595218410041e-07,-90,-1.705560712042729e-11,-1.7055280635060632e-11,-1.7078664492698424e-11,-1.707747354625197e-11,0.00010649025956274878,0.00010649142103459581,0.00010649006914850966,0.00010648692203574228,-8.572332403326138e-05,-8.570701895995077e-05,-8.577803866105045e-05,-8.576558259121292e-05,-8.37778043205617e-05,-8.379325058178277e-05,-8.388343707629681e-05,-8.389854083507695e-05,-2.172679756584639e-05,-2.1726788714785175e-05,-2.1718492999895886e-05,-2.1711878537722384e-05
-80,-1.3228842556502623e-11,9.567297339176e-05,-6.93824641149754e-05,-8.022223184153094e-05,-1.4322661053777354e-05,-80,1121315844107.5583,0.00059301544552324299,1121315844107.5579,1890871228688104.7,2.445318409412932e+21,1.248395260051386e-09,2.592326960731972e-08,3.454924231992599e-08,3.36658597666073e-08,5.196354292314042e-15,3.8705457688605538e-08,-0.00023620465335383228,3.9793301074099624e-08,1.3332232469449631e-07,-80,-1.3227952230323491e-11,-1.3228842556502623e-11,-1.3230219089408388e-11,-1.3233148584615805e-11,9.567332097863354e-05,9.567297339176e-05,9.567207258337349e-05,9.567266742749325e-05,-6.93575402052303e-05,-6.93824641149754e-05,-6.936526300376854e-05,-6.935654084536808e-05,-8.02432477939874e-05,-8.022223184153094e-05,-8.022149963533322e-05,-8.020869855166747e-05,-1.4322010030043408e-05,-1.4322661053777354e-05,-1.4335473603248188e-05,-1.4355675889810016e-05
-70,-9.959433892970892e-12,8.628013617298433e-05,-5.4982050322525955e-05,-7.65074333092361e-05,-8.479701716837399e-06,-70,1008095504231.8051,0.00062416855062223295,1008095504231.8044,1615101406866519.7,7.2410166617117065e+19,4.639369946603266e-09,1.684093576368611e-08,3.586550878602855e-08,1.616813414932828e-08,5.703856103888592e-15,-3.715350380893408e-09,-0.00021924677937344003,4.0317625608997949e-08,1.2603791452276665e-07,-70,-9.959295382282634e-12,-9.959433892970892e-12,-9.962325643199136e-12,-9.964999238386522e-12,8.628477554293093e-05,8.628013617298433e-05,8.62811438894552e-05,8.628113920394753e-05,-5.496784871645427e-05,-5.4982050322525955e-05,-5.498330633662394e-05,-5.4966465400860254e-05,-7.652502063137945e-05,-7.65074333092361e-05,-7.654210972752928e-05,-7.654329881802213e-05,-8.479896238255957e-06,-8.479701716837399e-06,-8.471264796543434e-06,-8.487432930692762e-06
-60,-7.336270305208076e-12,7.84044919956127e-05,-4.267920982638923e-05,-7.230477547309765e-05,-4.607476522869644e-06,-60,906957005995.6593,0.00065695823359560241,906957005995.65869,1380539826758524.5,9.3775043485155295e+19,6.810445306662527e-09,9.538572271063317e-08,1.8429064491030337e-07,6.189363395060081e-09,4.464189490320547e-14,-2.4502337672664275e-07,-0.00020697346295836912,3.3534297339786214e-07,6.0461277288075011e-07,-60,-7.335155470542992e-12,-7.336270305208076e-12,-7.37850686277041e-12,-7.379797365446198e-12,7.8406347988157e-05,7.84044919956127e-05,7.84015324821692e-05,7.839953754285034e-05,-4.268038211926485e-05,-4.267920982638923e-05,-4.2774595549099864e-05,-4.276574904657146e-05,-7.229778020700905e-05,-7.230477547309765e-05,-7.247954244324159e-05,-7.248207085191936e-05,-4.6078364968060725e-06,-4.607476522869644e-06,-4.602744881525644e-06,-4.608934244920704e-06
