voltage,current,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-1.6671908410940247e-08,-4.637734772069569e-12,-0.03468994588387412,4.967651169568411e-07,1.759833023858575e-12,-150,910818957109835.87,0.00015677637784556193,910818957109835.87,5.8096696047351603e+18,8.4028158031640847e+21,6.458949557749097e-07,2.238734770551587e-07,3.3440432606084163e-07,5.600268457857061e-07,5.287314311838899e-14,0.0044464733734743567,2.5407601673146706e-07,7.3518465110461998e-07,2.829594270953442e-06,-150,-1.6671961284083365e-08,-1.6671908410940247e-08,-1.6671923343266935e-08,6.458903180401377e-07,-4.637734772069569e-12,3.166496753692627e-08,-0.034690169757351175,-0.03468994588387412,-0.034690166148436674,2.830625409092206e-07,4.967651169568411e-07,6.174668669700623e-07,-3.6825398672604073e-07,1.759833023858575e-12,1.9177285905966534e-07
-140,-1.2881787252510134e-08,8.46703378328995e-11,-0.02680382523503223,8.185309423185495e-07,-1.0579893005180092e-12,-140,749903212202400.62,0.00020332800130639048,749903212202400.62,3.6881452991434665e+18,1.4476914442609143e+22,5.33429915109504e-07,7.5738944087626325e-06,2.6832250225771394e-07,6.65112485691817e-07,3.926127950671957e-12,0.0057669173374511962,3.0463456252589176e-07,1.1433842233487856e-05,1.9280311353136827e-05,-140,-1.2877871106885263e-08,-1.2881787252510134e-08,-1.2881797234835935e-08,4.06770044961799e-07,8.46703378328995e-11,-1.2665987014770508e-07,-0.026796251340623467,-0.02680382523503223,-0.026803629493954872,1.062973759076691e-06,8.185309423185495e-07,1.0868534445762634e-06,3.3292727767071184e-07,-1.0579893005180092e-12,-3.321852080211052e-07
-130,-9.953054022169348e-09,2.437690247169865e-10,-0.02071027822793301,1.9077175170876407e-06,-8.569786700782881e-13,-130,617416692247174.25,0.0002637022023558751,617416692247174.25,2.3413406741819674e+18,1.3840010812737669e+21,3.761490793706529e-07,5.447837389781218e-06,2.593170932004633e-06,3.5108965540410783e-06,2.967045058741001e-12,0.0074790329466800261,3.5708616975235468e-07,8.3118400025897389e-06,1.9331985686159323e-05,-130,-9.955592071016328e-09,-9.953054022169348e-09,-9.952625025957587e-09,3.155972676292587e-08,2.437690247169865e-10,-3.4458935260772705e-07,-0.020715726065322793,-0.02071027822793301,-0.020710631920252354,1.4160333739503459e-06,1.9077175170876407e-06,-6.854534149169922e-07,4.647805706742219e-07,-8.569786700782881e-13,3.510895697062408e-06
-120,-7.6895090334471e-09,5.680095224210407e-10,-0.016001249418198454,4.31494952758815e-06,1.0769572232665949e-13,-120,508336763650941.75,0.00034200332015536008,508336763650941.75,1.4863503764233114e+18,6.2405337299328224e+21,2.5211685334893615e-07,3.06872499811206e-06,6.861839572673816e-07,4.2637217964578484e-07,1.2475493171423612e-12,0.0097004614754760948,3.1710228240624985e-08,3.6474916618051187e-06,8.3213260146864524e-06,-120,-7.690717652487717e-09,-7.6895090334471e-09,-7.689470103170575e-09,2.526848628713572e-07,5.680095224210407e-10,2.514570951461792e-07,-0.01600401921368677,-0.016001249418198454,-0.01600095048868866,4.698321608710863e-06,4.31494952758815e-06,4.0121376514434814e-06,-6.13287816308322e-08,1.0769572232665949e-13,-4.263720719500625e-07
-110,-5.940250582569515e-09,1.3387410747871654e-09,-0.01236320289622961,9.390140154753888e-06,-8.425755977391021e-14,-110,418528149007777.19,0.00044355439564907272,418528149007777.19,9.4357795371484595e+17,3.5052912739309878e+21,4.3906035114406206e-07,1.6870614345521062e-06,1.205501148705975e-06,2.9212898808426103e-07,6.74090247087927e-13,0.012580821110758551,1.707632727098538e-07,2.3867535247104325e-06,6.0325439594229229e-06,-110,-5.9396602300957645e-09,-5.940250582569515e-09,-5.9403343203428524e-09,-4.155587722494472e-08,1.3387410747871654e-09,-4.377216100692749e-07,-0.012361950804098853,-0.01236320289622961,-0.012363637865533406,9.260701944822773e-06,9.390140154753888e-06,1.0466203093528748e-05,7.202373797367624e-08,-8.425755977391021e-14,2.9212890382670125e-07
-100,-4.587537351570142e-09,3.126651694875548e-09,-0.009552203467181917,2.0291092073556115e-05,8.770668555182766e-14,-100,344586156562107.75,0.00057525904079013608,344586156562107.75,5.9901041466259789e+17,3.8624342175889133e+22,3.355509742399813e-07,2.228673315229912e-06,4.066309933110607e-07,2.1690503556951845e-07,1.071146668400869e-12,0.016317366793369033,2.3734943566410798e-07,3.0688246050241946e-06,8.3609840588885338e-06,-100,-4.5885506876399146e-09,-4.587537351570142e-09,-4.587479540971514e-09,-3.324243225451058e-07,3.126651694875548e-09,-1.0058283805847168e-07,-0.0095541813400839,-0.009552203467181917,-0.00955195266676867,2.0697723066867176e-05,2.0291092073556115e-05,2.0540785044431686e-05,-6.367689750468746e-08,8.770668555182766e-14,-2.169049478628329e-07
-90,-3.5398748601936143e-09,7.291574771574268e-09,-0.007380144249137779,4.382103446268417e-05,1.6344577270319698e-15,-90,283707606559222.37,0.00074607075762721979,283707606559222.37,3.8026903434939232e+17,1.3103539705715153e+21,3.7827597111923383e-07,2.6872599878657866e-06,1.0559755052671365e-06,8.395900914930241e-07,9.35326906749289e-13,0.021163564760167213,1.9935272415313985e-07,2.647912609611626e-06,6.8837720619565978e-06,-90,-3.54072445017474e-09,-3.5398748601936143e-09,-3.539789123267991e-09,1.2963215937667584e-07,7.291574771574268e-09,3.855675458908081e-07,-0.007382383090524414,-0.007380144249137779,-0.007379695830536548,4.448121885315036e-05,4.382103446268417e-05,4.3425243347883224e-05,2.5417517838330533e-07,1.6344577270319698e-15,-5.854149131097189e-07
-80,-2.725280438519074e-09,1.702830616123111e-08,-0.005701990845417067,9.420041142061185e-05,2.9625877838554655e-14,-80,233584561234021.84,0.00096760161234826845,233584561234021.84,2.4140571724259162e+17,8.0655489620084326e+20,6.051038008925828e-07,6.450100062949105e-07,1.0426840859617813e-06,6.572452762645452e-07,1.9896344080538763e-13,0.027448716462065821,9.0592491112431291e-08,1.274838010311794e-06,4.4672182329988147e-06,-80,-2.7253057946712494e-09,-2.725280438519074e-09,-2.725106831230444e-09,6.22132107053814e-07,1.702830616123111e-08,1.3969838619232178e-07,-0.0057023098908235426,-0.005701990845417067,-0.005701664880817248,9.444316244899889e-05,9.420041142061185e-05,9.340047836303711e-05,-3.270502274800359e-07,2.9625877838554655e-14,3.301950487845093e-07
-70,-2.0848823570202784e-09,3.979399134325304e-08,-0.004405459416106101,0.00020205173762381085,-5.764225309345205e-15,-70,192316829687043.69,0.0012549116429607802,192316829687043.69,1.5325129124892035e+17,4.2733457202169617e+21,5.628146625828376e-07,3.0471363105660787e-07,1.09840030139706e-06,4.5777653590794647e-07,2.6546441833197197e-13,0.035601745679956248,5.7725826874842913e-08,1.5007913441599478e-06,4.750455947585886e-06,-70,-2.0846168926019464e-09,-2.0848823570202784e-09,-2.08478598621155e-09,6.026086539260907e-07,3.979399134325304e-08,3.03611159324646e-07,-0.004405154702475045,-0.004405459416106101,-0.004405246260290596,0.00020222775483793042,0.00020205173762381085,0.00020112935453653336,-2.793530904938849e-07,-5.764225309345205e-15,1.7842344541406156e-07
-60,-1.5665427659004133e-09,9.307583004988224e-08,-0.0034037247859014614,0.00043231925499991156,1.7757596230984497e-13,-60,158339930663128.97,0.0016275326658630109,158339930663128.97,97288327284766400.0,2.960011237157449e+21,1.2723939999225127e-06,1.1680135255558513e-06,3.1532110516669623e-06,4.3324750926809134e-07,4.4089101944477167e-13,0.046175800324607393,1.2349509382506821e-06,3.4355844305427095e-06,1.000523776596863e-05,-60,-1.5668866976812903e-09,-1.5665427659004133e-09,-1.566983656919858e-09,4.286157473208892e-07,9.307583004988224e-08,-8.437782526016235e-07,-0.0034048927994270173,-0.0034037247859014614,-0.003404779831427618,0.0004333401995510954,0.00043231925499991156,0.0004354724660515785,-1.6743673593283726e-07,1.7757596230984497e-13,-4.3324733169212904e-07
