voltage,current,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-2.065540337076514e-07,-2.8964645124254837e-08,-0.6380063789416753,-0.013338242190130486,3.571337104823394e-09,-150,21606083557.831318,6.8509300867020845e-10,21606083557.831318,3.1537445696270565e+19,40461522739495664.0,5.197180657110473e-07,6.464347279688809e-09,1.724017683821244e-09,5.267417320112632e-07,8.316864305210287e-14,5.8871396462778335e-07,-0.056735294568938992,7.3829349654608945e-07,1.054424466526283e-06,-150,-2.065539507529092e-07,-2.065540337076514e-07,-2.0655403392155226e-07,-5.486827108353021e-07,-2.8964645124254837e-08,-2.9007034167269777e-08,-0.638006383946049,-0.6380063789416753,-0.6380063774817017,-0.013338242817553692,-0.013338242190130486,-0.013338241093536008,5.276583872074557e-07,3.571337104823394e-09,9.166551961925506e-10
-140,-1.217909552346137e-07,-2.0791107754511305e-08,-0.3749501679200217,-0.010342818974184381,4.673411526408099e-09,-140,19306248135.138165,7.3242035757918644e-10,19306248135.138165,2.6359518731769889e+19,33271545904639304.0,5.055630233386872e-07,1.3772816942481114e-08,1.6621691540513739e-09,5.228008659560215e-07,8.335199897717581e-14,1.1262867129059617e-06,-0.053237900777457985,7.3013813766412472e-07,1.0603485050095316e-06,-140,-1.2179087400220824e-07,-1.217909552346137e-07,-1.2179095735420722e-07,-5.263541310931985e-07,-2.0791107754511305e-08,-2.1229772734188815e-08,-0.37495018169283867,-0.3749501679200217,-0.37495017077287685,-0.010342818452045321,-0.010342818974184381,-0.010342820114214476,5.245010197515467e-07,4.673411526408099e-09,1.7001537955252388e-09
-130,-7.187732568008817e-08,-1.4921049716337005e-08,-0.2203037070535761,-0.00806502814447304,6.114152166874284e-09,-130,17270695770.97485,7.8301715738958261e-10,17270695770.97485,2.2056599409075249e+19,1.4697086798842394e+17,2.5609212199336284e-07,2.6516318030189723e-09,4.665060334557714e-10,2.689269449781844e-07,4.43633866642838e-14,-3.8702762035642812e-07,-0.049887050545332712,3.6896725019509851e-07,5.4759691271151506e-07,-130,-7.187736688279544e-08,-7.187732568008817e-08,-7.187732251940877e-08,2.409454587168347e-07,-1.4921049716337005e-08,-1.5146663276528138e-08,-0.2203037061408395,-0.2203037070535761,-0.2203037087924713,-0.008065028232522309,-0.00806502814447304,-0.008065027766016275,-2.5128552709610944e-07,6.114152166874284e-09,1.764141788207496e-08
-120,-4.247239789971123e-08,-1.070637328555038e-08,-0.12941694369175613,-0.006287203413286879,7.993436278976618e-09,-120,15468064259.276932,8.3710926713308182e-10,15468064259.276932,1.8477951286158504e+19,1.7781264219364326e+17,2.114287913974698e-07,6.022673915140331e-09,1.0468454922363257e-10,2.1723426177455694e-07,3.3953452790912076e-14,-9.6792552885949888e-07,-0.046677577860684584,3.0582840502728422e-07,4.4704905785608989e-07,-120,-4.247243185316402e-08,-4.247239789971123e-08,-4.247239878513564e-08,2.0070421416495954e-07,-1.070637328555038e-08,-1.0724577232510274e-08,-0.12941693818720523,-0.12941694369175613,-0.12941694420987915,-0.006287203308602329,-0.006287203413286879,-0.006287203358288269,-2.0924082549558033e-07,7.993436278976618e-09,5.7296650757265866e-09
-110,-2.513584964208713e-08,-7.680983864349628e-09,-0.07601081248128803,-0.0048813198526995215,1.0448856533675299e-08,-110,14373085183.538658,8.9493814855379086e-10,14373085183.538658,1.6060422954106257e+19,2.2252880397168915e+17,2.2164540264117432e-07,2.027343480592858e-08,1.1197977094201672e-10,2.1608428079116165e-07,3.555949051506203e-14,-1.4273556601897874e-06,-0.043610243126172822,2.8679133126515038e-07,4.5045482650204876e-07,-110,-2.5135814082596616e-08,-2.513584964208713e-08,-2.513584756041235e-08,-2.2932638650552395e-07,-7.680983864349628e-09,-7.792894081316703e-09,-0.07601079298183322,-0.07601081248128803,-0.07601079220785323,-0.0048813199464348145,-0.0048813198526995215,-0.0048813198344550435,2.128036476926492e-07,1.0448856533675299e-08,-3.2806330985124532e-09
-100,-1.490348645472127e-08,-5.509751230511047e-09,-0.04463241300930225,-0.0037656980004427978,1.3657279195231536e-08,-100,13449818863.620031,9.5676194396920866e-10,13449818863.620031,1.4057644065379846e+19,1.3563782930072968e+18,1.1607796770426881e-07,1.0543382236716248e-08,3.1410326900224717e-10,1.3187202744461193e-07,2.0496681058477867e-14,1.173958319514732e-06,-0.040689714596966471,1.7534279283737264e-07,2.6607077482673211e-07,-100,-1.4903468011299897e-08,-1.490348645472127e-08,-1.4903488507980956e-08,-1.2140824640072267e-07,-5.509751230511047e-09,-5.330278696453857e-09,-0.044632423552684486,-0.04463241300930225,-0.044632413789656766,-0.0037656978820450604,-0.0037656980004427978,-0.0037656976863395288,1.3965444726430268e-07,1.3657279195231536e-08,7.782419819690745e-09
-90,-8.855943986447675e-09,-3.9517920495947265e-09,-0.026198737384405108,-0.0028831062054770116,1.784865862748456e-08,-90,12585882203.858858,1.0228566285916005e-09,12585882203.858858,1.2304639625974469e+19,1.3820066800627909e+18,8.038677357481733e-07,3.998863389725882e-09,1.0277523129417765e-09,8.129878325508109e-07,1.3114283707211963e-13,8.6615523708921671e-07,-0.037922090025520987,1.1395723570047388e-06,1.6343401073791805e-06,-90,-8.855815086559656e-09,-8.855943986447675e-09,-8.855946229396728e-09,-8.075709955826516e-07,-3.9517920495947265e-09,-3.7032598344782832e-09,-0.026198741383268498,-0.026198737384405108,-0.026198740114239172,-0.0028831061281380244,-0.0028831062054770116,-0.0028831051777246986,8.259277177696987e-07,1.784865862748456e-08,1.2939885218887781e-08
-80,-5.274792224445511e-09,-2.8340747173158227e-09,-0.015368435523166635,-0.0021894663026281016,2.3323585736194114e-08,-80,11777465900.712088,1.0935172424536211e-09,11777465900.712088,1.0770260809318332e+19,1.7261871399063821e+18,5.248681005040574e-07,1.3682381450053072e-08,9.998870121631642e-10,5.22225526239262e-07,8.385154020642386e-14,-5.4102944180332208e-07,-0.035312626696585837,7.4807424990583351e-07,1.0767004510107258e-06,-80,-5.274876075985717e-09,-5.274792224445511e-09,-5.2747928759674694e-09,5.217868455364982e-07,-2.8340747173158227e-09,-3.081254967559117e-09,-0.015368437394499779,-0.015368435523166635,-0.015368423712118329,-0.002189466147683561,-0.0021894663026281016,-0.002189467147570573,-4.98901940503068e-07,2.3323585736194114e-08,1.0025134500324384e-08
-70,-3.1492856347249472e-09,-2.0322953943684273e-09,-0.009004630448784771,-0.0016492601607734137,3.047564081215852e-08,-70,11021005692.128418,1.1690592074373846e-09,11021005692.128418,9.4272433953852662e+18,64895241776265432.0,4.230731961153346e-07,3.6618663917104e-09,5.135255879383516e-10,4.22836992198824e-07,6.809713639563315e-14,-1.3224964456881594e-07,-0.032864170713915855,5.9304020691010601e-07,8.4863254660341221e-07,-70,-3.1492177766311713e-09,-3.1492856347249472e-09,-3.149285873767567e-09,-4.25105491509703e-07,-2.0322953943684273e-09,-2.21567715957205e-09,-0.00900462678691838,-0.009004630448784771,-0.00900462767594945,-0.001649259720579721,-0.0016492601607734137,-0.001649260234105309,4.499220789278191e-07,3.047564081215852e-08,2.7085086728995122e-08
-60,-1.883431508994198e-09,-1.4572287933564302e-09,-0.005262157662184576,-0.0012325138448074462,3.9816966122680375e-08,-60,10313166660.448692,1.249819735286059e-09,10313166660.448692,8.2517233239945697e+18,5.446624895864359e+17,4.527740373372094e-08,3.32261151925195e-09,2.9853191208135954e-10,4.838887449577642e-08,7.158911037865694e-15,7.9626431934681442e-07,-0.030576453072837212,6.2786914910938232e-08,9.7057053330578881e-08,-60,-1.88342435008316e-09,-1.883431508994198e-09,-1.8834314900526234e-09,-4.636502778931906e-08,-1.4572287933564302e-09,-1.0876240555981225e-09,-0.005262159582343884,-0.005262157662184576,-0.0052621562597323646,-0.0012325141433393583,-0.0012325138448074462,-0.001232513857314912,8.668395829426609e-08,3.9816966122680375e-08,3.829508379848967e-08
