voltage,current,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.02906824289919012,-0.0033768561485203463,46.919149390380305,-181497.05385037602,0.4388441001496992,-150,487508379959.93817,781.2429524777051,487508379178.69519,624016355.49326837,8.7764549637117145e+21,2.3113466435936703e-10,2.7036151095671812e-11,2.9103830456733704e-10,3.991967867378321e-11,6.591949208711867e-17,836.77504205164962,7.8414458329739543e-11,3.7767943443737144e-10,6.3597926924785497e-10,-150,-0.029068242899190185,-0.02906824289919012,-0.0033768563796550107,-0.0033768561485203463,46.91914939040734,46.919149390380305,-181497.05385037573,-181497.05385037602,0.43884410010977953,0.4388441001496992
-140,-0.027545029439854082,-0.0021428399646765683,64.10461643253126,-172006.21101105763,0.6057079509601437,-140,444905061527.86517,767.37851764893298,444905060760.48663,579772630.18900955,6.5076142412884292e+22,1.1470161495955034e-10,3.325340003357269e-12,5.820766091346741e-11,1.2492662460061865e-10,2.42861286636753e-17,835.05930777413687,9.647225824145326e-12,2.3843479874494093e-10,4.7991433049787702e-10,-140,-0.027545029439854058,-0.027545029439854082,-0.0021428398499749534,-0.0021428399646765683,64.10461643252793,64.10461643253126,-172006.2110110577,-172006.21101105763,0.6057079508352171,0.6057079509601437
-130,-0.025764257277568245,-0.0008586030681954071,81.60843217614115,-160908.0039185722,0.8220474222022336,-130,409315165330.914,757.57293575880976,409315164573.34106,540298030.73803127,4.943436443571217e+21,4.0167314569947155e-10,4.203570824756753e-11,8.731149137020111e-11,1.0683676165967881e-11,1.734723475976807e-16,831.93208463764279,1.1677828640399329e-10,4.9544577956378599e-10,8.149037000748649e-10,-130,-0.02576425727756807,-0.025764257277568245,-0.0008586026665222614,-0.0008586030681954071,81.60843217609911,81.60843217614115,-160908.0039185723,-160908.0039185722,0.8220474222129173,0.8220474222022336
-120,-0.023765797707345906,0.0009368528230879747,99.1963486404149,-148451.0920896436,1.095756000818736,-120,379919192225.81354,752.21012750649129,379919191473.60339,505070562.51052004,2.6010158524614412e+21,7.134598575993245e-11,7.537437340943143e-11,8.731149137020111e-11,1.1012901701690225e-10,1.3877787807814457e-17,830.64249534144767,2.0587380783569335e-10,1.8962480199513916e-10,4.1787995286313162e-10,-120,-0.023765797707345892,-0.023765797707345906,0.0009368528944339604,0.0009368528230879747,99.19634864049027,99.1963486404149,-148451.09208964367,-148451.0920896436,1.095756000708607,1.095756000818736
-110,-0.02160030319349214,0.004182899341458324,116.59086630172492,-134951.38984660944,1.4331638684953232,-110,356014069872.47467,751.74962552860711,356014069120.72504,473580641.45643783,8.3602544475058723e+21,1.4569200706970875e-10,2.26947349801776e-11,1.7462298274040222e-10,7.483991204537688e-11,5.204170427930421e-17,833.09497212637996,5.9972715972218097e-11,2.4322413585510429e-10,4.5472425824755192e-10,-110,-0.021600303193492192,-0.02160030319349214,0.004182899195766317,0.004182899341458324,116.59086630174761,116.59086630172492,-134951.38984660927,-134951.38984660944,1.4331638684204833,1.4331638684953232
-100,-0.019324728605417757,0.010878632284857304,133.4891949886619,-120764.12753597129,1.837881004889324,-100,336998895301.05902,756.73842577644507,336998894544.32062,445330756.07371747,9.8592835664218811e+21,2.5535517103603134e-10,1.8530954548623413e-11,4.3655745685100555e-11,1.1009704259379305e-10,1.0061396160665481e-16,840.61586980958486,4.8091239591965366e-11,2.9510214908107193e-10,5.0606896451199646e-10,-100,-0.019324728605417858,-0.019324728605417757,0.010878632029502133,0.010878632284857304,133.48919498864336,133.4891949886619,-120764.12753597125,-120764.12753597129,1.837881004999421,1.837881004889324
-90,-0.016997368564413418,0.025319095532267966,149.58805865791112,-106252.90112271493,2.3097383970161385,-90,322362712078.80359,767.82480942941697,322362711310.97876,419838885.27691174,3.4563545205803172e+21,2.8745277685926496e-10,5.1159076974727213e-11,1.4551915228366852e-10,3.412337079566896e-11,1.0755285551056204e-16,854.32060696846611,1.3106903435339706e-10,3.8020104880882245e-10,7.0544370345260177e-10,-90,-0.01699736856441331,-0.016997368564413418,0.025319095819720742,0.025319095532267966,149.58805865785996,149.58805865791112,-106252.90112271508,-106252.90112271493,2.309738397050262,2.3097383970161385
-80,-0.014672966229047634,0.056704258526224294,164.612192535161,-91759.17589203351,2.844092043401446,-80,311674084716.68317,785.77445771359976,311674083930.90869,396645731.68180352,1.2785688658323164e+21,1.0998812971507732e-11,1.3557155398302712e-10,7.275957614183426e-11,7.324896245108903e-11,2.949029909160572e-17,875.29090739724654,3.4209419141057539e-10,2.6406304410236768e-10,5.0344084456810378e-10,-80,-0.014672966229047605,-0.014672966229047634,0.05670425853722311,0.056704258526224294,164.61219253529657,164.612192535161,-91759.17589203344,-91759.17589203351,2.844092043328197,2.844092043401446
-70,-0.012398450348917709,0.1246079018974342,178.34213787085685,-77575.72041436278,3.4317379440888045,-70,304572269999.31201,811.48923496398208,304572269187.82275,375325089.81814212,1.2149085806015562e+22,2.388806097375351e-10,1.3983481039758772e-11,1.4551915228366852e-11,1.205577859764162e-10,8.847089727481716e-17,904.67148619895988,3.5124323633901382e-11,2.9118259649073461e-10,5.1294790637257393e-10,-70,-0.01239845034891762,-0.012398450348917709,0.12460790213631481,0.1246079018974342,178.34213787084286,178.34213787085685,-77575.72041436279,-77575.72041436278,3.4317379439682467,3.4317379440888045
-60,-0.010209764260805224,0.2703823198480677,190.63682067178513,-63926.869977205235,4.05958257498863,-60,300759818278.21161,846.0290769322097,300759817432.18256,355495841.0753426,6.8414055450464202e+21,1.5197032521285792e-10,2.4726887204451486e-11,3.637978807091713e-11,8.198064449516096e-11,7.112366251504909e-17,943.73282550679141,6.1477596147950803e-11,1.9575949798591685e-10,3.8415848280237697e-10,-60,-0.010209764260805295,-0.010209764260805224,0.2703823196960974,0.2703823198480677,190.6368206717604,190.63682067178513,-63926.86997720527,-63926.869977205235,4.0595825750706105,4.05958257498863
