voltage,current,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.0086326188673792031695786785594576812348463612183415628384834610376641609471047111,-0.0047310461611245521731968605309644565400531741742834291831798430156286789485954425,-24349.14161567368908424628783510473197458583045045176334417047462581036273087729,-5188.2220943448647397325552057925923142263293671787183957176498063475781652058031,0.00013642412209795971509716163819149791580848396661877307432371470108640026644601941,-150,50374437412.131909924762985738855727657870962035736382456783681052960892455848836,0.077442896949789401718388762195173235029623817147684570447093267350114077604944416,50374437412.054467027813196337137338895675788800706758639635996482513799188498722,650472017398.73573019614879816585111471455018131156455627454737115890042758787484,100748874824.26381984952597147771145531574192407147276491356736210592178491169767,3.5874094797572006373213376773007613009550326228505774194538760787654684402167359e-77,0.0,8.6361685550944446253863518628003995711160003644362813850237034701685918031624271e-78,6.9492027457818390394875854341867801076213124346667408167016504315898412074263552e-83,1.6472184286297692538044646955109404699546814659950793046996504726731475454640249e-83,0.019391264593168061809143724602066383803655430210536903525795742282372978304348878,4.6980308247840427408089466307209058064844941964111477786554676822411896277425986e-77,3.6296013426365959499409086089548683046892188835046521988466818246816749800042313e-77,4.4615791255734541506157490997321314227445733018574050616023539389625024269737151e-77,-150,-0.0086326188673792031695786785594576812348463612183415628384834610376641609471047112,-0.0086326188673792031695786785594576812348463612183415628384834610376641609471047111,-0.0047310461611245521731968605309644565400531741742834291831798430156286789486313166,-0.0047310461611245521731968605309644565400531741742834291831798430156286789485954425,-24349.14161567368908424628783510473197458583045045176334417047462581036273087729,-24349.14161567368908424628783510473197458583045045176334417047462581036273087729,-5188.2220943448647397325552057925923142263293671787183957176498063475781652058031,-5188.2220943448647397325552057925923142263293671787183957176498063475781652058031,0.00013642412209795971509716163819149791580848396661877307432371470108640026644601934,0.00013642412209795971509716163819149791580848396661877307432371470108640026644601941
-140,-0.005291520620236648018331857637907166337217657867853056946919582296153040928628452,-0.0031467621014439322211836323621151508675751125028779791156652458049592529467630983,-14789.93452103937732001090063668659739630772705946355588825370378355531594922353,-3450.8436621294457818442090570555751544990631519598873838086205872444244525434001,0.00018442195403601627774012442433359338050744306887262254925179264895334504513330631,-140,42073846005.340536899974258966037737216011010935001924443233463555272769214832454,0.063481987834872824749628426014130693720970500317745335235264016138468729788948978,42073846005.277054912139386141288108789996880241280953942915718220037505198693986,662768250338.68797435948173840506313735265622654332543834715385851404697078532022,84147692010.681073799948517932075474432022021870003848886466927110545538429664909,1.1302739281959245560945767956996114109443912248736760603548900393972244927054818e-77,1.7272337110188889250772703725600799142232000728872562770047406940337183606324854e-77,4.3180842775472223126931759314001997855580001822181406925118517350842959015812135e-78,1.8016451563138101213486332607150911390129328534321179895152427044862551278512773e-83,8.2360921431488462690223234775547023497734073299753965234982523633657377273201247e-84,0.017078158863065412457176210501745235521534547562236972684850449027741083490037279,-1.3885730825554937629723538846191805335714283899729966788364035234772916929429903e-77,2.0177390694333145166251633637409846106335499685881079939090691806635971588729279e-77,3.6272605957089092323259444464600941799940448592441389567260218698691025133573361e-77,-140,-0.005291520620236648018331857637907166337217657867853056946919582296153040928628452,-0.005291520620236648018331857637907166337217657867853056946919582296153040928628452,-0.0031467621014439322211836323621151508675751125028779791156652458049592529467517956,-0.0031467621014439322211836323621151508675751125028779791156652458049592529467630983,-14789.93452103937732001090063668659739630772705946355588825370378355531594922353,-14789.93452103937732001090063668659739630772705946355588825370378355531594922353,-3450.8436621294457818442090570555751544990631519598873838086205872444244525434001,-3450.8436621294457818442090570555751544990631519598873838086205872444244525434001,0.00018442195403601627774012442433359338050744306887262254925179264895334504513330633,0.00018442195403601627774012442433359338050744306887262254925179264895334504513330631
-130,-0.0031569633769931435218166219782261027105806106414916514095142659745054776776630476,-0.0020327557282513134017816153414671583136924126732734374156206638272068937935019516,-8738.5996193679480319277144469194847765214616724087065760950194316225043676151329,-2229.1873345857915905734385926573458713655598834764116011509685910410539074126242,0.00024251079384123837653915141452267601599526080670774752758519913673490360967550248,-130,35211839457.336069896458828673642893669294505964336737333488023798103008864004077,0.052068833792147295647792721188100869430533445807285593792532619906407591856109811,35211839457.28400106266668137799510094810640509490620388768073820431047624409767,676255581177.36266722330099945192621085904498785679729964418486893678945059825847,70423678914.672139792917657347285787338589011928673474666976047596206017728008154,9.8107217736749731662347599250962144505683608704677376709380509888343613433244137e-78,1.7272337110188889250772703725600799142232000728872562770047406940337183606324854e-77,4.3180842775472223126931759314001997855580001822181406925118517350842959015812135e-78,1.389840549156367807897517086837356021524262486933348163340330086317968241485271e-83,4.1180460715744231345111617387773511748867036649876982617491261816828688636600623e-84,0.015377410753168500205736719629939019543010446005900669668761430780996088465474906,-1.1393299989060124938597036212481640096350445507157003810397679189815110383594873e-77,1.0875750498266379289597629630933007287352670319093068331653265144067088689943369e-77,1.7155120436602129241863584465324598701136111387776204251671969670589615365749793e-77,-130,-0.0031569633769931435218166219782261027105806106414916514095142659745054776776630476,-0.0031569633769931435218166219782261027105806106414916514095142659745054776776630476,-0.0020327557282513134017816153414671583136924126732734374156206638272068937934921409,-0.0020327557282513134017816153414671583136924126732734374156206638272068937935019516,-8738.5996193679480319277144469194847765214616724087065760950194316225043676151329,-8738.5996193679480319277144469194847765214616724087065760950194316225043676151329,-2229.1873345857915905734385926573458713655598834764116011509685910410539074126242,-2229.1873345857915905734385926573458713655598834764116011509685910410539074126242,0.00024251079384123837653915141452267601599526080670774752758519913673490360967550249,0.00024251079384123837653915141452267601599526080670774752758519913673490360967550248
-120,-0.001844493907955848651997225592922436301849957518647925991183119084687572346477416,-0.0012830389621946357945731733019593718417724941002932266489658340967598106032851432,-5053.3355389577594488135695042258686943454166675834490709149715388951986756811352,-1407.0230694982867064698194114342118694873288857776604840231832969210481525961866,0.00031211824174825359091890647480924686662320003509637958725176708187818187526159818,-120,29536810694.18018711941989704221411427246453653481799388733346345746106388463256,0.042745384875576366372724975865875625966635314844730200057574192105627915709456151,29536810694.137441734544320675841389296598660908851358572488733257403489692526932,690994145453.50777661539687777620850116377600158611094578907082922576108600345178,59073621388.360374238839794084428228544929073069635987774666926914922127769265119,8.7948698146007797441441430138894011306937841502775773006349912949582862034301585e-79,8.6361685550944446253863518628003995711160003644362813850237034701685918031624271e-78,2.1590421387736111563465879657000998927790000911090703462559258675421479507906068e-78,6.1770691073616347017667426081660267623300554974815473926236892725243032954900935e-84,2.0590230357872115672555808693886755874433518324938491308745630908414344318300312e-84,0.014015581263107069903753934295224461845183775464552545307935621985763536726190102,9.7700664112419583371761121774374119762706109875510796862583435865373514834699525e-79,2.0206862082571555629475441238987836924351731179533854268234072623142621662953284e-78,3.4988332913631794504398172617928088635289418855006367139775673954841604694705171e-78,-120,-0.001844493907955848651997225592922436301849957518647925991183119084687572346477416,-0.001844493907955848651997225592922436301849957518647925991183119084687572346477416,-0.0012830389621946357945731733019593718417724941002932266489658340967598106032860227,-0.0012830389621946357945731733019593718417724941002932266489658340967598106032851432,-5053.3355389577594488135695042258686943454166675834490709149715388951986756811352,-5053.3355389577594488135695042258686943454166675834490709149715388951986756811352,-1407.0230694982867064698194114342118694873288857776604840231832969210481525961866,-1407.0230694982867064698194114342118694873288857776604840231832969210481525961866,0.00031211824174825359091890647480924686662320003509637958725176708187818187526159819,0.00031211824174825359091890647480924686662320003509637958725176708187818187526159818
-110,-0.001061171928708572707655137878960500392812245967459809243134136658153482826778251,-0.00079560587897821438034708314672267556155332101741047609931135656253334365434272064,-2875.7783529730746903295789776163100615742789006043045474503925590739437971266716,-872.48778792813993071132612058689579532694326047371157744271232275383012465793072,0.00039533754743665898881271247243165767786131817064035046804830167587377871195768748,-110,24842526372.901744181264896822929619685716822996479202738422751754491251328397929,0.035137458343288518870578554270552883872078395760387528648166550342403410692338164,24842526372.866606722921608304059041131446270112607124342662364225843084778055526,707009770888.75942892156812864570759907568358609866478964720045978489245546655984,49685052745.803488362529793645859239371433645992958405476845503508982502656795859,2.2334037557110663020980232687980719116195167425395857076174607135678863552961483e-78,0.0,2.1590421387736111563465879657000998927790000911090703462559258675421479507906068e-78,3.1914857054701779292461503475524471605371953403654661528555727908042233693365483e-83,2.0590230357872115672555808693886755874433518324938491308745630908414344318300312e-84,0.012869956765312554209013296937856972465522809242080798139903710908937584106328009,2.4009233316776852705946189551777464621278598316972693472241020013052158560059814e-78,4.4167795085541947951832541866240768610803583666333909225107801250458215547138898e-78,8.3095929038310301663249935799176194644485402108346548171207473553357806879346963e-78,-110,-0.001061171928708572707655137878960500392812245967459809243134136658153482826778251,-0.001061171928708572707655137878960500392812245967459809243134136658153482826778251,-0.00079560587897821438034708314672267556155332101741047609931135656253334365434495405,-0.00079560587897821438034708314672267556155332101741047609931135656253334365434272064,-2875.7783529730746903295789776163100615742789006043045474503925590739437971266716,-2875.7783529730746903295789776163100615742789006043045474503925590739437971266716,-872.48778792813993071132612058689579532694326047371157744271232275383012465793072,-872.48778792813993071132612058689579532694326047371157744271232275383012465793072,0.00039533754743665898881271247243165767786131817064035046804830167587377871195768752,0.00039533754743665898881271247243165767786131817064035046804830167587377871195768748
-100,-0.00060385119451768377227872095211117747313592825657473597350650470085291463488942673,-0.00048690715379892642894765939585639222871158567723230229018481674699187156882118575,-1617.7001205550611215786683948505104419305441051864802212238303500501676451063142,-533.95852993193771388653133300168144253802125861500636589557578440207840930182445,0.00049502428289921829983621831488531985055084955215574753486809210619443391225595892,-100,20960065447.624526037966370067915095425583255677405172954279640489066350717089247,0.028939721390301111934974858855221443203641382179918159055469092735328554183885059,20960065447.595586316576068955980120566728034234201531572099722330010881624353918,724266317734.80390115103756127578810464099232175218237499711861955062555378716653,41920130895.249052075932740135830190851166511354810345908559280978132701434178493,2.103556615516735272637968200222248557386370367602942346801683578651698396438867e-78,0.0,1.0795210693868055781732939828500499463895000455545351731279629337710739753953034e-78,1.2354138214723269403533485216332053524660110994963094785247378545048606590980187e-83,0.0,0.01188397433765644799761709915819770119297211021376027502643784162384815933102864,-2.2092273874475094763842400876282449174145773424951483851553186645438140264814586e-78,2.8417502463437627928235907821432503937033242429913551096379701653693542381309618e-78,4.850660110408364981246875133567043119599462279050830584084064251373329163672225e-78,-100,-0.00060385119451768377227872095211117747313592825657473597350650470085291463488942673,-0.00060385119451768377227872095211117747313592825657473597350650470085291463488942673,-0.00048690715379892642894765939585639222871158567723230229018481674699187156881908219,-0.00048690715379892642894765939585639222871158567723230229018481674699187156882118575,-1617.7001205550611215786683948505104419305441051864802212238303500501676451063142,-1617.7001205550611215786683948505104419305441051864802212238303500501676451063142,-533.95852993193771388653133300168144253802125861500636589557578440207840930182445,-533.95852993193771388653133300168144253802125861500636589557578440207840930182445,0.0004950242828992182998362183148853198505508495521557475348680921061944339122559589,0.00049502428289921829983621831488531985055084955215574753486809210619443391225595892
-90,-0.00034101693588696525914031917692170661878117547523818384516653967714670092891583917,-0.00029519511801982122515108421954091757679942735196237640157708869480988880935475873,-902.48758024389394456429817154907852823180417780969015872392001174490210551212421,-323.72075462674697991991749750774545460648163749666942063649533327334548559597267,0.00061487091484526179144230769087479730729159745255367807624678667379833274252128634,-90,17751234707.90415043122533606646203638560276921981055717589950630049557571934051,0.023903437070960340696060312114898371826686123127067523961448494826865710146228104,17751234707.880246994154375725765976073487870847983871052772438776534127224513645,742622688745.86493269542812342281859808123459066300011106464423264553745455618265,35502469415.808300862450672132924072771205538439621114351799012600991151438681021,2.3782915444260639652539885417295621938500399417746385128719938132218982823193401e-78,0.0,5.3976053469340278908664699142502497319475002277726758656398146688553698769765169e-79,9.2656036610424520526501139122490401434950832462223210889355339087864549432351403e-84,0.0,0.011029384350019007321750502667245041572897811649079378216590491329868215408538152,2.4578053642733262393028171138327926183928656677399583764193041320563689886709883e-78,2.5730117774278087776955620770077974738329010374299558327723079836813270485617448e-78,3.9766055228262383019371259959950110157965559582104417489258550901287528625430773e-78,-90,-0.00034101693588696525914031917692170661878117547523818384516653967714670092891583917,-0.00034101693588696525914031917692170661878117547523818384516653967714670092891583917,-0.00029519511801982122515108421954091757679942735196237640157708869480988880935713702,-0.00029519511801982122515108421954091757679942735196237640157708869480988880935475873,-902.48758024389394456429817154907852823180417780969015872392001174490210551212421,-902.48758024389394456429817154907852823180417780969015872392001174490210551212421,-323.72075462674697991991749750774545460648163749666942063649533327334548559597267,-323.72075462674697991991749750774545460648163749666942063649533327334548559597267,0.00061487091484526179144230769087479730729159745255367807624678667379833274252128634,0.00061487091484526179144230769087479730729159745255367807624678667379833274252128634
-80,-0.00019158677870122018543181045854913028610836831152136876647734975739216447270909194,-0.00017785381263878859056588601292492169714836416100721072048070140610960751866290759,-500.4417083314830279425680733459035105169612686387807015699452016574222241717956,-195.04038829262598312937960000835464982605194442726880549300132988483044026552824,0.00075950326602456179137983243073550826867118488000036815350886697648468442079884177,-80,15103198982.663045438563262243604884884798108174156647340097022467012051708947352,0.019826481611937407640779947708894095838033806409856151450356528651486701170445297,15103198982.643218956951324835964104937089214078318613533687166315561695180295865,761768995542.2800992924322921981117908855278303808558697321513394414922680675092,30206397965.326090877126524487209769769596216348313294680194044934024103417894704,6.0875324906504278067646336740606602044100813430455523631676088965190635192219646e-79,1.0795210693868055781732939828500499463895000455545351731279629337710739753953034e-78,2.6988026734670139454332349571251248659737501138863379328199073344276849384882585e-79,1.9560718839978509888928018259192418080711842408691566743308349362993627102385296e-83,2.573778794734014459069476086735844484304189790617311413593203863551793039787539e-85,0.010290194995380486339966978724143611976017636791540458934441547026287634245831268,6.2224995585842431758024216756505822127246013457271762235824131608250074795238764e-79,6.1790164288844915335912255933969846427856353860544329063351590649482194066615425e-79,7.7476956985741381482223155008526696001422718856148606340986942188078675219025932e-79,-80,-0.00019158677870122018543181045854913028610836831152136876647734975739216447270909194,-0.00019158677870122018543181045854913028610836831152136876647734975739216447270909194,-0.00017785381263878859056588601292492169714836416100721072048070140610960751866351634,-0.00017785381263878859056588601292492169714836416100721072048070140610960751866290759,-500.4417083314830279425680733459035105169612686387807015699452016574222241717956,-500.4417083314830279425680733459035105169612686387807015699452016574222241717956,-195.04038829262598312937960000835464982605194442726880549300132988483044026552824,-195.04038829262598312937960000835464982605194442726880549300132988483044026552824,0.00075950326602456179137983243073550826867118488000036815350886697648468442079884175,0.00075950326602456179137983243073550826867118488000036815350886697648468442079884177
-70,-0.00010724022181723845366599662897690623658766635193999322663106387068859534966700324,-0.00010680479056013405015423641773733979207564391240383577246133393053859292124573081,-276.14535285898632449899929547918239985497048245832965223290123200360148330413144,-117.12567480725693857922114521733402320477808557312189229797476011487675649850255,0.00093462244309793230351165581930105333131246524704666094093737803710116326729785728,-70,12924112266.250318738359848525069629905825497127992086771734361967546426638921688,0.016545232475500172065828000270652638348697411532662685580169876272873406747853404,12924112266.233773505884348353003801905554844489643389360201699281966256762648814,781138148731.85184766112381002273139656137963373432262213250987724288891640925597,25848224532.500637476719697050139259811650994255984173543468723935092853277843375,4.9338232770169321554144456708008842350983067484523894354673872986626545301720013e-79,5.3976053469340278908664699142502497319475002277726758656398146688553698769765169e-79,0.0,4.1180460715744231345111617387773511748867036649876982617491261816828688636600623e-84,1.2868893973670072295347380433679222421520948953086557067966019317758965198937695e-85,0.0096560096172743991274465318474850952543163825705146645408891574070262873710198044,-5.0062814189053800534998005158909613127608308907881506268701784712747760953564993e-79,5.4465024108677086333727802856889349514390427061109988811745839551015146146797405e-79,8.3879927669448331213372118619325609485874240282497714757435058713216245742499643e-79,-70,-0.00010724022181723845366599662897690623658766635193999322663106387068859534966700324,-0.00010724022181723845366599662897690623658766635193999322663106387068859534966700324,-0.00010680479056013405015423641773733979207564391240383577246133393053859292124523743,-0.00010680479056013405015423641773733979207564391240383577246133393053859292124573081,-276.14535285898632449899929547918239985497048245832965223290123200360148330413144,-276.14535285898632449899929547918239985497048245832965223290123200360148330413144,-117.12567480725693857922114521733402320477808557312189229797476011487675649850255,-117.12567480725693857922114521733402320477808557312189229797476011487675649850255,0.00093462244309793230351165581930105333131246524704666094093737803710116326729785728,0.00093462244309793230351165581930105333131246524704666094093737803710116326729785728
-60,-0.000059841336099070350185427914148905561039871086657688322952940442872472028401019556,-0.000064127949530774548926560831892693552442064881663090838770427335301523249081740164,-151.60940913976029462450235349713479361275494008307906944946624378557048977576183,-70.32483583748045655041754147258657634240368800009000132935632426149255043021849,0.0011472027800535498967715031084574374326227476053051928888281868630065701292761251,-60,11139576025.682122660328437640914979837853905184016399679138407492564338919574989,0.013928001612556252121276688491849056188710323507893837418582984460923964809622247,11139576025.668194658715881388793703149362056127827689355630513655145755935114065,799797152208.80416694636119348171743068325902539565980527077216313848166175238352,22279152051.364245320656875281829959675707810368032799358276814985128677839149977,2.8825704794110225778107955497180641621530692649364139677504620902852829615290887e-79,0.0,0.0,2.2649253393659327239811389563275431461876870157432340439620193999255778750130343e-83,6.4344469868350361476736902168396112107604744765432785339830096588794825994688474e-86,0.009119275146710399749315713068214421427698853609214999200022813075891505631333527,2.91065632228950215815180905968993751296944140357078204998879806412883067170112e-79,3.6305190373657245846520540518720970962940405509031842919777217745619891976955739e-79,6.0393130685181966776008886389225894155836176363900954396466381869097783080107294e-79,-60,-0.000059841336099070350185427914148905561039871086657688322952940442872472028401019556,-0.000059841336099070350185427914148905561039871086657688322952940442872472028401019556,-0.000064127949530774548926560831892693552442064881663090838770427335301523249082028421,-0.000064127949530774548926560831892693552442064881663090838770427335301523249081740164,-151.60940913976029462450235349713479361275494008307906944946624378557048977576183,-151.60940913976029462450235349713479361275494008307906944946624378557048977576183,-70.32483583748045655041754147258657634240368800009000132935632426149255043021849,-70.32483583748045655041754147258657634240368800009000132935632426149255043021849,0.0011472027800535498967715031084574374326227476053051928888281868630065701292761251,0.0011472027800535498967715031084574374326227476053051928888281868630065701292761251
