voltage,current,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.029068242899189587146430657142963076129988779824984439343004093766212973175707826,-0.0033768563796548753757806141582023013901153906536238738931501438207340202940990141,46.919149390382487610129743429680842503582761092753160006375474115608335005251871,-181497.05385037197400197728137937088055956694641494191935549066168035302838182994,0.43884410011490148189263946531492250180290395861620534947808226743024926642807345,-150,487508379959.93817620733429677135714842512868971081203756370617740265010865195746,781.24295247770493064569826467169907838495986623149818605497898322366727900355243,487508379178.69522372962936612565888375342961132585217133220799134767112542829018,624016355.49326848376437075671017476911882759640315920453329906962613432455360184,975016759919.87635241466859354271429685025737942162407512741235480530021730391491,5.6164276082577066427342433200283573522679249551005931832536826864219251529323671e-77,1.3494013367335069727166174785625624329868750569431689664099536672138424692441292e-79,0.0,6.8524286630998400958265731333255123550114748985395299075505459663202937891303437e-81,3.2944368572595385076089293910218809399093629319901586093993009453462950909280499e-83,979.79212754880726215209683301287335647902645255996649666443324753228951820348046,-7.2292460637085566020845565671080943466554224161604072852618320203438825598737821e-77,4.3058264955928861202430444951226558228858751571171990760718575779898285280905011e-76,6.5939047939816860876368594630790483210197251808102360303452900485360229073828452e-76,-150,-0.029068242899189587146430657142963076129988779824984439343004093766212973175707826,-0.029068242899189587146430657142963076129988779824984439343004093766212973175707826,-0.0033768563796548753757806141582023013901153906536238738931501438207340202940428498,-0.0033768563796548753757806141582023013901153906536238738931501438207340202940990141,46.919149390382487610129743429680842503582761092753160006375474115608335005251871,46.919149390382487610129743429680842503582761092753160006375474115608335005251871,-181497.05385037197400197728137937088055956694641494191935549066168035302838182994,-181497.05385037197400197728137937088055956694641494191935549066168035302838182994,0.43884410011490148189263946531492250180290395861620534947808226743024926642807346,0.43884410011490148189263946531492250180290395861620534947808226743024926642807345
-140,-0.027545029439849480073256018537397887251318172432183621621043168794508098245658585,-0.0021428398499746569855967236090481400347187084874231652691531263773023331242437184,64.104616432520295416389813257074038163090872300309330392385974624227520970476079,-172006.21101102912704904726681069205424833508920745529887394216852227252978697973,0.60570795085414726053972553553670332659271333383863939773175734483049812246459119,-140,444905061527.8651561568125102887414499454656150282719035811840389264031528860712,767.37851764893297967438103225507201025853748080479891022718931270183291336695119,444905060760.48663850787953061436041769039360476973442277638512869921384018423829,579772630.18900954679006937486460734396683491859107701003655960427493879827104399,889810123055.7303123136250205774828998909312300565438071623680778528063057721424,4.7050933056985007095667734982164087161524427286092865899131205146874338979453498e-77,0.0,5.5271478752604445602472651921922557255142402332392200864151702209078987540239533e-76,4.2168791772922092897394296205080076030839845529474030200311052100432577163879038e-81,1.3177747429038154030435717564087523759637451727960634437597203781385180363712199e-82,1095.7366282228982828576120662482542423239317994332859924585419484232607256606334,-6.1253842138858446000301783609064481862877218378508668025576776687181805719957857e-77,5.3399047732269670801339503084424440186785022663082942182829424590042359619774843e-77,8.135752653720608039586287129055327614288117623806359394669134994116663487710539e-77,-140,-0.027545029439849480073256018537397887251318172432183621621043168794508098245658585,-0.027545029439849480073256018537397887251318172432183621621043168794508098245658585,-0.0021428398499746569855967236090481400347187084874231652691531263773023331241966675,-0.0021428398499746569855967236090481400347187084874231652691531263773023331242437184,64.104616432520295416389813257074038163090872300309330392385974624227520970476079,64.104616432520295416389813257074038163090872300309330392385974624227520970476079,-172006.21101102912704904726681069205424833508920745529887394216852227252978697973,-172006.21101102912704904726681069205424833508920745529887394216852227252978697973,0.6057079508541472605397255355367033265927133338386393977317573448304981224645912,0.60570795085414726053972553553670332659271333383863939773175734483049812246459119
-130,-0.02576425727756751093150520866360478822820973096369232125431044572794664549439143,-0.00085860266652261691484333271164503352321707104425454193248319475618505250349003383,81.608432176135980520850071278003692214400957837833607136333628625235302867444676,-160908.00391856882575531175776477661742824670207726613246555929501041203939836247,0.82204742221098052531766774786381706651042384158886347035934215437095033694196287,-130,409315165330.91397779283761286275317579932433846787827655812372257309418644121057,757.57293575880964050435109355228119995461490787785388045100698953241936124226936,409315164573.34104203402797235840208224704313851326336868026984212208719690879121,540298030.73803134654395119043706620506365340454424529244078340090661696281779358,818630330661.82795558567522572550635159864867693575655311624744514618837288242114,1.4041476810156504264086503267862075807869905543581908364954576423274954028420142e-76,2.6988026734670139454332349571251248659737501138863379328199073344276849384882585e-79,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,6.3253187659383139346091444307620114046259768294211045300466578150648865745818558e-81,1.3177747429038154030435717564087523759637451727960634437597203781385180363712199e-82,1235.2596152614800852741828309273975665171021391344696701648672974373600719510509,-1.7535495679492417898950913010788449134798652326701179030283602238943819516272365e-76,4.0947422920189076012834352803993017094560952364948579963848556315055521971322418e-76,6.8478052852565163613114736766962265235492231844611463994165298524189674176477714e-76,-130,-0.02576425727756751093150520866360478822820973096369232125431044572794664549439143,-0.02576425727756751093150520866360478822820973096369232125431044572794664549439143,-0.00085860266652261691484333271164503352321707104425454193248319475618505250334961906,-0.00085860266652261691484333271164503352321707104425454193248319475618505250349003383,81.608432176135980520850071278003692214400957837833607136333628625235302867444676,81.608432176135980520850071278003692214400957837833607136333628625235302867444676,-160908.00391856882575531175776477661742824670207726613246555929501041203939836247,-160908.00391856882575531175776477661742824670207726613246555929501041203939836247,0.82204742221098052531766774786381706651042384158886347035934215437095033694196288,0.82204742221098052531766774786381706651042384158886347035934215437095033694196287
-120,-0.023765797707343726680767148844653536517928353479956738134018844200901970855795998,0.00093685289443375516603348572853810702284499041340110604070040623028461893373541347,99.196348640410942047233689888045622804007801595791740684662547789675429910523525,-148451.0920896300873802300014814026679093335171539106485851609956866978283704623,1.0957560007317020083631838609787297987772299504237037861579907066089744159761224,-120,379919192225.81354264680537619189872143890221368695560131013485597095273714083852,752.21012750649116141170468960901910142162500907309284501811646962253512645704458,379919191473.60341514031421478019403182988311226533059223704201095283626751830339,505070562.51052010477118856237287992273334563298806030637901099173930325673416035,759838384451.62708529361075238379744287780442737391120262026971194190547428167703,1.4526634215915017778981677872990825962595024691280863191109351895282621558491814e-76,5.3976053469340278908664699142502497319475002277726758656398146688553698769765169e-79,0.0,0.0,6.5888737145190770152178587820437618798187258639803172187986018906925901818560997e-83,1401.7013568660152200500658406199462703761796024551734727740544337935839154815358,1.7876798334916231096521195307097965685991717550697375603465830445950036761243163e-76,1.6213890488902930342445142992101523879718970992535193038865716577328464542710231e-76,2.4362035416577177226416370605649780130841700944745526451202303554131891303379708e-76,-120,-0.023765797707343726680767148844653536517928353479956738134018844200901970855795998,-0.023765797707343726680767148844653536517928353479956738134018844200901970855795998,0.00093685289443375516603348572853810702284499041340110604070040623028461893359014713,0.00093685289443375516603348572853810702284499041340110604070040623028461893373541347,99.196348640410942047233689888045622804007801595791740684662547789675429910523525,99.196348640410942047233689888045622804007801595791740684662547789675429910523525,-148451.0920896300873802300014814026679093335171539106485851609956866978283704623,-148451.0920896300873802300014814026679093335171539106485851609956866978283704623,1.0957560007317020083631838609787297987772299504237037861579907066089744159761224,1.0957560007317020083631838609787297987772299504237037861579907066089744159761224
-110,-0.021600303193490363372542258111694559133915466848906920470356433218611851342340428,0.004182899195766407092768583296999762044169628578629232355389528418679667728791175,116.59086630171636698009582926270653593516298254736307492862552597863514848734559,-134951.38984659785764731291117084368103962024456923934326403526864472568905877131,1.4331638684387239007625199886457789688243979413012320067307187287805425456609991,-110,356014069872.47463251762999654597803020806334107175564909536129844832011762867982,751.74962552860700734221964380413018415454548725116661979232573228358027134632353,356014069120.72500698902298920375838640393315691721016184419467865599438534509955,473580641.45643782250258346305066197531157161594929914400899870648230079508275618,712028139744.94926503525999309195606041612668214351129819072259689664023525735964,1.8957210952097135029719138484051119711329846213180289587652491422815639304678187e-77,1.3494013367335069727166174785625624329868750569431689664099536672138424692441292e-79,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,2.1084395886461046448697148102540038015419922764737015100155526050216288581939519e-81,6.5888737145190770152178587820437618798187258639803172187986018906925901818560997e-83,1598.9855889907221250193715162742350043275903048144896986251369417790480109132855,-2.3403429543363095933255702603032622006455514105390121245991760110446653894546828e-77,2.3630557862733566140699450161157605115023599482989653426704705733617265375035231e-76,3.5369669408942440380033904451271691497631000331738276008706783574733742434752389e-76,-110,-0.021600303193490363372542258111694559133915466848906920470356433218611851342340428,-0.021600303193490363372542258111694559133915466848906920470356433218611851342340428,0.0041828991957664070927685832969997620441696285786292323553895284186796677288101322,0.004182899195766407092768583296999762044169628578629232355389528418679667728791175,116.59086630171636698009582926270653593516298254736307492862552597863514848734559,116.59086630171636698009582926270653593516298254736307492862552597863514848734559,-134951.38984659785764731291117084368103962024456923934326403526864472568905877131,-134951.38984659785764731291117084368103962024456923934326403526864472568905877131,1.4331638684387239007625199886457789688243979413012320067307187287805425456609991,1.4331638684387239007625199886457789688243979413012320067307187287805425456609991
-100,-0.019324728605420471800431428289922669656163255357834724059749471093532940114742882,0.010878632029505009275662543948117284007142993582589004841392550785471617919008024,133.48919498867906785318794112201634929826132097193108006703942076172330097495734,-120764.12753598756857987042260956874775024911213877911204073413973827249078455946,1.837881004968430892561075325596794107065901927135429320825430746140331285540239,-100,336998895301.05908685614354494532188118862178120430199496295434676987306271667682,756.73842577644501885914216498408362707887175594847156026369503396162737258861035,336998894544.32066107969852608617971620453815412543023901448278650617802875504945,445330756.07371759873027439404191034065304627044542135039939092099935227048731163,673997790602.11817371228708989064376237724356240860398992590869353974612543335365,2.6534320185125213070602955424449106238574123585232626674671211017384702971255064e-76,5.3976053469340278908664699142502497319475002277726758656398146688553698769765169e-79,0.0,0.0,1.3177747429038154030435717564087523759637451727960634437597203781385180363712199e-82,1831.7293813963800572293082468246025760682960915351963989906746532652260904355965,3.0848591801920721335990130385061723038256823130779952268743811471125449997446269e-76,2.6761667068526302745588059297180497761106183087485210129594657902977691506180782e-76,3.3216719650572982615320973266445624315924498818055696006879551229876377683062794e-76,-100,-0.019324728605420471800431428289922669656163255357834724059749471093532940114742882,-0.019324728605420471800431428289922669656163255357834724059749471093532940114742882,0.010878632029505009275662543948117284007142993582589004841392550785471617918742681,0.010878632029505009275662543948117284007142993582589004841392550785471617919008024,133.48919498867906785318794112201634929826132097193108006703942076172330097495734,133.48919498867906785318794112201634929826132097193108006703942076172330097495734,-120764.12753598756857987042260956874775024911213877911204073413973827249078455946,-120764.12753598756857987042260956874775024911213877911204073413973827249078455946,1.837881004968430892561075325596794107065901927135429320825430746140331285540239,1.837881004968430892561075325596794107065901927135429320825430746140331285540239
-90,-0.016997368564413627543086927427056963166529973642365743592168572357290093458165015,0.025319095819718362736964676592021840428690329389677763012647472275556058193657663,149.5880586579119857273567827536188472127453772206127466341875278193193431157443,-106252.90112271711946454218721377412700393552600385762441131393942719588800028562,2.3097383970391968751815580041964496390834000820132422903486333449817690670348621,-90,322362712078.80366443333879568296947518485097705690263975753661739936921234716214,767.82480942941694350642846261620591642104175460276458242759675461336382577214441,322362711310.97885500392185217654101256864506063586088515477203497177245773379831,419838885.27691182423434985730242735561529922448025629652021804015296481503899751,644725424157.60732886667759136593895036970195411380527951507323479873842469432427,1.9104136247057195928081481517031913557487923981221186681314481446376193373143396e-76,5.3976053469340278908664699142502497319475002277726758656398146688553698769765169e-79,2.7635739376302222801236325960961278627571201166196100432075851104539493770119767e-76,4.2168791772922092897394296205080076030839845529474030200311052100432577163879038e-81,3.2944368572595385076089293910218809399093629319901586093993009453462950909280499e-83,2105.362366285814030221297649956022329722670107259344290040505534716966595320169,2.2009073854225867154791386047365205855278564950152984128930060644994582064698629e-76,2.2629677995104326459737326059129834905214218815340037083838557144972234459680782e-76,3.6407873965377223337798627220261252253393713077763263228438233843515606933660691e-76,-90,-0.016997368564413627543086927427056963166529973642365743592168572357290093458165015,-0.016997368564413627543086927427056963166529973642365743592168572357290093458165015,0.025319095819718362736964676592021840428690329389677763012647472275556058193466622,0.025319095819718362736964676592021840428690329389677763012647472275556058193657663,149.5880586579119857273567827536188472127453772206127466341875278193193431157443,149.5880586579119857273567827536188472127453772206127466341875278193193431157443,-106252.90112271711946454218721377412700393552600385762441131393942719588800028562,-106252.90112271711946454218721377412700393552600385762441131393942719588800028562,2.3097383970391968751815580041964496390834000820132422903486333449817690670348621,2.3097383970391968751815580041964496390834000820132422903486333449817690670348621
-80,-0.01467296622904708271580343076735224919389116627856708217234314223683086475815619,0.056704258537220826209492017552480831490008164691045794881535987630606183346594747,164.61219253515930953690838202743448453449265358455472545859834028795194208246373,-91759.175892030052891556179101133602669231570454855351213709894819838623496462029,2.8440920433552193819730293974943773034506987319555011363857967695620817014122989,-80,311674084716.68319978210617655772362167380818463577017249554780255043992459140685,785.7744577135996874092989831565909794690053576525544102338015991360959212794118,311674083930.90874206850648914842463851721720516676481484299339231663832545531093,396645731.68180361154414369200294437025774138765692513213319090348041878723656241,623348169433.3663995642123531154472433476163692715403449910956051008798491828137,2.4766021318680583998028339747029938578434953303398113070600308037067243042314161e-76,2.6988026734670139454332349571251248659737501138863379328199073344276849384882585e-79,4.145360906445333420185448894144191794135680174929415064811377665680924065517965e-76,0.0,4.9416552858893077614133940865328214098640443979852379140989514180194426363920748e-83,2426.2593233142193097443053876190285085193330657682852149849290478687593586917241,2.7938154413385517975114630468869284120165104728425243876482336593207998915394139e-76,4.2458817702025402070544783332901450039456855938463967168512843940157181143260883e-76,7.3552981075864208927544883979679208585229950793108225976233592807710609501609901e-76,-80,-0.01467296622904708271580343076735224919389116627856708217234314223683086475815619,-0.01467296622904708271580343076735224919389116627856708217234314223683086475815619,0.056704258537220826209492017552480831490008164691045794881535987630606183346347086,0.056704258537220826209492017552480831490008164691045794881535987630606183346594747,164.61219253515930953690838202743448453449265358455472545859834028795194208246373,164.61219253515930953690838202743448453449265358455472545859834028795194208246373,-91759.175892030052891556179101133602669231570454855351213709894819838623496462029,-91759.175892030052891556179101133602669231570454855351213709894819838623496462029,2.8440920433552193819730293974943773034506987319555011363857967695620817014122989,2.8440920433552193819730293974943773034506987319555011363857967695620817014122989
-70,-0.01239845034891570372049536624640420500709623758605442086210085315731694334267475,0.12460790213628787337703120116784024274848738600510808323307852820530335257072381,178.34213787082909520787959012810996473600086311769469185718858990478343911338708,-77575.720414350871157614845926511759339309599521967040528007158374251143601647413,3.4317379440180483070642894251834614671284592452801120457849055366131470479840319,-70,304572269999.31206719449001685867687704270614232091948382808533620389444552396756,811.48923496398203885191956729880007765939031239976806478016013042208476392772107,304572269187.82283223050797800675730974390606466152917142831727142373431510188279,375325089.81814221071886389447999260593030873817798306365855371952706314246961699,609144539998.62413438898003371735375408541228464183896765617067240778889104793511,1.9903761961051231114648320858820744499222724552073837978987879771830646117613452e-76,5.3976053469340278908664699142502497319475002277726758656398146688553698769765169e-79,0.0,0.0,9.8833105717786155228267881730656428197280887959704758281979028360388852727841496e-83,2801.8907504701812994286566594661566792775177305613726848118987184912062862976633,2.2656637708992170457728393694367095201488639718707237918721650099010149961789916e-76,2.4622852293050222409347639070150881420741009079792947183939034710480708303926388e-76,3.9980033428858527307338315806845818617879080609113277077259371002363250869816811e-76,-70,-0.01239845034891570372049536624640420500709623758605442086210085315731694334267475,-0.01239845034891570372049536624640420500709623758605442086210085315731694334267475,0.12460790213628787337703120116784024274848738600510808323307852820530335257052477,0.12460790213628787337703120116784024274848738600510808323307852820530335257072381,178.34213787082909520787959012810996473600086311769469185718858990478343911338709,178.34213787082909520787959012810996473600086311769469185718858990478343911338708,-77575.720414350871157614845926511759339309599521967040528007158374251143601647413,-77575.720414350871157614845926511759339309599521967040528007158374251143601647413,3.4317379440180483070642894251834614671284592452801120457849055366131470479840319,3.4317379440180483070642894251834614671284592452801120457849055366131470479840319
-60,-0.010209764260806207051313545505211046166274918855238834856148840722932903694066027,0.2703823196961304926679614927117874543111043129374729440541266328474499964664063,190.63682067180156228948474273895537056616514260023986688750366904086031015157364,-63926.869977210963704690469705360168935701199194282757617081695042236340370854512,4.0595825750327564512156052017202323114038199829853843419895817346648163723093782,-60,300759818278.21171462167049828493800394709347585275529411760167749856731635510194,846.02907693220972927640061450963877406129099593993012585343863379849185116621846,300759817432.18263768946076900853738943745470179146429817767155164512868255661009,355495841.07534270235168482579988849221869662538336074582438965373138211755334261,601519636556.42342924334099656987600789418695170551058823520335499713463271020389,3.3178616210893967302134319225638029221444944661817814331755737347880853875425847e-76,5.3976053469340278908664699142502497319475002277726758656398146688553698769765169e-79,0.0,0.0,1.6472184286297692538044646955109404699546814659950793046996504726731475454640249e-82,3240.9963720430426455654717125794407539052298900277267061563809295673974396665834,-3.6140727945834683360793581863849804630972650602881203846833820065073408735430386e-76,3.7915186214250487253760986992655320271015289730275869439148000584624183750833042e-76,5.8787347543767921131764936281066394017986907494642437915025469392536198134140258e-76,-60,-0.010209764260806207051313545505211046166274918855238834856148840722932903694066027,-0.010209764260806207051313545505211046166274918855238834856148840722932903694066027,0.27038231969613049266796149271178745431110431293747294405412663284744999646673808,0.2703823196961304926679614927117874543111043129374729440541266328474499964664063,190.63682067180156228948474273895537056616514260023986688750366904086031015157364,190.63682067180156228948474273895537056616514260023986688750366904086031015157364,-63926.869977210963704690469705360168935701199194282757617081695042236340370854512,-63926.869977210963704690469705360168935701199194282757617081695042236340370854512,4.0595825750327564512156052017202323114038199829853843419895817346648163723093782,4.0595825750327564512156052017202323114038199829853843419895817346648163723093782
