voltage,current,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.00020316022555796784,-610.3295353758825,-4.241918351823301,-1.0427519385598403e-07,-34.781376073308,-150,275086757505.99658,3.0059783008388625,275086757502.9906,91513221312.751846,6.385001187111338e+21,4.217781679471955e-11,1.4352963262354024e-12,2.1822436677897847e-11,2.1280754936015e-11,7.26415455565288e-18,-4.6789502296164848e-10,-3.0060589787113456,5.1636986100574978e-11,8.6467614779416405e-11,-150,-0.00020316022555796057,-0.00020316022555796784,-610.3295353758404,-610.3295353758825,-4.241918351821866,-4.241918351823301,-1.0429701629266193e-07,-1.0427519385598403e-07,-34.781376073329284,-34.781376073308
-140,-0.00016957864045635918,-505.41321609985096,-3.4282656832056717,-1.1209231385930706e-07,-37.43209433621164,-140,208465609849.60101,3.0479617413855116,208465609846.55304,68395087451.07766,2.1444209246946533e+21,2.7841906558023766e-10,9.872103134966892e-13,4.970849397717736e-11,3.281925842202327e-10,4.5075705321084847e-17,2.1960949126958871e-10,-3.0480581833788287,4.3317505904222532e-10,6.5960240713109058e-10,-140,-0.00016957864045640425,-0.00016957864045635918,-505.4132161001294,-505.41321609985096,-3.428265683206659,-3.4282656832056717,-1.1214202235328423e-07,-1.1209231385930706e-07,-37.43209433588345,-37.43209433621164
-130,-0.00014177269361028116,-418.1068110061244,-2.766269781124856,-1.2101227650355293e-07,-40.46068718928912,-130,159371206933.49619,3.0905719095389359,159371206930.40561,51566898165.871132,2.2851586204131331e+22,1.3574208423960954e-10,5.329070518200751e-15,6.0362437577966465e-12,1.2717293884634273e-10,2.211772431870429e-17,5.8137240333910786e-10,-3.09068771108935,1.8640547932222403e-10,2.7252352044688285e-10,-130,-0.00014177269361030328,-0.00014177269361028116,-418.10681100626016,-418.1068110061244,-2.766269781124851,-2.766269781124856,-1.2100624025979513e-07,-1.2101227650355293e-07,-40.460687189161945,-40.46068718928912
-120,-0.00011878039773535105,-345.4566044507646,-2.218674825946304,-1.310599745761571e-07,-43.88143899488439,-120,122883085218.67253,3.1338145801845982,122883085215.53871,39211983375.045143,7.0831635608944548e+20,2.6790303309098817e-10,7.678302438307583e-13,9.499704178108222e-12,2.7064572805102216e-10,4.3639137442541553e-17,4.433132122975908e-10,-3.133954108083858,3.8153390707574026e-10,5.5550960814838846e-10,-120,-0.00011878039773539469,-0.00011878039773535105,-345.4566044510325,-345.4566044507646,-2.218674825945536,-2.218674825946304,-1.310694742803352e-07,-1.310599745761571e-07,-43.881438994613745,-43.88143899488439
-110,-9.980099225050218e-05,-285.0064227040194,-1.7530194545444944,-1.4224137993744838e-07,-47.705575802079984,-110,95525728552.783295,3.1776958786717833,95525728549.605606,30061318703.887814,2.633037722480602e+21,3.0809133022557944e-11,5.575540029667536e-13,1.2218225620417759e-12,3.3942626487259986e-11,4.363913744254155e-18,5.6702904574735292e-11,-3.1778644116520844,4.5777771842478757e-11,6.8627015122101412e-11,-110,-9.980099225050655e-05,-9.980099225050218e-05,-285.00642270405024,-285.0064227040194,-1.7530194545439368,-1.7530194545444944,-1.4224260176001042e-07,-1.4224137993744838e-07,-47.70557580204604,-47.705575802079984
-100,-8.4163415636989e-05,-234.71420613647308,-1.3323385496732223,-1.5453066470788348e-07,-51.93921385227386,-100,74831968773.578949,3.22222226210677,74831968770.35672,23223714159.510502,3.5607143249010616e+20,4.206412995699793e-12,1.1501910535116622e-13,9.19809603118302e-12,3.090860900556436e-12,4.2012834183813297e-19,-7.6099454669077503e-12,-3.2224261445065197,1.1306563892119914e-11,2.0681798911263358e-11,-100,-8.416341563698859e-05,-8.4163415636989e-05,-234.71420613646887,-234.71420613647308,-1.3323385496731073,-1.3323385496732223,-1.5453986280391466e-07,-1.5453066470788348e-07,-51.93921385227077,-51.93921385227386
-90,-7.129473943276153e-05,-192.88259303469627,-0.8966189959831548,-1.6785261532631917e-07,-56.580783446225645,-90,59040612881.287811,3.2674005024607791,59040612878.020409,18069597784.790241,1.584851519889052e+21,1.226396761921933e-10,2.2370993946196904e-13,2.659542051254154e-12,1.2088463563486584e-10,2.0450763478507827e-17,1.7499436385700616e-10,-3.2676473063958635,1.7303327680385084e-10,2.4981117456752966e-10,-90,-7.129473943278198e-05,-7.129473943276153e-05,-192.8825930348189,-192.88259303469627,-0.8966189959833785,-0.8966189959831548,-1.6785527486837043e-07,-1.6785261532631917e-07,-56.58078344610476,-56.580783446225645
-80,-6.068150721964779e-05,-158.10114013460884,-0.3219166613832265,-1.8205723854582614e-07,-61.61790726524823,-80,46886601675.712013,3.3132376713356089,46886601672.398773,14151294391.389502,3.4211983361604479e+20,8.617462299298495e-11,6.061817714453355e-13,2.7886134620787984e-12,8.885336910680053e-11,1.3525422101756668e-17,1.1676052844664241e-10,-3.313536358322378,1.238928934690741e-10,1.8165575678885312e-10,-80,-6.0681507219661316e-05,-6.068150721964779e-05,-158.10114013469502,-158.10114013460884,-0.3219166613826203,-0.3219166613832265,-1.8206002715928822e-07,-1.8205723854582614e-07,-61.617907265159374,-61.61790726524823
-70,-5.1810233071082935e-05,-129.19819571078668,0.6701598615394779,-1.9688398881680564e-07,-67.0237825422094,-70,37455041785.224998,3.3597411262436858,37455041781.865257,11148192785.6451,9.3835101308484361e+20,1.957403128471924e-10,9.104939024950909e-13,5.968881913813565e-13,1.9400658857193775e-10,3.198396408832238e-17,2.722055934544166e-10,-3.3601021948318759,2.7495024066907683e-10,3.9258999279560489e-10,-70,-5.181023307111492e-05,-5.1810233071082935e-05,-129.19819571098242,-129.19819571078668,0.6701598615385674,0.6701598615394779,-1.9688339192861426e-07,-1.9688398881680564e-07,-67.0237825420154,-67.0237825422094
-60,-4.406031928732507e-05,-105.20076594235093,2.7071860518074393,-2.1191112099998935e-07,-72.75323009954013,-60,30079395450.850197,3.4069184982718914,30079395447.443279,8828915474.8220482,8.9992016245453095e+19,5.229594535194337e-12,2.6290081223123707e-13,3.5702857932903476e-12,1.0231815394945443e-11,2.8663594935085523e-18,1.1488093763101051e-12,-3.4073540980154253,1.4992701214957012e-11,2.7934796240514786e-11,-60,-4.40603192873222e-05,-4.406031928732507e-05,-105.2007659423457,-105.20076594235093,2.707186051807702,2.7071860518074393,-2.1191469128578264e-07,-2.1191112099998935e-07,-72.7532300995299,-72.75323009954013
