voltage,current,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-50,-0.04225700111571082,-23933.976181199723,-53977.14598510368,-23933.976181199723,-53977.145985103634,-50,21860503.007356018,209519.39143840355,21650983.615917616,104.33641896951944,1.4583593131275213e+18,7.275957614183426e-12,2.9103830456733704e-11,7.275957614183426e-12,8.003553375601768e-11,2.7755575615628914e-17,-1.2054081735050784e-10,-209519.39143840352,1.4678692242765112e-10,2.4010660126805305e-10,-50,-0.042257001115710846,-0.04225700111571082,-23933.976181199716,-23933.976181199723,-53977.14598510371,-53977.14598510368,-23933.976181199716,-23933.976181199723,-53977.145985103714,-53977.145985103634
-40,-0.03218339777266574,-18865.908555483893,-40790.8250179287,-18865.908555483893,-40790.82501792868,-40,19796179.221317705,200869.46597315092,19595309.755344555,98.552456070967736,8.0069654124085012e+18,6.912159733474255e-11,5.820766091346741e-11,6.912159733474255e-11,3.637978807091713e-11,5.551115123125783e-17,-1.1368613756164073e-10,-200869.46597315092,2.3305790641529847e-10,4.220055416226387e-10,-40,-0.032183397772665684,-0.03218339777266574,-18865.908555483824,-18865.908555483893,-40790.82501792864,-40790.8250179287,-18865.908555483824,-18865.908555483893,-40790.82501792864,-40790.82501792868
-30,-0.023219331434562444,-13986.657283642144,-29241.583085024187,-13986.657283642144,-29241.583085024202,-30,18259771.29046119,194229.90963791663,18065541.380823273,94.011119731770734,4.8348160170627354e+17,1.8189894035458565e-11,0.0,1.8189894035458565e-11,1.8189894035458565e-11,0.0,4.5198851521323549e-11,-194229.9096379166,1.9250374396976191e-11,3.637978807091713e-11,-30,-0.023219331434562444,-0.023219331434562444,-13986.657283642162,-13986.657283642144,-29241.583085024187,-29241.583085024187,-13986.657283642162,-13986.657283642144,-29241.583085024184,-29241.583085024202
-20,-0.01505213769529702,-9247.389178973,-18865.90855548388,-9247.389178973,-18865.908555483886,-20,17198429.140170936,189534.27152126568,17008894.868649669,90.740471378239775,1.3729972726386604e+18,1.0913936421275139e-11,2.9103830456733704e-11,1.0913936421275139e-11,4.001776687800884e-11,2.42861286636753e-17,-3.0191086393058231e-11,-189534.27152126573,8.8814381275251086e-11,1.673470251262188e-10,-20,-0.015052137695296995,-0.01505213769529702,-9247.38917897299,-9247.389178973,-18865.90855548385,-18865.90855548388,-9247.38917897299,-9247.389178973,-18865.908555483846,-18865.908555483886
-10,-0.007399782311783019,-4600.672053361835,-9247.389178972986,-4600.672053361835,-9247.389178972979,-10,16575788.975376585,186735.5560986682,16389053.419277918,88.766110331008377,2.3150748591009915e+18,1.0913936421275139e-11,2.546585164964199e-11,1.0913936421275139e-11,3.637978807091713e-11,2.2551405187698492e-17,-8.3947863634484254e-11,-186735.5560986682,1.0742822676717624e-10,1.8917489796876907e-10,-10,-0.007399782311783042,-0.007399782311783019,-4600.672053361846,-4600.672053361835,-9247.389178973011,-9247.389178972986,-4600.672053361846,-4600.672053361835,-9247.389178973015,-9247.389178972979
0,-1.1656084097921848e-18,0.0,0.0,0.0,-3.637978807091713e-12,0,16370576.241642578,185805.75288549409,16184770.488757083,88.105863179226859,8.3894074505350016e+17,0.0,0.0,0.0,7.275957614183426e-12,2.3312168195843695e-18,-8.7311491370201111e-11,-185805.75288549397,1.6269535826721329e-11,2.1827872842550278e-11,0,1.1656084097921848e-18,-1.1656084097921848e-18,0.0,0.0,0.0,0.0,0.0,0.0,3.637978807091713e-12,-3.637978807091713e-12
10,0.007399782311783042,4600.672053361846,9247.389178973011,4600.672053361846,9247.389178973015,10,16575788.975376587,186735.5560986682,16389053.419277919,88.766110331008392,3.3538795007001626e+17,1.0913936421275139e-11,2.546585164964199e-11,1.0913936421275139e-11,3.637978807091713e-11,2.2551405187698492e-17,-8.3953333217604009e-11,-186735.5560986682,1.0742822676717624e-10,1.8917489796876907e-10,10,0.007399782311783019,0.007399782311783042,4600.672053361835,4600.672053361846,9247.389178972986,9247.389178973011,4600.672053361835,4600.672053361846,9247.389178972979,9247.389178973015
20,0.015052137695297006,9247.389178973,18865.908555483864,9247.389178973,18865.908555483853,20,17198429.140170932,189534.27152126568,17008894.868649665,90.740471378239761,4.6503094723800813e+17,3.637978807091713e-12,3.637978807091713e-12,3.637978807091713e-12,3.637978807091713e-11,8.673617379884035e-18,5.6766643469208233e-11,-189534.27152126573,3.3342626520285847e-11,6.5483618527650833e-11,20,0.015052137695297015,0.015052137695297006,9247.389178972997,9247.389178973,18865.908555483868,18865.908555483864,9247.389178972997,9247.389178973,18865.90855548389,18865.908555483853
30,0.023219331434562444,13986.657283642162,29241.583085024187,13986.657283642162,29241.583085024184,30,18259771.29046119,194229.90963791663,18065541.380823273,94.011119731770734,4.8348160170627354e+17,1.8189894035458565e-11,0.0,1.8189894035458565e-11,1.8189894035458565e-11,0.0,4.5198851521323549e-11,-194229.9096379166,1.9250374396976191e-11,3.637978807091713e-11,30,0.023219331434562444,0.023219331434562444,13986.657283642144,13986.657283642162,29241.583085024187,29241.583085024187,13986.657283642144,13986.657283642162,29241.583085024202,29241.583085024184
40,0.032183397772665684,18865.908555483824,40790.82501792864,18865.908555483824,40790.82501792864,40,19796179.221317705,200869.46597315092,19595309.755344555,98.552456070967736,8.0069654124085012e+18,6.912159733474255e-11,5.820766091346741e-11,6.912159733474255e-11,3.637978807091713e-11,5.551115123125783e-17,-1.1368613756164073e-10,-200869.46597315092,2.3305790641529847e-10,4.220055416226387e-10,40,0.03218339777266574,0.032183397772665684,18865.908555483893,18865.908555483824,40790.8250179287,40790.82501792864,18865.908555483893,18865.908555483824,40790.82501792868,40790.82501792864
50,0.042257001115710846,23933.976181199716,53977.14598510371,23933.976181199716,53977.145985103714,50,21860503.007356018,209519.39143840355,21650983.615917616,104.33641896951944,1.4583593131275213e+18,7.275957614183426e-12,2.9103830456733704e-11,7.275957614183426e-12,8.003553375601768e-11,2.7755575615628914e-17,-1.2054081735050784e-10,-209519.39143840352,1.4678692242765112e-10,2.4010660126805305e-10,50,0.04225700111571082,0.042257001115710846,23933.976181199723,23933.976181199716,53977.14598510368,53977.14598510371,23933.976181199723,23933.976181199716,53977.145985103634,53977.145985103714
60,0.05379551301017572,29241.583085024202,69329.75934727523,29241.583085024202,69329.75934727523,60,24524111.874644384,220266.25739507109,24303845.617249314,111.33848717762415,7.1209740521151014e+17,2.1827872842550278e-11,4.3655745685100555e-11,2.1827872842550278e-11,4.3655745685100555e-11,2.7755575615628914e-17,4.2566259209773346e-11,-220266.25739507104,1.173212913024843e-10,2.1827872842550278e-10,60,0.05379551301017569,0.05379551301017572,29241.58308502418,29241.583085024202,69329.75934727519,69329.75934727523,29241.58308502418,29241.583085024202,69329.75934727519,69329.75934727523
70,0.06721078486781969,34841.84958079911,87464.81938534904,34841.84958079911,87464.81938534902,70,27879643.609289244,233217.62208979434,27646425.987199448,119.54346914040191,5.7466840045191987e+17,3.637978807091713e-11,5.820766091346741e-11,3.637978807091713e-11,2.9103830456733704e-11,2.7755575615628914e-17,5.0150624689464063e-11,-233217.62208979437,1.2769253789726823e-10,2.4738255888223648e-10,70,0.06721078486781966,0.06721078486781969,34841.84958079908,34841.84958079911,87464.81938534898,87464.81938534904,34841.84958079908,34841.84958079911,87464.819385349,87464.81938534902
80,0.08298716428603965,40790.82501792866,109110.14973516746,40790.82501792866,109110.14973516746,80,32044579.69627073,248503.10713354201,31796076.589137189,128.95041863219211,6.8175088831121523e+17,2.1827872842550278e-11,4.3655745685100555e-11,2.1827872842550278e-11,7.275957614183426e-11,4.163336342344337e-17,4.1718650000408752e-12,-248503.10713354201,1.2218410573948253e-10,2.1827872842550278e-10,80,0.0829871642860397,0.08298716428603965,40790.825017928684,40790.82501792866,109110.1497351675,109110.14973516746,40790.825017928684,40790.82501792866,109110.14973516754,109110.14973516746
90,0.10170039262334622,47148.04874210751,135134.45350557895,47148.04874210751,135134.45350557895,90,37165788.242805094,266275.69479826093,36899512.548006833,139.57634500198412,2.6976062200694611e+17,3.637978807091713e-11,8.731149137020111e-11,6.548361852765083e-11,5.820766091346741e-11,5.551115123125783e-17,-3.4283250013587113e-11,-266275.69479826099,2.8179662667443458e-10,5.0931703299283981e-10,90,0.10170039262334617,0.10170039262334622,47148.04874210747,47148.04874210751,135134.45350557886,135134.45350557895,47148.04874210744,47148.04874210751,135134.4535055789,135134.45350557895
100,0.12404013684156215,53977.14598510369,166582.1773844178,53977.14598510369,166582.1773844178,100,43425215.288054474,286713.25911487255,43138502.028939605,151.45869229108803,5.3633475622266624e+17,2.1827872842550278e-11,5.820766091346741e-11,1.4551915228366852e-11,1.7462298274040222e-10,4.163336342344337e-17,-7.3885103463232478e-12,-286713.25911487255,1.6007106751203537e-10,2.4738255888223648e-10,100,0.12404013684156211,0.12404013684156215,53977.145985103714,53977.14598510369,166582.17738441785,166582.1773844178,53977.14598510371,53977.14598510369,166582.17738441762,166582.1773844178
