voltage,current,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-4.0646099982571415e-06,-1.290595558497037e-05,-0.3600006321218399,3.9591562038189434e-10,-12.146028376780766,-150,1342009953777.3672,0.36106855569148272,1342009953777.0061,3716773262648.9248,1.5507147447432707e+27,2.2521979263110878e-15,7.216449660063518e-16,1.0855277331911322e-15,3.552713678800501e-15,0.0,3.0996810440422657,1.7763568394002505e-15,4.452242909803588e-15,8.2557798386517518e-15,-150,-4.0646099982571415e-06,-4.0646099982571415e-06,-1.2905955587222569e-05,-1.290595558497037e-05,-0.3600006321218392,-0.3600006321218399,3.9591453485416115e-10,3.9591562038189434e-10,-12.146028376780762,-12.146028376780766
-140,-4.069354055844373e-06,-1.1786164109131504e-05,-0.3430964755840258,6.663295958935975e-10,-12.186192963030477,-140,1230065322270.8208,0.34456105341163362,1230065322270.4763,3569948809046.9409,2.8325992171662615e+27,2.268975954930301e-15,2.7755575615628914e-16,5.006807921373933e-16,1.7763568394002505e-15,1.6940658945086007e-21,3.0335717169602407,-2.6645352591003757e-15,2.3944037435193989e-15,3.5543662400805941e-15,-140,-4.069354055844371e-06,-4.069354055844373e-06,-1.1786164106862528e-05,-1.1786164109131504e-05,-0.3430964755840255,-0.3430964755840258,6.663300965743896e-10,6.663295958935975e-10,-12.186192963030479,-12.186192963030477
-130,-4.0715423448938825e-06,-1.0000533911575517e-05,-0.3267969383190313,1.0943220726350073e-09,-12.217474813534546,-130,1132652511858.6436,0.32880971197374043,1132652511858.3147,3444705161108.8057,7.7606998292907409e+26,3.439541606717854e-15,7.216449660063518e-16,8.826603158249623e-16,3.552713678800501e-15,8.470329472543003e-22,3.0600306207370132,2.6645352591003757e-15,4.0448167680783253e-15,7.0936248005139604e-15,-130,-4.071542344893882e-06,-4.0715423448938825e-06,-1.0000533915015058e-05,-1.0000533911575517e-05,-0.32679693831903056,-0.3267969383190313,1.0943229552953232e-09,1.0943220726350073e-09,-12.217474813534542,-12.217474813534546
-120,-4.069601490113404e-06,-6.728026739836874e-06,-0.3110117000736039,1.769553058840535e-09,-12.235099980811054,-120,1048830832125.5243,0.31378162638447232,1048830832125.2106,3342550181190.043,1.1791499369074034e+27,2.932809228220652e-16,6.661338147750939e-16,1.5317129967414192e-15,1.7763568394002505e-15,8.470329472543003e-22,3.2808569856041276,0.0,2.4620836886432011e-15,4.4421855178110835e-15,-120,-4.069601490113405e-06,-4.069601490113404e-06,-6.728026740130155e-06,-6.728026739836874e-06,-0.31101170007360457,-0.3110117000736039,1.7695545905535318e-09,1.769553058840535e-09,-12.235099980811055,-12.235099980811054
-110,-4.0610971668328105e-06,-7.14604224862144e-07,-0.2956323556465289,2.831536614635316e-09,-12.231635186404215,-110,977837563722.98523,0.29944737120819914,977837563722.68579,3265473861993.3198,8.0591877349394021e+26,4.883378722014484e-15,8.881784197001252e-16,3.865288137769751e-16,3.552713678800501e-15,2.541098841762901e-21,3.9187401003278262,-5.3290705182007514e-15,8.676216576620569e-15,1.3326363429921276e-14,-110,-4.061097166832808e-06,-4.0610971668328105e-06,-7.146042199787653e-07,-7.14604224862144e-07,-0.295632355646528,-0.2956323556465289,2.83153700116413e-09,2.831536614635316e-09,-12.231635186404219,-12.231635186404215
-100,-4.04221562548372e-06,9.01901035817119e-06,-0.2805263307947059,4.496021973324275e-09,-12.195377672161126,-100,919082460026.06958,0.28578318015501963,919082460025.78381,3216013131100.0332,3.9505903586134977e+26,9.161372832230952e-16,8.326672684688674e-16,7.37033023485288e-16,3.552713678800501e-15,2.541098841762901e-21,5.4603683206735658,-8.8817841970012523e-16,5.28948489262212e-15,9.7252460533499285e-15,-100,-4.042215625483717e-06,-4.04221562548372e-06,9.019010359087328e-06,9.01901035817119e-06,-0.28052633079470507,-0.2805263307947059,4.496021236291252e-09,4.496021973324275e-09,-12.195377672161122,-12.195377672161126
-90,-4.006910810294249e-06,2.227843116695988e-05,-0.2655299040065758,7.093841777347867e-09,-12.107702392569106,-90,872144868788.9375,0.27277579522499779,872144868788.66467,3197295669396.0073,5.5491085935270988e+27,7.93912800626552e-15,3.6637359812630166e-15,2.5119949071548902e-15,0.0,2.541098841762901e-21,8.9689304303443631,8.8817841970012523e-15,9.0975545749229753e-15,1.4166932668755079e-14,-90,-4.006910810294251e-06,-4.006910810294249e-06,2.227843115902075e-05,2.227843116695988e-05,-0.2655299040065721,-0.2655299040065758,7.093844289342774e-09,7.093841777347867e-09,-12.107702392569106,-12.107702392569106
-80,-3.9455050630883184e-06,3.842661750404142e-05,-0.2504411296014688,1.112662509032686e-08,-11.938706385195726,-80,836773513893.39099,0.26043314235106224,836773513893.13062,3213007017230.647,3.1173870902308407e+26,1.3511869574600599e-15,2.9976021664879227e-15,2.804142078031417e-16,5.329070518200751e-15,2.541098841762901e-21,16.766234693278086,0.0,6.0093419355162688e-15,1.1722258363641713e-14,-80,-3.945505063088316e-06,-3.9455050630883184e-06,3.842661750269023e-05,3.842661750404142e-05,-0.2504411296014658,-0.2504411296014688,1.1126624809912652e-08,1.112662509032686e-08,-11.93870638519572,-11.938706385195726
-70,-3.842426409315932e-06,5.776801747140828e-05,-0.23501337202557016,1.734437795781148e-08,-11.640158392035609,-70,812889024532.34448,0.24880772877755866,812889024532.0957,3267137353514.8135,2.5722938492937744e+27,1.6199193408113904e-14,1.4988010832439613e-14,1.7254488787946788e-15,1.7763568394002505e-15,8.470329472543003e-22,33.918420347511763,1.4210854715202004e-14,2.2258982470318283e-14,3.524309953573633e-14,-70,-3.8424264093159325e-06,-3.842426409315932e-06,5.7768017455209085e-05,5.776801747140828e-05,-0.23501337202555517,-0.23501337202557016,1.734437968326036e-08,1.734437795781148e-08,-11.64015839203561,-11.640158392035609
-60,-3.6726980062958955e-06,8.163138124487961e-05,-0.21894889003593837,2.6852540492504668e-08,-11.134551829239161,-60,800589349298.97595,0.23804782218066256,800589349298.73792,3363145026764.3345,1.4482132777746512e+27,1.898370241386338e-15,3.1363800445660672e-15,1.802982353950234e-15,5.329070518200751e-15,8.470329472543003e-22,71.431064014047379,0.0,6.9870400384703782e-15,1.4806943987436851e-14,-60,-3.6726980062958963e-06,-3.6726980062958955e-06,8.163138124298124e-05,8.163138124487961e-05,-0.2189488900359415,-0.21894889003593837,2.6852542295487022e-08,2.6852540492504668e-08,-11.134551829239156,-11.134551829239161
-50,-3.396935678961593e-06,0.00011189990790970284,-0.2018853197571248,4.126997311337891e-08,-10.299511173512828,-50,800158246674.92468,0.22850930413266571,800158246674.69617,3501644056516.7388,1.4080881253937774e+26,3.2131808607067935e-14,3.0059288391726113e-14,1.8881175295996453e-15,1.7763568394002505e-15,4.235164736271502e-22,152.59642593636377,2.8421709430404007e-14,4.4235451651666698e-14,6.9770730669717687e-14,-50,-3.3969356789615934e-06,-3.396935678961593e-06,0.00011189990787757103,0.00011189990790970284,-0.20188531975709473,-0.2018853197571248,4.1269971225261384e-08,4.126997311337891e-08,-10.299511173512826,-10.299511173512828
-40,-2.9551063848406524e-06,0.00015097764084897784,-0.18334288223432266,6.302435356027482e-08,-8.948390654149597,-40,812077102439.54224,0.2210000385271865,812077102439.32129,3674556384023.6343,3.8131265780000967e+26,1.9450708947134354e-13,1.9317880628477724e-13,2.069454326649676e-15,8.881784197001252e-15,4.235164736271502e-21,319.5761151395879,1.1368683772161603e-13,2.7423578926627082e-13,3.9941748842284124e-13,-40,-2.9551063848406567e-06,-2.9551063848406524e-06,0.00015097764065447075,0.00015097764084897784,-0.18334288223412948,-0.18334288223432266,6.302435149082049e-08,6.302435356027482e-08,-8.948390654149605,-8.948390654149597
-30,-2.2589856401525404e-06,0.00020266669519938352,-0.16252595982503606,9.61148145775676e-08,-6.807032087615275,-30,837040389792.98279,0.21731366160761073,837040389792.7655,3851761475099.4009,3.2669527844153473e+25,1.030683784847275e-13,9.750533713770437e-14,2.9666420137699245e-15,7.993605777301127e-15,4.658681209898652e-21,593.85943519913042,1.1368683772161603e-13,1.4219981542265807e-13,2.1574351327787941e-13,-30,-2.258985640152545e-06,-2.2589856401525404e-06,0.00020266669509631514,0.00020266669519938352,-0.16252595982493856,-0.16252595982503606,9.611481754420961e-08,9.61148145775676e-08,-6.807032087615283,-6.807032087615275
