voltage,current,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.07875485622134495,-1.1330162876113572e-05,-1.6968749032391872,-0.011601596338054096,-163866.63954071695,-150,400694732389.08551,1.6479743563141505,400694732387.43756,243143790953.93021,3.8041643671076512e+19,1.4243362628469827e-07,6.744515390622041e-09,6.610588463781819e-09,2.0719016902148724e-07,5.927203172717554e-14,1.8425584374917294,1.4896107050396784e-08,2.6342458777857514e-07,4.4105408618974173e-07,-150,-0.07875485622140423,-0.07875485622134495,-1.1187729249828874e-05,-1.1330162876113572e-05,-1.6968749099837026,-1.6968749032391872,-0.01160160294864256,-0.011601596338054096,-163866.63954092414,-163866.63954071695
-140,-0.07579348266233546,-1.2266170593584107e-05,-1.9140794649302142,-0.011070912312582504,-157704.66930225628,-140,261073322109.31165,1.6257459981247748,261073322107.68591,160586784411.86264,1.4630098086166413e+18,2.668661788110161e-07,1.1207283923120315e-07,1.1185804803248711e-07,4.247704055160284e-07,2.896294315490877e-14,1.8177043572279221,2.5237139283110078e-07,5.3016953518363457e-07,9.8159577641880949e-07,-140,-0.0757934826623065,-0.07579348266233546,-1.2533036772395123e-05,-1.2266170593584107e-05,-1.9140795770030534,-1.9140794649302142,-0.011071024170630536,-0.011070912312582504,-157704.6693018315,-157704.66930225628
-130,-0.07294393456055606,-1.4025046649500644e-05,-2.1635988053119304,-0.010555713696292183,-151775.35635857098,-130,170102797140.64764,1.6085817861260403,170102797139.03906,105747061546.87198,1.9136305343123387e+18,8.232653562301079e-08,5.5787795716355504e-08,5.561292238005777e-08,1.2186646927148104e-06,5.67476621249341e-13,1.7985123065545774,1.2571670387304458e-07,1.706840550152244e-06,2.602004613069895e-06,-130,-0.07294393455998859,-0.07294393456055606,-1.3942720113877633e-05,-1.4025046649500644e-05,-2.163598861099726,-2.1635988053119304,-0.010555769309214563,-0.010555713696292183,-151775.3563573523,-151775.35635857098
-120,-0.07020198486695604,-1.5046867314808844e-05,-2.451306132185423,-0.010055634643145846,-146069.90143760355,-120,110830815809.25105,1.5967392140069729,110830815807.65431,69410718317.065811,9.1175344162304832e+17,1.7768994094162317e-07,7.63189280661436e-08,7.643943174089063e-08,9.426730684936047e-08,1.6342482922482304e-13,1.7852701736418968,1.7193178462230361e-07,4.8221164753439586e-07,8.4945136928724768e-07,-120,-0.07020198486711947,-0.07020198486695604,-1.5224557255750467e-05,-1.5046867314808844e-05,-2.451306208504351,-2.451306132185423,-0.010055711082577587,-0.010055634643145846,-146069.90143769782,-146069.90143760355
-110,-0.06756354137856989,-1.6667231740877947e-05,-2.784357305331253,-0.009570720261145249,-140579.78498847465,-110,72212061799.698364,1.5905136166528187,72212061798.107849,45401724979.674286,7.2146744458059494e+17,8.303502087563195e-07,6.258977158779544e-08,6.304946106178155e-08,1.1784140951931477e-07,1.590672038531693e-13,1.7783081579502173,1.4159288069626222e-07,1.027443390061772e-06,1.6606691069682988e-06,-110,-0.06756354137841082,-0.06756354137856989,-1.5836881532121627e-05,-1.6667231740877947e-05,-2.7843573679210247,-2.784357305331253,-0.009570783310606311,-0.009570720261145249,-140579.7849885925,-140579.78498847465
-100,-0.0650246601998338,-1.4659259677599068e-05,-3.171506184453096,-0.009101077215261336,-135296.79498663705,-100,47049947054.674408,1.5902417866238365,47049947053.084167,29586662512.852097,1.4735252739665695e+18,3.2416375300454636e-07,2.002304944070943e-08,2.0006245719100813e-08,2.701126504689455e-07,9.922618282587337e-15,1.7780028107163255,4.5187635136194262e-08,4.3322453494499389e-07,7.2837794644169118e-07,-100,-0.06502466019984372,-0.0650246601998338,-1.4335095924594522e-05,-1.4659259677599068e-05,-3.1715061644300464,-3.171506184453096,-0.009101057209015617,-0.009101077215261336,-135296.79498690716,-135296.79498663705
-90,-0.06258154180792457,-7.106258794520315e-06,-3.623502082923177,-0.008646821266246054,-130213.01847673336,-90,30655526467.166122,1.5963059891289273,30655526465.569817,19204041503.279858,3.2649153858051494e+17,1.6534033660810414e-07,5.892264498541522e-08,5.892577878419125e-08,1.1762604117393494e-06,6.654954365359345e-13,1.7847815227928148,1.3299570417646033e-07,1.8836106572536811e-06,2.9189475399399312e-06,-90,-0.06258154180725907,-0.06258154180792457,-6.940918457912211e-06,-7.106258794520315e-06,-3.623502024000532,-3.623502082923177,-0.00864676234046727,-0.008646821266246054,-130213.0184755571,-130213.01847673336
-80,-0.06023051558918626,1.619263990590425e-05,-4.153590544606958,-0.008208216015559159,-125320.80907011084,-80,19973712560.110573,1.609138417193519,19973712558.501434,12412675222.151808,1.9142091877425996e+19,4.074103155346463e-08,8.841087861810593e-10,3.3839035566696207e-10,3.2101524993777275e-07,1.4167139683607388e-13,1.7991275078348763,1.4809471026145149e-09,4.2895993010283955e-07,6.4456856486982961e-07,-80,-0.06023051558904459,-0.06023051558918626,1.6151898874350785e-05,1.619263990590425e-05,-4.153590543722849,-4.153590544606958,-0.008208215677168803,-0.008208216015559159,-125320.80906978983,-125320.80907011084
-70,-0.057968024602142926,8.108245750737542e-05,-4.778144322836689,-0.00778579336801587,-120612.75482486145,-70,13013959922.594833,1.6292261331648001,13013959920.965607,7987816827.6830854,79843868439904512.0,7.147661416017595e-07,1.0311444498256606e-07,1.0314486009483509e-07,6.073096301406622e-07,1.4547391069541504e-13,1.82158532865289,2.3240565176959169e-07,9.5432898255124482e-07,1.6271112481813788e-06,-70,-0.05796802460199745,-0.057968024602142926,8.036769136577366e-05,8.108245750737542e-05,-4.778144219722244,-4.778144322836689,-0.007785690223155775,-0.00778579336801587,-120612.75482425414,-120612.75482486145
-60,-0.05579065771719516,0.000251601976021254,-5.51746087564819,-0.007379631134326759,-116081.74460402237,-60,8479327248.1201448,1.6571165476115164,8479327246.463028,5116916646.7752771,33727321320081388.0,1.4013490812219863e-07,1.6080080555980203e-07,1.6090647078810527e-07,1.7600541468709707e-07,6.314393452555578e-16,1.8527670141643942,3.6247425243231006e-07,3.1999920808802927e-07,6.4341924208358159e-07,-60,-0.055790657717194526,-0.05579065771719516,0.0002517421109293762,0.000251601976021254,-5.517461036448996,-5.51746087564819,-0.007379792040797547,-0.007379631134326759,-116081.74460384637,-116081.74460402237
