voltage,current,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.00020316022555499964,-610.3295353664167,-4.2419183521355315,-1.0427525408736119e-07,-34.78137607277468,-150,275086757505.99658,3.0059783008388625,275086757502.9906,91513221312.751846,6.385001187111338e+21,8.593588063376956e-10,3.943867454836436e-10,2.478489010097193e-11,2.922178055086988e-10,1.286405877654051e-16,3.3607858922296132,5.2755444257194803e-11,1.2315768280750657e-09,2.3031899103024851e-09,-150,-0.00020316022555512829,-0.00020316022555499964,-610.3295353672761,-610.3295353664167,-4.241918351741145,-4.2419183521355315,-1.0425046919726021e-07,-1.0427525408736119e-07,-34.781376073066895,-34.78137607277468
-140,-0.00016957864045062557,-505.41321608323375,-3.428265682765781,-1.1209243037010489e-07,-37.43209433497534,-140,208465609849.60101,3.0479617413855116,208465609846.55304,68395087451.07766,2.1444209246946533e+21,2.078763827739749e-10,3.4674441096171904e-10,5.051710508961734e-11,2.7059599005951895e-10,4.8599362381662736e-17,3.4077248020534676,1.1923402144116794e-10,5.2156009481673836e-10,1.0571003662939978e-09,-140,-0.00016957864045067416,-0.00016957864045062557,-505.4132160830259,-505.41321608323375,-3.4282656831125253,-3.428265682765781,-1.1204191326501527e-07,-1.1209243037010489e-07,-37.43209433470474,-37.43209433497534
-130,-0.00014177269361106601,-418.1068110072444,-2.7662697819763284,-1.2101226785652029e-07,-40.460687189394044,-130,159371206933.49619,3.0905719095389359,159371206930.40561,51566898165.871132,2.2851586204131331e+22,4.291678123991005e-11,9.118599209045897e-10,2.233007687803819e-12,5.6211035825981526e-11,4.426255369172072e-16,3.4553644139533262,8.5919309207554748e-12,1.2814880346550265e-09,1.9099891829536721e-09,-130,-0.0001417726936106234,-0.00014177269361106601,-418.1068110072015,-418.1068110072444,-2.7662697810644685,-2.7662697819763284,-1.210145008642081e-07,-1.2101226785652029e-07,-40.460687189450255,-40.460687189394044
-120,-0.00011878039773897902,-345.45660446003745,-2.218674826920866,-1.3105989545487265e-07,-43.88143899606164,-120,122883085218.67253,3.1338145801845982,122883085215.53871,39211983375.045143,7.0831635608944548e+20,2.441424840071704e-10,1.016571715695136e-09,9.361699836751709e-11,2.2280488565229462e-10,4.310245736716123e-16,3.5037111843659381,2.1519459603682019e-10,1.4024573615070933e-09,2.4798881790308661e-09,-120,-0.000118780397738548,-0.00011878039773897902,-345.4566044602816,-345.45660446003745,-2.2186748259042943,-2.218674826920866,-1.3115351245324017e-07,-1.3105989545487265e-07,-43.881438995838835,-43.88143899606164
-110,-9.980099224997839e-05,-285.00642270209016,-1.7530194548490652,-1.4224139814295478e-07,-47.705575801755096,-110,95525728552.783295,3.1776958786717833,95525728549.605606,30061318703.887814,2.633037722480602e+21,4.786215868080035e-11,3.6488612131790887e-10,2.029571173730856e-11,3.127738068542385e-10,1.131771542803306e-16,3.5527719615701758,4.5396307754060671e-11,4.840230315919214e-10,7.6944356658739665e-10,-110,-9.980099224986521e-05,-9.980099224997839e-05,-285.006422702138,-285.00642270209016,-1.753019454484179,-1.7530194548490652,-1.4222110243121747e-07,-1.4224139814295478e-07,-47.70557580206787,-47.705575801755096
-100,-8.416341563981923e-05,-234.71420614403868,-1.33233854995947,-1.545305856561033e-07,-51.93921385395079,-100,74831968773.578949,3.22222226210677,74831968770.35672,23223714159.510502,3.5607143249010616e+20,1.3923795449954923e-10,2.940956367325498e-10,1.1307141976251812e-10,8.396483508477104e-10,3.0235688085189505e-16,3.602553964807079,2.6561948487206798e-10,1.4700696441456368e-09,2.5417508995706061e-09,-100,-8.416341563951688e-05,-8.416341563981923e-05,-234.71420614389945,-234.71420614403868,-1.3323385496653743,-1.33233854995947,-1.5464365707586582e-07,-1.545305856561033e-07,-51.93921385311114,-51.93921385395079
-90,-7.129473943260872e-05,-192.88259303337563,-0.8966189966752455,-1.6785263064463701e-07,-56.58078344583683,-90,59040612881.287811,3.2674005024607791,59040612878.020409,18069597784.790241,1.584851519889052e+21,4.007461029686965e-12,8.97691143642021e-10,1.9717920033080864e-11,2.141007371392334e-10,4.675892919386859e-16,3.6530647654279971,4.7591446012094642e-11,1.458166703270894e-09,2.2648251313110192e-09,-90,-7.129473943214113e-05,-7.129473943260872e-05,-192.88259303337964,-192.88259303337563,-0.8966189957775543,-0.8966189966752455,-1.6783291272460393e-07,-1.6785263064463701e-07,-56.58078344562273,-56.58078344583683
-80,-6.068150722064183e-05,-158.10114013794188,-0.3219166607970825,-1.8205719554315661e-07,-61.61790726654564,-80,46886601675.712013,3.3132376713356089,46886601672.398773,14151294391.389502,3.4211983361604479e+20,1.0942358130705543e-11,8.253239203170892e-10,7.262897223169995e-11,2.566480361565482e-11,4.0768034564528377e-16,3.7043122699147317,1.7699793886054535e-10,1.2135623279698723e-09,1.8206347123265673e-09,-80,-6.068150722104951e-05,-6.068150722064183e-05,-158.10114013795283,-158.10114013794188,-0.3219166616224064,-0.3219166607970825,-1.8212982451538831e-07,-1.8205719554315661e-07,-61.61790726651998,-61.61790726654564
-70,-5.181023307094706e-05,-129.19819570996748,0.6701598611319834,-1.9688400063499347e-07,-67.02378254177711,-70,37455041785.224998,3.3597411262436858,37455041781.865257,11148192785.6451,9.3835101308484361e+20,1.0737721822806634e-10,6.200402413725215e-10,2.193608222548967e-11,2.091837814077735e-10,3.0239753843336326e-16,3.7563047046591143,5.2102825700032964e-11,8.5503360655439782e-10,1.4978097277545087e-09,-70,-5.181023307064466e-05,-5.181023307094706e-05,-129.1981957098601,-129.19819570996748,0.6701598617520237,0.6701598611319834,-1.9686206455276798e-07,-1.9688400063499347e-07,-67.0237825419863,-67.02378254177711
-60,-4.406031928531655e-05,-105.20076593684207,2.707186051042239,-2.119112098869444e-07,-72.75323009572459,-60,30079395450.850197,3.4069184982718914,30079395447.443279,8828915474.8220482,8.9992016245453095e+19,1.2751399935950758e-10,1.086319478815767e-09,1.7486631487505195e-10,8.912905968827545e-10,4.481685205240393e-16,3.8090506022951751,4.4070495166939737e-10,1.5068564538653631e-09,2.7791315627924071e-09,-60,-4.406031928486838e-05,-4.406031928531655e-05,-105.20076593671456,-105.20076593684207,2.7071860521285585,2.707186051042239,-2.1173634357206936e-07,-2.119112098869444e-07,-72.75323009661588,-72.75323009572459
-50,-3.649853245555798e-05,-85.30098694778576,7.169890372884781,-2.2648457680989437e-07,-78.73873604502509,-50,24270251216.399036,3.4547776810100506,24270251212.94426,7025126783.0650406,7.2577440377187058e+19,2.0531842892523855e-10,4.9757531428440416e-11,1.7342665782923354e-10,1.6058265828178264e-11,1.1490510149272937e-16,3.8625587895522515,4.4501380540838847e-10,4.9182619439219126e-10,8.5528300706929489e-10,-50,-3.6498532455443074e-05,-3.649853245555798e-05,-85.30098694758044,-85.30098694778576,7.169890372934539,7.169890372884781,-2.2631115015206513e-07,-2.2648457680989437e-07,-78.73873604504115,-78.73873604502509
-40,-2.748028028622362e-05,-68.82804564101387,17.001926411634884,-2.396178668092461e-07,-84.88701783949888,-40,19665316253.286163,3.5033268206354671,19665316249.782837,5613326206.8079271,3.6671379162354319e+19,2.532800635890453e-10,4.949285425936978e-11,2.7236297334147495e-10,3.2174796160688857e-10,1.5254046940513244e-16,3.9168383764656709,7.1958513074524642e-10,9.3623332421463937e-10,1.6929155378974173e-09,-40,-2.748028028607108e-05,-2.748028028622362e-05,-68.82804564076059,-68.82804564101387,17.00192641158539,17.001926411634884,-2.393455038359046e-07,-2.396178668092461e-07,-84.88701783917713,-84.88701783949888
-30,-1.3883296189974407e-05,-55.224593353992844,38.28792693809443,-2.4985306377200565e-07,-91.07686720210252,-30,15994171192.46526,3.5525743070544737,15994171188.912685,4502135581.1488762,1.3797167890317001e+20,1.538467131467769e-10,1.4718182228534715e-10,5.6292631232415516e-11,4.489919547268073e-10,2.0097550739502784e-16,3.9718987468406555,1.5668872688744124e-10,9.4666121691773496e-10,1.6109103992151957e-09,-30,-1.3883296190175382e-05,-1.3883296189974407e-05,-55.22459335414669,-55.224593353992844,38.28792693794725,38.28792693809443,-2.4990935640323807e-07,-2.4985306377200565e-07,-91.07686720255151,-91.07686720210252
-20,1.0344721341498396e-05,-44.02687698643562,83.26224785900807,-2.5506792799538724e-07,-97.15919820365187,-20,13053324516.037817,3.6025287660107059,13053324512.435287,3623378288.9380059,3.0038435548580995e+19,1.9868906520059681e-10,7.240572585942573e-10,2.140185321561686e-10,9.92912418951164e-10,6.049882003787005e-16,4.0277495498429543,5.9099713212928807e-10,2.4564759819159183e-09,4.230901358534718e-09,-20,1.0344721340893407e-05,1.0344721341498396e-05,-44.026876986634306,-44.02687698643562,83.26224785828401,83.26224785900807,-2.552819465275434e-07,-2.5506792799538724e-07,-97.15919820464478,-97.15919820365187
-10,5.690037563113402e-05,-34.847979513275476,175.94653138444187,-2.5220865960767717e-07,-102.96026639058333,-10,10688479157.847433,3.6531990520777771,10688479154.194235,2925786141.2638607,2.1525040215211061e+19,2.6628299565345515e-10,1.0205098988080863e-09,2.3731735087552616e-10,6.249507578104385e-10,2.670118900288676e-16,4.0844006924064162,6.7868268168058722e-10,1.2535343565445916e-09,2.2550881901856751e-09,-10,5.690037563140103e-05,5.690037563113402e-05,-34.84797951354176,-34.847979513275476,175.94653138546238,175.94653138444187,-2.524459769585527e-07,-2.5220865960767717e-07,-102.96026639120828,-102.96026639058333
0,0.00014812803123292006,-27.363716030875192,362.55354498557415,-2.3692440979584207e-07,-108.28881293944559,0,8781873361.9489326,3.7045942424613214,8781873358.244339,2370535823.1389685,2.4868340817401721e+19,1.3205081472733582e-10,3.601030584832188e-10,1.6612790209327885e-10,2.2245671971177217e-10,2.0635077847830363e-16,4.1418623320725816,4.8439134020454894e-10,6.4512143716776465e-10,1.3243694049411281e-09,0,0.0001481280312327137,0.00014812803123292006,-27.363716031007243,-27.363716030875192,362.55354498521405,362.55354498557415,-2.3709053769793535e-07,-2.3692440979584207e-07,-108.28881293922313,-108.28881293944559
10,0.0003261177915647262,-21.300867106725402,730.4135533931733,-2.0306822594645164e-07,-112.94734296196337,10,7243214523.2705488,3.7567236315419792,7243214519.5138254,1928066909.8081911,4.7040869408050856e+19,1.0377121384408383e-10,6.313030098681338e-10,7.031930851308231e-11,1.1691696499838145e-09,5.352164024474693e-16,4.2001448696720161,2.1161926528112932e-10,2.3732790963155531e-09,3.9353307305575735e-09,10,0.000326117791564191,0.0003261177915647262,-21.300867106829173,-21.300867106725402,730.413553392542,730.4135533931733,-2.0313854525496472e-07,-2.0306822594645164e-07,-112.94734296313254,-112.94734296196337
20,0.0006690279817640784,-16.427533899732786,1441.9355247280614,-1.420193867489911e-07,-116.74687600500614,20,6003180457.4505997,3.8095967260969772,6003180453.6410027,1575804708.2324646,8.8619731316625275e+18,2.3499779899793793e-10,4.3428372009657323e-11,2.9982945337579896e-10,9.269029987990507e-10,4.607859233063394e-17,4.259258941386979,9.3080495984794456e-10,1.0924719840973812e-09,1.9489707215724489e-09,20,0.0006690279817641245,0.0006690279817640784,-16.427533899967784,-16.427533899732786,1441.9355247281048,1441.9355247280614,-1.423192162023669e-07,-1.420193867489911e-07,-116.74687600407924,-116.74687600500614
30,0.0013200004339385606,-12.54545350543673,2794.7724863266135,-4.176724574060939e-08,-119.5234686652735,30,5008780547.6176929,3.8632232411434506,5008780543.7544699,1296528891.8005102,2.9364845225416143e+19,1.2290435336126393e-10,4.2382453102618456e-10,7.414575481602139e-11,7.693756742810365e-11,2.42861286636753e-16,4.3192154105054081,2.3363555116325578e-10,7.2088740119065647e-10,1.266038561530472e-09,30,0.0013200004339383178,0.0013200004339385606,-12.545453505559635,-12.54545350543673,2794.7724863261897,2794.7724863266135,-4.1841391495425415e-08,-4.176724574060939e-08,-119.52346866519656,-119.5234686652735
40,0.0025378005550917367,-9.484108653480174,5327.191263274517,1.1432466941925476e-07,-121.15391787600275,40,4220093217.5272036,3.9176130963517219,4220093213.6095905,1077210309.88414,4.4771891676971131e+18,4.305853451569419e-10,1.0168150765821338e-09,4.057491187415518e-10,1.2256435866220272e-09,8.881784197001252e-16,4.3800253604663686,1.2817188602833866e-09,3.5119512922253531e-09,6.1505724025141817e-09,40,0.002537800555092625,0.0025378005550917367,-9.484108653049589,-9.484108653480174,5327.191263275534,5327.191263274517,1.1473041853799631e-07,1.1432466941925476e-07,-121.15391787477711,-121.15391787600275
50,0.004784615648524317,-7.096410115033205,10000.758387262636,3.4917820133137887e-07,-121.56768195498168,50,3608056613.4640508,3.9727764129813039,3608056609.4912744,908195236.37788737,1.8010390672059066e+19,8.209966040340078e-11,8.421920938417315e-10,8.605063830403209e-11,1.161396312454599e-09,5.507747036226363e-16,4.4417000915423301,2.6894580913988233e-10,2.3435273135356035e-09,4.0227984550271489e-09,50,0.004784615648524867,0.004784615648524317,-7.0964101151153045,-7.096410115033205,10000.758387263479,10000.758387262636,3.4909215069307484e-07,3.4917820133137887e-07,-121.56768195382028,-121.56768195498168
60,0.00887693281409309,-5.25565055433808,18514.276464552782,6.942177755979983e-07,-120.75246220088701,60,3153107678.254581,4.0287235112966213,3153107674.2258573,782656757.01328325,4.3912543138875105e+18,2.8248781092088393e-10,4.656612873077393e-10,3.033508194962223e-10,6.901359483890701e-10,2.5153490401663703e-16,4.5042511220490038,9.4538782293501423e-10,9.9707001656214766e-10,2.094145887081289e-09,60,0.008876932814093342,0.00887693281409309,-5.255650554055592,-5.25565055433808,18514.276464553248,18514.276464552782,6.945211264174946e-07,6.942177755979983e-07,-120.75246220157715,-120.75246220088701
70,0.01624269268734009,-3.8533651653560774,33838.850150041755,1.192307036230815e-06,-118.75203971287215,70,2844556411.0239158,4.0854649084232513,2844556406.9384508,696262597.96262622,2.9543399263706322e+18,4.3724313059101405e-10,1.1204974725842476e-09,4.0565636662403e-10,1.0584244591882452e-09,9.08995101411847e-16,4.5676901919758652,1.2357643037144283e-09,3.4742918507297472e-09,6.0849960317917173e-09,70,0.01624269268733918,0.01624269268734009,-3.8533651657933206,-3.8533651653560774,33838.850150040635,33838.850150041755,1.1919013798641909e-06,1.192307036230815e-06,-118.75203971393057,-118.75203971287215
80,0.029355843447860148,-2.7977227708775794,61122.072429490865,1.9015635042502359e-06,-115.65650238454413,80,2680658599.3474708,4.1430113166089635,2680658595.2044597,647031445.1232487,4.3128303270838231e+19,2.418198974396546e-11,1.8917489796876907e-09,2.6593633675734058e-11,4.100854766875273e-09,1.5681900222830336e-15,4.6320292655467856,7.7658794659318946e-11,7.4487112521662752e-09,1.1958709373021542e-08,80,0.029355843447861716,0.029355843447860148,-2.7977227708533974,-2.7977227708775794,61122.07242949276,61122.072429490865,1.9015369106165601e-06,1.9015635042502359e-06,-115.65650238044327,-115.65650238454413
90,0.05246308548837063,-2.0121247685153003,109200.17959692932,2.900153993509068e-06,-111.58640201230156,90,2669420946.8612218,4.2013736418570389,2669420942.6598482,635368613.79492009,3.7584359296175836e+18,4.312372681170018e-11,2.2846506908535957e-09,2.1658219462003422e-11,2.3326833797909785e-09,1.4918621893400541e-15,4.6972805308031464,6.0003457809615831e-11,5.7567212870667337e-09,9.4353831297556978e-09,90,0.05246308548837212,0.05246308548837063,-2.0121247684721766,-2.0121247685153003,109200.1795969316,109200.17959692932,2.90017565172853e-06,2.900153993509068e-06,-111.58640200996888,-111.58640201230156
100,0.09278174079020438,-1.433793298895055,193090.48944116253,4.2919318610908144e-06,-106.67321181613478,100,2830245446.0814481,4.2605629829022353,2830245441.8208852,664289075.7487464,2.7543448136779366e+19,4.986500101722413e-11,7.275957614183426e-10,4.514257404233837e-11,1.3493348660631455e-09,1.1102230246251565e-16,4.7634563969315771,1.2593532882759224e-10,1.6914981917204796e-09,2.8918609906898596e-09,100,0.09278174079020449,0.09278174079020438,-1.43379329894492,-1.433793298895055,193090.48944116326,193090.48944116253,4.291886718516772e-06,4.2919318610908144e-06,-106.67321181748412,-106.67321181613478
