voltage,current,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-4.06460999825684e-06,-1.290595558720402e-05,-0.36000063212183975,3.9591460924139575e-10,-12.146028376779821,-150,1342009953777.3672,0.36106855569148272,1342009953777.0061,3716773262648.9248,1.5507147447432707e+27,2.7642073200696837e-17,2.7255975254547593e-14,7.422542706433742e-17,4.085620730620576e-14,0.0,-8.8817430900209442e-13,-3.0996999361383129,4.771465468620111e-14,7.6515750590459668e-14,-150,-4.06460999825684e-06,-4.06460999825684e-06,-1.2905955587176378e-05,-1.290595558720402e-05,-0.3600006321218125,-0.36000063212183975,3.959145350159687e-10,3.9591460924139575e-10,-12.146028376779862,-12.146028376779821
-140,-4.069354055844194e-06,-1.1786164106972767e-05,-0.34309647558402606,6.663301080867974e-10,-12.186192963029924,-140,1230065322270.8208,0.34456105341163362,1230065322270.4763,3569948809046.9409,2.8325992171662615e+27,1.0745459968868054e-17,1.4876988529977098e-14,1.1620470749378312e-17,4.440892098500626e-14,7.623296525288703e-21,-3.1338086085267554e-12,-3.0335919464476779,5.8865680137812953e-14,9.438196031942808e-14,-140,-4.0693540558442016e-06,-4.069354055844194e-06,-1.1786164106962022e-05,-1.1786164106972767e-05,-0.3430964755840112,-0.34309647558402606,6.663300964663267e-10,6.663301080867974e-10,-12.186192963029969,-12.186192963029924
-130,-4.071542344893813e-06,-1.0000533914115182e-05,-0.326796938319031,1.0943229367271981e-09,-12.217474813534325,-130,1132652511858.6436,0.32880971197374043,1132652511858.3147,3444705161108.8057,7.7606998292907409e+26,6.30407659125802e-16,5.773159728050814e-15,1.8327916105773177e-17,1.9539925233402755e-14,2.541098841762901e-21,-6.3313091438277492e-13,-3.0600530320803059,2.5773473881701986e-14,4.1697888699299308e-14,-130,-4.071542344893816e-06,-4.071542344893813e-06,-1.000053391474559e-05,-1.0000533914115182e-05,-0.32679693831902523,-0.326796938319031,1.0943229550551143e-09,1.0943229367271981e-09,-12.217474813534345,-12.217474813534325
-120,-4.0696014901133e-06,-6.728026739724413e-06,-0.31101170007360396,1.7695545524467653e-09,-12.23509998081073,-120,1048830832125.5243,0.31378162638447232,1048830832125.2106,3342550181190.043,1.1791499369074034e+27,4.3282875384926395e-16,7.049916206369744e-15,3.755958327904219e-17,2.3092638912203256e-14,4.235164736271502e-21,-3.8776123651397125e-12,-3.280882921223498,2.6409258297266684e-14,4.2735323641668061e-14,-120,-4.069601490113304e-06,-4.0696014901133e-06,-6.728026740157242e-06,-6.728026739724413e-06,-0.3110117000735969,-0.31101170007360396,1.7695545900063485e-09,1.7695545524467653e-09,-12.235099980810753,-12.23509998081073
-110,-4.061097166832823e-06,-7.146042216156192e-07,-0.29563235564652934,2.831537413941345e-09,-12.231635186404262,-110,977837563722.98523,0.29944737120819914,977837563722.68579,3265473861993.3198,8.0591877349394021e+26,1.6639115215863476e-16,1.1102230246251565e-16,4.1316307245321387e-16,8.881784197001252e-15,4.235164736271502e-21,-6.7495943120262305e-12,-3.9187722600733736,1.5241125248278195e-14,2.2123352852638795e-14,-110,-4.061097166832827e-06,-4.061097166832823e-06,-7.146042217820103e-07,-7.146042216156192e-07,-0.29563235564652923,-0.29563235564652934,2.8315370007782725e-09,2.831537413941345e-09,-12.23163518640427,-12.231635186404262
-100,-4.042215625483683e-06,9.019010358719942e-06,-0.280526330794706,4.496021051993833e-09,-12.195377672161012,-100,919082460026.06958,0.28578318015501963,919082460025.78381,3216013131100.0332,3.9505903586134977e+26,3.3036148415401673e-16,2.9976021664879227e-15,1.8488353575842124e-16,2.1316282072803006e-14,5.082197683525802e-21,-2.109118433646179e-12,-5.4604156585826402,2.923157307687611e-14,4.4649159857638315e-14,-100,-4.042215625483688e-06,-4.042215625483683e-06,9.019010358389581e-06,9.019010358719942e-06,-0.280526330794703,-0.280526330794706,4.496021236877369e-09,4.496021051993833e-09,-12.195377672161033,-12.195377672161012
-90,-4.006910810294384e-06,2.2278431164846738e-05,-0.2655299040065752,7.093844288361793e-09,-12.107702392569527,-90,872144868788.9375,0.27277579522499779,872144868788.66467,3197295669396.0073,5.5491085935270988e+27,3.254741040483594e-16,6.6058269965196814e-15,1.1240251287156448e-18,2.3092638912203256e-14,1.0164395367051604e-20,-1.5845660649344367e-12,-8.9690479985723695,3.4541300189759168e-14,5.4569411530171023e-14,-90,-4.0069108102943945e-06,-4.006910810294384e-06,2.2278431165172212e-05,2.2278431164846738e-05,-0.26552990400658183,-0.2655299040065752,7.0938442872377675e-09,7.093844288361793e-09,-12.10770239256955,-12.107702392569527
-80,-3.945505063088276e-06,3.842661750400045e-05,-0.25044112960146886,1.1126624914440468e-08,-11.938706385195594,-80,836773513893.39099,0.26043314235106224,836773513893.13062,3213007017230.647,3.1173870902308407e+26,1.0405291537250727e-15,5.662137425588298e-15,1.0433359429795876e-16,1.7763568394002505e-15,8.470329472543003e-22,-1.7043220267850143e-12,-16.766936756730779,7.0971840319579227e-15,1.0934971732354942e-14,-80,-3.945505063088275e-06,-3.945505063088276e-06,3.842661750295992e-05,3.842661750400045e-05,-0.2504411296014632,-0.25044112960146886,1.1126624810106874e-08,1.1126624914440468e-08,-11.938706385195596,-11.938706385195594
-70,-3.8424264093158105e-06,5.776801747042142e-05,-0.2350133720255704,1.7344379604311393e-08,-11.64015839203523,-70,812889024532.34448,0.24880772877755866,812889024532.0957,3267137353514.8135,2.5722938492937744e+27,1.972434802294254e-16,2.1760371282653068e-14,7.655102943330347e-17,6.039613253960852e-14,1.0164395367051604e-20,-5.4602993978360132e-13,-33.925621055561493,7.3970692703805961e-14,1.1916691727365328e-13,-70,-3.842426409315821e-06,-3.8424264093158105e-06,5.7768017470224174e-05,5.776801747042142e-05,-0.23501337202554864,-0.2350133720255704,1.7344379680862422e-08,1.7344379604311393e-08,-11.640158392035291,-11.64015839203523
-60,-3.672698006295707e-06,8.163138124483924e-05,-0.2189488900359394,2.685254249799239e-08,-11.13455182923857,-60,800589349298.97595,0.23804782218066256,800589349298.73792,3363145026764.3345,1.4482132777746512e+27,6.099721422403448e-16,9.936496070395151e-15,2.0635518238788486e-16,2.4868995751603507e-14,1.2705494208814505e-20,-6.2668109319064974e-13,-71.519283289956221,4.2735238153027115e-14,6.7744968367130197e-14,-60,-3.6726980062956943e-06,-3.672698006295707e-06,8.163138124422927e-05,8.163138124483924e-05,-0.21894889003592946,-0.2189488900359394,2.6852542291637208e-08,2.685254249799239e-08,-11.134551829238545,-11.13455182923857
