voltage,current,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.0002031602255565157,-610.3295353714602,-4.241918351840466,-1.0427522205740656e-07,-34.78137607303649,-150,275086757505.99658,3.0059783008388625,275086757502.9906,91513221312.751846,6.385001187111338e+21,1.019998308038339e-09,5.256861612679131e-11,1.1440397562531004e-17,1.072230304544064e-09,1.8030282128433939e-16,144370.95642751886,-9.9771568784490228e-10,1.4808697063117011e-09,2.1453150481662124e-09,-150,-0.0002031602255563354,-0.0002031602255565157,-610.3295353704402,-610.3295353714602,-4.241918351787898,-4.241918351840466,-1.0427522206884695e-07,-1.0427522205740656e-07,-34.78137607410872,-34.78137607303649
-140,-0.00016957864045332558,-505.4132160916182,-3.4282656825936875,-1.1209237164467282e-07,-37.43209433557672,-140,208465609849.60101,3.0479617413855116,208465609846.55304,68395087451.07766,2.1444209246946533e+21,1.284092832065653e-09,5.879674525033352e-10,4.901514967964619e-18,6.941718311281875e-10,1.7618285302889447e-17,121213.83948105031,-1.1932570487260818e-09,1.5733041767882783e-09,2.5674822317289184e-09,-140,-0.00016957864045330796,-0.00016957864045332558,-505.4132160903341,-505.4132160916182,-3.428265683181655,-3.4282656825936875,-1.1209237163977131e-07,-1.1209237164467282e-07,-37.43209433627089,-37.43209433557672
-130,-0.00014177269361093081,-418.10681100693915,-2.7662697819054785,-1.210122701915526e-07,-40.46068718937328,-130,159371206933.49619,3.0905719095389359,159371206930.40561,51566898165.871132,2.2851586204131331e+22,7.484572961402591e-10,8.368470361119762e-10,1.4302680709980895e-17,8.788703098616679e-11,1.4826464708739273e-16,101787.07546151028,7.553353498224169e-10,1.1267529670511837e-09,1.6740369233918728e-09,-130,-0.00014177269361078255,-0.00014177269361093081,-418.1068110076876,-418.10681100693915,-2.7662697810686314,-2.7662697819054785,-1.210122702058553e-07,-1.210122701915526e-07,-40.46068718946117,-40.46068718937328
-120,-0.00011878039773475495,-345.4566044497168,-2.2186748254482356,-1.3105998351162707e-07,-43.881438994753196,-120,122883085218.67253,3.1338145801845982,122883085215.53871,39211983375.045143,7.0831635608944548e+20,1.701891960692592e-10,5.446199047298705e-10,1.1488307863610075e-17,7.169802529460867e-10,2.0140410606633852e-16,85488.873964853497,-1.4551915228366852e-10,9.1614896904299768e-10,1.4341052904942326e-09,-120,-0.00011878039773495635,-0.00011878039773475495,-345.456604449887,-345.4566044497168,-2.2186748259928555,-2.2186748254482356,-1.3105998352311537e-07,-1.3105998351162707e-07,-43.881438994036216,-43.881438994753196
-110,-9.980099225039403e-05,-285.00642270391063,-1.7530194543989106,-1.422413809712022e-07,-47.705575802059215,-110,95525728552.783295,3.1776958786717833,95525728549.605606,30061318703.887814,2.633037722480602e+21,1.509761204943061e-10,1.6618972864534953e-10,4.62339699368959e-18,1.681144112808397e-11,2.881267273380228e-17,71815.487068147981,-8.8220986071974039e-11,2.2513136189265938e-10,3.3535574778297342e-10,-110,-9.980099225042284e-05,-9.980099225039403e-05,-285.00642270375965,-285.00642270391063,-1.7530194545651003,-1.7530194543989106,-1.422413809665788e-07,-1.422413809712022e-07,-47.705575802042404,-47.705575802059215
-100,-8.416341563658399e-05,-234.71420613581242,-1.3323385493313218,-1.5453067170793798e-07,-51.93921385209262,-100,74831968773.578949,3.22222226210677,74831968770.35672,23223714159.510502,3.5607143249010616e+20,1.8469279439159436e-09,4.0755221419885856e-10,1.0097241536202099e-17,1.4350689525599591e-09,1.6599135260753073e-16,60345.195671215399,-1.628450263524428e-09,2.3762810004699009e-09,3.6935561376712136e-09,-100,-8.4163415636418e-05,-8.416341563658399e-05,-234.7142061339655,-234.71420613581242,-1.332338549738874,-1.3323385493313218,-1.5453067169784074e-07,-1.5453067170793798e-07,-51.93921385352769,-51.93921385209262
-90,-7.129473943261534e-05,-192.8825930345367,-0.8966189957974474,-1.6785261714690516e-07,-56.580783446189386,-90,59040612881.287811,3.2674005024607791,59040612878.020409,18069597784.790241,1.584851519889052e+21,5.686899839929538e-10,2.382209984830297e-10,3.344165485098783e-18,8.031264542296412e-10,1.6803778420809712e-16,50724.968367212845,4.2700776248238981e-10,1.0133086892945267e-09,1.6133774349597237e-09,-90,-7.129473943278338e-05,-7.129473943261534e-05,-192.8825930351054,-192.8825930345367,-0.8966189960356684,-0.8966189957974474,-1.6785261715024933e-07,-1.6785261714690516e-07,-56.58078344538626,-56.580783446189386
-80,-6.068150721997945e-05,-158.10114013447435,-0.3219166621782379,-1.8205724026286804e-07,-61.617907265202525,-80,46886601675.712013,3.3132376713356089,46886601672.398773,14151294391.389502,3.4211983361604479e+20,6.272102837101556e-10,1.1083538531408976e-09,1.8541101229143406e-17,4.807176878784958e-10,2.546994191075791e-16,42659.343532939354,5.9526428231038153e-10,1.361203328117944e-09,2.2170279131419543e-09,-80,-6.068150721972475e-05,-6.068150721997945e-05,-158.10114013510156,-158.10114013447435,-0.32191666106988404,-0.3219166621782379,-1.8205724028140914e-07,-1.8205724026286804e-07,-61.61790726568324,-61.617907265202525
-70,-5.181023307114016e-05,-129.19819571080907,0.6701598614401529,-1.9688398848623578e-07,-67.02378254222384,-70,37455041785.224998,3.3597411262436858,37455041781.865257,11148192785.6451,9.3835101308484361e+20,3.44783757100231e-10,1.5228185379356773e-10,9.065581876225963e-18,2.0116885934839956e-10,5.0550926292136644e-18,35901.162616659887,3.6288838600739837e-10,4.2660496887473169e-10,7.0297990551523165e-10,-70,-5.1810233071145215e-05,-5.181023307114016e-05,-129.19819571115386,-129.19819571080907,0.6701598615924348,0.6701598614401529,-1.9688398849530137e-07,-1.9688398848623578e-07,-67.02378254202267,-67.02378254222384
-60,-4.406031928703633e-05,-105.20076594224471,2.70718605230514,-2.119111227784528e-07,-72.75323009944331,-60,30079395450.850197,3.4069184982718914,30079395447.443279,8828915474.8220482,8.9992016245453095e+19,1.110464609155315e-09,8.730989264904565e-10,1.5100850444090463e-17,2.4301982648466947e-10,1.0275526089731368e-16,30243.845055036236,-1.1568772606551647e-09,1.433850848114806e-09,2.2309745313078486e-09,-60,-4.406031928713909e-05,-4.406031928703633e-05,-105.20076594113425,-105.20076594224471,2.707186051432041,2.70718605230514,-2.1191112276335196e-07,-2.119111227784528e-07,-72.75323009968633,-72.75323009944331
