"{'distance': [0.357, 0.441, 0.473], 'solute_4': [15.27, -0.19, 7.52], 'solute_3': [17.27, -2.51, 13.06], 'solute_2': [17.1, -12.11, 17.59], 'solute_1': [8.0, -10.0, 8.0]}","{'solute_4i': '226.0 uM', 'solute_3i': '267.0 uM', 'solute_1e': '317.0 mM', 'solute_2i': '75.0 nM', 'solute_3e': '265.0 mM', 'solute_1i': '498.0 nM', 'solute_2e': '215.0 uM', 'solute_4e': '237.0 nM'}"
voltage,current,solute_4,solute_3,solute_2,solute_1
-150,-0.07875485586931331,-1.1188432198721448e-05,-1.6968749023990088,-0.01160160241240647,-163866.6388083223
-140,-0.07579347748165732,-1.2532528774202804e-05,-1.9140794457209418,-0.011071001718863945,-157704.6585223971
-130,-0.07294393204623208,-1.3942591170938885e-05,-2.1635987862901116,-0.010555757086391004,-151775.3511269598
-120,-0.07020198150732863,-1.522456972659434e-05,-2.4513060908176736,-0.010055692622330898,-146069.89444696906
-110,-0.06756353870082031,-1.583782049891652e-05,-2.784357257242803,-0.009570766467337066,-140579.77941733308
-100,-0.06502466101753426,-1.4335058498578246e-05,-3.171506204429489,-0.009101063102158682,-135296.79668826985
-90,-0.06258154411746834,-6.940727289461712e-06,-3.623502158131551,-0.008646781408833543,-130213.02328237603
-80,-0.0602305156015389,1.6152622304366204e-05,-4.153590544586535,-0.008208215802604602,-125320.80909578693
-70,-0.05796802827327004,8.036820295653779e-05,-4.77814452312057,-0.0077857300181288875,-120612.76246294832
-60,-0.05579065229888067,0.0002517422775267786,-5.517460499244816,-0.007379724639429253,-116081.73333021073
-50,-0.05369506520741365,0.0007023477175676085,-6.39675753649715,-0.006990598812325041,-111720.7918261535
-40,-0.05167803778113019,0.0018823913994427954,-7.447425193743228,-0.006618709432596515,-107523.19818615181
-30,-0.04973641306884021,0.0049750038134526164,-8.708560530103254,-0.006264321109126014,-103482.358363306
-20,-0.04786707251924249,0.013103869254095457,-10.22880440419695,-0.0059275454026209455,-99591.75314193254
-10,-0.04606687921029404,0.03455518611488628,-12.068380181437442,-0.005608220186414713,-95844.82080202854
0,-0.04433257536016091,0.09141360479057425,-14.300917958329965,-0.005305605329398459,-92234.74840843136
10,-0.04266057961763615,0.24281174720965737,-17.01374301036055,-0.0050175189797785,-88754.06533466461
20,-0.041046553053207854,0.6477814194365692,-20.302807191962266,-0.004737593044359726,-85393.78548910345
30,-0.03948436875838753,1.7357821128289288,-24.251567715561677,-0.004446726285124037,-82141.39110192211
40,-0.03796346775820164,4.670691880891354,-28.864278566854516,-0.004086265508012707,-78975.68491295933
50,-0.03646167964841959,12.614830812130094,-33.87267359280027,-0.0034737047896183293,-75852.82348341685
60,-0.0349249983796003,34.164432881625544,-38.19564180426781,-0.002038977327253036,-72666.886808841
70,-0.033209797188777326,92.58376818186662,-38.46562359761015,0.0019923716791440975,-69136.78235504775
80,-0.030920081593780024,249.7854554025689,-25.162525588161543,0.014059525506226602,-64486.17881294323
90,-0.026982187884967902,662.5733283879235,26.55675370478866,0.05012531046227291,-56602.18321576074
100,-0.018781230986239853,1676.5228452822194,172.5220490265665,0.15186653964448119,-40311.56462221252
"{'distance': [0.357, 0.441, 0.473], 'solute_4': [15.27, -0.19, 7.52], 'solute_3': [17.27, -2.51, 13.06], 'solute_2': [17.1, -12.11, 17.59], 'solute_1': [8.0, -10.0, 8.0]}","{'solute_4i': '226.0 uM', 'solute_3i': '267.0 uM', 'solute_1e': '317.0 mM', 'solute_2i': '75.0 nM', 'solute_3e': '265.0 mM', 'solute_1i': '498.0 nM', 'solute_2e': '215.0 uM', 'solute_4e': '237.0 nM'}"
voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors
-150,400694732389.08551,1.6479743563141505,400694732387.43756,243143790953.93021,3.8041643671076512e+19,6.878233890805931e-10,2.620326178259802e-11,7.549680238611023e-10,1.5133991837501526e-09,1.3877787807814457e-16,-1.0219367574393345e-09,-1.662041772053559,1.8270125161675768e-09,3.0443073588274153e-09
-140,261073322109.31165,1.6257459981247748,261073322107.68591,160586784411.86264,1.4630098086166413e+18,4.758483435098591e-10,1.77280412572145e-12,7.30773457371936e-10,1.6007106751203537e-09,2.7755575615628914e-16,-2.3409481020308931e-09,-1.6395066349909637,1.8343062405552707e-09,3.1464254023408356e-09
-130,170102797140.64764,1.6085817861260403,170102797139.03906,105747061546.87198,1.9136305343123387e+18,1.3909166889412112e-10,2.708944180085382e-13,1.6616398361424256e-10,1.7462298274040222e-10,2.7755575615628914e-17,-7.115568134707928e-10,-1.6220705546240775,2.9568138802634633e-10,5.8995123326452403e-10
-120,110830815809.25105,1.5967392140069729,110830815807.65431,69410718317.065811,9.1175344162304832e+17,3.833468086491946e-11,1.1723955140041653e-13,2.2528996029835824e-11,8.731149137020111e-11,5.551115123125783e-17,9.5986996129227009e-11,-1.609992553837859,8.8120170111689542e-11,1.6817706602334503e-10
-110,72212061799.698364,1.5905136166528187,72212061798.107849,45401724979.674286,7.2146744458059494e+17,8.108704163818073e-10,8.482103908136196e-14,1.7864886653340406e-11,1.4260876923799515e-09,4.3021142204224816e-16,1.8569856763406278e-10,-1.603569336954497,1.7337719281706644e-09,2.8555425315990313e-09
-100,47049947054.674408,1.5902417866238365,47049947053.084167,29586662512.852097,1.4735252739665695e+18,9.281496117464691e-11,4.685141163918161e-13,5.759486637613165e-12,4.94765117764473e-10,2.0816681711721685e-16,-1.0738321343239932e-10,-1.6031393160003171,6.4503149457050129e-10,9.9707610570765048e-10
-90,30655526467.166122,1.5963059891289273,30655526465.569817,19204041503.279858,3.2649153858051494e+17,2.2235440775742626e-10,4.876099524153688e-13,1.2480651928603592e-11,3.637978807091713e-10,2.220446049250313e-16,-1.1459233562050031e-10,-1.609086668035095,7.1570504027207721e-10,1.1682320250061551e-09
-80,19973712560.110573,1.609138417193519,19973712558.501434,12412675222.151808,1.9142091877425996e+19,7.152222409565227e-10,1.5170087408478139e-12,8.682351712585579e-12,8.294591680169106e-10,1.8041124150158794e-16,-2.5319368823772948e-10,-1.6218457729555043,1.1209863968940503e-09,1.750084901649962e-09
-70,13013959922.594833,1.6292261331648001,13013959920.965607,7987816827.6830854,79843868439904512.0,3.458230738990868e-10,2.424727085781342e-13,2.963156282842494e-11,8.003553375601768e-10,5.134781488891349e-16,1.567377339029008e-10,-1.641906197662186,1.4435737255418347e-09,2.3216498046957357e-09
-60,8479327248.1201448,1.6571165476115164,8479327246.463028,5116916646.7752771,33727321320081388.0,2.2568324780595367e-10,2.398081733190338e-14,3.179906945399713e-11,1.6589183360338211e-09,8.534839501805891e-16,1.156319484607593e-10,-1.6698181980771107,2.5000244133367575e-09,3.7728103471218466e-09
-50,5524792570.6016235,1.6934234921100968,5524792568.9082003,3262499071.4622927,1.0894204151035794e+17,1.559728238383594e-09,8.304468224196171e-13,3.3020634924302295e-10,4.423782229423523e-09,1.7832957333041577e-15,2.707125634771046e-10,-1.7061988252398665,5.6749096397909018e-09,9.4914883071173239e-09
-40,3599783677.6091809,1.7388339484190354,3599783675.870347,2070228546.4820485,66256733006343144.0,3.1595372455492376e-09,5.195843755245733e-13,3.640614545941112e-11,1.0186340659856796e-10,1.0408340855860843e-15,9.055256544598933e-10,-1.7517386933843355,4.4946191484631399e-09,6.5072557776241213e-09
