voltage,current,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-4.064609998257143e-06,-1.2905955587398174e-05,-0.3600006321218396,3.9591259333770964e-10,-12.146028376780764,-150,1342009953777.3672,0.36106855569148272,1342009953777.0061,3716773262648.9248,1.5507147447432707e+27,2.2474833409266703e-16,2.7755575615628914e-16,1.9420009418451254e-15,1.7763568394002505e-15,8.470329472543003e-22,3.4656800401164656,1.207661283314632e-15,3.8522319304774797e-15,7.1086172836803616e-15,-150,-4.064609998257142e-06,-4.064609998257143e-06,-1.2905955587173425e-05,-1.2905955587398174e-05,-0.3600006321218393,-0.3600006321218396,3.959145353386515e-10,3.9591259333770964e-10,-12.146028376780766,-12.146028376780764
-140,-4.0693540558443735e-06,-1.1786164107387368e-05,-0.3430964755840259,6.663300384479836e-10,-12.186192963030486,-140,1230065322270.8208,0.34456105341163362,1230065322270.4763,3569948809046.9409,2.8325992171662615e+27,4.440316116096493e-16,1.6653345369377348e-16,5.803305979300223e-17,0.0,0.0,3.3917801074939229,6.0650092087889096e-16,3.2383292980049838e-15,5.110109960236673e-15,-140,-4.0693540558443735e-06,-4.0693540558443735e-06,-1.1786164106943336e-05,-1.1786164107387368e-05,-0.34309647558402573,-0.3430964755840259,6.663300964810434e-10,6.663300384479836e-10,-12.186192963030486,-12.186192963030486
-130,-4.071542344893881e-06,-1.0000533916043704e-05,-0.3267969383190307,1.0943222055319357e-09,-12.217474813534537,-130,1132652511858.6436,0.32880971197374043,1132652511858.3147,3444705161108.8057,7.7606998292907409e+26,1.5024331605217878e-15,4.440892098500626e-16,7.497264454066526e-16,3.552713678800501e-15,1.6940658945086007e-21,3.4213857392206277,2.0400861256362628e-15,7.5071252177738072e-15,1.2630068465960351e-14,-130,-4.071542344893879e-06,-4.071542344893881e-06,-1.000053391454127e-05,-1.0000533916043704e-05,-0.3267969383190303,-0.3267969383190307,1.094322955258381e-09,1.0943222055319357e-09,-12.217474813534533,-12.217474813534537
-120,-4.069601490113402e-06,-6.728026740059493e-06,-0.31101170007360385,1.769556052132998e-09,-12.23509998081105,-120,1048830832125.5243,0.31378162638447232,1048830832125.2106,3342550181190.043,1.1791499369074034e+27,1.6634880051127204e-17,6.661338147750939e-16,1.462675972801766e-15,3.552713678800501e-15,3.3881317890172014e-21,3.6683241181311814,1.2443756439396782e-15,8.2981959524273421e-15,1.3628993902415135e-14,-120,-4.069601490113405e-06,-4.069601490113402e-06,-6.728026740076128e-06,-6.728026740059493e-06,-0.3110117000736045,-0.31101170007360385,1.7695545894570251e-09,1.769556052132998e-09,-12.235099980811054,-12.23509998081105
-110,-4.0610971668328325e-06,-7.146042213788802e-07,-0.2956323556465293,2.8315404864542583e-09,-12.23163518640429,-110,977837563722.98523,0.29944737120819914,977837563722.68579,3265473861993.3198,8.0591877349394021e+26,5.346268675161803e-16,4.996003610813204e-16,3.4871592537777458e-15,1.7763568394002505e-15,1.6940658945086007e-21,4.3816017765420678,1.6988355544037547e-15,8.8340647510667061e-15,1.5386654183570641e-14,-110,-4.061097166832834e-06,-4.0610971668328325e-06,-7.146042219135071e-07,-7.146042213788802e-07,-0.2956323556465298,-0.2956323556465293,2.8315369992950045e-09,2.8315404864542583e-09,-12.231635186404292,-12.23163518640429
-100,-4.0422156254837094e-06,9.019010358147968e-06,-0.2805263307947059,4.496023398864632e-09,-12.195377672161094,-100,919082460026.06958,0.28578318015501963,919082460025.78381,3216013131100.0332,3.9505903586134977e+26,9.688413672671523e-16,1.4432899320127035e-15,2.163480314973951e-15,3.552713678800501e-15,0.0,6.1054463020550163,3.260070571814005e-15,7.7415751458317181e-15,1.4825098444595352e-14,-100,-4.0422156254837094e-06,-4.0422156254837094e-06,9.01901035911681e-06,9.019010358147968e-06,-0.28052633079470446,-0.2805263307947059,4.496021235384317e-09,4.496023398864632e-09,-12.195377672161097,-12.195377672161094
-90,-4.006910810294311e-06,2.2278431165271847e-05,-0.2655299040065755,7.093843761092253e-09,-12.107702392569296,-90,872144868788.9375,0.27277579522499779,872144868788.66467,3197295669396.0073,5.5491085935270988e+27,1.3383323854525286e-15,7.216449660063518e-16,5.26587433795509e-16,1.7763568394002505e-15,0.0,10.028841206120356,2.20421840348765e-16,2.6006984618109072e-15,5.3543239584901911e-15,-90,-4.006910810294311e-06,-4.006910810294311e-06,2.2278431163933515e-05,2.2278431165271847e-05,-0.2655299040065762,-0.2655299040065755,7.093844287679687e-09,7.093843761092253e-09,-12.107702392569294,-12.107702392569296
-80,-3.945505063088313e-06,3.842661750365979e-05,-0.25044112960146875,1.1126624800578911e-08,-11.93870638519571,-80,836773513893.39099,0.26043314235106224,836773513893.13062,3213007017230.647,3.1173870902308407e+26,1.571429076273334e-15,3.219646771412954e-15,9.653874382234901e-18,0.0,1.6940658945086007e-21,18.748891922789515,3.7675073513932877e-15,4.7584562793183992e-15,7.9329565242118247e-15,-80,-3.945505063088312e-06,-3.945505063088313e-06,3.842661750523122e-05,3.842661750365979e-05,-0.25044112960146553,-0.25044112960146875,1.1126624810232785e-08,1.1126624800578911e-08,-11.93870638519571,-11.93870638519571
-70,-3.842426409316148e-06,5.776801747024345e-05,-0.23501337202556924,1.7344384000552996e-08,-11.640158392036284,-70,812889024532.34448,0.24880772877755866,812889024532.0957,3267137353514.8135,2.5722938492937744e+27,2.7735992213888394e-15,3.608224830031759e-16,4.326090411128078e-15,3.552713678800501e-15,0.0,37.937738887005203,4.4389872702942071e-16,1.0760594898428668e-14,2.0792114368119521e-14,-70,-3.842426409316148e-06,-3.842426409316148e-06,5.776801747301705e-05,5.776801747024345e-05,-0.23501337202556888,-0.23501337202556924,1.7344379674462585e-08,1.7344384000552996e-08,-11.640158392036287,-11.640158392036284
-60,-3.672698006295834e-06,8.163138124513619e-05,-0.2189488900359388,2.685254203005751e-08,-11.13455182923897,-60,800589349298.97595,0.23804782218066256,800589349298.73792,3363145026764.3345,1.4482132777746512e+27,1.115871717943806e-14,1.27675647831893e-15,2.6247860609110954e-16,1.5987211554602254e-14,0.0,79.979607168493288,7.770874748203841e-16,1.6082945400361269e-14,2.7697657196761559e-14,-60,-3.672698006295834e-06,-3.672698006295834e-06,8.163138123397747e-05,8.163138124513619e-05,-0.2189488900359375,-0.2189488900359388,2.6852542292536115e-08,2.685254203005751e-08,-11.134551829238953,-11.13455182923897
