voltage,current,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1",solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_1 transport over barrier 0,solute_1 transport over barrier 1
-150,-0.07875485590557472,-1.176963345741566e-05,-1.6968749031614674,-0.011601601789847133,-163866.6388833852,-150,400694732389.08551,1.6479743563141505,400694732387.43756,243143790953.93021,3.8041643671076512e+19,5.819513078672027e-07,5.9474647429169636e-12,3.104981549650887e-14,5.819019861519337e-07,9.318934512947408e-14,1555011.4927563695,-4.1674968542793067e-07,8.2294798214966858e-07,1.1639035125113242e-06,-150,-0.07875485590566791,-0.07875485590557472,-1.1187682149548458e-05,-1.176963345741566e-05,-1.69687490315552,-1.6968749031614674,-0.011601601789816084,-0.011601601789847133,-163866.6388839671,-163866.6388833852
-140,-0.07579347744757031,-1.24705674353564e-05,-1.9140794448579277,-0.011071002306769108,-157704.65845151249,-140,261073322109.31165,1.6257459981247748,261073322107.68591,160586784411.86264,1.4630098086166413e+18,6.244446107882727e-08,2.680078381445128e-13,3.364669654004615e-14,6.248592399060726e-08,1.0019762797242038e-14,1516250.3667240713,1.3007775123696774e-07,8.8339137641501318e-08,1.2497338109274288e-07,-140,-0.07579347744756029,-0.07579347744757031,-1.2533011896435228e-05,-1.24705674353564e-05,-1.9140794448581957,-1.9140794448579277,-0.011071002306802755,-0.011071002306769108,-157704.65845145,-157704.65845151249
-130,-0.07294393203826278,-1.2584153890579045e-05,-2.1635987860580332,-0.010555757216408092,-151775.3511112835,-130,170102797140.64764,1.6085817861260403,170102797139.03906,105747061546.87198,1.9136305343123387e+18,1.35875148594307e-06,8.340439450194026e-12,8.366918269331336e-14,1.3586832210421562e-06,2.1764534618995413e-13,1478506.6020389008,8.2374663179507479e-07,1.9215165100027386e-06,2.7174926063009731e-06,-130,-0.07294393203804514,-0.07294393203826278,-1.3942905376522115e-05,-1.2584153890579045e-05,-2.163598786049693,-2.1635987860580332,-0.010555757216324423,-0.010555757216408092,-151775.3511099248,-151775.3511112835
-120,-0.0702019815063338,-1.522143262495685e-05,-2.451306090782809,-0.010055692639481861,-146069.89444490115,-120,110830815809.25105,1.5967392140069729,110830815807.65431,69410718317.065811,9.1175344162304832e+17,3.0992104679436835e-09,2.3359092438113294e-13,7.63139551551717e-14,3.14321368932724e-09,5.134781488891349e-16,1441757.1032153056,-2.127128482243279e-07,4.4142808764775585e-09,6.2740029942165432e-09,-120,-0.07020198150633329,-0.0702019815063338,-1.5224531835424794e-05,-1.522143262495685e-05,-2.4513060907830426,-2.451306090782809,-0.010055692639405547,-0.010055692639481861,-146069.894444898,-146069.89444490115
-110,-0.06756353869976167,-1.4893828157308553e-05,-2.784357257192131,-0.009570766480386935,-140579.7794157597,-110,72212061799.698364,1.5905136166528187,72212061798.107849,45401724979.674286,7.2146744458059494e+17,9.433279779448797e-07,4.061195824078823e-12,8.47585890362268e-15,9.43400664255023e-07,1.5115686480271506e-13,1405979.5405132885,1.0638582352839876e-06,1.3340980382325776e-06,1.8867281983206419e-06,-110,-0.06756353869961051,-0.06756353869976167,-1.5837156135253433e-05,-1.4893828157308553e-05,-2.7843572571961923,-2.784357257192131,-0.009570766480378459,-0.009570766480386935,-140579.7794148163,-140579.7794157597
-100,-0.06502466101808768,-1.534212995238371e-05,-3.1715062044552482,-0.009101063098176864,-135296.79668874995,-100,47049947054.674408,1.5902417866238365,47049947053.084167,29586662512.852097,1.4735252739665695e+18,1.0071501342248822e-06,4.907185768843192e-12,4.030109579389318e-14,1.0071671567857265e-06,1.6134316105365087e-13,1371152.3432351623,-8.1385576322645647e-07,1.4243374161962315e-06,2.0143463552099727e-06,-100,-0.06502466101824902,-0.06502466101808768,-1.4334979818158827e-05,-1.534212995238371e-05,-3.1715062044601554,-3.1715062044552482,-0.009101063098136563,-0.009101063098176864,-135296.79668975712,-135296.79668874995
-90,-0.06258154411785363,-6.61073882758656e-06,-3.623502158168368,-0.008646781400360088,-130213.0232833977,-90,30655526467.166122,1.5963059891289273,30655526465.569817,19204041503.279858,3.2649153858051494e+17,3.302724749391994e-07,1.5152323840084136e-11,1.8920628952479035e-14,3.3019750844687223e-07,5.2888249335580895e-14,1337254.6940710936,-1.2554573913803324e-07,4.6701252504078204e-07,6.6054701474208e-07,-90,-0.06258154411780074,-0.06258154411785363,-6.941011302525759e-06,-6.61073882758656e-06,-3.6235021581532156,-3.623502158168368,-0.008646781400379009,-0.008646781400360088,-130213.02328306751,-130213.0232833977
-80,-0.060230515602013736,1.5679869293627746e-05,-4.153590544628179,-0.008208215797024092,-125320.80909645974,-80,19973712560.110573,1.609138417193519,19973712558.501434,12412675222.151808,1.9142091877425996e+19,4.721347127453685e-07,6.079581282847357e-12,7.114100974980886e-15,4.721805453300476e-07,7.565476023430051e-14,1304266.5245280638,1.3264127574075246e-08,6.677317234838921e-07,9.4433340092937856e-07,-80,-0.06023051560208939,-0.060230515602013736,1.6152004006373115e-05,1.5679869293627746e-05,-4.1535905446221,-4.153590544628179,-0.008208215797016978,-0.008208215797024092,-125320.80909693192,-125320.80909645974
-70,-0.057968028271806554,8.165315948127638e-05,-4.778144523009911,-0.007785730036280347,-120612.76246075987,-70,13013959922.594833,1.6292261331648001,13013959920.965607,7987816827.6830854,79843868439904512.0,1.2855914102299101e-06,1.3380407892782387e-11,2.813201060991588e-14,1.285647158510983e-06,2.059949433252939e-13,1272168.5114802336,1.0467022661941883e-06,1.8181505195747769e-06,2.571329564092853e-06,-70,-0.05796802827160056,-0.057968028271806554,8.036756807104647e-05,8.165315948127638e-05,-4.778144522996531,-4.778144523009911,-0.007785730036252215,-0.007785730036280347,-120612.76245947422,-120612.76246075987
-60,-0.055790652300020005,0.0002515228317274687,-5.517460499343258,-0.007379724620980379,-116081.73333243505,-60,8479327248.1201448,1.6571165476115164,8479327246.463028,5116916646.7752771,33727321320081388.0,2.1927428760340527e-07,1.4643397605595965e-11,2.892391187669929e-14,2.1926825866103172e-07,3.5138558729386205e-14,1240942.0748822833,3.6439814721234143e-08,3.1009640914024388e-07,4.3857668125153737e-07,-60,-0.055790652300055144,-0.055790652300020005,0.0002517421060150721,0.0002515228317274687,-5.5174604993579015,-5.517460499343258,-0.007379724620951455,-0.007379724620980379,-116081.73333265432,-116081.73333243505
