voltage,current,solute_6,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_6,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_6 transport over barrier 0,solute_6 transport over barrier 1,solute_6 transport over barrier 2,solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_5 transport over barrier 2,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-5.579985891426505e-10,-0.0001288143684337192,-0.0003390758892043243,1.3861541940530728e-09,-0.0006929941466573598,-4.864739048699503e-07,-1.730415833854628e-10,-150,1016727227961015.6,1.0123105102142333e-05,1016727227961015.6,1.0043630069057049e+20,5.3816651933714924e+19,0.0003321078001667932,0.00014375126920218584,0.00014117005245756437,0.0006213434933369927,6.118895793671556e-05,0.00023114421913293564,7.126333167588433e-11,0.16735285234932487,0.16735285234932487,0.00038699842509527614,0.001820940930387848,-150,-5.359721339072442e-10,-5.579985891426505e-10,-4.867352574667662e-10,-3.137341631509365e-05,-0.0001288143684337192,-0.0003634812164818868,-0.0002848024014425743,-0.0003390758892043243,-0.00042855367064476013,-8.966232614588073e-05,1.3861541940530728e-09,5.1507726311683655e-05,-0.0008343331912653712,-0.0006929941466573598,-0.00021298969792837852,-6.16754318415855e-05,-4.864739048699503e-07,-1.0834075510501862e-05,0.00017344166450496438,-1.730415833854628e-10,-5.770255462797127e-05
-140,-4.6419722116810784e-10,-0.00017284186655285757,-0.00025989441628284185,-3.1316939694304598e-09,-0.0005327871711556819,-1.0340339548125647e-06,2.0145002576142757e-11,-140,837100510720270.87,1.4951631810319604e-05,837100510720270.87,5.5987234125341745e+19,1.156421735635555e+20,0.00012015949869267786,0.0002679879023550491,0.0004236097949538372,0.00042194384073351637,5.252692377335281e-05,8.727975380220843e-05,1.2139152167393385e-10,0.1377925366714676,0.1377925366714676,0.00037494360195527331,0.0013116097867699882,-140,-5.231273692965963e-10,-4.6419722116810784e-10,-4.0173584762266247e-10,-5.2682367860179704e-05,-0.00017284186655285757,-0.00013403919410848175,-0.00031134283084854886,-0.00025989441628284185,-4.3354928493499756e-05,0.00036867666421271783,-3.1316939694304598e-09,-5.4933130741119385e-05,-0.0009547310118891983,-0.0005327871711556819,-0.0006470498115760392,2.6818695423667135e-05,-1.0340339548125647e-06,-2.570822834968567e-05,-3.668380993713766e-05,2.0145002576142757e-11,5.059594386507076e-05
-130,-3.4349197790853664e-10,-9.962859264864877e-05,-0.00020129121490333128,-1.457640306203689e-09,-0.0004144346096036925,1.921448542040023e-06,1.8564291230903982e-11,-130,689208713849516.25,2.2083273021046819e-05,689208713849516.25,3.1209536430249935e+19,1.6185456952986839e+20,1.4065406118013779e-05,6.006397656586123e-05,0.0003140778050946774,0.00013476680648116769,8.477093985560655e-05,7.525949405987243e-05,4.891385263705218e-11,0.11344866607073588,0.11344866607073588,0.00019989984356507344,0.0010063636166164963,-130,-3.4389464095113955e-10,-3.4349197790853664e-10,-3.924058305455888e-10,-8.989698656630961e-05,-9.962859264864877e-05,-8.5563186530635e-05,-0.00022038591750916936,-0.00020129121490333128,-0.0002613551914691925,0.0003140763474543712,-1.457640306203689e-09,2.88989394903183e-05,-0.0005492014160848602,-0.0004144346096036925,-0.0005018164509920098,-7.279692551377534e-05,1.921448542040023e-06,1.1974014341831207e-05,-6.178049606477612e-05,1.8564291230903982e-11,1.3478997995096303e-05
-120,-2.9417717275723025e-10,-0.00013525857866857397,-0.0001559528171784598,-1.7987044790375042e-10,-0.00032168996721215114,2.3924888937799765e-06,1.0108370629544745e-11,-120,567445181610643.37,3.261657011815289e-05,567445181610643.37,1.7397451036546279e+19,4.1257913448738488e+19,0.00014016680870322315,0.00012942146911854024,0.00010709422895443744,0.000319008424197631,0.0001611285604190702,6.154476321760395e-05,1.4407506500621132e-10,0.41561703788783266,0.093402903868278417,0.00025709950014454909,0.00099861812153872521,-120,-2.605638930042877e-10,-2.9417717275723025e-10,-4.0463895801049903e-10,-0.0001538054327023979,-0.00013525857866857397,-0.0002754253873717971,-0.0002238538528942513,-0.0001559528171784598,-9.443238377571106e-05,7.521133193505115e-05,-1.7987044790375042e-10,-3.188289701938629e-05,-0.00014065864682943907,-0.00032168996721215114,-0.00045966707102707005,-9.887057762860007e-05,2.3924888937799765e-06,6.225798279047012e-05,-6.154475310923332e-05,1.0108370629544745e-11,-1.787692727658759e-05
-110,-2.843283428125446e-10,-0.00022400721642461073,-0.00012037762444453146,-4.0986350429359667e-10,-0.0002483521574625489,3.378197791901391e-06,8.176249299726897e-12,-110,467193794517121.62,4.8174047626838315e-05,467193794517121.62,9.6980390382817362e+18,6.0857636250224148e+19,0.0002221989569401608,0.00011739356622975095,0.0003432474619946473,0.000332751491339045,0.0003801501613807666,0.0001168342272219985,2.0340054435439384e-10,0.34219214919257157,0.076897422751276562,0.00036243668162396294,0.0016807261641021292,-110,-2.3804463344280795e-10,-2.843283428125446e-10,-4.414451777972018e-10,-0.0002625674280903038,-0.00022400721642461073,-0.00044620617336477153,-0.00022558717236798032,-0.00012037762444453146,-0.00010819360613822937,0.0003156039453349107,-4.0986350429359667e-10,-2.7643516659736633e-05,-0.00010222196231135516,-0.0002483521574625489,-0.0004349734536504002,-0.00016160693734407306,3.378197791901391e-06,0.00021854322403669357,-9.219641104402054e-05,8.176249299726897e-12,2.4637816177977967e-05
-100,-3.402330489812423e-10,-0.0004228212480365663,-9.308105344287153e-05,-9.807954147791064e-11,-0.00019203498171084806,1.0236272284966547e-08,2.789869437860312e-12,-100,384653969821055.75,7.1152143108427898e-05,384653969821055.75,5.4060770767633265e+18,1.1376475047658393e+20,2.5242499485903565e-05,0.0001890629430114643,0.0002264327461875453,0.00010399485171297407,6.165486632988118e-05,7.072578418571974e-05,2.1775505811117215e-11,0.28173917212903377,0.063307423232939489,0.00016418638340173858,0.00077548941151675739,-100,-3.280777486369293e-10,-3.402330489812423e-10,-3.184575431701251e-10,-0.0004480637475224699,-0.0004228212480365663,-0.00042622276123438496,-0.00014620347812766,-9.308105344287153e-05,4.285946488380432e-05,0.0002138561661399379,-9.807954147791064e-11,-1.2576580047607422e-05,-0.00017193911064361522,-0.00019203498171084806,-0.0002759339623565893,-6.164463005759622e-05,1.0236272284966547e-08,-1.0906718671321869e-05,-5.768735739751753e-05,2.789869437860312e-12,1.30384267882022e-05
-90,-4.528827210451932e-10,-0.0007223491906689441,-7.19334606366863e-05,6.757593923098967e-11,-0.00014841296237300925,1.1034268937126363e-06,7.773324191272987e-13,-90,316696579428094.94,0.00010509034881473725,316696579428094.94,3.0135648325461002e+18,8.399967959697526e+19,3.675812794490057e-05,0.0001103412683767567,0.0001918311262194324,0.00010139902821082458,2.7722318903825917e-05,3.0267453506655474e-05,3.1493064276107277e-11,0.19937363229367494,0.052118115687372617,0.00015756198910167873,0.00065090901345729374,-90,-4.5315367586781267e-10,-4.528827210451932e-10,-4.843757853213005e-10,-0.0007591073186138447,-0.0007223491906689441,-0.000750353730381903,-9.906420090288748e-05,-7.19334606366863e-05,-0.000182274729013443,0.00019183119379537162,6.757593923098967e-11,1.971609890460968e-05,-0.00018355622081900336,-0.00014841296237300925,-8.215719260817878e-05,-2.661889201011328e-05,1.1034268937126363e-06,-9.656883776187897e-06,-3.0267452729323055e-05,7.773324191272987e-13,-4.493777392316198e-06
-80,-6.593388332820335e-10,-0.0012026216273208646,-5.556119157569637e-05,2.3414925606389184e-10,-0.00011463820583924541,2.739550956952292e-06,3.78494382162522e-13,-80,260745323013307.91,0.00015521642682179439,260745323013307.91,1.6798822673110001e+18,2.7019023659578696e+19,5.803932404475258e-05,7.359249340486887e-05,0.000451564942558399,9.999317368469818e-05,0.00013944819565799021,7.997123396664683e-05,1.5740946232524094e-11,0.30248025388845884,0.042905663392577537,0.00023111305798226316,0.0012856791677216181,-80,-6.435978870495095e-10,-6.593388332820335e-10,-6.525399778902833e-10,-0.0012606609513656172,-0.0012026216273208646,-0.0012504336573329056,-0.00012915368498056523,-5.556119157569637e-05,-0.00010030344128608704,0.0004515651767076551,2.3414925606389184e-10,6.535463035106659e-05,-0.00019081107878848869,-0.00011463820583924541,-9.081790510379051e-05,-0.00010967660691525721,2.739550956952292e-06,2.9771588742733002e-05,-3.4520781975951726e-05,3.78494382162522e-13,4.545045199069511e-05
-70,-9.68257077779726e-10,-0.0018848458343826019,-4.291898810061832e-05,6.980483744778609e-10,-8.855703266595085e-05,4.912496272854263e-06,7.720198087497116e-13,-70,214679059131513.84,0.00022925168131088101,214679059131513.84,9.364339572297152e+17,4.2541367586395472e+19,0.00012160488831916517,0.00014103864350545336,0.0007542238594374042,0.00012663570755590812,0.00013247230181476802,0.00012260901016813327,4.0223438951947804e-12,0.45973391494386273,0.035321542151907373,0.00030740533854711267,0.0015010847029668503,-70,-9.665454673902843e-10,-9.68257077779726e-10,-9.70567811285479e-10,-0.0020055413212515523,-0.0018848458343826019,-0.001883936432932387,-0.00016633336463200976,-4.291898810061832e-05,-2.5294721126556396e-05,0.0007494368614038807,6.980483744778609e-10,-4.7869980335235596e-06,-0.00021519274022185897,-8.855703266595085e-05,-0.00010669026579535057,-0.00012755980554191376,4.912496272854263e-06,-2.8763897716999054e-06,-0.0001217395504057674,7.720198087497116e-13,8.694597623658715e-07
-60,-1.3286750477770748e-09,-0.0026663708882127025,-3.314521334192331e-05,1.7400199669576653e-09,-6.83950745372332e-05,9.87831334679565e-06,4.747769190635226e-13,-60,176751391644628.44,0.00033860033026147566,176751391644628.44,5.2200596351496934e+17,1.5125588625320641e+20,0.0002989295956839933,0.0002489410543607292,0.0014234071649025595,0.00028451683128416505,0.000234194050325914,0.00022885732914701748,2.0700428657866776e-11,0.69971644891337836,0.029079259988499272,0.00060468212219714286,0.0030537180900713891,-60,-1.3387782013003966e-09,-1.3286750477770748e-09,-1.3493754764349416e-09,-0.0029364571008417707,-0.0026663708882127025,-0.0026375275051577773,-0.00028208626770265255,-3.314521334192331e-05,-0.00017491355538368225,0.0014234089049225264,1.7400199669576653e-09,2.0097941160202026e-05,-0.0002900439819750744,-6.83950745372332e-05,-5.527150690909366e-06,-0.00022431573697911835,9.87831334679565e-06,-1.3416167348623276e-05,-0.00022682881621051445,4.747769190635226e-13,2.028512936503042e-06
