voltage,current,solute_6,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_6,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_6 transport over barrier 0,solute_6 transport over barrier 1,solute_6 transport over barrier 2,solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_5 transport over barrier 2,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-4.0712625988545284e-08,-0.08360362841847345,-0.0003371964096334121,8.645937739232331e-13,-0.0007712604065675441,1.3576543258994657e-08,-3.821241372186593e-17,-150,1016727227961015.6,1.0123105102142333e-05,1016727227961015.6,1.0043630069057049e+20,5.3816651933714924e+19,0.19156571649295082,0.08870188135259771,0.0001560188838544772,0.10837744508613571,1.53256366245684e-06,1.956908558764482e-13,1.4668629105003698e-10,53.108160693182228,-0.085405879392524753,0.1397237099813656,0.21990591744017171,-150,-4.071260354937797e-08,-4.0712625988545284e-08,-4.056593969749525e-08,-1.0530337713047698e-05,-0.08360362841847345,-0.19157624683066388,-0.08903416607134962,-0.0003371964096334121,-0.00033228471875190735,-3.265547245083612e-12,8.645937739232331e-13,-0.00015601888298988342,0.004332681211399,-0.0007712604065675441,0.10760618467956817,-5.64561287210155e-08,1.3576543258994657e-08,-1.5189871191978455e-06,-1.9572906829017006e-13,-3.821241372186593e-17,-1.0578086258490604e-16
-140,-2.2681546707483315e-08,-0.046400944476106945,-0.0002612471405002803,2.0720902540277016e-12,-0.0005320443274828964,1.926705687451221e-08,-3.88902913554149e-17,-140,837100510720270.87,1.4951631810319604e-05,837100510720270.87,5.5987234125341745e+19,1.156421735635555e+20,0.046374490778910794,0.04262256200801451,6.139651867889152e-05,0.0037536646819334865,4.7565551057536615e-06,2.651324636488831e-13,1.174504694520413e-10,54.164975996103031,-0.047410205647913983,0.067614838255293075,0.10555715895234032,-140,-2.268156936917154e-08,-2.2681546707483315e-08,-2.2798997176935356e-08,-2.6453697196151288e-05,-0.046400944476106945,-0.04329892654050127,-0.04288214396130163,-0.0002612471405002803,-0.00025958195328712463,-9.269940715282568e-12,2.0720902540277016e-12,6.13965094089508e-05,-0.004285709009416383,-0.0005320443274828964,-0.003922626972837406,9.000195520751047e-08,1.926705687451221e-08,4.775822162628174e-06,2.648993830516883e-13,-3.88902913554149e-17,-2.330805971948076e-16
-130,-4.222821676983781e-09,-0.008164451192561302,-0.00020188142000654436,4.898590649427008e-12,-0.00042024445616799255,4.5322604039236566e-08,-3.995048823162149e-17,-130,689208713849516.25,2.2083273021046819e-05,689208713849516.25,3.1209536430249935e+19,1.6185456952986839e+20,0.02869332298269394,0.010123850380891475,7.722341480536317e-05,0.02095314418774545,4.65637879787627e-07,2.0998900374090354e-13,1.3543105703338372e-10,44.738149602661245,-0.008298829570449584,0.025206995776722828,0.042485113133743431,-130,-4.2228390771860196e-09,-4.222821676983781e-09,-4.087408020152636e-09,-7.980745203501355e-05,-0.008164451192561302,-0.028773130434728955,-0.01032573180089802,-0.00020188142000654436,-0.0002129673957824707,9.56339691782698e-12,4.898590649427008e-12,-7.722340524196625e-05,0.0016189078742277763,-0.00042024445616799255,0.02053289973157746,9.962810796374394e-08,4.5322604039236566e-08,-3.6600977182388306e-07,-2.0999198275577904e-13,-3.995048823162149e-17,-2.9790148754933743e-18
-120,-4.628192293892758e-08,-0.09582106158154322,-0.00015558213001200507,1.1453565985090086e-11,-0.0003236873268577446,1.0083935073075747e-07,-4.2183947548064364e-17,-120,567445181610643.37,3.261657011815289e-05,567445181610643.37,1.7397451036546279e+19,4.1257913448738488e+19,0.15307248935176523,0.09449014713880298,2.2269781713563187e-05,0.05862686491548469,2.545189609162842e-06,1.9440355670947408e-13,2.4009513861345576e-11,34.975500127825491,-0.09833253902070993,0.11790810121464089,0.19362231020657272,-120,-4.6281867390703513e-08,-4.628192293892758e-08,-4.625791342506623e-08,0.00012329492290866033,-0.09582106158154322,-0.15294919442885657,-0.09464572926881498,-0.00015558213001200507,-0.0001659579575061798,3.690642135695527e-12,1.1453565985090086e-11,2.2269785404205322e-05,-0.0017777233170364615,-0.0003236873268577446,0.05684914159844823,-7.252817355874677e-08,1.0083935073075747e-07,2.4726614356040955e-06,-1.9438299583171243e-13,-4.2183947548064364e-17,2.0560877761650886e-17
-110,1.8658808785996655e-09,0.004252089515812469,-0.00012057184779402291,2.6826752088694743e-11,-0.0002491889748711248,2.1036253299402692e-07,-4.3807311780736096e-17,-110,467193794517121.62,4.8174047626838315e-05,467193794517121.62,9.6980390382817362e+18,6.0857636250224148e+19,0.014972776253292687,0.0029539172107259167,4.756820499430809e-05,0.012009200928660313,8.635020120260877e-07,3.1929365178361106e-13,2.1491167916785886e-11,26.980542399257889,0.0046345014431103948,0.012132512374012276,0.021787425737149754,-110,1.865834230702639e-09,1.8658808785996655e-09,1.887325398619425e-09,-0.00029211427825765097,0.004252089515812469,0.014680661975035036,0.002833345362931894,-0.00012057184779402291,-0.00011693686246871948,7.467177806106939e-11,2.6826752088694743e-11,4.756823182106018e-05,0.0013409519916800505,-0.0002491889748711248,-0.010668248936980262,3.55931208860652e-07,2.1036253299402692e-07,-5.075708031654358e-07,3.1918856294694406e-13,-4.3807311780736096e-17,-1.0508883666699928e-16
-100,8.021806284863247e-09,0.016976498432390165,-9.32235050831756e-05,6.262260502029732e-11,-0.00019219266870690725,4.5025790123887406e-07,-4.586237741201853e-17,-100,384653969821055.75,7.1152143108427898e-05,384653969821055.75,5.4060770767633265e+18,1.1376475047658393e+20,0.027489471402577847,0.017561531609005147,7.24084049085992e-05,0.009946486649185626,2.500839296350864e-06,4.247654686973635e-13,1.7574449716652325e-11,-20.759303611308951,-0.018112116952089252,0.02168851945462489,0.037311512309447695,-100,8.021780382556283e-09,8.021806284863247e-09,8.039354832272935e-09,-0.0007039780044125764,0.016976498432390165,0.026785493398165272,0.01746830810392197,-9.32235050831756e-05,-8.55475664138794e-05,8.11669070504122e-11,6.262260502029732e-11,7.240846753120422e-05,-7.332869404175213e-05,-0.00019219266870690725,-0.010019815343227378,5.310920510391269e-07,4.5025790123887406e-07,-1.969747245311737e-06,4.247196063199515e-13,-4.586237741201853e-17,-1.4622329768450987e-17
-90,4.692485147772104e-09,0.009984066214696932,-7.201154064387322e-05,1.4599042442393928e-10,-0.00014856780942036177,9.57015320306403e-07,-4.799023446071077e-17,-90,316696579428094.94,0.00010509034881473725,316696579428094.94,3.0135648325461002e+18,8.399967959697526e+19,0.011101175208632404,0.010634455082580985,7.339582559445962e-05,0.011155449143105576,1.6911642218170811e-07,3.9060386586167744e-13,4.260437066046656e-12,-16.03785527138454,-0.011343956647319686,0.026595317636218904,0.044542828695780849,-90,4.692489513206687e-09,4.692485147772104e-09,4.6967455848381506e-09,-0.0011171089939354731,0.009984066214696932,-0.0011109773131465772,0.010559889671966971,-7.201154064387322e-05,-7.456541061401367e-05,1.561341629788547e-10,1.4599042442393928e-10,-7.339566946029663e-05,0.00032071980667014444,-0.00014856780942036177,0.011006881333685214,9.433855109651117e-07,9.57015320306403e-07,7.878988981246948e-07,-3.9065185609613816e-13,-4.799023446071077e-17,-7.459395649994996e-17
-80,-2.6570246942316138e-08,-0.055116612184742994,-5.5337202884738614e-05,3.3856389085569764e-10,-0.00011429833681216107,2.020009824091494e-06,-5.0011625483127e-17,-80,260745323013307.91,0.00015521642682179439,260745323013307.91,1.6798822673110001e+18,2.7019023659578696e+19,0.08216287923284102,0.05861507283033518,8.058023036477129e-05,0.024259038964658933,5.116905462973906e-07,8.084726971199004e-14,1.910694398138941e-11,12.573442217762731,-0.059550217610700784,0.071616126392177987,0.11741027572320833,-80,-2.657026647351418e-08,-2.6570246942316138e-08,-2.655115952953279e-08,0.0028756828137956577,-0.055116612184742994,-0.07928719641904536,-0.05866527856768755,-5.5337202884738614e-05,-5.0205737352371216e-05,3.3759471053334534e-10,3.3856389085569764e-10,-8.057989180088043e-05,0.0005032870712016191,-0.00011429833681216107,0.024144740627846772,2.080969084524472e-06,2.020009824091494e-06,1.5692785382270813e-06,-8.089728133747317e-14,-5.0011625483127e-17,-7.227266270799955e-17
-70,7.457605651596474e-09,0.015647651489185562,-4.303457971070091e-05,7.940625999268632e-10,-8.877483094363908e-05,4.317691864721726e-06,-5.257766841145433e-17,-70,214679059131513.84,0.00022925168131088101,214679059131513.84,9.364339572297152e+17,4.2541367586395472e+19,0.04945967602655441,0.021234254076276216,3.504087460993269e-05,0.02865248871304845,3.696546533179776e-07,7.164134179821594e-13,5.964581796546107e-12,-10.240055878634978,-0.02122908392309597,0.037097490625433847,0.060243570641148755,-70,7.457501353232166e-09,7.457605651596474e-09,7.451641069799928e-09,-0.005136236912431239,0.015647651489185562,0.044323439114123175,0.021178747250829133,-4.303457971070091e-05,-5.550682544708252e-05,7.90886458885003e-10,7.940625999268632e-10,-3.5040080547332764e-05,-0.0005269937841365646,-8.877483094363908e-05,-0.02874126354399209,4.643218630705775e-06,4.317691864721726e-06,4.687346518039703e-06,7.163225944508736e-13,-5.257766841145433e-17,-9.082353128581598e-17
-60,-1.922212093130247e-09,-0.0039010532181327387,-3.316641203442526e-05,1.8463078464115602e-09,-6.843868339844665e-05,9.14419982751971e-06,-5.4730622994540565e-17,-60,176751391644628.44,0.00033860033026147566,176751391644628.44,5.2200596351496934e+17,1.5125588625320641e+20,0.025897300193685226,0.0011921723862294944,1.3634546155067786e-05,0.024733805526816255,2.222126534374897e-06,1.8817376138246296e-13,3.2589373114157652e-12,9.057858311748868,-0.0015729306397407328,0.033522294144808257,0.049175138897675157,-60,-1.9222505631789792e-09,-1.922212093130247e-09,-1.9189916258675635e-09,-0.0024134867713086704,-0.0039010532181327387,-0.028310786964993895,-0.0012253387982639197,-3.316641203442526e-05,-4.667416214942932e-05,1.808267890236658e-09,1.8463078464115602e-09,-1.3632699847221375e-05,-0.00036395279401268965,-6.843868339844665e-05,0.024369852732803565,9.264287957557543e-06,9.14419982751971e-06,1.1366326361894608e-05,1.8811903075946842e-13,-5.4730622994540565e-17,-3.995454412198535e-18
