voltage,current,solute_6,solute_5,solute_4,solute_3,solute_2,solute_1,voltage,largest element,smallest element,element difference,element ratio difference,condition number,transport error solute_6,transport error solute_5,transport error solute_4,transport error solute_3,transport error solute_2,transport error solute_1,current errors,smallest eigenvalue,second smallest eigenvalue,sum absolute errors,sum squared errors,voltage,"current, barrier 0","current, barrier 1","current, barrier 2",solute_6 transport over barrier 0,solute_6 transport over barrier 1,solute_6 transport over barrier 2,solute_5 transport over barrier 0,solute_5 transport over barrier 1,solute_5 transport over barrier 2,solute_4 transport over barrier 0,solute_4 transport over barrier 1,solute_4 transport over barrier 2,solute_3 transport over barrier 0,solute_3 transport over barrier 1,solute_3 transport over barrier 2,solute_2 transport over barrier 0,solute_2 transport over barrier 1,solute_2 transport over barrier 2,solute_1 transport over barrier 0,solute_1 transport over barrier 1,solute_1 transport over barrier 2
-150,-2.0046050992606226e-07,-0.033388295341150544,-9.699893817770443e-07,-2.7728779294529223e-08,-0.6028478679176749,-0.012228052284263359,3.343010022106006e-09,-150,9549419818775.627,6.8509300867020845e-10,9549419818775.627,1.3938866253082065e+22,2.6537141917829595e+19,8.296344044256276e-06,4.990665020855756e-06,2.6130220593243073e-05,4.58702174910286e-06,4.48248482935211e-06,1.3034021853699959e-05,2.2668498150412387e-12,0.050564669187378133,0.0059433621335207212,1.366433421311826e-05,6.2862936091421726e-05,-150,-2.004584430938121e-07,-2.0046050992606226e-07,-2.0046070994362714e-07,-0.03338974373036763,-0.033388295341150544,-0.0333965916851948,-5.9606544026328e-06,-9.699893817770443e-07,-3.2609477296219325e-06,-7.949754291539102e-06,-2.7728779294529223e-08,1.818046630170397e-05,-0.6028449773439206,-0.6028478679176749,-0.6028495643656697,-0.012227648156112991,-0.012228052284263359,-0.012232130640942343,1.3037364863722064e-05,3.343010022106006e-09,4.497276268056183e-07
-140,-1.1924973898163833e-07,-0.023058503456382915,6.306366132525294e-07,-1.9906857525489475e-08,-0.35590684016800817,-0.00950945962371542,4.452967877821315e-09,-140,8408333456063.2754,7.3242035757918644e-10,8408333456063.2754,1.1480201729857297e+22,8.9627369527752991e+18,7.315692508513133e-06,2.0306593918773127e-06,3.011575863196562e-05,4.946235672542709e-06,4.265277531761286e-06,1.695074189977785e-05,3.422339652163993e-12,0.045358150048004219,0.0052193038145892231,1.5367488861457758e-05,6.8228211494910247e-05,-140,-1.1924875278223862e-07,-1.1924973898163833e-07,-1.1925217512189078e-07,-0.023057696846080944,-0.023058503456382915,-0.023065012538589457,8.781416377556947e-07,6.306366132525294e-07,-1.152517754121618e-06,-3.3141683856707793e-06,-1.9906857525489475e-08,2.680159024629484e-05,-0.355910818951088,-0.35590684016800817,-0.3559117864036807,-0.00950666315475246,-0.00950945962371542,-0.00951092843228422,6.65934774701626e-06,4.452967877821315e-09,-1.029139415276159e-05
-130,-7.095701827902254e-08,-0.016162624734257402,5.0023435224729e-07,-1.428045247936529e-08,-0.20966955854395178,-0.007426960671987301,5.846385889194217e-09,-130,7415753176990.8701,7.8301715738958261e-10,7415753176990.8701,9.4707416140323897e+21,1.1794067182487392e+19,1.515588061006684e-06,3.0071766225297737e-06,7.634323602895912e-06,4.311026941650198e-06,1.7556851003444965e-06,5.270357819133895e-06,1.124870443178633e-12,0.040343693212188426,0.0045875846486342822,7.4725066643693323e-06,3.4317829602813512e-05,-130,-7.09571545266047e-08,-7.095701827902254e-08,-7.095814314946572e-08,-0.016161109146196395,-0.016162624734257402,-0.01616242809200446,-1.907807312276323e-06,5.0023435224729e-07,1.0993693102534507e-06,-3.755771976692024e-06,-1.428045247936529e-08,3.8785516262038885e-06,-0.20966951618902385,-0.20966955854395178,-0.2096738272159655,-0.007425866846460849,-0.007426960671987301,-0.007425204986886956,2.512329949269218e-06,5.846385889194217e-09,-2.7580278698646765e-06
-120,-4.230544422948727e-08,-0.011440719170636179,-6.780343144925235e-07,-1.0247595342733818e-08,-0.1234169805459161,-0.0058028964983196756,7.651217570183831e-09,-120,6554148253178.8232,8.3710926713308182e-10,6554148253178.8232,7.8295014886471914e+21,2.8751763674823664e+19,2.188614615240836e-06,1.4056325778682014e-06,7.136296638086545e-06,1.7555510211098024e-06,4.244788024601771e-06,1.893115017115691e-06,3.9916741642413385e-13,0.03566553064935335,0.004037121510477931,4.1192854633694834e-06,2.2093956769548378e-05,-120,-4.230584339690369e-08,-4.230544422948727e-08,-4.230552750138402e-08,-0.011440188485721592,-0.011440719170636179,-0.011442377100336833,-7.542371250420012e-07,-6.780343144925235e-07,-2.083666892360725e-06,-8.073347855519497e-08,-1.0247595342733818e-08,7.05556315953135e-06,-0.12341873609693721,-0.1234169805459161,-0.12341866528811352,-0.005800689366878942,-0.0058028964983196756,-0.005804934154903543,-7.401010620248709e-07,7.651217570183831e-09,1.1530139550908203e-06
-110,-2.527809779129853e-08,-0.008142281786846615,1.2652490628073534e-07,-7.350338404807126e-09,-0.07256867457873396,-0.004511507359768264,9.999874441346636e-09,-110,5808301213347.1387,8.9493814855379086e-10,5808301213347.1387,6.4901705472420442e+21,5.8677876872133253e+18,4.274964036082157e-07,1.109587965581643e-06,2.282646214204074e-06,1.841537950339478e-06,6.441297127016826e-07,1.0417708826141569e-06,6.021420278971691e-13,0.031422036107569003,0.0035583001767080101,5.2623270929386015e-06,2.2681029199698278e-05,-110,-2.5278699933326428e-08,-2.527809779129853e-08,-2.527849068832331e-08,-0.008141854290443007,-0.008142281786846615,-0.008142129361946164,1.2361128718623783e-06,1.2652490628073534e-07,7.59622613699662e-07,-6.215023673900033e-07,-7.350338404807126e-09,1.661143846814071e-06,-0.0725705161166843,-0.07256867457873396,-0.07257028012031697,-0.004511531951720826,-0.004511507359768264,-0.004512151489480966,-1.0317710081728103e-06,9.999874441346636e-09,-8.322213009281931e-07
-100,-1.5159703302400552e-08,-0.005816504167550574,-4.5436213685074837e-07,-5.277324665793399e-09,-0.04266153529350693,-0.0034893957045299337,1.3071792833104906e-08,-100,5165039075779.6904,9.5676194396920866e-10,5165039075779.6904,5.3984579009822285e+21,7.0286114756805274e+18,1.5094939901033957e-06,5.444688218992533e-06,1.5833941221028358e-05,3.873086837233308e-06,9.942048115542564e-07,5.722268220137554e-06,1.939448931766059e-12,0.027667519886935554,0.0031428197346140122,7.6184128969051292e-06,3.3728818229425261e-05,-100,-1.5158713643298033e-08,-1.5159703302400552e-08,-1.51606530922298e-08,-0.005817688703245949,-0.005816504167550574,-0.005818013661540678,1.8020466630471298e-06,-4.5436213685074837e-07,-3.642641555945403e-06,-1.0191468481357546e-06,-5.277324665793399e-09,1.4814794372892602e-05,-0.04266308461956214,-0.04266153529350693,-0.04266540838034416,-0.0034897559380624443,-0.0034893957045299337,-0.003490389909341488,3.6741320896095426e-06,1.3071792833104906e-08,-2.048136130528011e-06
-90,-9.125026783351242e-09,-0.004161875403550272,-1.0073551052885218e-06,-3.787496754144297e-09,-0.025058647953302215,-0.0026790614890119433,1.7086167195865032e-08,-90,4613000690100.7021,1.0228566285916005e-09,4613000690100.7021,4.509919143264946e+21,3.5186430074245218e+19,4.535559810595405e-06,6.247710333414344e-06,1.8039564780401935e-05,2.0639263302209276e-06,4.653981100093824e-06,1.8192050449428431e-06,9.601699992113838e-13,0.024401409412053647,0.0027835650559753207,8.5355928155618479e-06,4.1024070158279772e-05,-90,-9.1244657479334e-09,-9.125026783351242e-09,-9.125425917932611e-09,-0.004160424636211246,-0.004161875403550272,-0.004164960196021842,2.121882570867681e-06,-1.0073551052885218e-06,-4.125827762546663e-06,-3.352399225449443e-06,-3.787496754144297e-09,1.4687165554952492e-05,-0.025060711879632436,-0.025058647953302215,-0.02506006676145489,-0.0026773090721690096,-0.0026790614890119433,-0.0026819630532691034,7.755354667937897e-07,1.7086167195865032e-08,-1.0436695781490535e-06
-80,-5.51554017883429e-09,-0.002980246663464561,-8.27246728355951e-07,-2.7179183279823517e-09,-0.01470374415225875,-0.0020397422279633706,2.2325900282194332e-08,-80,4142436079206.5649,1.0935172424536211e-09,4142436079206.5649,3.7881762796092869e+21,1.0941587246193437e+19,2.4700761149199987e-06,3.6451867949602258e-06,1.5821207509662546e-05,3.026074409717694e-06,2.87559465529056e-06,5.618676334917167e-06,6.940526970508974e-13,0.021596108355652923,0.0024745056729999345,6.9969063984528784e-06,3.4986894633217646e-05,-80,-5.5162342315313406e-09,-5.51554017883429e-09,-5.516195736357517e-09,-0.002980410041345749,-0.002980246663464561,-0.002982716739579481,1.4035420855493198e-06,-8.27246728355951e-07,-2.241644709410906e-06,-3.547027789249646e-06,-2.7179183279823517e-09,1.2274179720412898e-05,-0.014705701440107077,-0.01470374415225875,-0.01470267536569736,-0.00204181918525137,-0.0020397422279633706,-0.002042617822618661,4.7494053512195424e-07,2.2325900282194332e-08,-5.143735799795213e-06
-70,-3.3494226670635675e-09,-0.0021351173851203438,6.83846552859227e-08,-1.9512433490207e-09,-0.008615627468510901,-0.001541577805939114,2.9168541452169915e-08,-70,3745034237375.5645,1.1690592074373846e-09,3745034237375.5645,3.2034598534874892e+21,1.1665682658084936e+20,9.533526702577323e-07,5.065371391386587e-06,1.1382458223518517e-05,1.6701800404916867e-06,2.6251825615598596e-06,5.06668793377931e-06,2.490758368791284e-12,0.019201835078546108,0.0022106187618083032,9.5897221632867366e-06,4.269650735715813e-05,-70,-3.3474808649117085e-09,-3.3494226670635675e-09,-3.3499716232805e-09,-0.002134480979293585,-0.0021351173851203438,-0.0021354343319638426,1.459921370181983e-06,6.83846552859227e-08,-3.6054500212046037e-06,-8.323230354378985e-07,-1.9512433490207e-09,1.0550135188080618e-05,-0.008614498496172018,-0.008615627468510901,-0.00861616867621251,-0.0015389526233775541,-0.001541577805939114,-0.0015413250552481308,2.3536072190790877e-06,2.9168541452169915e-08,-2.7130807147002223e-06
-60,-2.043825551257402e-09,-0.0015302987879492029,-6.552042453819741e-07,-1.4004571645564912e-09,-0.0050355788568420224,-0.0011552701452280743,3.810662683977053e-08,-60,3413776343164.6602,1.249819735286059e-09,3413776343164.6602,2.7314149767232744e+21,2.4471480214184321e+19,1.0263866520186706e-06,4.68461191606402e-06,9.60452821172721e-06,4.007780859183185e-06,3.905595895029512e-06,2.3213651648827775e-06,1.3701385401256559e-12,0.017160762522534616,0.001987831930145964,7.9666050514522147e-06,3.7018554872991931e-05,-60,-2.0451956897975277e-09,-2.043825551257402e-09,-2.0445242038259262e-09,-0.0015299770457204431,-0.0015302987879492029,-0.0015310034323724618,-4.8980711969817805e-06,-6.552042453819741e-07,-2.1345928091776045e-07,-1.5913456909363854e-06,-1.4004571645564912e-09,8.013182520790824e-06,-0.005033748195273802,-0.0050355788568420224,-0.005037755976132985,-0.0011580782156670466,-0.0011552701452280743,-0.0011591757411231038,2.1211121621498874e-07,3.810662683977053e-08,-2.1092539486677886e-06
